Cluster,Spout,Split,Count,Buffer_size,Heap,Throughput+,Latency-,d2h
84,2.0,2.0,9.0,4263000.0,512.0,14103.25,143.49,0.501
85,2.0,2.0,9.0,4263000.0,1024.0,13696.5,145.87,0.528
86,2.0,2.0,9.0,4263000.0,2048.0,13746.0,144.29,0.523
87,2.0,2.0,12.0,4263000.0,512.0,14372.75,141.6,0.483
88,2.0,2.0,12.0,4263000.0,1024.0,14250.25,142.17,0.491
89,2.0,2.0,12.0,4263000.0,2048.0,14332.5,138.25,0.48
90,2.0,3.0,2.0,4263000.0,512.0,10956.78,182.31,0.739
91,2.0,3.0,2.0,4263000.0,1024.0,10969.73,181.85,0.738
92,2.0,3.0,2.0,4263000.0,2048.0,10949.12,182.6,0.74
93,2.0,3.0,2.0,105000000.0,512.0,10824.2,184.71,0.75
94,2.0,3.0,2.0,105000000.0,1024.0,11006.8,183.08,0.737
95,2.0,3.0,2.0,105000000.0,2048.0,10900.33,182.25,0.742
96,2.0,3.0,6.0,4263000.0,512.0,12681.0,152.46,0.597
97,2.0,3.0,6.0,4263000.0,1024.0,12927.0,153.53,0.584
98,2.0,3.0,6.0,4263000.0,2048.0,13014.75,154.1,0.58
99,2.0,3.0,9.0,4263000.0,512.0,13815.25,141.56,0.515
100,2.0,3.0,9.0,4263000.0,1024.0,14058.25,139.79,0.499
101,2.0,3.0,9.0,4263000.0,2048.0,13830.75,144.05,0.518
102,2.0,3.0,12.0,4263000.0,512.0,14378.75,137.06,0.476
103,2.0,3.0,12.0,4263000.0,1024.0,14722.0,133.45,0.451
104,2.0,3.0,12.0,4263000.0,2048.0,14368.5,135.67,0.475
105,2.0,6.0,2.0,4263000.0,512.0,11076.49,177.8,0.726
106,2.0,6.0,2.0,4263000.0,1024.0,11068.01,179.46,0.729
107,2.0,6.0,2.0,4263000.0,2048.0,11101.54,177.83,0.725
108,2.0,6.0,2.0,105000000.0,512.0,11081.67,176.07,0.724
109,2.0,6.0,2.0,105000000.0,1024.0,11176.57,179.65,0.723
110,2.0,6.0,2.0,105000000.0,2048.0,11013.4,177.84,0.73
111,2.0,6.0,6.0,4263000.0,512.0,12962.25,152.63,0.581
112,2.0,6.0,6.0,4263000.0,1024.0,13065.0,147.92,0.568
113,2.0,6.0,6.0,4263000.0,2048.0,13100.5,148.53,0.567
114,2.0,6.0,9.0,4263000.0,512.0,14279.0,141.67,0.488
115,2.0,6.0,9.0,4263000.0,1024.0,14430.75,138.4,0.475
116,2.0,6.0,9.0,4263000.0,2048.0,14404.5,136.95,0.474
117,2.0,6.0,12.0,4263000.0,512.0,15391.5,130.21,0.408
118,2.0,6.0,12.0,4263000.0,1024.0,15523.5,126.78,0.395
119,2.0,6.0,12.0,4263000.0,2048.0,15143.5,131.08,0.423
120,3.0,1.0,2.0,4263000.0,512.0,10327.88,304.9,0.978
121,3.0,1.0,2.0,4263000.0,1024.0,10354.38,303.59,0.974
122,3.0,1.0,2.0,4263000.0,2048.0,10389.81,304.16,0.973
123,3.0,1.0,2.0,105000000.0,512.0,10406.13,301.26,0.967
124,3.0,1.0,2.0,105000000.0,1024.0,10405.37,300.92,0.966
125,3.0,1.0,2.0,105000000.0,2048.0,10267.83,308.88,0.988
126,3.0,1.0,6.0,4263000.0,512.0,11935.75,252.14,0.799
127,3.0,1.0,6.0,4263000.0,1024.0,11807.75,253.79,0.809
128,3.0,1.0,6.0,4263000.0,2048.0,12131.5,249.92,0.785
129,3.0,1.0,9.0,4263000.0,512.0,12243.25,246.47,0.773
130,3.0,1.0,9.0,4263000.0,1024.0,12318.5,243.94,0.765
131,3.0,1.0,9.0,4263000.0,2048.0,12368.25,242.03,0.759
132,3.0,1.0,12.0,4263000.0,512.0,12418.0,239.56,0.752
133,3.0,1.0,12.0,4263000.0,1024.0,12494.5,243.66,0.756
134,3.0,1.0,12.0,4263000.0,2048.0,12427.0,241.35,0.755
135,3.0,2.0,2.0,4263000.0,512.0,10786.48,292.54,0.932
136,3.0,2.0,2.0,4263000.0,1024.0,10743.92,294.53,0.938
137,3.0,2.0,2.0,4263000.0,2048.0,10779.22,293.51,0.934
138,3.0,2.0,2.0,105000000.0,512.0,10636.53,293.26,0.94
139,3.0,2.0,2.0,105000000.0,1024.0,10728.97,301.1,0.951
140,3.0,2.0,2.0,105000000.0,2048.0,10599.37,293.56,0.943
141,3.0,2.0,6.0,4263000.0,512.0,14104.5,212.06,0.618
142,3.0,2.0,6.0,4263000.0,1024.0,14144.5,211.99,0.616
143,3.0,2.0,6.0,4263000.0,2048.0,14039.75,218.08,0.633
144,3.0,2.0,9.0,4263000.0,512.0,15152.75,204.36,0.554
145,3.0,2.0,9.0,4263000.0,1024.0,15336.0,198.87,0.535
146,3.0,2.0,9.0,4263000.0,2048.0,15149.5,201.3,0.548
147,3.0,2.0,12.0,4263000.0,512.0,15980.0,191.5,0.492
148,3.0,2.0,12.0,4263000.0,1024.0,15674.25,196.53,0.515
149,3.0,2.0,12.0,4263000.0,2048.0,15761.75,194.22,0.507
150,3.0,3.0,2.0,4263000.0,512.0,11181.9,287.97,0.904
151,3.0,3.0,2.0,4263000.0,1024.0,11096.27,286.9,0.906
152,3.0,3.0,2.0,4263000.0,2048.0,11241.45,282.99,0.892
153,3.0,3.0,2.0,105000000.0,512.0,11284.93,287.09,0.898
154,3.0,3.0,2.0,105000000.0,1024.0,11108.13,290.33,0.912
155,3.0,3.0,2.0,105000000.0,2048.0,10904.43,284.94,0.912
156,3.0,3.0,6.0,4263000.0,512.0,15220.5,199.67,0.542
157,3.0,3.0,6.0,4263000.0,1024.0,15446.5,199.78,0.532
158,3.0,3.0,6.0,4263000.0,2048.0,15470.75,200.22,0.532
159,3.0,3.0,9.0,4263000.0,512.0,16750.0,186.07,0.449
160,3.0,3.0,9.0,4263000.0,1024.0,17039.25,182.02,0.429
161,3.0,3.0,9.0,4263000.0,2048.0,16942.0,184.32,0.438
162,3.0,3.0,12.0,4263000.0,512.0,17797.0,173.94,0.385
163,3.0,3.0,12.0,4263000.0,1024.0,18106.25,171.27,0.369
164,3.0,3.0,12.0,4263000.0,2048.0,18068.0,171.48,0.37
165,3.0,6.0,2.0,4263000.0,512.0,11257.61,278.7,0.883
166,3.0,6.0,2.0,4263000.0,1024.0,11341.5,277.47,0.876
167,3.0,6.0,2.0,4263000.0,2048.0,11382.66,278.97,0.877
168,3.0,6.0,2.0,105000000.0,512.0,11437.07,272.91,0.863
169,3.0,6.0,2.0,105000000.0,1024.0,11240.23,280.33,0.887
170,3.0,6.0,2.0,105000000.0,2048.0,11606.23,275.67,0.86
171,3.0,6.0,6.0,4263000.0,512.0,15553.25,197.67,0.523
172,3.0,6.0,6.0,4263000.0,1024.0,15698.5,195.38,0.512
173,3.0,6.0,6.0,4263000.0,2048.0,15389.5,200.41,0.536
174,3.0,6.0,9.0,4263000.0,512.0,17237.5,179.19,0.416
175,3.0,6.0,9.0,4263000.0,1024.0,17404.5,180.22,0.412
176,3.0,6.0,9.0,4263000.0,2048.0,17145.75,178.19,0.417
177,3.0,6.0,12.0,4263000.0,512.0,18620.5,170.91,0.354
178,3.0,6.0,12.0,4263000.0,1024.0,18506.75,165.49,0.343
179,3.0,6.0,12.0,4263000.0,2048.0,18544.75,168.43,0.35
