Cluster,Spouts,Max_spout,Sorters,Emit_freq,Chunk_size,Message_size,Throughput+,Latency-,d2h
26,1.0,370.0,6.0,5.5,2000000.0,5500.0,49278.25,40.38,0.59
27,1.0,370.0,6.0,5.5,2000000.0,100000.0,49380.0,37.43,0.589
28,1.0,370.0,6.0,5.5,10000000.0,5500.0,44846.83,48.06,0.605
29,1.0,370.0,6.0,5.5,10000000.0,100000.0,45471.67,44.01,0.603
30,1.0,370.0,6.0,60.0,550000.0,5500.0,49972.92,38.89,0.587
31,1.0,370.0,6.0,60.0,550000.0,100000.0,49842.83,38.26,0.588
32,1.0,370.0,6.0,60.0,2000000.0,5500.0,48932.33,39.07,0.591
33,1.0,370.0,6.0,60.0,2000000.0,100000.0,49733.33,38.3,0.588
34,1.0,370.0,6.0,60.0,10000000.0,5500.0,48773.5,48.65,0.591
35,1.0,370.0,6.0,60.0,10000000.0,100000.0,46544.67,45.77,0.599
36,1.0,370.0,6.0,120.0,550000.0,5500.0,49056.33,38.49,0.59
37,1.0,370.0,6.0,120.0,550000.0,100000.0,48673.0,39.55,0.592
38,1.0,370.0,6.0,120.0,2000000.0,5500.0,48943.83,40.09,0.591
39,1.0,370.0,6.0,120.0,2000000.0,100000.0,50214.0,37.97,0.586
40,1.0,370.0,6.0,120.0,10000000.0,5500.0,47761.5,43.64,0.595
41,1.0,370.0,6.0,120.0,10000000.0,100000.0,47517.67,44.79,0.596
42,1.0,370.0,6.0,300.0,550000.0,5500.0,50315.67,39.18,0.586
43,1.0,370.0,6.0,300.0,550000.0,100000.0,48284.67,37.82,0.593
44,1.0,370.0,6.0,300.0,2000000.0,5500.0,50479.33,38.02,0.585
45,1.0,370.0,6.0,300.0,2000000.0,100000.0,48894.0,38.64,0.591
46,1.0,370.0,6.0,300.0,10000000.0,5500.0,49068.5,45.81,0.59
47,1.0,370.0,6.0,300.0,10000000.0,100000.0,50815.0,41.81,0.584
48,1.0,370.0,9.0,5.5,550000.0,5500.0,50422.17,38.63,0.586
49,1.0,370.0,9.0,5.5,550000.0,100000.0,50333.5,38.47,0.586
50,1.0,370.0,9.0,5.5,2000000.0,5500.0,50758.42,39.57,0.584
51,1.0,370.0,9.0,5.5,2000000.0,100000.0,49973.33,40.12,0.587
52,1.0,370.0,9.0,5.5,10000000.0,5500.0,44040.75,51.39,0.608
53,1.0,370.0,9.0,5.5,10000000.0,100000.0,44944.83,48.1,0.605
54,1.0,370.0,9.0,60.0,550000.0,5500.0,50233.92,38.33,0.586
55,1.0,370.0,9.0,60.0,550000.0,100000.0,50524.67,38.6,0.585
56,1.0,370.0,9.0,60.0,2000000.0,5500.0,50550.67,37.94,0.585
57,1.0,370.0,9.0,60.0,2000000.0,100000.0,49506.0,37.92,0.589
58,1.0,370.0,9.0,60.0,10000000.0,5500.0,46934.83,42.48,0.598
59,1.0,370.0,9.0,60.0,10000000.0,100000.0,48288.33,45.42,0.593
60,1.0,370.0,9.0,120.0,550000.0,5500.0,50772.08,37.15,0.584
61,1.0,370.0,9.0,120.0,550000.0,100000.0,50546.17,36.7,0.585
62,1.0,370.0,9.0,120.0,2000000.0,5500.0,51714.17,37.39,0.581
63,1.0,370.0,9.0,120.0,2000000.0,100000.0,49663.67,39.73,0.588
64,1.0,370.0,9.0,120.0,10000000.0,5500.0,46752.83,44.1,0.599
65,1.0,370.0,9.0,120.0,10000000.0,100000.0,46138.67,48.13,0.601
66,1.0,370.0,9.0,300.0,550000.0,5500.0,51673.58,38.01,0.581
67,1.0,370.0,9.0,300.0,550000.0,100000.0,50530.0,39.54,0.585
68,1.0,370.0,9.0,300.0,2000000.0,5500.0,50092.17,38.65,0.587
69,1.0,370.0,9.0,300.0,2000000.0,100000.0,49489.67,40.99,0.589
70,1.0,370.0,9.0,300.0,10000000.0,5500.0,48058.33,45.81,0.594
71,1.0,370.0,9.0,300.0,10000000.0,100000.0,47772.0,44.61,0.595
72,1.0,370.0,12.0,5.5,550000.0,5500.0,49376.92,42.51,0.589
73,1.0,370.0,12.0,5.5,550000.0,100000.0,49750.58,41.04,0.588
74,1.0,370.0,12.0,5.5,2000000.0,5500.0,46174.17,50.34,0.601
75,1.0,370.0,12.0,5.5,2000000.0,100000.0,45122.0,48.04,0.604
76,1.0,370.0,12.0,5.5,10000000.0,5500.0,39430.25,65.24,0.625
77,1.0,370.0,12.0,5.5,10000000.0,100000.0,39455.0,68.02,0.625
78,1.0,370.0,12.0,60.0,550000.0,5500.0,46967.5,48.31,0.598
79,1.0,370.0,12.0,60.0,550000.0,100000.0,46526.17,45.18,0.599
80,1.0,370.0,12.0,60.0,2000000.0,5500.0,46082.33,50.19,0.601
81,1.0,370.0,12.0,60.0,2000000.0,100000.0,46872.67,46.76,0.598
82,1.0,370.0,12.0,60.0,10000000.0,5500.0,45706.83,53.12,0.602
83,1.0,370.0,12.0,60.0,10000000.0,100000.0,44795.0,65.59,0.606
84,1.0,370.0,12.0,120.0,550000.0,5500.0,46777.42,49.06,0.599
85,1.0,370.0,12.0,120.0,550000.0,100000.0,46722.5,46.29,0.599
86,1.0,370.0,12.0,120.0,2000000.0,5500.0,46762.17,48.92,0.599
87,1.0,370.0,12.0,120.0,2000000.0,100000.0,46655.33,48.88,0.599
88,1.0,370.0,12.0,120.0,10000000.0,5500.0,42266.5,64.0,0.615
89,1.0,370.0,12.0,120.0,10000000.0,100000.0,44308.67,59.25,0.607
90,1.0,370.0,12.0,300.0,550000.0,5500.0,46345.17,46.35,0.6
91,1.0,370.0,12.0,300.0,550000.0,100000.0,47092.17,45.14,0.597
92,1.0,370.0,12.0,300.0,2000000.0,5500.0,45198.83,52.94,0.604
93,1.0,370.0,12.0,300.0,2000000.0,100000.0,45938.67,49.16,0.602
94,1.0,370.0,12.0,300.0,10000000.0,5500.0,44001.5,67.03,0.608
95,1.0,370.0,12.0,300.0,10000000.0,100000.0,43467.67,56.03,0.61
96,1.0,370.0,15.0,5.5,550000.0,5500.0,45517.25,47.78,0.603
97,1.0,370.0,15.0,5.5,550000.0,100000.0,46685.42,47.49,0.599
98,1.0,370.0,15.0,5.5,2000000.0,5500.0,46039.75,47.2,0.601
99,1.0,370.0,15.0,5.5,2000000.0,100000.0,44760.33,48.22,0.606
100,1.0,370.0,15.0,5.5,10000000.0,5500.0,36389.0,76.53,0.635
101,1.0,370.0,15.0,5.5,10000000.0,100000.0,37102.83,59.94,0.633
102,1.0,370.0,15.0,60.0,550000.0,5500.0,45595.08,46.3,0.603
103,1.0,370.0,15.0,60.0,550000.0,100000.0,46677.83,46.98,0.599
104,1.0,370.0,15.0,60.0,2000000.0,5500.0,45612.17,49.46,0.603
105,1.0,370.0,15.0,60.0,2000000.0,100000.0,45966.67,50.68,0.601
106,1.0,370.0,15.0,60.0,10000000.0,5500.0,43667.67,65.9,0.61
107,1.0,370.0,15.0,60.0,10000000.0,100000.0,39838.67,68.55,0.623
108,1.0,370.0,15.0,120.0,550000.0,5500.0,38818.83,54.52,0.627
109,1.0,370.0,15.0,120.0,550000.0,100000.0,39649.33,56.19,0.624
110,1.0,370.0,15.0,120.0,2000000.0,5500.0,39314.0,54.37,0.625
111,1.0,370.0,15.0,120.0,2000000.0,100000.0,40200.33,55.83,0.622
112,1.0,370.0,15.0,120.0,10000000.0,5500.0,37311.0,80.85,0.632
113,1.0,370.0,15.0,120.0,10000000.0,100000.0,37415.0,77.24,0.632
114,1.0,370.0,15.0,300.0,550000.0,5500.0,40505.67,55.43,0.621
115,1.0,370.0,15.0,300.0,550000.0,100000.0,40351.0,55.3,0.621
116,1.0,370.0,15.0,300.0,2000000.0,5500.0,40055.5,55.47,0.622
117,1.0,370.0,15.0,300.0,2000000.0,100000.0,40011.33,57.66,0.623
118,1.0,370.0,15.0,300.0,10000000.0,5500.0,39707.17,77.93,0.624
119,1.0,370.0,15.0,300.0,10000000.0,100000.0,37895.67,79.99,0.63
120,1.0,370.0,18.0,5.5,550000.0,5500.0,39830.17,54.73,0.623
121,1.0,370.0,18.0,5.5,550000.0,100000.0,40793.33,52.79,0.62
122,1.0,370.0,18.0,5.5,2000000.0,5500.0,39509.83,55.46,0.624
123,1.0,370.0,18.0,5.5,2000000.0,100000.0,39403.17,56.52,0.625
124,1.0,370.0,18.0,5.5,10000000.0,5500.0,31613.5,92.04,0.652
125,1.0,370.0,18.0,5.5,10000000.0,100000.0,29978.67,94.0,0.658
126,1.0,370.0,18.0,60.0,550000.0,5500.0,40631.17,55.25,0.62
127,1.0,370.0,18.0,60.0,550000.0,100000.0,40276.33,53.04,0.622
128,1.0,370.0,18.0,60.0,2000000.0,5500.0,38744.33,56.0,0.627
129,1.0,370.0,18.0,60.0,2000000.0,100000.0,37275.33,59.52,0.632
130,1.0,370.0,18.0,60.0,10000000.0,5500.0,36493.33,89.84,0.635
131,1.0,370.0,18.0,60.0,10000000.0,100000.0,40820.33,65.1,0.62
132,1.0,370.0,18.0,120.0,550000.0,5500.0,39469.67,55.07,0.624
133,1.0,370.0,18.0,120.0,550000.0,100000.0,39297.0,56.01,0.625
134,1.0,370.0,18.0,120.0,2000000.0,5500.0,39251.83,57.76,0.625
135,1.0,370.0,18.0,120.0,2000000.0,100000.0,37508.33,59.43,0.631
136,1.0,370.0,18.0,120.0,10000000.0,5500.0,36294.17,72.21,0.636
137,1.0,370.0,18.0,120.0,10000000.0,100000.0,34634.0,78.99,0.642
138,1.0,370.0,18.0,300.0,550000.0,5500.0,39396.58,55.38,0.625
139,1.0,370.0,18.0,300.0,550000.0,100000.0,41016.5,54.4,0.619
140,1.0,370.0,18.0,300.0,2000000.0,5500.0,39814.33,55.05,0.623
141,1.0,370.0,18.0,300.0,2000000.0,100000.0,38764.33,55.89,0.627
142,1.0,370.0,18.0,300.0,10000000.0,5500.0,37551.83,91.71,0.631
143,1.0,370.0,18.0,300.0,10000000.0,100000.0,35746.0,92.8,0.638
144,1.0,10000.0,2.0,5.5,550000.0,5500.0,48749.96,16949.9,0.836
145,1.0,10000.0,2.0,5.5,550000.0,100000.0,44881.26,20300.72,0.931
146,1.0,10000.0,2.0,5.5,2000000.0,5500.0,47374.62,16986.32,0.84
147,1.0,10000.0,2.0,5.5,2000000.0,100000.0,46516.2,17881.78,0.864
148,1.0,10000.0,2.0,5.5,10000000.0,5500.0,45054.87,17013.1,0.846
149,1.0,10000.0,2.0,5.5,10000000.0,100000.0,46482.12,20008.79,0.919
150,1.0,10000.0,2.0,60.0,550000.0,5500.0,48006.3,16733.39,0.832
151,1.0,10000.0,2.0,60.0,550000.0,100000.0,46221.93,19647.62,0.91
152,1.0,10000.0,2.0,60.0,2000000.0,5500.0,48170.08,15583.96,0.804
153,1.0,10000.0,2.0,60.0,10000000.0,5500.0,47660.47,17666.47,0.856
154,1.0,10000.0,2.0,120.0,550000.0,5500.0,45163.5,16607.51,0.836
155,1.0,10000.0,2.0,120.0,550000.0,100000.0,46604.43,16731.74,0.836
156,1.0,10000.0,2.0,120.0,2000000.0,5500.0,47666.37,16034.13,0.816
157,1.0,10000.0,2.0,120.0,10000000.0,5500.0,47002.8,17168.84,0.845
158,1.0,10000.0,2.0,300.0,550000.0,5500.0,48805.89,16990.31,0.836
159,1.0,10000.0,2.0,300.0,550000.0,100000.0,45412.57,19937.7,0.92
160,1.0,10000.0,2.0,300.0,2000000.0,5500.0,48220.05,17204.77,0.843
161,1.0,10000.0,2.0,300.0,10000000.0,5500.0,46482.07,17524.62,0.856
162,1.0,10000.0,2.0,60.0,2000000.0,100000.0,51635.53,15783.91,0.8
163,1.0,10000.0,2.0,60.0,10000000.0,100000.0,45018.27,19593.85,0.912
164,1.0,10000.0,2.0,120.0,2000000.0,100000.0,41930.4,20264.36,0.937
165,1.0,10000.0,2.0,120.0,10000000.0,100000.0,46680.63,18214.62,0.872
166,1.0,10000.0,2.0,300.0,2000000.0,100000.0,45399.6,19115.38,0.899
167,1.0,10000.0,2.0,300.0,10000000.0,100000.0,48009.03,19962.86,0.915
168,1.0,10000.0,6.0,5.5,550000.0,5500.0,132125.0,337.92,0.296
169,1.0,10000.0,6.0,5.5,550000.0,100000.0,136250.0,371.9,0.281
170,1.0,10000.0,6.0,5.5,2000000.0,5500.0,127000.0,350.28,0.314
171,1.0,10000.0,6.0,5.5,10000000.0,5500.0,120500.0,405.02,0.337
172,1.0,10000.0,6.0,60.0,550000.0,5500.0,138000.0,338.47,0.275
173,1.0,10000.0,6.0,120.0,550000.0,5500.0,133500.0,351.18,0.291
174,1.0,10000.0,6.0,300.0,550000.0,5500.0,145000.0,354.13,0.25
175,1.0,10000.0,9.0,5.5,550000.0,5500.0,152000.0,372.49,0.226
176,1.0,10000.0,9.0,5.5,550000.0,100000.0,151000.0,396.27,0.229
177,1.0,10000.0,9.0,5.5,2000000.0,5500.0,142000.0,397.55,0.261
178,1.0,10000.0,9.0,5.5,10000000.0,5500.0,124250.0,434.76,0.324
179,1.0,10000.0,9.0,60.0,550000.0,5500.0,146500.0,385.12,0.245
180,1.0,10000.0,9.0,120.0,550000.0,5500.0,146250.0,395.5,0.246
181,1.0,10000.0,9.0,300.0,550000.0,5500.0,147000.0,400.43,0.243
182,1.0,10000.0,12.0,5.5,550000.0,5500.0,153875.0,401.09,0.219
183,1.0,10000.0,12.0,5.5,550000.0,100000.0,152250.0,410.91,0.225
184,1.0,10000.0,12.0,5.5,2000000.0,5500.0,153250.0,419.81,0.221
185,1.0,10000.0,12.0,5.5,10000000.0,5500.0,126452.25,535.85,0.316
186,1.0,10000.0,12.0,60.0,550000.0,5500.0,162000.0,415.62,0.19
187,1.0,10000.0,12.0,120.0,550000.0,5500.0,163250.0,406.11,0.186
188,1.0,10000.0,12.0,300.0,550000.0,5500.0,156000.0,407.26,0.211
189,1.0,10000.0,15.0,5.5,550000.0,5500.0,155875.0,414.66,0.212
190,1.0,10000.0,15.0,5.5,550000.0,100000.0,158750.0,392.61,0.202
191,1.0,10000.0,15.0,5.5,2000000.0,5500.0,151500.0,404.07,0.227
192,1.0,10000.0,15.0,5.5,10000000.0,5500.0,113301.25,515.06,0.363
193,1.0,10000.0,15.0,60.0,550000.0,5500.0,153500.0,425.17,0.22
194,1.0,10000.0,15.0,120.0,550000.0,5500.0,162250.0,413.45,0.189
195,1.0,10000.0,15.0,300.0,550000.0,5500.0,166500.0,406.77,0.174
196,1.0,10000.0,18.0,5.5,550000.0,5500.0,158750.0,429.0,0.202
197,1.0,10000.0,18.0,5.5,550000.0,100000.0,156500.0,417.43,0.21
198,1.0,10000.0,18.0,5.5,2000000.0,5500.0,155250.0,431.04,0.214
199,1.0,10000.0,18.0,5.5,10000000.0,5500.0,125000.0,484.54,0.321
200,1.0,10000.0,18.0,60.0,550000.0,5500.0,157250.0,451.85,0.207
201,1.0,10000.0,18.0,120.0,550000.0,5500.0,164250.0,414.96,0.182
202,1.0,10000.0,18.0,300.0,550000.0,5500.0,157250.0,429.49,0.207
203,3.0,370.0,2.0,5.5,550000.0,5500.0,30979.22,2506.76,0.66
204,3.0,370.0,2.0,5.5,550000.0,100000.0,22220.03,7035.43,0.728
205,3.0,370.0,2.0,5.5,2000000.0,5500.0,31186.75,2520.47,0.66
206,3.0,370.0,2.0,5.5,2000000.0,100000.0,22313.97,7525.59,0.733
207,3.0,370.0,2.0,5.5,10000000.0,5500.0,29967.03,2571.5,0.664
208,3.0,370.0,2.0,5.5,10000000.0,100000.0,22272.34,7772.12,0.737
209,3.0,370.0,2.0,60.0,550000.0,5500.0,31046.92,2518.06,0.66
210,3.0,370.0,2.0,60.0,550000.0,100000.0,22849.58,7480.1,0.731
211,3.0,370.0,2.0,60.0,2000000.0,5500.0,31467.32,2509.64,0.659
212,3.0,370.0,2.0,60.0,2000000.0,100000.0,23722.34,7516.14,0.729
213,3.0,370.0,2.0,60.0,10000000.0,5500.0,30635.15,2483.21,0.661
214,3.0,370.0,2.0,60.0,10000000.0,100000.0,21907.01,7572.26,0.735
215,3.0,370.0,2.0,120.0,550000.0,5500.0,30993.98,2437.2,0.66
216,3.0,370.0,2.0,120.0,550000.0,100000.0,22985.81,7129.47,0.726
217,3.0,370.0,2.0,120.0,2000000.0,5500.0,30344.76,2561.32,0.663
218,3.0,370.0,2.0,120.0,2000000.0,100000.0,23397.73,7314.66,0.727
219,3.0,370.0,2.0,120.0,10000000.0,5500.0,30754.7,2535.31,0.661
220,3.0,370.0,2.0,120.0,10000000.0,100000.0,22341.66,7404.81,0.732
221,3.0,370.0,2.0,300.0,550000.0,5500.0,30921.59,2406.27,0.66
222,3.0,370.0,2.0,300.0,550000.0,100000.0,22083.39,7383.77,0.732
223,3.0,370.0,2.0,300.0,2000000.0,5500.0,31518.6,2526.71,0.658
224,3.0,370.0,2.0,300.0,2000000.0,100000.0,22977.93,7351.31,0.729
225,3.0,370.0,2.0,300.0,10000000.0,5500.0,29975.76,2441.3,0.663
226,3.0,370.0,2.0,300.0,10000000.0,100000.0,21712.7,7292.1,0.733
227,3.0,370.0,6.0,5.5,550000.0,5500.0,61174.33,88.35,0.547
228,3.0,370.0,6.0,5.5,550000.0,100000.0,61570.67,89.62,0.546
229,3.0,370.0,6.0,5.5,2000000.0,5500.0,60671.25,91.41,0.549
230,3.0,370.0,6.0,5.5,2000000.0,100000.0,60183.67,91.73,0.551
231,3.0,370.0,6.0,5.5,10000000.0,5500.0,57692.08,101.95,0.56
232,3.0,370.0,6.0,5.5,10000000.0,100000.0,58117.83,98.6,0.558
233,3.0,370.0,6.0,60.0,550000.0,5500.0,61895.5,88.62,0.545
234,3.0,370.0,6.0,60.0,550000.0,100000.0,60573.5,88.24,0.55
235,3.0,370.0,6.0,60.0,2000000.0,5500.0,59231.33,87.81,0.554
236,3.0,370.0,6.0,60.0,2000000.0,100000.0,57481.33,92.71,0.561
237,3.0,370.0,6.0,60.0,10000000.0,5500.0,58131.5,103.08,0.558
238,3.0,370.0,6.0,60.0,10000000.0,100000.0,61340.0,95.93,0.547
239,3.0,370.0,6.0,120.0,550000.0,5500.0,61514.0,89.52,0.546
240,3.0,370.0,6.0,120.0,550000.0,100000.0,60901.17,89.86,0.548
241,3.0,370.0,6.0,120.0,2000000.0,5500.0,61822.67,86.42,0.545
242,3.0,370.0,6.0,120.0,2000000.0,100000.0,61767.0,85.73,0.545
243,3.0,370.0,6.0,120.0,10000000.0,5500.0,58948.0,107.31,0.555
244,3.0,370.0,6.0,120.0,10000000.0,100000.0,56632.0,103.79,0.564
245,3.0,370.0,6.0,300.0,550000.0,5500.0,62294.0,89.22,0.543
246,3.0,370.0,6.0,300.0,550000.0,100000.0,62067.67,90.48,0.544
247,3.0,370.0,6.0,300.0,2000000.0,5500.0,63869.33,90.29,0.538
248,3.0,370.0,6.0,300.0,2000000.0,100000.0,64441.33,86.14,0.536
249,3.0,370.0,6.0,300.0,10000000.0,5500.0,59916.67,106.79,0.552
250,3.0,370.0,6.0,300.0,10000000.0,100000.0,62816.0,99.32,0.542
251,3.0,370.0,9.0,5.5,550000.0,5500.0,62254.83,89.36,0.544
252,3.0,370.0,9.0,5.5,550000.0,100000.0,61488.17,87.57,0.546
253,3.0,370.0,9.0,5.5,2000000.0,5500.0,59506.08,91.57,0.553
254,3.0,370.0,9.0,5.5,2000000.0,100000.0,60855.5,93.7,0.549
255,3.0,370.0,9.0,5.5,10000000.0,5500.0,55875.58,111.74,0.566
256,3.0,370.0,9.0,5.5,10000000.0,100000.0,58413.33,104.46,0.557
257,3.0,370.0,9.0,60.0,550000.0,5500.0,60785.25,89.57,0.549
258,3.0,370.0,9.0,60.0,550000.0,100000.0,60779.0,90.6,0.549
259,3.0,370.0,9.0,60.0,2000000.0,5500.0,62540.33,92.32,0.543
260,3.0,370.0,9.0,60.0,2000000.0,100000.0,61696.33,91.38,0.546
261,3.0,370.0,9.0,60.0,10000000.0,5500.0,56885.83,112.78,0.563
262,3.0,370.0,9.0,60.0,10000000.0,100000.0,55104.33,99.19,0.569
263,3.0,370.0,9.0,120.0,550000.0,5500.0,60711.08,88.5,0.549
264,3.0,370.0,9.0,120.0,550000.0,100000.0,61386.67,87.1,0.547
265,3.0,370.0,9.0,120.0,2000000.0,5500.0,62375.33,88.67,0.543
266,3.0,370.0,9.0,120.0,2000000.0,100000.0,60502.67,89.94,0.55
267,3.0,370.0,9.0,120.0,10000000.0,5500.0,57041.5,108.09,0.562
268,3.0,370.0,9.0,120.0,10000000.0,100000.0,57676.0,106.24,0.56
269,3.0,370.0,9.0,300.0,550000.0,5500.0,62658.5,88.53,0.542
270,3.0,370.0,9.0,300.0,550000.0,100000.0,60506.0,87.95,0.55
271,3.0,370.0,9.0,300.0,2000000.0,5500.0,61218.83,89.17,0.547
272,3.0,370.0,9.0,300.0,2000000.0,100000.0,61470.0,91.09,0.546
273,3.0,370.0,9.0,300.0,10000000.0,5500.0,55796.67,102.89,0.567
274,3.0,370.0,9.0,300.0,10000000.0,100000.0,55363.67,116.64,0.568
275,3.0,370.0,12.0,5.5,550000.0,5500.0,61345.83,90.09,0.547
276,3.0,370.0,12.0,5.5,550000.0,100000.0,60815.75,88.96,0.549
277,3.0,370.0,12.0,5.5,2000000.0,5500.0,59477.33,93.2,0.553
278,3.0,370.0,12.0,5.5,2000000.0,100000.0,60032.17,92.36,0.552
279,3.0,370.0,12.0,5.5,10000000.0,5500.0,54921.75,124.64,0.57
280,3.0,370.0,12.0,5.5,10000000.0,100000.0,55733.5,109.54,0.567
281,3.0,370.0,12.0,60.0,550000.0,5500.0,58945.58,90.34,0.555
282,3.0,370.0,12.0,60.0,550000.0,100000.0,59561.0,88.56,0.553
283,3.0,370.0,12.0,60.0,2000000.0,5500.0,60545.67,92.59,0.55
284,3.0,370.0,12.0,60.0,2000000.0,100000.0,61277.67,93.39,0.547
285,3.0,370.0,12.0,60.0,10000000.0,5500.0,56757.0,110.05,0.563
286,3.0,370.0,12.0,60.0,10000000.0,100000.0,56527.0,101.95,0.564
287,3.0,370.0,12.0,120.0,550000.0,5500.0,60467.17,88.83,0.55
288,3.0,370.0,12.0,120.0,550000.0,100000.0,60448.5,91.13,0.55
289,3.0,370.0,12.0,120.0,2000000.0,5500.0,59683.17,92.81,0.553
290,3.0,370.0,12.0,120.0,2000000.0,100000.0,64452.0,89.15,0.536
291,3.0,370.0,12.0,120.0,10000000.0,5500.0,57415.0,120.25,0.561
292,3.0,370.0,12.0,120.0,10000000.0,100000.0,59366.33,102.12,0.554
293,3.0,370.0,12.0,300.0,550000.0,5500.0,61068.08,91.24,0.548
294,3.0,370.0,12.0,300.0,550000.0,100000.0,61754.5,89.51,0.545
295,3.0,370.0,12.0,300.0,2000000.0,5500.0,61276.0,94.51,0.547
296,3.0,370.0,12.0,300.0,2000000.0,100000.0,58931.67,96.0,0.555
297,3.0,370.0,12.0,300.0,10000000.0,5500.0,58155.5,116.65,0.558
298,3.0,370.0,12.0,300.0,10000000.0,100000.0,56289.67,96.61,0.565
299,3.0,370.0,15.0,5.5,550000.0,5500.0,60994.07,91.21,0.548
300,3.0,370.0,15.0,5.5,550000.0,100000.0,61085.08,88.9,0.548
301,3.0,370.0,15.0,5.5,2000000.0,5500.0,60557.17,92.96,0.55
302,3.0,370.0,15.0,5.5,2000000.0,100000.0,59158.17,91.76,0.555
303,3.0,370.0,15.0,5.5,10000000.0,5500.0,54743.17,140.85,0.57
304,3.0,370.0,15.0,5.5,10000000.0,100000.0,51440.83,138.59,0.582
305,3.0,370.0,15.0,60.0,550000.0,5500.0,55331.33,102.39,0.568
306,3.0,370.0,15.0,60.0,550000.0,100000.0,54531.33,102.65,0.571
307,3.0,370.0,15.0,60.0,2000000.0,5500.0,52963.0,104.68,0.577
308,3.0,370.0,15.0,60.0,2000000.0,100000.0,55096.33,105.63,0.569
309,3.0,370.0,15.0,60.0,10000000.0,5500.0,51096.17,154.27,0.583
310,3.0,370.0,15.0,60.0,10000000.0,100000.0,52895.0,135.37,0.577
311,3.0,370.0,15.0,120.0,550000.0,5500.0,55075.92,99.14,0.569
312,3.0,370.0,15.0,120.0,550000.0,100000.0,56902.83,99.48,0.563
313,3.0,370.0,15.0,120.0,2000000.0,5500.0,53767.83,104.66,0.574
314,3.0,370.0,15.0,120.0,2000000.0,100000.0,54289.33,101.27,0.572
315,3.0,370.0,15.0,120.0,10000000.0,5500.0,52080.83,169.08,0.58
316,3.0,370.0,15.0,120.0,10000000.0,100000.0,55126.67,129.63,0.569
317,3.0,370.0,15.0,300.0,550000.0,5500.0,56848.33,100.48,0.563
318,3.0,370.0,15.0,300.0,550000.0,100000.0,55729.5,103.68,0.567
319,3.0,370.0,15.0,300.0,2000000.0,5500.0,54062.5,103.01,0.573
320,3.0,370.0,15.0,300.0,2000000.0,100000.0,54145.33,104.26,0.572
321,3.0,370.0,15.0,300.0,10000000.0,5500.0,52953.0,155.27,0.577
322,3.0,370.0,15.0,300.0,10000000.0,100000.0,53942.67,126.42,0.573
323,3.0,370.0,18.0,5.5,550000.0,5500.0,55658.67,101.2,0.567
324,3.0,370.0,18.0,5.5,550000.0,100000.0,56228.75,100.77,0.565
325,3.0,370.0,18.0,5.5,2000000.0,5500.0,55657.92,106.53,0.567
326,3.0,370.0,18.0,5.5,2000000.0,100000.0,53654.33,103.8,0.574
327,3.0,370.0,18.0,5.5,10000000.0,5500.0,46497.76,304.45,0.6
328,3.0,370.0,18.0,5.5,10000000.0,100000.0,45559.48,279.01,0.603
329,3.0,370.0,18.0,60.0,550000.0,5500.0,55571.83,101.23,0.567
