Cluster,Spouts,Max_spout,Spout_wait,Spliters,Counters,Netty_min_wait,Throughput+,Latency-,d2h
39,3.0,10000.0,4.0,1.0,6.0,77.5,6351.38,40422.25,0.78
40,1.0,242.2,1.8,6.0,6.0,1000.0,12634.76,131.72,0.45
41,1.0,28.25,100.0,6.0,12.0,1000.0,2281.77,104.49,0.66
42,1.0,202.83,3.25,3.0,6.0,62.5,10823.92,135.5,0.49
43,1.0,222.8,3.2,2.0,1.0,1000.0,6666.82,293.71,0.57
44,1.0,125.44,4.78,3.0,1.0,60.0,5411.9,134.57,0.6
45,3.0,131.7,2.7,6.0,1.0,1000.0,7840.91,1516.72,0.55
46,1.0,10000.0,2.5,3.0,12.0,55.0,16871.5,5414.1,0.37
47,3.0,325.15,4.08,1.0,1.0,51.54,6362.13,2045.84,0.58
48,1.0,223.2,4.2,2.0,1.0,58.0,7227.06,259.75,0.56
49,3.0,10000.0,4.0,1.0,3.0,55.0,6246.93,38964.0,0.77
50,3.0,367.0,100.0,2.0,1.0,1000.0,6774.71,1330.27,0.57
51,3.0,201.0,4.8,1.0,1.0,1000.0,4648.66,1716.04,0.61
52,1.0,185.67,3.33,2.0,6.0,1000.0,9087.64,110.28,0.52
53,3.0,37.33,5.0,6.0,6.0,1000.0,15144.83,74.97,0.4
54,1.0,55.0,100.0,1.0,12.0,55.0,4962.06,106.16,0.61
55,1.0,37.33,100.0,6.0,1.0,40.0,2886.66,109.58,0.65
56,3.0,502.17,1.83,2.0,3.0,55.0,12452.58,1342.78,0.45
57,3.0,218.67,4.67,1.0,6.0,1000.0,13278.52,543.52,0.44
58,3.0,170.83,5.17,2.0,6.0,1000.0,12549.38,285.48,0.45
59,3.0,140.8,4.4,6.0,1.0,55.0,7475.91,1600.42,0.56
60,1.0,52.75,3.75,6.0,3.0,1000.0,10288.98,45.28,0.5
61,1.0,41.0,5.8,1.0,6.0,64.0,7386.35,34.78,0.56
62,1.0,367.17,4.67,6.0,1.0,1000.0,6717.34,400.21,0.57
63,3.0,10000.0,3.75,2.0,6.0,55.0,11579.15,23421.25,0.56
64,1.0,503.0,100.0,2.0,6.0,32.5,9396.43,341.99,0.52
65,1.0,277.75,100.0,2.0,3.0,55.0,6643.77,245.64,0.57
66,1.0,264.63,6.13,6.0,12.0,55.0,9066.07,145.47,0.52
67,1.0,10000.0,3.6,6.0,1.0,82.0,4638.92,15031.6,0.64
68,1.0,302.14,4.0,2.0,3.0,1000.0,9051.14,202.46,0.52
69,3.0,37.0,100.0,2.0,12.0,40.0,7046.32,132.12,0.56
70,1.0,8.0,6.25,2.0,12.0,1000.0,8061.23,10.78,0.54
71,3.0,10000.0,3.33,2.0,1.0,55.0,6628.13,37013.67,0.74
72,1.0,23.0,100.0,3.0,3.0,64.0,1941.54,114.34,0.67
73,1.0,388.12,4.88,2.0,12.0,77.5,11514.73,208.23,0.47
74,1.0,10000.0,2.67,3.0,6.0,70.0,16796.67,5622.2,0.37
75,1.0,222.4,2.0,1.0,6.0,1000.0,8923.34,159.21,0.53
76,3.0,352.0,2.17,3.0,1.0,1000.0,6511.97,4508.29,0.58
77,3.0,186.42,6.0,1.0,6.0,40.0,10984.82,473.72,0.48
78,1.0,253.25,100.0,6.0,6.0,32.5,4559.02,223.84,0.62
79,1.0,525.25,100.0,3.0,6.0,55.0,10150.61,348.64,0.5
80,3.0,302.5,100.0,1.0,12.0,55.0,12132.52,593.24,0.46
81,3.0,10000.0,4.0,2.0,12.0,40.0,13150.67,20569.33,0.51
82,3.0,7.0,1.33,6.0,3.0,1000.0,12985.6,15.25,0.44
83,3.0,1000.0,2.0,6.0,12.0,1000.0,31198.33,2019.33,0.07
84,1.0,10000.0,4.0,6.0,3.0,55.0,24290.25,4090.25,0.22
85,3.0,37.33,100.0,2.0,6.0,40.0,6493.11,133.19,0.58
86,1.0,28.5,100.0,6.0,3.0,77.5,2373.43,104.64,0.66
87,3.0,222.6,100.0,6.0,1.0,46.0,3292.9,2807.07,0.64
88,3.0,670.0,100.0,2.0,3.0,40.0,12999.73,1346.4,0.44
89,1.0,10000.0,2.0,2.0,3.0,40.0,10616.3,10861.03,0.51
90,1.0,10000.0,2.0,3.0,3.0,40.0,17050.0,5492.67,0.37
91,1.0,4.33,100.0,6.0,12.0,100.0,382.92,100.28,0.7
92,3.0,420.8,5.6,2.0,12.0,1000.0,17868.66,553.27,0.34
93,1.0,30.25,100.0,2.0,12.0,77.5,2810.88,103.34,0.65
94,3.0,334.33,100.0,1.0,3.0,70.0,6992.8,617.19,0.57
95,1.0,255.25,4.0,6.0,12.0,1000.0,10081.25,136.61,0.5
