Cluster,Spouts,Max_spout,Spout_wait,Spliters,Counters,Netty_min_wait,Throughput+,Latency-,d2h
59,1.0,253.25,1.75,3.0,3.0,1000.0,8604.15,168.67,0.52
60,1.0,144.07,4.8,3.0,12.0,46.0,8316.59,89.25,0.53
61,1.0,289.12,5.38,6.0,6.0,66.25,12258.09,170.19,0.45
62,3.0,1.33,5.33,2.0,3.0,1000.0,5576.1,7.76,0.59
63,3.0,10000.0,2.25,3.0,3.0,55.0,7661.35,32720.75,0.7
64,1.0,10000.0,4.67,6.0,1.0,70.0,4622.93,14816.67,0.64
65,1.0,114.6,4.0,6.0,12.0,46.0,9127.78,71.2,0.51
66,3.0,37.0,100.0,2.0,1.0,1000.0,4312.95,183.23,0.62
67,1.0,10000.0,4.5,2.0,12.0,32.5,27921.75,4668.7,0.13
68,1.0,4.33,4.0,6.0,6.0,1000.0,5233.03,7.24,0.6
69,3.0,169.17,5.0,6.0,12.0,1000.0,12115.45,285.65,0.45
70,3.0,10000.0,4.33,2.0,1.0,100.0,6856.73,37075.67,0.75
71,3.0,22.45,2.45,6.0,6.0,50.91,12878.43,50.21,0.43
72,1.0,220.8,100.0,2.0,3.0,46.0,5177.7,216.51,0.6
73,1.0,222.6,100.0,1.0,6.0,82.0,5404.24,205.35,0.59
74,1.0,221.0,3.8,3.0,12.0,1000.0,8784.38,134.37,0.52
75,1.0,37.0,5.83,1.0,1.0,1000.0,5998.0,47.18,0.58
76,3.0,350.5,3.5,3.0,12.0,1000.0,15896.42,494.86,0.37
77,1.0,249.23,5.31,2.0,3.0,44.62,9820.68,181.19,0.5
78,3.0,161.86,2.86,2.0,1.0,48.57,7328.2,1196.16,0.55
79,3.0,278.0,2.75,6.0,3.0,1000.0,15886.02,541.67,0.37
80,3.0,10000.0,7.0,1.0,6.0,40.0,6639.0,37407.0,0.76
81,1.0,6.0,100.0,6.0,3.0,55.0,560.74,102.77,0.7
82,1.0,500.5,3.75,1.0,12.0,1000.0,9402.62,323.67,0.51
83,3.0,278.0,100.0,3.0,3.0,32.5,9927.36,669.84,0.5
84,3.0,37.33,100.0,1.0,6.0,70.0,5788.76,147.04,0.58
85,1.0,337.33,4.0,2.0,12.0,1000.0,10770.17,170.9,0.48
86,3.0,275.75,6.25,2.0,1.0,1000.0,6289.92,1861.15,0.57
87,1.0,302.5,6.25,6.0,12.0,1000.0,14232.35,167.37,0.4
88,1.0,10000.0,3.75,3.0,1.0,55.0,4616.1,16867.25,0.65
89,1.0,4.0,100.0,1.0,3.0,40.0,371.96,100.58,0.7
90,1.0,422.4,3.4,3.0,6.0,1000.0,11650.52,261.55,0.46
91,3.0,370.0,100.0,6.0,1.0,1000.0,4980.03,3745.84,0.6
