Cluster,Spouts,Max_spout,Spout_wait,Spliters,Counters,Netty_min_wait,Throughput+,Latency-,d2h
25,1.0,238.29,3.79,6.0,3.0,48.57,9997.73,152.29,0.5
26,3.0,278.0,100.0,3.0,3.0,55.0,9843.11,600.89,0.51
27,3.0,242.2,100.0,2.0,12.0,28.0,14103.48,353.37,0.42
28,3.0,10000.0,4.33,1.0,1.0,10.0,5319.8,40728.0,0.82
29,3.0,187.17,4.67,6.0,12.0,55.0,16418.17,328.17,0.37
30,3.0,330.14,3.43,3.0,1.0,1000.0,7324.41,4040.93,0.56
31,1.0,373.64,4.36,2.0,3.0,50.91,8649.37,280.45,0.53
32,3.0,368.0,5.44,3.0,6.0,50.0,17022.84,600.35,0.36
33,1.0,10000.0,1.67,6.0,6.0,70.0,27088.33,3460.57,0.16
34,3.0,10000.0,2.0,6.0,3.0,1000.0,7903.77,41851.33,0.79
35,3.0,41.38,4.77,6.0,6.0,51.54,12790.82,87.7,0.45
36,3.0,35.22,3.11,3.0,12.0,60.0,11698.83,72.01,0.47
37,1.0,278.67,5.58,3.0,1.0,47.5,7668.71,287.91,0.55
38,1.0,436.17,3.5,6.0,12.0,70.0,14275.02,233.5,0.42
39,1.0,194.27,4.09,6.0,6.0,50.91,9332.1,120.6,0.52
40,1.0,172.57,4.0,6.0,12.0,1000.0,8956.49,96.9,0.52
41,1.0,275.75,100.0,6.0,12.0,1000.0,6398.95,216.99,0.58
42,3.0,37.33,100.0,6.0,6.0,1000.0,6625.59,129.8,0.57
43,3.0,276.63,3.0,6.0,3.0,43.75,12144.25,809.58,0.46
44,1.0,269.67,2.42,3.0,12.0,47.5,10852.62,158.46,0.49
45,1.0,3.56,4.67,3.0,3.0,40.0,4998.57,7.42,0.61
46,3.0,10000.0,5.5,3.0,1.0,55.0,6612.83,44591.25,0.83
47,3.0,204.0,4.3,3.0,3.0,64.0,12249.98,777.8,0.46
48,1.0,201.2,5.6,1.0,6.0,1000.0,4866.29,144.78,0.61
49,1.0,23.0,3.6,3.0,1.0,1000.0,5060.54,29.63,0.6
50,1.0,370.0,100.0,6.0,1.0,100.0,6269.27,392.96,0.58
51,3.0,10000.0,2.25,1.0,12.0,32.5,5796.75,36927.0,0.77
52,1.0,232.5,3.6,2.0,1.0,28.0,7373.27,267.22,0.56
53,3.0,573.43,4.14,1.0,3.0,1000.0,14700.6,1253.93,0.41
54,3.0,280.0,2.25,3.0,3.0,1000.0,15844.25,903.58,0.38
55,3.0,40.8,4.0,3.0,6.0,1000.0,11045.7,86.91,0.48
56,3.0,275.75,2.25,2.0,6.0,1000.0,13012.47,474.47,0.44
57,3.0,275.75,100.0,6.0,12.0,77.5,12843.13,529.55,0.45
58,3.0,42.6,100.0,1.0,6.0,46.0,6099.54,158.31,0.58
59,1.0,37.11,3.0,1.0,12.0,1000.0,9289.1,29.33,0.52
60,1.0,28.25,100.0,1.0,1.0,1000.0,2166.82,110.8,0.66
61,1.0,188.86,4.57,2.0,12.0,1000.0,15623.64,106.58,0.39
62,1.0,288.53,3.6,3.0,6.0,52.0,9402.58,188.1,0.52
63,3.0,171.0,7.5,1.0,12.0,70.0,11709.93,321.87,0.47
64,1.0,10000.0,5.0,6.0,12.0,100.0,25609.33,3730.73,0.19
65,3.0,34.33,100.0,2.0,3.0,70.0,5083.69,142.33,0.6
66,1.0,240.6,2.6,6.0,1.0,64.0,6730.16,243.79,0.57
67,3.0,10000.0,2.25,1.0,3.0,77.5,6675.35,37840.75,0.77
68,1.0,37.17,4.67,6.0,6.0,1000.0,9107.71,31.52,0.52
69,3.0,10000.0,7.0,1.0,6.0,70.0,6412.5,39656.33,0.79
70,3.0,103.33,5.25,3.0,1.0,32.5,8396.69,1152.7,0.54
71,1.0,431.4,3.1,2.0,12.0,55.0,16379.13,232.75,0.37
72,1.0,337.17,100.0,3.0,12.0,70.0,5483.93,269.37,0.6
73,3.0,10000.0,3.4,6.0,6.0,64.0,8598.22,33701.6,0.7
74,3.0,187.17,100.0,6.0,3.0,40.0,7038.59,423.71,0.56
75,1.0,272.19,5.06,2.0,6.0,55.0,11666.81,159.29,0.47
76,1.0,224.4,2.2,3.0,12.0,1000.0,11381.42,149.04,0.48
77,3.0,160.71,2.0,2.0,3.0,1000.0,11974.24,424.93,0.46
78,3.0,70.0,100.0,3.0,6.0,70.0,12370.87,166.58,0.45
79,1.0,10000.0,5.5,1.0,3.0,55.0,21719.5,5325.9,0.27
80,3.0,251.25,6.0,2.0,12.0,1000.0,11915.45,314.38,0.46
81,1.0,222.6,4.0,1.0,3.0,1000.0,8293.0,175.61,0.54
82,3.0,10000.0,2.0,3.0,6.0,40.0,12688.67,28178.0,0.59
83,3.0,30.25,2.25,1.0,1.0,1000.0,7751.05,115.73,0.55
84,3.0,502.33,5.83,1.0,6.0,1000.0,14224.03,1216.59,0.42
85,1.0,368.67,3.33,2.0,1.0,1000.0,7555.93,457.55,0.55
86,3.0,24.4,3.8,3.0,12.0,1000.0,13265.14,45.27,0.44
87,1.0,30.71,4.14,6.0,3.0,1000.0,6878.66,28.64,0.57
88,3.0,402.6,5.4,6.0,3.0,1000.0,14482.38,787.29,0.41
89,3.0,222.6,100.0,2.0,6.0,64.0,8467.68,360.22,0.54
90,3.0,550.0,5.5,2.0,1.0,1000.0,6773.3,4013.52,0.57
91,1.0,4.33,100.0,2.0,6.0,100.0,409.15,100.66,0.7
92,1.0,278.0,100.0,2.0,6.0,1000.0,7028.35,228.06,0.56
93,1.0,277.75,5.75,1.0,1.0,1000.0,6470.1,313.06,0.58
94,3.0,337.33,100.0,2.0,1.0,1000.0,4445.37,1250.44,0.62
95,1.0,10000.0,5.75,1.0,12.0,77.5,24316.0,5374.08,0.22
96,1.0,525.5,100.0,6.0,3.0,55.0,10250.16,364.16,0.5
97,1.0,10000.0,4.0,2.0,6.0,70.0,27783.67,3779.53,0.15
98,1.0,667.33,2.33,2.0,6.0,1000.0,13515.3,390.8,0.43
99,1.0,10000.0,5.33,3.0,6.0,40.0,17519.0,5325.13,0.36
100,3.0,10000.0,7.0,2.0,3.0,70.0,7812.47,34659.33,0.72
