Cluster,Spouts,Max_spout,Spout_wait,Spliters,Counters,Netty_min_wait,Throughput+,Latency-,d2h
24,1.0,24.5,3.4,2.0,3.0,64.0,8601.88,19.19,0.53
25,3.0,19.5,4.5,3.0,12.0,1000.0,10391.07,45.73,0.49
26,1.0,300.86,4.43,1.0,12.0,1000.0,9119.99,177.79,0.52
27,1.0,335.67,100.0,6.0,1.0,55.0,3605.12,381.21,0.63
28,1.0,422.2,3.6,3.0,6.0,1000.0,12850.8,253.65,0.44
29,3.0,289.12,2.62,3.0,3.0,1000.0,14584.49,602.95,0.4
30,1.0,24.4,3.4,3.0,3.0,1000.0,8325.48,22.69,0.54
31,1.0,176.75,6.08,6.0,1.0,47.5,4526.94,192.75,0.61
32,3.0,4.5,1.83,3.0,1.0,40.0,9205.38,15.63,0.52
33,3.0,370.0,100.0,2.0,3.0,1000.0,12954.97,691.84,0.44
34,1.0,222.6,100.0,6.0,3.0,46.0,5016.38,209.49,0.6
35,3.0,282.6,3.6,6.0,6.0,64.0,16177.6,479.78,0.37
36,3.0,10000.0,5.6,3.0,1.0,46.0,6608.04,40425.0,0.81
37,3.0,123.7,4.4,1.0,12.0,64.0,11280.07,296.94,0.47
38,1.0,147.11,4.89,6.0,12.0,1000.0,9639.63,91.54,0.51
39,1.0,221.2,5.6,3.0,3.0,28.0,7678.08,146.78,0.55
40,1.0,400.0,100.0,3.0,1.0,40.0,8609.63,398.32,0.53
41,1.0,255.85,4.23,3.0,6.0,37.69,9647.92,166.04,0.51
42,3.0,285.91,3.36,2.0,1.0,67.27,7400.34,2008.12,0.56
43,1.0,222.8,3.0,3.0,1.0,55.0,6943.97,232.66,0.56
44,1.0,174.86,5.43,2.0,12.0,1000.0,12628.21,91.75,0.45
45,1.0,40.62,4.12,6.0,12.0,43.75,9218.71,31.12,0.52
46,1.0,132.6,4.2,3.0,12.0,64.0,9206.44,81.46,0.52
47,1.0,249.0,3.08,6.0,6.0,37.69,10152.82,150.17,0.5
48,3.0,500.75,100.0,1.0,1.0,55.0,5543.36,1914.88,0.59
49,3.0,334.33,100.0,3.0,12.0,1000.0,10660.66,541.36,0.49
50,3.0,221.0,7.0,3.0,1.0,1000.0,6928.22,2489.29,0.57
51,3.0,10000.0,2.0,1.0,12.0,100.0,5822.27,38944.0,0.81
52,3.0,10000.0,4.67,3.0,3.0,40.0,7647.17,36551.0,0.76
53,1.0,277.75,100.0,2.0,3.0,10.0,6632.93,245.69,0.57
54,1.0,22.8,4.4,2.0,12.0,46.0,7704.77,15.82,0.55
55,3.0,517.17,3.5,6.0,6.0,1000.0,18841.12,797.99,0.32
56,1.0,224.4,6.8,1.0,3.0,1000.0,9899.58,164.27,0.5
57,1.0,157.13,5.33,1.0,1.0,58.0,6339.95,172.5,0.58
58,1.0,184.17,3.67,3.0,1.0,1000.0,4787.46,185.8,0.61
59,3.0,334.33,100.0,1.0,3.0,40.0,7063.07,682.75,0.56
60,3.0,337.0,100.0,6.0,6.0,1000.0,10312.45,566.93,0.49
61,1.0,160.07,5.43,2.0,1.0,61.43,6008.98,179.92,0.58
62,1.0,16.33,3.11,1.0,12.0,80.0,7521.44,14.84,0.55
63,1.0,34.0,100.0,3.0,3.0,70.0,2897.13,105.04,0.65
64,3.0,170.83,4.67,6.0,1.0,1000.0,7929.12,2505.24,0.54
65,3.0,187.17,4.17,1.0,6.0,1000.0,12751.03,489.03,0.44
66,3.0,288.0,6.25,2.0,3.0,43.75,11535.79,723.59,0.47
67,1.0,321.6,4.0,6.0,3.0,55.0,9773.4,213.97,0.5
68,3.0,67.33,100.0,3.0,6.0,40.0,11589.88,166.38,0.47
69,3.0,34.33,7.67,3.0,6.0,1000.0,9692.63,70.75,0.51
70,3.0,278.0,100.0,1.0,1.0,1000.0,5851.96,955.26,0.59
71,3.0,34.33,100.0,3.0,1.0,100.0,3395.75,183.64,0.64
72,1.0,10000.0,2.0,1.0,1.0,70.0,4560.2,21556.0,0.69
73,1.0,10000.0,6.0,3.0,3.0,77.5,16611.25,5712.5,0.37
74,3.0,374.07,3.14,6.0,1.0,61.43,6714.28,5332.58,0.57
75,3.0,226.44,4.78,1.0,1.0,60.0,7570.66,1207.32,0.55
76,1.0,37.33,100.0,2.0,6.0,70.0,3375.97,103.91,0.64
77,1.0,700.0,100.0,6.0,12.0,40.0,14253.5,369.05,0.41
78,3.0,21.0,4.8,2.0,6.0,1000.0,6870.78,55.51,0.57
79,1.0,303.29,3.0,2.0,1.0,1000.0,7799.23,367.03,0.55
80,3.0,10000.0,2.2,2.0,3.0,64.0,7970.82,33107.8,0.72
81,3.0,53.0,1.5,1.0,6.0,10.0,12180.58,131.85,0.45
82,3.0,20.67,6.17,2.0,1.0,1000.0,6877.5,75.43,0.57
83,1.0,10000.0,4.33,3.0,1.0,40.0,4657.43,16795.0,0.66
84,3.0,10000.0,7.67,6.0,12.0,40.0,10282.4,26816.67,0.63
85,1.0,502.75,100.0,1.0,12.0,55.0,8616.27,346.95,0.53
86,1.0,1.67,100.0,2.0,1.0,70.0,151.65,100.91,0.71
87,3.0,10000.0,5.75,6.0,3.0,32.5,7478.15,35079.5,0.75
88,1.0,10000.0,6.25,6.0,6.0,32.5,27862.75,3448.78,0.14
89,1.0,280.0,100.0,3.0,6.0,55.0,6595.42,227.1,0.57
90,3.0,171.0,4.67,6.0,3.0,85.0,11796.53,413.8,0.46
91,3.0,337.33,100.0,6.0,12.0,1000.0,11681.93,697.61,0.47
92,3.0,10000.0,2.0,6.0,6.0,70.0,8576.8,34156.0,0.72
93,3.0,4.33,100.0,2.0,3.0,70.0,1185.46,102.15,0.68
94,3.0,334.0,100.0,2.0,12.0,70.0,9976.31,485.5,0.5
95,3.0,10000.0,4.33,3.0,12.0,70.0,14036.0,33437.67,0.63
96,3.0,10000.0,4.67,2.0,1.0,70.0,6873.23,39176.33,0.8
97,3.0,253.25,100.0,1.0,6.0,55.0,6040.18,529.22,0.58
98,1.0,10000.0,4.0,3.0,6.0,40.0,16352.0,5728.37,0.38
99,3.0,10000.0,5.0,2.0,12.0,40.0,13871.33,23673.67,0.54
