Cluster,Spouts,Max_spout,Spout_wait,Spliters,Counters,Netty_min_wait,Throughput+,Latency-,d2h
71,1.0,337.33,3.5,1.0,1.0,1000.0,6950.12,383.84,0.57
72,3.0,275.75,100.0,6.0,12.0,32.5,12351.02,406.84,0.46
73,1.0,4.33,2.0,3.0,1.0,1000.0,5201.13,7.28,0.6
74,1.0,170.67,3.33,6.0,12.0,1000.0,8484.23,98.64,0.53
75,3.0,335.67,4.83,3.0,3.0,1000.0,10568.45,971.45,0.49
76,3.0,4.33,100.0,2.0,1.0,70.0,1175.55,107.97,0.68
77,3.0,337.0,100.0,2.0,3.0,1000.0,8213.03,649.17,0.54
78,1.0,70.0,5.0,2.0,1.0,1000.0,8971.77,92.54,0.52
79,1.0,670.0,100.0,6.0,1.0,40.0,7082.6,661.73,0.56
80,3.0,752.5,3.75,6.0,12.0,1000.0,28636.0,1592.48,0.12
81,1.0,10000.0,4.67,1.0,12.0,10.0,25156.0,5334.83,0.2
82,3.0,94.55,4.0,2.0,3.0,42.73,10076.88,241.01,0.5
83,3.0,10000.0,5.33,6.0,3.0,40.0,7665.2,39152.33,0.75
84,1.0,275.75,3.75,6.0,6.0,1000.0,9462.97,166.96,0.51
85,1.0,203.67,3.5,6.0,6.0,40.0,11624.28,123.84,0.47
86,1.0,37.33,100.0,2.0,12.0,70.0,3456.87,104.17,0.64
87,3.0,10000.0,2.0,6.0,6.0,70.0,8267.3,36486.0,0.71
88,1.0,10000.0,4.33,6.0,12.0,1000.0,26663.0,3464.43,0.17
89,3.0,283.45,4.36,3.0,6.0,34.55,13693.66,439.28,0.43
90,1.0,24.4,3.2,6.0,3.0,1000.0,8325.92,25.11,0.54
91,3.0,221.0,6.8,2.0,6.0,1000.0,11536.82,330.51,0.47
92,3.0,80.2,3.6,1.0,3.0,1000.0,11434.84,207.79,0.47
93,1.0,212.7,4.3,1.0,1.0,64.0,5865.06,220.53,0.59
94,1.0,255.5,100.0,3.0,6.0,55.0,4447.45,223.57,0.62
95,3.0,10000.0,2.67,6.0,12.0,70.0,8773.87,24749.67,0.62
96,3.0,24.6,1.6,3.0,6.0,1000.0,13693.9,56.89,0.43
97,1.0,276.0,100.0,6.0,3.0,32.5,6146.27,237.55,0.58
98,3.0,4.0,100.0,6.0,3.0,70.0,1078.99,101.68,0.69
99,3.0,402.6,100.0,1.0,1.0,82.0,4977.47,1552.52,0.61
100,3.0,10000.0,3.5,2.0,6.0,55.0,10957.0,22720.25,0.56
101,1.0,527.5,100.0,2.0,3.0,55.0,10623.55,387.64,0.49
102,1.0,203.0,3.8,6.0,1.0,28.0,5720.29,204.85,0.59
103,1.0,367.33,100.0,1.0,12.0,70.0,8454.48,265.73,0.54
104,3.0,10000.0,4.67,1.0,12.0,40.0,5935.8,37188.33,0.76
