Cluster,Spout,Split,Count,Buffer_size,Heap,Throughput+,Latency-,d2h
78,3.0,2.0,12.0,4263000.0,2048.0,15761.75,194.22,0.34
79,3.0,2.0,2.0,3462800.0,512.0,10572.32,297.74,0.63
80,2.0,3.0,12.0,5596666.67,2048.0,14389.33,135.08,0.29
81,2.0,1.0,6.0,4263000.0,2048.0,12858.5,153.49,0.36
82,1.0,1.0,9.0,4263000.0,2048.0,14346.25,69.29,0.24
83,1.0,3.0,6.0,4263000.0,1024.0,12563.0,75.67,0.31
84,2.0,6.0,12.0,5596666.67,2048.0,15163.33,130.76,0.27
85,2.0,2.0,6.0,2184000.0,1024.0,13152.67,152.61,0.35
86,3.0,6.0,1.71,4123428.57,2048.0,10643.13,295.77,0.62
87,1.0,1.0,6.0,4263000.0,1024.0,13981.75,68.88,0.26
88,1.0,2.0,6.0,5334000.0,512.0,16847.0,58.56,0.15
89,2.0,3.0,6.0,3937333.33,2048.0,13071.67,154.29,0.36
90,3.0,6.0,9.0,5596666.67,512.0,17252.0,176.78,0.29
91,3.0,6.0,6.0,5596666.67,512.0,15576.67,195.66,0.35
92,2.0,6.0,9.0,3937333.33,2048.0,14438.0,137.46,0.3
93,3.0,1.0,2.0,105000000.0,1024.0,10405.37,300.92,0.63
94,3.0,6.0,1.86,3372000.0,1024.0,11069.57,278.71,0.58
95,3.0,3.0,1.0,2184000.0,512.0,8309.3,377.85,0.8
96,2.0,3.0,6.0,2184000.0,1024.0,12960.0,153.73,0.36
97,1.0,6.0,12.0,5334000.0,1024.0,13840.33,68.13,0.26
98,2.0,2.0,2.12,4263000.0,2048.0,11314.65,183.55,0.45
99,3.0,2.0,6.0,5596666.67,512.0,14056.33,213.53,0.41
100,2.0,3.0,9.0,3937333.33,1024.0,14114.0,139.18,0.31
101,3.0,6.0,2.0,105000000.0,512.0,11437.07,272.91,0.57
102,1.0,2.0,12.0,4263000.0,1024.0,20154.25,48.81,0.02
103,2.0,1.0,2.0,105000000.0,1024.0,10587.47,193.93,0.48
104,2.0,1.0,6.0,5334000.0,1024.0,12816.0,153.89,0.36
105,1.0,6.0,9.0,5596666.67,512.0,13263.67,72.41,0.28
106,1.0,3.0,2.0,105000000.0,1024.0,10965.13,91.08,0.38
107,2.0,3.0,2.0,105000000.0,1024.0,11006.8,183.08,0.45
