Cluster,Spout,Split,Count,Buffer_size,Heap,Throughput+,Latency-,d2h
31,2.0,1.0,12.0,5334000.0,512.0,13917.0,141.37,0.41
32,1.0,1.0,6.0,2184000.0,2048.0,13955.67,69.84,0.37
33,2.0,2.0,1.9,3541600.0,2048.0,10798.99,192.91,0.61
34,3.0,1.0,2.1,4486600.0,512.0,10442.09,301.66,0.75
35,2.0,1.0,2.0,5433142.86,2048.0,10761.41,190.76,0.61
36,1.0,6.0,9.0,4263000.0,1024.0,13190.75,71.8,0.41
37,1.0,3.0,2.0,3970571.43,1024.0,11016.67,89.21,0.53
38,1.0,2.0,2.2,5668000.0,1024.0,11873.94,86.3,0.49
39,2.0,2.0,6.0,5334000.0,512.0,12888.0,152.37,0.47
40,3.0,6.0,2.0,5542750.0,1024.0,11334.64,281.0,0.69
41,1.0,2.0,12.0,4263000.0,512.0,20404.5,48.13,0.01
42,3.0,6.0,9.0,3937333.33,2048.0,17023.67,179.93,0.33
43,1.0,2.0,6.0,3937333.33,512.0,17083.33,57.75,0.19
44,1.0,3.0,2.0,105000000.0,512.0,10817.63,91.8,0.54
45,1.0,6.0,2.0,4722000.0,512.0,11137.07,88.68,0.53
46,3.0,2.0,6.0,2184000.0,512.0,14145.0,211.22,0.48
47,3.0,6.0,2.0,4868444.44,2048.0,11415.22,277.74,0.68
48,3.0,2.0,1.78,3906000.0,2048.0,10327.18,306.81,0.76
49,2.0,3.0,9.0,4263000.0,2048.0,13830.75,144.05,0.42
50,1.0,2.0,9.0,4263000.0,1024.0,19481.75,50.21,0.06
51,2.0,2.0,12.0,3937333.33,512.0,14446.67,141.91,0.39
52,3.0,1.0,9.0,4263000.0,512.0,12243.25,246.47,0.6
53,3.0,2.0,2.0,4459111.11,1024.0,10722.01,294.66,0.73
54,3.0,6.0,1.75,3081750.0,512.0,10644.01,291.83,0.73
55,2.0,3.0,1.8,4458400.0,1024.0,10863.96,183.31,0.6
56,3.0,1.0,9.0,4263000.0,2048.0,12368.25,242.03,0.59
57,3.0,3.0,12.0,3937333.33,512.0,17664.0,175.3,0.3
58,3.0,6.0,12.0,3937333.33,512.0,18624.0,172.42,0.27
59,2.0,2.0,2.0,105000000.0,1024.0,11173.27,187.99,0.59
60,1.0,1.0,6.0,4263000.0,1024.0,13981.75,68.88,0.37
61,2.0,1.0,2.0,7558000.0,512.0,10422.76,201.08,0.64
62,2.0,2.0,6.0,3937333.33,2048.0,12749.67,152.65,0.48
63,2.0,1.0,6.0,3937333.33,2048.0,12870.0,154.11,0.47
64,2.0,1.0,9.0,2184000.0,2048.0,13699.67,143.23,0.42
65,1.0,1.0,2.0,4458400.0,1024.0,11004.1,90.86,0.53
66,2.0,6.0,12.0,4263000.0,1024.0,15523.5,126.78,0.32
67,2.0,6.0,6.0,4263000.0,512.0,12962.25,152.63,0.47
68,2.0,6.0,2.29,4123428.57,512.0,11221.59,174.35,0.57
69,2.0,2.0,2.11,2768444.44,512.0,11011.63,191.56,0.6
70,3.0,3.0,6.0,4263000.0,512.0,15220.5,199.67,0.42
71,3.0,6.0,6.0,5334000.0,1024.0,15755.33,195.09,0.39
72,1.0,2.0,9.0,5596666.67,2048.0,19320.0,51.41,0.07
73,1.0,3.0,12.0,4263000.0,512.0,13003.5,71.57,0.42
74,2.0,6.0,9.0,3937333.33,1024.0,14470.67,138.53,0.38
75,2.0,3.0,9.0,5596666.67,512.0,13780.0,140.82,0.42
76,3.0,1.0,12.0,5596666.67,512.0,12461.0,240.52,0.59
77,3.0,2.0,6.0,5334000.0,2048.0,14063.0,216.23,0.49
78,2.0,6.0,1.88,3605500.0,1024.0,10952.64,180.5,0.59
79,1.0,3.0,6.0,4263000.0,1024.0,12563.0,75.67,0.44
80,3.0,3.0,12.0,5596666.67,2048.0,18153.33,171.1,0.28
81,2.0,3.0,9.0,5334000.0,1024.0,13840.0,141.1,0.41
82,2.0,2.0,12.0,2184000.0,1024.0,14128.0,143.56,0.4
83,1.0,6.0,9.0,3937333.33,2048.0,13723.33,69.72,0.38
84,2.0,3.0,6.0,2184000.0,1024.0,12960.0,153.73,0.47
85,1.0,2.0,12.0,5334000.0,2048.0,20239.33,50.76,0.02
86,3.0,3.0,9.0,3937333.33,1024.0,17257.0,179.02,0.32
87,2.0,6.0,6.0,4263000.0,2048.0,13100.5,148.53,0.46
88,1.0,3.0,12.0,5596666.67,1024.0,13056.67,72.1,0.42
89,2.0,1.0,2.0,105000000.0,2048.0,10752.17,193.12,0.61
90,3.0,3.0,2.0,105000000.0,1024.0,11108.13,290.33,0.71
91,3.0,1.0,2.0,105000000.0,2048.0,10267.83,308.88,0.77
92,3.0,2.0,12.0,2184000.0,1024.0,15572.33,197.82,0.41
93,2.0,2.0,9.0,4263000.0,512.0,14103.25,143.48,0.4
94,3.0,1.0,6.0,2184000.0,1024.0,11794.67,254.99,0.63
95,3.0,2.0,9.0,4263000.0,512.0,15152.75,204.35,0.43
96,1.0,1.0,6.0,2184000.0,512.0,13966.67,70.6,0.37
97,1.0,1.0,9.0,5334000.0,512.0,14920.0,65.08,0.31
98,3.0,2.0,12.0,2184000.0,2048.0,15783.0,194.3,0.39
99,3.0,6.0,6.0,5596666.67,512.0,15576.67,195.66,0.4
100,1.0,3.0,1.8,3462800.0,512.0,10385.84,95.21,0.57
101,3.0,3.0,2.0,3462800.0,512.0,11399.8,280.6,0.68
102,3.0,3.0,2.0,105000000.0,2048.0,10904.43,284.94,0.71
103,3.0,6.0,2.0,105000000.0,1024.0,11240.23,280.33,0.69
104,3.0,3.0,2.0,105000000.0,512.0,11284.93,287.09,0.7
105,2.0,6.0,6.0,5334000.0,1024.0,13082.33,145.93,0.46
106,1.0,2.0,2.0,105000000.0,512.0,11043.87,95.33,0.53
