Cluster,Spout,Split,Count,Buffer_size,Heap,Throughput+,Latency-,d2h
60,2.0,2.0,2.67,6993333.33,2048.0,12412.0,161.66,0.39
61,2.0,6.0,2.0,4371555.56,512.0,10887.77,180.6,0.46
62,3.0,3.0,12.0,2184000.0,1024.0,18229.0,169.6,0.26
63,1.0,1.0,2.0,5465333.33,2048.0,10800.03,91.34,0.38
64,2.0,3.0,1.71,4123428.57,512.0,10709.93,185.25,0.47
65,1.0,2.0,12.0,2184000.0,512.0,20500.33,48.02,0.0
66,3.0,1.0,1.71,3372000.0,1024.0,9927.53,316.26,0.67
67,2.0,1.0,9.0,4263000.0,2048.0,13718.0,144.26,0.33
68,2.0,2.0,6.0,4263000.0,2048.0,13039.25,151.05,0.35
69,1.0,2.0,6.0,3937333.33,2048.0,17261.67,57.12,0.13
70,1.0,2.0,2.22,4402888.89,1024.0,11910.52,86.5,0.34
71,3.0,1.0,2.14,3484571.43,2048.0,10637.19,297.28,0.62
72,2.0,3.0,6.0,5596666.67,2048.0,13101.67,154.68,0.36
73,1.0,2.0,9.0,3937333.33,1024.0,19398.0,50.44,0.05
74,2.0,6.0,12.0,4263000.0,512.0,15391.5,130.21,0.26
75,2.0,3.0,12.0,2184000.0,512.0,14352.33,137.22,0.3
76,1.0,1.0,2.29,4874857.14,1024.0,9855.64,101.09,0.42
77,2.0,1.0,9.0,4263000.0,512.0,13471.25,145.56,0.33
78,2.0,1.0,2.0,4956000.0,2048.0,10688.13,194.29,0.48
79,3.0,6.0,12.0,3937333.33,2048.0,18467.0,170.39,0.26
80,1.0,2.0,6.0,5596666.67,1024.0,17278.33,56.89,0.13
81,3.0,2.0,2.0,105000000.0,512.0,10636.53,293.26,0.62
82,2.0,6.0,9.0,3937333.33,1024.0,14470.67,138.53,0.3
83,2.0,2.0,6.0,5596666.67,1024.0,13114.0,152.29,0.35
84,3.0,2.0,12.0,4263000.0,2048.0,15761.75,194.22,0.34
85,1.0,6.0,6.0,2184000.0,2048.0,13179.33,71.51,0.29
86,1.0,3.0,6.0,5596666.67,512.0,12830.33,74.2,0.3
87,3.0,6.0,2.0,105000000.0,2048.0,11606.23,275.67,0.57
88,2.0,1.0,12.0,2184000.0,512.0,13970.67,141.64,0.31
89,3.0,1.0,12.0,4263000.0,1024.0,12494.5,243.66,0.5
90,1.0,3.0,9.0,5596666.67,512.0,12627.67,73.87,0.31
91,1.0,6.0,2.0,105000000.0,2048.0,11034.2,89.61,0.38
92,1.0,6.0,3.0,3937333.33,1024.0,12301.0,78.99,0.32
93,2.0,3.0,1.0,2184000.0,2048.0,9597.73,202.72,0.52
94,1.0,1.0,12.0,4263000.0,512.0,15041.0,64.91,0.22
95,2.0,3.0,2.0,105000000.0,512.0,10824.2,184.71,0.46
96,2.0,1.0,6.0,5596666.67,512.0,12930.0,156.49,0.36
97,3.0,3.0,6.0,2184000.0,2048.0,15479.0,200.22,0.36
98,3.0,2.0,12.0,5596666.67,512.0,15966.0,191.45,0.34
99,3.0,2.0,9.0,5596666.67,1024.0,15320.33,199.66,0.36
100,2.0,2.0,3.0,2184000.0,1024.0,12434.67,165.21,0.39
101,1.0,3.0,12.0,5596666.67,512.0,12895.67,72.25,0.3
102,2.0,1.0,12.0,3937333.33,1024.0,13924.33,141.51,0.32
103,2.0,2.0,9.0,4263000.0,2048.0,13746.0,144.29,0.32
104,3.0,2.0,6.0,3937333.33,1024.0,14061.0,213.87,0.41
105,2.0,2.0,12.0,3937333.33,512.0,14446.67,141.91,0.3
106,3.0,1.0,9.0,2184000.0,512.0,12247.33,247.41,0.51
107,3.0,3.0,2.0,105000000.0,512.0,11284.93,287.09,0.59
108,2.0,1.0,2.0,105000000.0,2048.0,10752.17,193.12,0.47
