Cluster,Spout,Split,Count,Buffer_size,Heap,Throughput+,Latency-,d2h
55,2.0,1.0,2.0,4956000.0,1024.0,10536.53,198.3,0.62
56,2.0,1.0,1.5,1900500.0,512.0,9507.98,219.88,0.69
57,2.0,1.0,9.0,2184000.0,1024.0,13812.67,142.71,0.41
58,1.0,3.0,2.0,4767000.0,2048.0,10763.18,91.97,0.54
59,3.0,6.0,1.8,3960600.0,2048.0,10884.09,291.28,0.71
60,3.0,6.0,1.9,4984400.0,512.0,10959.63,287.33,0.71
61,1.0,3.0,1.71,3372000.0,1024.0,10040.59,98.1,0.58
62,1.0,2.0,1.89,5421555.56,2048.0,10822.06,95.16,0.54
63,2.0,1.0,12.0,5596666.67,512.0,13728.33,144.19,0.42
64,3.0,2.0,12.0,2184000.0,1024.0,15572.33,197.82,0.4
65,1.0,3.0,12.0,5596666.67,1024.0,13056.67,72.1,0.41
66,1.0,2.0,2.17,6210666.67,1024.0,11741.98,86.84,0.49
67,2.0,2.0,9.0,4263000.0,1024.0,13696.5,145.87,0.42
68,2.0,2.0,2.0,105000000.0,512.0,11176.2,188.55,0.58
69,1.0,6.0,12.0,2184000.0,1024.0,13898.0,68.78,0.37
70,3.0,2.0,2.0,105000000.0,1024.0,10728.97,301.1,0.73
71,1.0,1.0,6.0,4263000.0,2048.0,13955.5,69.81,0.36
72,3.0,3.0,12.0,4263000.0,1024.0,18106.25,171.27,0.28
73,2.0,6.0,9.0,4263000.0,2048.0,14404.5,136.96,0.38
74,1.0,2.0,6.0,5596666.67,2048.0,17214.67,57.06,0.18
75,2.0,2.0,2.25,2097500.0,512.0,11405.15,183.17,0.57
76,3.0,1.0,6.0,2184000.0,1024.0,11794.67,254.99,0.63
77,3.0,1.0,12.0,5334000.0,512.0,12499.33,239.18,0.58
78,1.0,3.0,9.0,5334000.0,512.0,12581.33,74.65,0.44
79,3.0,1.0,9.0,3937333.33,1024.0,12269.0,244.21,0.6
80,2.0,1.0,6.0,4263000.0,512.0,13122.75,153.93,0.46
81,2.0,3.0,6.0,5596666.67,2048.0,13101.67,154.68,0.46
82,2.0,1.0,12.0,4263000.0,2048.0,13913.25,140.75,0.41
83,2.0,6.0,9.0,5334000.0,1024.0,14391.33,137.9,0.38
84,3.0,3.0,2.0,4635666.67,512.0,11193.4,289.8,0.7
85,1.0,2.0,2.17,3890333.33,512.0,11656.3,92.19,0.49
86,1.0,1.0,6.0,3937333.33,1024.0,14105.33,68.46,0.36
87,3.0,1.0,12.0,4263000.0,2048.0,12427.0,241.35,0.59
88,1.0,1.0,9.0,3937333.33,2048.0,14481.67,68.14,0.34
89,2.0,2.0,6.0,4263000.0,2048.0,13039.25,151.05,0.46
90,2.0,2.0,1.86,3484571.43,2048.0,10683.56,194.2,0.61
91,3.0,3.0,2.0,105000000.0,1024.0,11108.13,290.33,0.7
92,3.0,3.0,9.0,2184000.0,2048.0,16978.33,184.55,0.33
93,2.0,3.0,9.0,5334000.0,1024.0,13840.0,141.1,0.41
94,3.0,2.0,6.0,2184000.0,2048.0,14148.33,218.57,0.49
95,1.0,1.0,2.0,105000000.0,2048.0,10621.53,93.98,0.55
96,3.0,2.0,12.0,5596666.67,2048.0,15851.0,192.45,0.39
97,1.0,2.0,2.0,105000000.0,1024.0,11120.4,93.23,0.52
98,3.0,1.0,2.0,105000000.0,1024.0,10405.37,300.92,0.75
99,1.0,3.0,9.0,5334000.0,1024.0,12818.33,73.49,0.43
100,2.0,1.0,6.0,5596666.67,1024.0,12897.33,149.53,0.46
101,3.0,1.0,1.75,1703500.0,1024.0,9752.35,324.13,0.8
102,1.0,3.0,2.0,105000000.0,1024.0,10965.13,91.08,0.53
103,3.0,3.0,9.0,5596666.67,512.0,16903.0,184.23,0.34
104,2.0,6.0,6.0,2184000.0,2048.0,13166.0,148.25,0.45
105,1.0,2.0,6.0,5596666.67,1024.0,17278.33,56.89,0.18
106,1.0,6.0,2.0,105000000.0,1024.0,10892.6,89.11,0.53
107,1.0,1.0,2.0,105000000.0,1024.0,10808.93,92.62,0.54
108,1.0,2.0,2.0,105000000.0,512.0,11043.87,95.33,0.53
