Cluster,Spout,Split,Count,Buffer_size,Heap,Throughput+,Latency-,d2h
30,1.0,3.0,2.0,5063200.0,2048.0,10761.57,91.41,0.54
31,1.0,1.0,1.8,4486600.0,1024.0,10557.11,94.02,0.55
32,1.0,6.0,2.12,5444250.0,2048.0,11200.02,87.58,0.52
33,3.0,3.0,1.88,4263000.0,1024.0,10808.58,294.29,0.73
34,3.0,6.0,2.12,2459500.0,1024.0,11696.17,266.62,0.65
35,2.0,3.0,12.0,5334000.0,2048.0,14610.33,132.63,0.37
36,2.0,3.0,1.8,3541600.0,2048.0,10826.44,183.95,0.6
37,1.0,6.0,2.1,4905600.0,1024.0,11031.95,89.47,0.53
38,3.0,1.0,6.0,3937333.33,512.0,11863.67,254.18,0.63
39,3.0,2.0,6.0,4263000.0,1024.0,14144.5,211.99,0.48
40,2.0,1.0,6.0,3937333.33,1024.0,12857.0,153.09,0.47
41,3.0,6.0,9.0,3937333.33,2048.0,17023.67,179.93,0.33
42,2.0,1.0,12.0,3937333.33,1024.0,13924.33,141.51,0.41
43,3.0,2.0,2.0,4868444.44,1024.0,10774.31,293.4,0.73
44,1.0,3.0,12.0,4263000.0,1024.0,12868.75,73.39,0.42
45,2.0,2.0,2.37,3081750.0,512.0,11892.08,174.16,0.54
46,2.0,2.0,12.0,5596666.67,2048.0,14260.0,138.39,0.39
47,3.0,1.0,9.0,4263000.0,2048.0,12368.25,242.03,0.59
48,3.0,3.0,9.0,2184000.0,2048.0,16978.33,184.55,0.34
49,1.0,1.0,12.0,5334000.0,1024.0,14980.67,65.54,0.31
50,1.0,1.0,6.0,4263000.0,2048.0,13955.5,69.81,0.36
51,3.0,1.0,9.0,2184000.0,512.0,12247.33,247.41,0.6
52,1.0,2.0,9.0,5334000.0,512.0,19245.67,51.7,0.07
53,1.0,1.0,12.0,3937333.33,2048.0,14764.33,66.68,0.32
54,2.0,1.0,6.0,5596666.67,2048.0,12796.0,153.57,0.47
55,1.0,6.0,12.0,3937333.33,1024.0,13925.0,67.35,0.37
56,3.0,6.0,9.0,4263000.0,1024.0,17404.5,180.22,0.32
57,3.0,3.0,12.0,4263000.0,1024.0,18106.25,171.26,0.28
58,3.0,2.0,2.0,3013666.67,512.0,10821.27,291.95,0.72
59,3.0,1.0,1.86,3484571.43,512.0,10351.86,300.26,0.75
60,1.0,3.0,1.9,5063200.0,1024.0,10584.11,93.35,0.55
61,2.0,3.0,1.6,3462800.0,512.0,10383.16,192.28,0.63
62,3.0,3.0,12.0,2184000.0,2048.0,18139.67,170.82,0.28
63,2.0,3.0,9.0,4263000.0,1024.0,14058.25,139.79,0.4
64,3.0,2.0,6.0,2184000.0,2048.0,14148.33,218.57,0.49
65,2.0,3.0,12.0,3937333.33,1024.0,14727.0,133.63,0.36
66,2.0,6.0,1.62,3640750.0,2048.0,10755.69,182.84,0.6
67,1.0,2.0,12.0,5596666.67,512.0,20401.0,48.28,0.01
68,3.0,6.0,2.29,4236000.0,512.0,12120.73,254.46,0.62
69,1.0,2.0,12.0,4263000.0,1024.0,20154.25,48.81,0.02
70,3.0,3.0,6.0,3937333.33,1024.0,15471.0,198.41,0.41
71,1.0,3.0,9.0,4263000.0,512.0,12617.0,74.16,0.44
72,3.0,1.0,6.0,2184000.0,1024.0,11794.67,254.99,0.63
73,3.0,1.0,6.0,5596666.67,2048.0,12152.67,250.51,0.61
74,3.0,1.0,2.1,3541600.0,1024.0,10499.97,299.11,0.74
75,3.0,1.0,1.67,7040333.33,2048.0,9759.38,323.58,0.81
76,2.0,6.0,6.0,2184000.0,512.0,12952.33,151.7,0.46
77,3.0,2.0,2.0,105000000.0,1024.0,10728.97,301.1,0.74
78,3.0,2.0,2.0,5596666.67,2048.0,10822.03,293.42,0.72
79,3.0,3.0,9.0,5596666.67,1024.0,16841.33,181.88,0.34
80,2.0,3.0,2.0,5043555.56,1024.0,10974.0,181.41,0.59
81,1.0,2.0,12.0,5334000.0,2048.0,20239.33,50.76,0.02
82,3.0,6.0,6.0,5334000.0,512.0,15481.0,198.98,0.41
83,1.0,3.0,2.0,105000000.0,512.0,10817.63,91.8,0.54
84,1.0,2.0,2.0,105000000.0,512.0,11043.87,95.33,0.53
85,3.0,1.0,2.0,105000000.0,2048.0,10267.83,308.88,0.77
86,3.0,1.0,12.0,2184000.0,2048.0,12573.33,241.21,0.58
87,2.0,2.0,2.12,5444250.0,1024.0,10801.26,195.67,0.61
88,1.0,3.0,6.0,4263000.0,1024.0,12563.0,75.67,0.44
89,3.0,6.0,2.4,6506000.0,2048.0,12708.6,240.72,0.58
90,2.0,3.0,6.0,4263000.0,512.0,12681.0,152.46,0.48
91,1.0,2.0,2.0,3081750.0,1024.0,11133.49,94.34,0.52
92,1.0,3.0,9.0,5334000.0,2048.0,12968.33,72.56,0.42
93,2.0,1.0,9.0,2184000.0,2048.0,13699.67,143.23,0.42
94,3.0,1.0,12.0,5596666.67,1024.0,12487.67,242.04,0.59
95,2.0,6.0,2.0,105000000.0,2048.0,11013.4,177.84,0.58
96,2.0,6.0,6.0,5596666.67,1024.0,13132.0,147.53,0.45
97,2.0,6.0,12.0,5334000.0,1024.0,15541.0,127.11,0.32
98,1.0,6.0,2.43,4834571.43,512.0,11781.86,84.15,0.49
99,1.0,2.0,9.0,3937333.33,1024.0,19398.0,50.44,0.07
100,2.0,3.0,12.0,5334000.0,512.0,14498.67,137.73,0.38
101,1.0,1.0,1.75,5444250.0,2048.0,10400.24,94.55,0.56
102,1.0,3.0,12.0,5596666.67,512.0,12895.67,72.25,0.42
103,1.0,1.0,6.0,4263000.0,1024.0,13981.75,68.88,0.36
104,3.0,3.0,1.0,2184000.0,512.0,8309.3,377.85,0.94
105,2.0,2.0,6.0,4263000.0,2048.0,13039.25,151.05,0.46
106,3.0,2.0,6.0,3937333.33,512.0,14125.67,210.08,0.48
107,2.0,1.0,2.0,5507500.0,2048.0,10808.83,192.4,0.61
108,1.0,3.0,6.0,2184000.0,512.0,12849.33,73.42,0.42
109,3.0,2.0,12.0,2184000.0,2048.0,15783.0,194.3,0.39
110,2.0,2.0,9.0,2184000.0,2048.0,13774.67,145.3,0.42
111,1.0,2.0,6.0,5334000.0,1024.0,17338.0,56.69,0.18
112,2.0,2.0,2.0,105000000.0,512.0,11176.2,188.55,0.58
113,3.0,1.0,2.0,105000000.0,1024.0,10405.37,300.92,0.75
