Cluster,Spout,Split,Count,Buffer_size,Heap,Throughput+,Latency-,d2h
37,1.0,6.0,2.0,3484571.43,1024.0,11027.86,89.58,0.38
38,2.0,3.0,2.37,5542750.0,2048.0,11351.02,176.3,0.44
39,2.0,2.0,12.0,2184000.0,512.0,14054.0,143.0,0.31
40,2.0,1.0,6.0,5596666.67,2048.0,12796.0,153.57,0.36
41,3.0,1.0,1.75,2983250.0,512.0,10048.9,312.67,0.66
42,1.0,6.0,2.0,4263000.0,2048.0,10687.88,91.35,0.39
43,2.0,2.0,2.0,4263000.0,1024.0,10834.01,194.97,0.47
44,2.0,3.0,1.78,4402888.89,1024.0,10737.41,185.43,0.47
45,3.0,2.0,12.0,5596666.67,2048.0,15851.0,192.45,0.34
46,2.0,6.0,12.0,4263000.0,2048.0,15143.5,131.08,0.27
47,2.0,6.0,12.0,4263000.0,512.0,15391.5,130.21,0.26
48,3.0,2.0,6.0,2184000.0,2048.0,14148.33,218.57,0.42
49,3.0,2.0,9.0,4263000.0,512.0,15152.75,204.36,0.37
50,3.0,6.0,9.0,4263000.0,1024.0,17404.5,180.22,0.29
51,1.0,3.0,6.0,5596666.67,512.0,12830.33,74.2,0.3
52,2.0,6.0,2.0,4956000.0,2048.0,11089.23,177.02,0.44
53,1.0,2.0,9.0,5334000.0,1024.0,19572.67,49.84,0.04
54,1.0,1.0,12.0,5334000.0,1024.0,14980.67,65.54,0.22
55,1.0,6.0,2.0,105000000.0,512.0,10827.43,90.44,0.38
56,2.0,2.0,9.0,4263000.0,2048.0,13746.0,144.29,0.32
57,3.0,3.0,12.0,4263000.0,1024.0,18106.25,171.27,0.26
58,2.0,1.0,6.0,4263000.0,512.0,13122.75,153.93,0.35
59,1.0,1.0,12.0,3937333.33,512.0,15035.0,65.22,0.22
60,3.0,2.0,9.0,2184000.0,2048.0,15165.67,200.95,0.37
61,1.0,2.0,12.0,5334000.0,1024.0,20415.0,48.19,0.01
62,3.0,1.0,6.0,3937333.33,2048.0,12182.67,251.86,0.52
63,2.0,2.0,9.0,2184000.0,1024.0,13640.0,145.46,0.33
64,1.0,2.0,1.89,5043555.56,1024.0,10837.44,95.47,0.39
65,1.0,2.0,9.0,4263000.0,2048.0,19488.0,50.46,0.04
66,1.0,1.0,1.88,4164500.0,2048.0,10622.95,92.54,0.39
67,1.0,2.0,6.0,4263000.0,1024.0,17328.25,56.45,0.13
68,1.0,1.0,2.0,105000000.0,512.0,10921.9,91.02,0.38
69,3.0,6.0,2.0,6072000.0,512.0,11117.89,286.53,0.6
70,3.0,1.0,2.0,105000000.0,1024.0,10405.37,300.92,0.63
71,3.0,1.0,12.0,5334000.0,2048.0,12293.67,242.61,0.5
72,3.0,2.0,6.0,2184000.0,1024.0,14096.0,212.26,0.41
73,3.0,6.0,6.0,5334000.0,1024.0,15755.33,195.09,0.35
74,2.0,2.0,6.0,4263000.0,512.0,12891.25,152.35,0.36
75,1.0,6.0,12.0,2184000.0,2048.0,13728.67,68.15,0.27
76,3.0,3.0,12.0,5334000.0,512.0,17765.33,174.33,0.27
77,3.0,2.0,2.12,5444250.0,512.0,11129.12,282.25,0.59
78,2.0,3.0,2.67,7087333.33,512.0,11633.67,170.25,0.42
79,1.0,1.0,9.0,5334000.0,2048.0,14355.67,69.53,0.24
80,3.0,6.0,6.0,3937333.33,512.0,15602.33,198.43,0.35
81,1.0,2.0,12.0,4263000.0,2048.0,20163.25,50.9,0.02
82,3.0,1.0,9.0,5334000.0,1024.0,12307.67,244.79,0.5
83,2.0,1.0,12.0,4263000.0,1024.0,13983.5,140.19,0.31
84,3.0,1.0,12.0,5596666.67,1024.0,12487.67,242.04,0.49
85,1.0,2.0,6.0,5334000.0,512.0,16847.0,58.56,0.15
86,3.0,3.0,2.0,6506000.0,2048.0,11390.52,273.83,0.57
87,2.0,3.0,12.0,4263000.0,1024.0,14722.0,133.45,0.28
88,2.0,1.0,12.0,5334000.0,512.0,13917.0,141.37,0.32
89,1.0,3.0,9.0,3937333.33,512.0,12721.67,73.37,0.31
90,2.0,3.0,9.0,4263000.0,1024.0,14058.25,139.79,0.31
91,3.0,6.0,12.0,4263000.0,2048.0,18544.75,168.43,0.25
92,2.0,3.0,2.0,105000000.0,512.0,10824.2,184.71,0.46
93,1.0,3.0,12.0,5334000.0,1024.0,12964.0,73.84,0.3
94,2.0,1.0,12.0,5596666.67,2048.0,14011.67,139.31,0.31
95,3.0,1.0,2.5,4263000.0,2048.0,11706.0,262.43,0.54
96,3.0,3.0,2.0,105000000.0,2048.0,10904.43,284.94,0.6
97,3.0,6.0,9.0,4263000.0,512.0,17237.5,179.19,0.29
98,3.0,6.0,12.0,2184000.0,512.0,18568.33,168.34,0.25
99,3.0,2.0,2.0,105000000.0,512.0,10636.53,293.26,0.62
100,3.0,3.0,6.0,4263000.0,512.0,15220.5,199.67,0.36
101,1.0,6.0,9.0,2184000.0,512.0,13396.0,71.64,0.28
102,3.0,3.0,6.0,4263000.0,2048.0,15470.75,200.22,0.36
103,3.0,1.0,2.0,105000000.0,512.0,10406.13,301.26,0.64
104,3.0,1.0,2.67,3580666.67,1024.0,11728.33,263.1,0.54
