Cluster,Spout,Split,Count,Buffer_size,Heap,Throughput+,Latency-,d2h
48,3.0,6.0,12.0,3937333.33,512.0,18624.0,172.42,0.28
49,3.0,1.0,12.0,4263000.0,512.0,12418.0,239.56,0.6
50,3.0,2.0,6.0,3937333.33,2048.0,13969.33,219.2,0.51
51,2.0,2.0,12.0,5596666.67,1024.0,14364.0,141.33,0.39
52,3.0,1.0,6.0,4263000.0,2048.0,12131.5,249.91,0.63
53,2.0,2.0,9.0,4263000.0,1024.0,13696.5,145.87,0.43
54,2.0,2.0,2.0,105000000.0,1024.0,11173.27,187.99,0.6
55,1.0,2.0,2.0,3372000.0,512.0,11140.03,93.38,0.53
56,2.0,3.0,6.0,4263000.0,2048.0,13014.75,154.1,0.47
57,2.0,6.0,6.0,3937333.33,1024.0,13054.33,148.07,0.47
58,3.0,1.0,9.0,5596666.67,1024.0,12371.33,243.66,0.61
59,1.0,3.0,6.0,2184000.0,512.0,12849.33,73.42,0.43
60,2.0,1.0,9.0,2184000.0,1024.0,13812.67,142.71,0.42
61,1.0,3.0,9.0,2184000.0,512.0,12537.33,74.76,0.45
62,3.0,6.0,2.11,4402888.89,1024.0,11569.06,273.84,0.69
63,1.0,1.0,1.83,3192000.0,512.0,10608.47,94.12,0.56
64,1.0,6.0,12.0,5334000.0,2048.0,13952.33,67.95,0.37
65,2.0,6.0,9.0,4263000.0,2048.0,14404.5,136.95,0.39
66,3.0,6.0,12.0,3937333.33,2048.0,18467.0,170.39,0.28
67,2.0,2.0,6.0,5596666.67,512.0,12879.33,151.86,0.48
68,1.0,2.0,6.0,4263000.0,2048.0,17117.25,57.81,0.19
69,3.0,3.0,1.71,3259428.57,512.0,10491.06,307.8,0.78
70,1.0,2.0,9.0,4263000.0,512.0,19156.5,51.87,0.08
71,2.0,3.0,9.0,5334000.0,2048.0,13717.33,144.02,0.43
72,3.0,2.0,9.0,4263000.0,2048.0,15149.5,201.3,0.44
73,1.0,6.0,9.0,5334000.0,1024.0,13110.0,72.22,0.42
74,1.0,2.0,12.0,4263000.0,2048.0,20163.25,50.9,0.02
75,1.0,3.0,2.5,1900500.0,1024.0,12079.25,79.29,0.47
76,2.0,6.0,2.0,4123428.57,512.0,11141.01,175.89,0.59
77,1.0,6.0,6.0,5596666.67,1024.0,12969.33,72.99,0.42
78,2.0,6.0,2.8,5510400.0,1024.0,11761.8,168.23,0.55
79,3.0,1.0,1.67,7087333.33,2048.0,10210.3,308.42,0.79
80,2.0,2.0,6.0,2184000.0,1024.0,13152.67,152.61,0.46
81,2.0,3.0,6.0,4263000.0,1024.0,12927.0,153.53,0.48
82,3.0,3.0,6.0,3937333.33,2048.0,15413.67,200.74,0.43
83,3.0,3.0,12.0,3937333.33,1024.0,18205.33,170.37,0.29
84,1.0,6.0,2.0,3259428.57,512.0,11172.27,89.07,0.53
85,3.0,6.0,9.0,2184000.0,1024.0,17342.0,182.79,0.33
86,3.0,1.0,9.0,5596666.67,512.0,12183.67,247.68,0.62
87,1.0,2.0,1.89,4371555.56,2048.0,10803.48,95.68,0.55
88,1.0,1.0,12.0,4263000.0,2048.0,14720.5,66.44,0.33
89,1.0,1.0,12.0,3937333.33,1024.0,15015.67,65.25,0.31
90,2.0,1.0,9.0,3937333.33,2048.0,13715.0,144.5,0.43
91,3.0,6.0,9.0,5334000.0,2048.0,17165.67,177.95,0.33
92,2.0,2.0,12.0,2184000.0,2048.0,14303.0,136.85,0.39
93,2.0,6.0,2.0,105000000.0,1024.0,11176.57,179.65,0.59
94,3.0,3.0,2.14,3372000.0,1024.0,11413.81,279.31,0.7
95,1.0,1.0,6.0,4263000.0,1024.0,13981.75,68.88,0.37
96,2.0,1.0,2.0,105000000.0,1024.0,10587.47,193.93,0.63
97,3.0,1.0,9.0,5596666.67,2048.0,12441.0,241.53,0.6
98,1.0,6.0,2.0,105000000.0,512.0,10827.43,90.44,0.55
99,1.0,1.0,2.0,3890333.33,2048.0,10848.02,91.78,0.55
100,1.0,6.0,12.0,2184000.0,1024.0,13898.0,68.78,0.37
101,2.0,6.0,2.0,105000000.0,512.0,11081.67,176.07,0.59
102,1.0,1.0,9.0,4263000.0,1024.0,14643.25,65.79,0.33
103,3.0,2.0,6.0,3937333.33,1024.0,14061.0,213.87,0.5
104,3.0,2.0,12.0,2184000.0,1024.0,15572.33,197.82,0.42
105,3.0,6.0,2.0,105000000.0,512.0,11437.07,272.91,0.69
106,3.0,3.0,6.0,5596666.67,1024.0,15432.67,198.56,0.42
107,3.0,1.0,2.0,105000000.0,1024.0,10405.37,300.92,0.77
108,3.0,2.0,2.14,2660857.14,2048.0,11004.94,287.44,0.73
109,3.0,2.0,2.0,105000000.0,2048.0,10599.37,293.56,0.75
