Cluster,Spout,Split,Count,Buffer_size,Heap,Throughput+,Latency-,d2h
97,1.0,1.0,12.0,4263000.0,1024.0,14963.0,66.02,0.22
98,1.0,3.0,6.0,4263000.0,1024.0,12563.0,75.67,0.31
99,2.0,2.0,2.0,105000000.0,2048.0,10916.4,188.65,0.46
100,1.0,6.0,2.0,105000000.0,512.0,10827.43,90.44,0.38
101,1.0,6.0,6.0,4263000.0,2048.0,13058.75,72.25,0.29
102,3.0,6.0,9.0,3937333.33,512.0,17293.67,180.26,0.29
103,2.0,2.0,6.0,2184000.0,1024.0,13152.67,152.61,0.35
104,3.0,2.0,1.33,6993333.33,2048.0,9510.0,331.61,0.71
105,2.0,1.0,12.0,2184000.0,2048.0,13732.33,142.6,0.32
106,1.0,3.0,9.0,4263000.0,2048.0,12768.75,73.43,0.3
107,3.0,3.0,2.0,105000000.0,2048.0,10904.43,284.94,0.6
108,1.0,3.0,2.0,105000000.0,1024.0,10965.13,91.08,0.38
109,1.0,3.0,2.0,105000000.0,2048.0,10803.73,93.35,0.38
