Cluster,Spout,Split,Count,Buffer_size,Heap,Throughput+,Latency-,d2h
50,3.0,1.0,9.0,4263000.0,2048.0,12368.25,242.03,0.5
51,2.0,6.0,6.0,5334000.0,512.0,12920.67,153.13,0.36
52,3.0,6.0,2.33,3060666.67,512.0,12151.52,253.67,0.52
53,1.0,3.0,9.0,2184000.0,512.0,12537.33,74.76,0.31
54,2.0,2.0,9.0,5334000.0,512.0,14001.67,144.03,0.32
55,3.0,6.0,12.0,4263000.0,2048.0,18544.75,168.43,0.25
56,3.0,3.0,1.91,4555090.91,1024.0,10863.38,292.63,0.61
57,2.0,1.0,9.0,3937333.33,512.0,13307.67,145.76,0.34
58,2.0,1.0,12.0,2184000.0,1024.0,14112.33,139.71,0.31
59,1.0,1.0,1.75,1703500.0,512.0,10468.0,93.86,0.4
60,1.0,3.0,12.0,5596666.67,2048.0,12767.33,74.61,0.3
61,3.0,3.0,9.0,5334000.0,2048.0,16997.0,182.91,0.3
62,3.0,6.0,12.0,3937333.33,1024.0,18436.67,166.25,0.25
63,3.0,2.0,6.0,5334000.0,1024.0,14199.33,210.76,0.4
64,2.0,6.0,12.0,3937333.33,2048.0,15159.67,130.91,0.27
65,2.0,3.0,2.25,4263000.0,2048.0,11102.39,180.63,0.45
66,1.0,2.0,9.0,3937333.33,512.0,19028.33,52.36,0.06
67,3.0,1.0,9.0,4263000.0,512.0,12243.25,246.47,0.51
68,2.0,3.0,9.0,4263000.0,512.0,13815.25,141.56,0.32
69,1.0,6.0,2.0,3620400.0,1024.0,11270.78,87.18,0.37
70,2.0,3.0,12.0,3937333.33,2048.0,14305.67,136.48,0.3
71,3.0,2.0,6.0,3937333.33,512.0,14125.67,210.08,0.41
72,1.0,6.0,6.0,4263000.0,2048.0,13058.75,72.25,0.29
73,2.0,2.0,12.0,4263000.0,2048.0,14332.5,138.25,0.3
74,1.0,6.0,1.25,6822500.0,2048.0,9265.17,103.72,0.45
75,3.0,2.0,9.0,5596666.67,1024.0,15320.33,199.66,0.36
76,2.0,2.0,9.0,4263000.0,2048.0,13746.0,144.29,0.32
77,1.0,1.0,9.0,5334000.0,1024.0,14476.0,66.1,0.24
78,3.0,1.0,12.0,3937333.33,2048.0,12408.33,240.29,0.49
79,3.0,2.0,2.0,2184000.0,1024.0,10722.2,293.96,0.62
80,2.0,3.0,2.12,2459500.0,1024.0,11174.11,179.13,0.44
81,1.0,3.0,9.0,5596666.67,2048.0,12706.0,73.48,0.31
82,1.0,6.0,9.0,5596666.67,1024.0,13321.0,70.61,0.28
83,2.0,1.0,9.0,3937333.33,2048.0,13715.0,144.5,0.33
84,2.0,6.0,2.17,3890333.33,2048.0,11057.15,176.62,0.45
85,3.0,1.0,6.0,4263000.0,1024.0,11807.75,253.79,0.53
86,1.0,3.0,6.0,5596666.67,512.0,12830.33,74.2,0.3
87,3.0,3.0,9.0,3937333.33,1024.0,17257.0,179.02,0.29
88,3.0,1.0,12.0,2184000.0,1024.0,12504.67,244.16,0.5
89,3.0,6.0,2.0,105000000.0,1024.0,11240.23,280.33,0.58
90,3.0,3.0,9.0,4263000.0,512.0,16750.0,186.07,0.31
91,1.0,2.0,9.0,4263000.0,1024.0,19481.75,50.21,0.04
92,2.0,6.0,12.0,5596666.67,512.0,15552.0,129.68,0.25
93,3.0,6.0,6.0,2184000.0,2048.0,15272.33,200.86,0.37
94,2.0,1.0,2.0,105000000.0,1024.0,10587.47,193.93,0.48
95,3.0,3.0,12.0,4263000.0,1024.0,18106.25,171.27,0.26
96,2.0,2.0,6.0,3937333.33,1024.0,13172.33,152.59,0.35
97,1.0,3.0,9.0,5334000.0,1024.0,12818.33,73.49,0.3
98,3.0,2.0,6.0,4263000.0,2048.0,14039.75,218.08,0.42
99,1.0,2.0,12.0,5334000.0,512.0,20374.33,47.83,0.01
100,1.0,1.0,1.88,3605500.0,1024.0,9353.0,103.97,0.44
101,1.0,2.0,6.0,2184000.0,512.0,17348.67,56.21,0.13
102,1.0,1.0,2.0,105000000.0,2048.0,10621.53,93.98,0.39
103,2.0,3.0,12.0,3937333.33,512.0,14235.67,136.87,0.3
104,2.0,2.0,2.0,105000000.0,1024.0,11173.27,187.99,0.46
105,2.0,1.0,6.0,4263000.0,2048.0,12858.5,153.49,0.36
106,3.0,3.0,3.0,5596666.67,2048.0,13776.33,220.15,0.43
107,1.0,2.0,6.0,5596666.67,2048.0,17214.67,57.06,0.13
108,1.0,6.0,2.0,105000000.0,512.0,10827.43,90.44,0.38
109,1.0,6.0,9.0,3937333.33,512.0,13260.67,71.64,0.28
