Cluster,Spouts,Max_spout,Sorters,Emit_freq,Chunk_size,Message_size,Throughput+,Latency-,d2h
29,1.0,100.0,9.0,300.0,400000.0,7000.0,38584.33,19.95,0.534
30,1.0,40.0,2.67,10.0,2000000.0,100000.0,25634.47,31.42,0.593
31,3.0,280.0,15.0,5.5,10000000.0,7750.0,39703.03,118.04,0.529
32,1.0,177.14,2.0,3.57,10000000.0,7428.57,14231.27,3035.18,0.648
33,3.0,50.0,15.0,6.0,400000.0,5000.0,23935.4,41.71,0.6
34,1.0,55.0,15.0,5.5,100000.0,10000.0,37494.75,10.58,0.539
35,3.0,370.0,18.0,7.0,2000000.0,1000.0,56217.67,105.31,0.455
36,3.0,280.0,12.0,3.25,775000.0,1000.0,49686.25,71.43,0.485
37,1.0,40.0,3.0,60.0,700000.0,10000.0,37266.33,7.83,0.54
38,3.0,10000.0,1.67,60.0,10000000.0,7000.0,22054.0,12065.93,0.67
39,3.0,55.0,1.5,120.0,700000.0,8500.0,7483.03,944.73,0.674
40,3.0,55.0,6.0,300.0,2000000.0,5500.0,28304.0,41.52,0.581
41,1.0,1000.0,2.33,300.0,10000000.0,4000.0,29207.93,2508.79,0.579
42,1.0,10000.0,6.0,60.0,400000.0,4000.0,139000.0,333.09,0.084
43,1.0,527.5,2.25,60.0,10000000.0,100000.0,18526.06,2613.0,0.627
44,1.0,10000.0,2.25,5.5,550000.0,7750.0,35355.62,19074.74,0.706
45,1.0,235.0,2.0,60.0,2000000.0,4000.0,28793.4,84.34,0.578
46,1.0,205.0,18.0,5.5,10000000.0,4000.0,25426.83,67.0,0.593
47,3.0,40.0,2.67,60.0,700000.0,100000.0,14294.0,2888.84,0.647
48,3.0,40.0,9.0,4.0,100000.0,100000.0,23580.67,32.92,0.602
49,1.0,280.0,6.0,3.25,775000.0,100000.0,46113.5,29.48,0.501
50,3.0,100.0,18.0,300.0,400000.0,7000.0,37947.33,66.19,0.537
51,1.0,325.0,12.0,300.0,325000.0,7750.0,43802.5,44.92,0.511
52,3.0,604.0,2.4,2.8,2000000.0,100000.0,31848.67,5772.45,0.58
53,1.0,370.0,15.0,4.0,400000.0,100000.0,46674.0,47.97,0.498
54,1.0,700.0,12.0,4.0,2000000.0,100000.0,54337.33,87.94,0.464
55,3.0,1000.0,12.0,4.0,700000.0,100000.0,131000.0,181.84,0.12
56,1.0,527.5,6.0,5.5,2000000.0,5500.0,56810.5,53.94,0.453
57,3.0,280.0,12.0,120.0,550000.0,7750.0,48606.0,71.86,0.489
58,1.0,370.0,9.0,10.0,10000000.0,10000.0,48752.33,46.47,0.489
59,1.0,400.0,18.0,4.0,2000000.0,100000.0,35434.67,69.59,0.549
60,3.0,70.0,15.0,120.0,700000.0,4000.0,30179.33,50.89,0.572
61,3.0,370.0,12.0,120.0,100000.0,100000.0,60730.67,89.9,0.435
62,1.0,700.0,1.33,120.0,10000000.0,100000.0,502.67,13774.87,0.775
63,1.0,406.0,1.6,300.0,1000000.0,4600.0,13640.8,1809.28,0.648
64,3.0,400.0,15.0,7.0,1000000.0,100000.0,72631.67,101.27,0.382
65,3.0,10.0,6.0,4.0,400000.0,100000.0,16504.33,17.0,0.633
66,1.0,40.0,18.0,120.0,1000000.0,7000.0,30881.67,15.48,0.569
67,1.0,340.0,1.0,120.0,400000.0,100000.0,998.66,10441.53,0.744
68,1.0,70.0,9.0,7.0,2000000.0,7000.0,38189.0,13.54,0.536
69,3.0,10000.0,2.67,4.0,2000000.0,7000.0,139463.33,4306.63,0.129
70,3.0,340.0,15.0,300.0,400000.0,1000.0,45890.67,87.21,0.502
71,1.0,370.0,3.0,4.0,2000000.0,7000.0,48680.67,42.76,0.489
72,1.0,10000.0,18.0,1.0,400000.0,4000.0,157666.67,411.92,0.009
73,1.0,802.0,2.0,60.0,640000.0,1000.0,24077.7,1033.37,0.6
74,3.0,700.0,9.0,300.0,700000.0,100000.0,97710.0,142.86,0.269
75,1.0,700.0,15.0,300.0,1000000.0,4000.0,49447.67,95.46,0.486
76,3.0,1000.0,2.33,300.0,700000.0,100000.0,42086.17,5992.42,0.537
77,1.0,400.0,18.0,300.0,400000.0,10000.0,34972.33,65.25,0.551
78,1.0,10000.0,9.0,4.0,700000.0,100000.0,151000.0,401.15,0.031
79,3.0,400.0,18.0,1.0,10000000.0,7000.0,53708.33,540.51,0.467
80,3.0,400.0,3.0,120.0,400000.0,1000.0,69352.33,105.73,0.396
81,1.0,100.0,2.67,120.0,10000000.0,7000.0,27960.9,66.67,0.582
82,3.0,340.0,6.0,60.0,2000000.0,4000.0,51072.33,69.02,0.478
83,3.0,10000.0,2.0,1.0,10000000.0,100000.0,71032.27,9014.97,0.442
84,3.0,370.0,15.0,300.0,400000.0,100000.0,56400.0,102.95,0.454
85,1.0,700.0,12.0,120.0,2000000.0,4000.0,56464.33,89.49,0.454
