Cluster,Spouts,Max_spout,Sorters,Emit_freq,Chunk_size,Message_size,Throughput+,Latency-,d2h
33,3.0,10.0,18.0,3.25,775000.0,5500.0,11886.0,22.15,0.669
34,3.0,40.0,2.67,300.0,10000000.0,4000.0,21084.33,39.25,0.637
35,3.0,100.0,15.0,300.0,400000.0,4000.0,39641.33,64.72,0.573
36,1.0,601.43,2.29,4.86,10000000.0,3571.43,23548.54,4197.61,0.659
37,3.0,70.0,12.0,120.0,400000.0,7000.0,30236.33,49.77,0.606
38,1.0,10000.0,15.0,4.0,400000.0,100000.0,160333.33,393.69,0.16
39,3.0,370.0,9.0,1.0,10000000.0,100000.0,56762.33,108.25,0.515
40,3.0,40.0,12.0,4.0,1000000.0,100000.0,20168.33,37.36,0.64
41,1.0,10.0,6.0,7.0,2000000.0,4000.0,36951.33,2.07,0.583
42,3.0,55.0,2.75,60.0,550000.0,10000.0,25171.12,56.43,0.623
43,3.0,280.0,12.0,6.62,550000.0,5500.0,48915.88,73.9,0.541
44,3.0,226.0,2.4,60.0,2000000.0,2800.0,38457.22,80.09,0.577
45,1.0,442.0,9.0,300.0,640000.0,6400.0,55033.2,43.91,0.52
46,3.0,370.0,6.0,60.0,100000.0,4000.0,63941.33,88.44,0.49
47,1.0,10000.0,2.67,4.0,10000000.0,100000.0,90537.53,10048.24,0.621
48,1.0,370.0,18.0,7.0,700000.0,100000.0,40967.33,52.91,0.569
49,1.0,325.0,15.0,3.25,775000.0,100000.0,45587.0,44.99,0.553
50,1.0,400.0,2.67,4.0,2000000.0,100000.0,36753.73,326.75,0.583
51,3.0,370.0,15.0,10.0,10000000.0,100000.0,52725.0,119.71,0.528
52,3.0,10000.0,2.67,120.0,700000.0,1000.0,142759.67,4222.53,0.297
53,3.0,10000.0,9.0,120.0,400000.0,7000.0,206666.67,1072.1,0.051
54,3.0,10000.0,1.75,5.5,437500.0,5500.0,64032.86,12240.86,0.76
55,1.0,280.0,9.0,5.5,2000000.0,5500.0,46842.25,29.11,0.549
56,3.0,550.0,18.0,3.25,2000000.0,3250.0,77814.75,151.0,0.442
57,3.0,670.0,15.0,120.0,10000000.0,4000.0,75589.0,261.82,0.45
58,1.0,40.0,2.0,7.0,10000000.0,100000.0,11862.15,727.59,0.67
59,1.0,340.0,15.0,7.0,2000000.0,100000.0,43865.33,41.07,0.559
60,3.0,370.0,9.0,4.0,100000.0,100000.0,60654.0,86.57,0.501
61,3.0,1000.0,15.0,10.0,400000.0,7000.0,132000.0,185.0,0.256
62,1.0,70.0,2.67,60.0,1000000.0,100000.0,25083.23,285.56,0.623
63,3.0,527.5,1.25,1.0,10000000.0,100000.0,650.01,14905.73,1.0
64,3.0,1000.0,12.0,60.0,400000.0,7000.0,127000.0,183.95,0.274
65,3.0,670.0,6.0,60.0,10000000.0,7000.0,87112.67,147.62,0.41
66,3.0,100.0,18.0,300.0,400000.0,7000.0,37947.33,66.19,0.579
67,1.0,340.0,12.0,120.0,10000000.0,7000.0,42873.67,55.71,0.562
68,3.0,370.0,3.0,120.0,10000000.0,4000.0,58055.33,92.49,0.51
