Cluster,Spouts,Max_spout,Sorters,Emit_freq,Chunk_size,Message_size,Throughput+,Latency-,d2h
25,1.0,447.14,2.0,60.0,2000000.0,3571.43,24506.49,1326.58,0.629
26,1.0,527.5,6.0,5.5,10000000.0,5500.0,50843.5,65.33,0.54
27,3.0,426.25,2.25,4.38,550000.0,100000.0,28323.72,6582.71,0.65
28,1.0,670.0,1.67,300.0,2000000.0,8500.0,14827.65,4901.41,0.679
29,3.0,302.5,9.0,120.0,100000.0,5500.0,56187.75,81.83,0.522
30,3.0,55.0,2.75,5.5,2000000.0,100000.0,24277.3,202.24,0.629
31,1.0,70.0,15.0,60.0,400000.0,1000.0,36370.0,13.51,0.588
32,1.0,535.0,15.0,5.5,850000.0,5500.0,49046.5,69.13,0.546
33,1.0,700.0,6.0,300.0,2000000.0,7000.0,63603.67,68.3,0.497
34,3.0,385.0,2.0,60.0,10000000.0,5500.0,35599.28,864.16,0.592
35,3.0,490.0,2.44,300.0,700000.0,5000.0,59218.64,909.49,0.513
36,3.0,268.75,18.0,4.38,662500.0,5500.0,40944.0,76.61,0.573
37,3.0,244.0,6.0,2.8,280000.0,100000.0,48163.6,70.55,0.549
38,1.0,10000.0,18.0,7.0,1000000.0,4000.0,160666.67,453.44,0.173
39,3.0,325.0,12.0,5.5,10000000.0,3250.0,60331.5,122.88,0.508
40,3.0,205.0,6.0,4.0,700000.0,7000.0,42535.67,61.27,0.568
41,1.0,670.0,9.0,300.0,700000.0,10000.0,65691.67,60.29,0.49
42,3.0,70.0,2.67,120.0,10000000.0,7000.0,22260.67,346.92,0.636
43,3.0,10000.0,2.67,60.0,400000.0,100000.0,139551.67,4545.7,0.282
44,1.0,302.5,18.0,60.0,775000.0,100000.0,35774.25,49.82,0.59
45,3.0,1000.0,1.25,3.25,2000000.0,5500.0,17152.04,10211.43,0.729
46,1.0,10000.0,1.67,60.0,2000000.0,7000.0,4387.13,22257.67,0.992
47,1.0,385.0,2.17,60.0,10000000.0,100000.0,25162.22,5688.41,0.651
48,1.0,550.0,2.0,60.0,10000000.0,1000.0,33824.0,289.29,0.597
49,1.0,700.0,15.0,300.0,700000.0,100000.0,48148.67,95.96,0.549
50,1.0,10000.0,15.0,7.75,550000.0,3250.0,154250.0,415.63,0.194
51,1.0,340.0,6.0,60.0,400000.0,10000.0,50169.33,32.4,0.542
52,3.0,10000.0,1.75,300.0,2000000.0,3250.0,59113.32,13663.83,0.671
53,1.0,370.0,15.0,120.0,2000000.0,7000.0,39421.0,55.88,0.578
54,3.0,10000.0,18.0,7.0,2000000.0,7000.0,204666.67,1211.57,0.045
55,3.0,40.0,2.67,120.0,400000.0,100000.0,19562.03,235.15,0.645
56,3.0,10000.0,2.0,10.0,2000000.0,4600.0,87695.84,11096.08,0.546
57,3.0,670.0,2.33,120.0,100000.0,10000.0,61987.13,2367.5,0.508
58,3.0,40.0,18.0,4.0,10000000.0,7000.0,16215.9,147.0,0.656
59,3.0,100.0,1.33,120.0,1000000.0,4000.0,11089.15,1323.17,0.674
60,1.0,775.0,18.0,60.0,550000.0,3250.0,52223.5,102.26,0.535
61,1.0,400.0,12.0,1.0,10000000.0,7000.0,37165.33,78.36,0.586
62,1.0,280.0,1.5,120.0,325000.0,100000.0,907.5,8037.52,0.752
63,3.0,340.0,12.0,60.0,10000000.0,4000.0,46752.67,91.02,0.554
64,1.0,527.5,9.0,5.5,2000000.0,3250.0,57178.25,55.09,0.519
65,3.0,1000.0,12.0,300.0,400000.0,4000.0,132666.67,187.14,0.266
66,3.0,10000.0,12.0,4.0,700000.0,100000.0,194000.0,1182.0,0.071
67,1.0,700.0,9.0,7.0,700000.0,10000.0,64248.33,67.44,0.495
68,1.0,340.0,12.0,7.0,1000000.0,1000.0,46313.0,41.41,0.555
69,1.0,370.0,3.0,300.0,10000000.0,100000.0,48367.33,41.53,0.548
70,3.0,370.0,2.0,60.0,100000.0,7000.0,28731.43,2680.47,0.62
71,3.0,400.0,9.0,120.0,400000.0,100000.0,68738.67,101.93,0.48
72,3.0,10000.0,15.0,60.0,700000.0,7000.0,212000.0,1088.77,0.034
73,1.0,10000.0,2.75,60.0,775000.0,7750.0,103633.57,8171.48,0.446
74,3.0,302.5,18.0,300.0,775000.0,7750.0,49508.0,97.12,0.544
75,3.0,10.0,6.0,60.0,400000.0,4000.0,15611.33,17.18,0.658
76,1.0,302.5,2.25,300.0,2000000.0,100000.0,27995.69,702.35,0.617
77,1.0,340.0,12.0,1.0,2000000.0,4000.0,43905.33,43.27,0.563
78,3.0,40.0,2.0,120.0,2000000.0,100000.0,9332.25,3585.69,0.688
