Cluster,Spouts,Max_spout,Sorters,Emit_freq,Chunk_size,Message_size,Throughput+,Latency-,d2h
37,1.0,244.0,1.4,120.0,2000000.0,4600.0,13373.94,242.91,0.663
38,3.0,370.0,9.0,7.0,10000000.0,100000.0,61368.67,99.89,0.501
39,1.0,302.5,6.0,7.75,550000.0,100000.0,46097.25,34.48,0.552
40,3.0,302.5,6.0,3.25,10000000.0,3250.0,52271.5,97.67,0.531
41,3.0,55.0,1.5,120.0,10000000.0,3250.0,10124.46,970.72,0.674
42,3.0,10000.0,2.0,300.0,2000000.0,10000.0,75450.27,9129.93,0.502
43,3.0,55.0,2.25,300.0,10000000.0,3250.0,17492.58,130.34,0.649
44,3.0,10000.0,1.0,60.0,700000.0,7000.0,7871.97,20905.67,0.842
45,1.0,370.0,12.0,300.0,700000.0,100000.0,47873.67,46.56,0.546
46,3.0,10000.0,1.33,120.0,400000.0,100000.0,7899.37,15179.93,0.77
47,3.0,77.5,2.75,60.0,10000000.0,3250.0,29008.5,77.91,0.61
48,3.0,570.0,1.78,6.0,2000000.0,4000.0,46085.67,1768.6,0.554
49,1.0,302.5,12.0,120.0,775000.0,5500.0,45695.5,41.8,0.554
50,3.0,244.0,1.4,6.4,2000000.0,100000.0,2686.5,10498.72,0.742
51,1.0,370.0,6.0,4.0,10000000.0,10000.0,43815.0,49.21,0.56
52,3.0,424.0,2.6,120.0,100000.0,2800.0,51457.0,263.89,0.534
53,1.0,370.0,6.0,1.0,400000.0,1000.0,50242.67,36.3,0.538
54,1.0,64.0,18.0,8.2,2000000.0,4600.0,27939.6,24.29,0.613
55,3.0,10000.0,12.0,10.0,400000.0,7000.0,202000.0,1217.63,0.039
56,1.0,1000.0,9.0,120.0,700000.0,7000.0,77142.33,89.83,0.447
57,1.0,70.0,12.0,300.0,400000.0,7000.0,37611.33,13.87,0.581
58,1.0,802.0,2.6,6.4,820000.0,100000.0,36831.49,3703.29,0.59
59,3.0,10.0,9.0,7.0,10000000.0,7000.0,14720.33,20.44,0.658
60,3.0,700.0,12.0,60.0,2000000.0,7000.0,100678.67,147.95,0.368
61,3.0,550.0,12.0,5.5,325000.0,3250.0,85564.0,125.85,0.419
62,1.0,10000.0,18.0,3.25,550000.0,5500.0,157250.0,413.57,0.177
63,1.0,1000.0,15.0,5.5,2000000.0,5500.0,63689.0,120.05,0.493
64,1.0,340.0,15.0,300.0,400000.0,100000.0,46258.33,43.18,0.552
65,3.0,340.0,6.0,1.0,2000000.0,7000.0,52228.0,73.06,0.531
66,1.0,370.0,3.0,60.0,2000000.0,4000.0,48522.0,39.2,0.544
67,1.0,700.0,18.0,300.0,100000.0,7000.0,47576.67,93.66,0.547
68,1.0,325.0,1.25,300.0,550000.0,100000.0,664.83,9428.39,0.74
69,1.0,340.0,9.0,7.0,2000000.0,100000.0,49478.0,33.74,0.541
70,1.0,370.0,9.0,4.0,400000.0,100000.0,48920.33,38.78,0.543
71,3.0,10000.0,6.0,300.0,400000.0,7000.0,209666.67,1073.47,0.025
