Cluster,Spouts,Max_spout,Sorters,Emit_freq,Chunk_size,Message_size,Throughput+,Latency-,d2h
35,1.0,752.5,1.75,7.75,2000000.0,100000.0,18089.65,10239.25,0.672
36,3.0,424.0,12.0,8.2,640000.0,100000.0,65976.6,93.73,0.249
37,1.0,670.0,18.0,300.0,700000.0,1000.0,51921.67,86.68,0.348
38,1.0,400.0,6.0,120.0,10000000.0,7000.0,48128.0,52.37,0.374
39,1.0,700.0,9.0,4.0,1000000.0,100000.0,63340.0,69.93,0.268
40,1.0,370.0,18.0,300.0,2000000.0,100000.0,38764.33,55.89,0.44
41,3.0,527.5,2.75,120.0,10000000.0,1000.0,59755.5,351.18,0.293
42,3.0,442.0,2.0,2.8,2000000.0,100000.0,9273.68,9530.08,0.716
43,1.0,46.0,2.0,120.0,2000000.0,6400.0,16457.98,69.01,0.596
44,3.0,280.0,2.5,300.0,325000.0,100000.0,15068.72,2017.89,0.609
45,3.0,64.0,2.6,6.4,2000000.0,2800.0,22443.6,232.54,0.554
46,3.0,10000.0,1.0,7.0,400000.0,4000.0,7040.97,21911.33,0.969
47,1.0,400.0,1.33,300.0,2000000.0,100000.0,650.78,11176.6,0.794
48,3.0,70.0,9.0,60.0,10000000.0,4000.0,27759.33,57.86,0.517
49,3.0,40.0,3.0,300.0,2000000.0,7000.0,22996.0,34.62,0.55
50,3.0,302.5,6.0,60.0,775000.0,7750.0,54246.0,85.46,0.331
51,1.0,70.0,9.0,60.0,700000.0,10000.0,36704.33,14.08,0.454
52,1.0,331.43,2.14,60.0,10000000.0,4857.14,28421.16,496.16,0.513
53,3.0,442.0,1.2,4.6,10000000.0,100000.0,648.41,17855.38,0.912
54,3.0,802.0,2.0,6.4,100000.0,10000.0,47101.83,8200.37,0.464
55,1.0,302.5,18.0,120.0,550000.0,100000.0,35073.25,51.9,0.466
56,1.0,442.0,1.0,6.4,820000.0,10000.0,1553.9,8269.38,0.75
57,1.0,325.0,2.25,3.25,10000000.0,5500.0,14419.73,1591.81,0.613
58,3.0,670.0,2.33,60.0,2000000.0,1000.0,67511.0,423.34,0.239
59,3.0,370.0,12.0,60.0,10000000.0,100000.0,56527.0,101.95,0.315
60,1.0,257.5,2.75,5.5,10000000.0,100000.0,34039.33,54.45,0.473
61,1.0,370.0,1.0,300.0,100000.0,7000.0,10300.44,6917.53,0.677
62,1.0,400.0,6.0,120.0,2000000.0,7000.0,48222.67,46.21,0.374
63,3.0,32.5,2.25,60.0,10000000.0,5500.0,11352.77,270.83,0.632
64,3.0,400.0,9.0,4.0,400000.0,100000.0,68211.33,101.94,0.233
65,3.0,302.5,6.0,300.0,325000.0,3250.0,58214.75,83.22,0.304
66,3.0,700.0,6.0,10.0,2000000.0,4000.0,101511.67,147.65,0.004
67,3.0,70.0,9.0,60.0,2000000.0,7000.0,30992.33,49.35,0.494
68,1.0,10000.0,2.33,120.0,700000.0,100000.0,47596.27,16033.17,0.641
69,3.0,752.5,1.25,120.0,1000000.0,7750.0,13656.0,9667.89,0.69
70,1.0,70.0,2.67,4.0,700000.0,100000.0,27210.43,58.48,0.521
71,1.0,70.0,1.67,300.0,1000000.0,100000.0,923.61,901.87,0.706
72,3.0,520.0,15.0,7.0,550000.0,4000.0,76918.83,111.15,0.172
73,3.0,55.0,15.0,60.0,325000.0,7750.0,25334.0,44.7,0.534
74,1.0,400.0,1.67,120.0,10000000.0,100000.0,649.89,4100.97,0.719
75,1.0,700.0,18.0,60.0,2000000.0,4000.0,47185.0,97.64,0.381
76,3.0,70.0,2.33,120.0,400000.0,100000.0,18147.33,3026.84,0.592
77,3.0,370.0,18.0,1.0,2000000.0,4000.0,54057.67,107.38,0.333
78,3.0,340.0,6.0,10.0,400000.0,100000.0,55286.33,72.4,0.324
