Cluster,Spout,Split,Count,Buffer_size,Heap,Throughput+,Latency-,d2h
56,3.0,3.0,1.91,4555090.91,1024.0,10863.38,292.63,0.887
57,2.0,1.0,9.0,3937333.33,512.0,13307.67,145.76,0.519
58,2.0,1.0,12.0,2184000.0,1024.0,14112.33,139.71,0.467
59,1.0,1.0,1.75,1703500.0,512.0,10468.0,93.86,0.642
60,1.0,3.0,12.0,5596666.67,2048.0,12767.33,74.61,0.489
61,3.0,3.0,9.0,5334000.0,2048.0,16997.0,182.91,0.418
62,3.0,6.0,12.0,3937333.33,1024.0,18436.67,166.25,0.337
63,3.0,2.0,6.0,5334000.0,1024.0,14199.33,210.76,0.584
64,2.0,6.0,12.0,3937333.33,2048.0,15159.67,130.91,0.398
65,2.0,3.0,2.25,4263000.0,2048.0,11102.39,180.63,0.687
66,1.0,2.0,9.0,3937333.33,512.0,19028.33,52.36,0.087
67,3.0,1.0,9.0,4263000.0,512.0,12243.25,246.47,0.738
68,2.0,3.0,9.0,4263000.0,512.0,13815.25,141.56,0.486
69,1.0,6.0,2.0,3620400.0,1024.0,11270.78,87.18,0.589
70,2.0,3.0,12.0,3937333.33,2048.0,14305.67,136.48,0.452
71,3.0,2.0,6.0,3937333.33,512.0,14125.67,210.08,0.586
72,1.0,6.0,6.0,4263000.0,2048.0,13058.75,72.25,0.47
73,2.0,2.0,12.0,4263000.0,2048.0,14332.5,138.25,0.453
74,1.0,6.0,1.25,6822500.0,2048.0,9265.17,103.72,0.722
75,3.0,2.0,9.0,5596666.67,1024.0,15320.33,199.66,0.515
76,2.0,2.0,9.0,4263000.0,2048.0,13746.0,144.29,0.493
77,1.0,1.0,9.0,5334000.0,1024.0,14476.0,66.1,0.379
78,3.0,1.0,12.0,3937333.33,2048.0,12408.33,240.29,0.719
79,3.0,2.0,2.0,2184000.0,1024.0,10722.2,293.96,0.896
80,2.0,3.0,2.12,2459500.0,1024.0,11174.11,179.13,0.681
81,1.0,3.0,9.0,5596666.67,2048.0,12706.0,73.48,0.493
82,1.0,6.0,9.0,5596666.67,1024.0,13321.0,70.61,0.453
83,2.0,1.0,9.0,3937333.33,2048.0,13715.0,144.5,0.495
84,2.0,6.0,2.17,3890333.33,2048.0,11057.15,176.62,0.684
85,3.0,1.0,6.0,4263000.0,1024.0,11807.75,253.79,0.771
86,1.0,3.0,6.0,5596666.67,512.0,12830.33,74.2,0.485
87,3.0,3.0,9.0,3937333.33,1024.0,17257.0,179.02,0.4
88,3.0,1.0,12.0,2184000.0,1024.0,12504.67,244.16,0.722
89,3.0,6.0,2.0,105000000.0,1024.0,11240.23,280.33,0.847
90,3.0,3.0,9.0,4263000.0,512.0,16750.0,186.07,0.433
91,1.0,2.0,9.0,4263000.0,1024.0,19481.75,50.21,0.057
92,2.0,6.0,12.0,5596666.67,512.0,15552.0,129.68,0.376
93,3.0,6.0,6.0,2184000.0,2048.0,15272.33,200.86,0.52
94,2.0,1.0,2.0,105000000.0,1024.0,10587.47,193.93,0.733
95,3.0,3.0,12.0,4263000.0,1024.0,18106.25,171.27,0.358
96,2.0,2.0,6.0,3937333.33,1024.0,13172.33,152.59,0.536
97,1.0,3.0,9.0,5334000.0,1024.0,12818.33,73.49,0.486
98,3.0,2.0,6.0,4263000.0,2048.0,14039.75,218.08,0.605
99,1.0,2.0,12.0,5334000.0,512.0,20374.33,47.83,0.0
100,1.0,1.0,1.88,3605500.0,1024.0,9353.0,103.97,0.717
101,1.0,2.0,6.0,2184000.0,512.0,17348.67,56.21,0.194
102,1.0,1.0,2.0,105000000.0,2048.0,10621.53,93.98,0.633
103,2.0,3.0,12.0,3937333.33,512.0,14235.67,136.87,0.456
104,2.0,2.0,2.0,105000000.0,1024.0,11173.27,187.99,0.693
105,2.0,1.0,6.0,4263000.0,2048.0,12858.5,153.49,0.554
106,3.0,3.0,3.0,5596666.67,2048.0,13776.33,220.15,0.62
107,1.0,2.0,6.0,5596666.67,2048.0,17214.67,57.06,0.203
108,1.0,6.0,2.0,105000000.0,512.0,10827.43,90.44,0.618
109,1.0,6.0,9.0,3937333.33,512.0,13260.67,71.64,0.457
