Cluster,Spout,Split,Count,Buffer_size,Heap,Throughput+,Latency-,d2h
45,1.0,1.0,12.0,4263000.0,512.0,15041.0,64.91,0.322
46,3.0,3.0,12.0,5334000.0,512.0,17765.33,174.33,0.351
47,2.0,3.0,9.0,4263000.0,1024.0,14058.25,139.79,0.442
48,2.0,6.0,12.0,2184000.0,1024.0,15407.67,126.91,0.356
49,2.0,1.0,9.0,5596666.67,512.0,13639.33,143.81,0.469
50,2.0,6.0,2.0,105000000.0,1024.0,11176.57,179.65,0.642
51,3.0,6.0,2.0,3060666.67,512.0,11165.5,280.39,0.801
52,1.0,3.0,6.0,4263000.0,2048.0,12297.75,76.34,0.49
53,3.0,6.0,2.1,4565400.0,2048.0,11629.8,274.14,0.77
54,1.0,3.0,9.0,5596666.67,512.0,12627.67,73.87,0.469
55,2.0,3.0,6.0,4263000.0,512.0,12681.0,152.46,0.53
56,3.0,2.0,6.0,5334000.0,2048.0,14063.0,216.23,0.565
57,2.0,2.0,2.14,5473428.57,1024.0,11167.64,187.58,0.653
58,1.0,2.0,12.0,3937333.33,512.0,20342.33,48.37,0.0
59,2.0,6.0,6.0,4263000.0,2048.0,13100.5,148.53,0.503
60,1.0,1.0,2.14,4834571.43,512.0,11192.57,90.28,0.561
61,2.0,3.0,9.0,4263000.0,512.0,13815.25,141.56,0.457
62,1.0,1.0,6.0,2184000.0,1024.0,14004.0,68.57,0.385
63,3.0,6.0,6.0,4263000.0,2048.0,15389.5,200.41,0.483
64,2.0,6.0,9.0,2184000.0,512.0,14203.0,141.54,0.437
65,2.0,2.0,6.0,4263000.0,2048.0,13039.25,151.05,0.509
66,1.0,2.0,6.0,5596666.67,1024.0,17278.33,56.89,0.186
67,1.0,6.0,9.0,3937333.33,2048.0,13723.33,69.72,0.402
68,2.0,2.0,12.0,5334000.0,512.0,14375.33,141.11,0.428
69,1.0,3.0,1.86,6783142.86,512.0,10346.71,95.02,0.613
70,2.0,3.0,12.0,3937333.33,2048.0,14305.67,136.48,0.425
71,2.0,1.0,1.86,3259428.57,512.0,10117.3,206.92,0.732
72,3.0,2.0,12.0,3937333.33,512.0,15988.33,188.42,0.437
73,1.0,3.0,12.0,5334000.0,2048.0,12732.0,75.33,0.463
74,2.0,1.0,2.0,3937333.33,2048.0,10643.2,195.64,0.69
75,3.0,3.0,6.0,2184000.0,2048.0,15479.0,200.22,0.479
76,3.0,1.0,12.0,5334000.0,2048.0,12293.67,242.61,0.686
77,3.0,6.0,2.0,105000000.0,1024.0,11240.23,280.33,0.797
78,1.0,1.0,9.0,4263000.0,1024.0,14643.25,65.79,0.346
79,3.0,1.0,9.0,5596666.67,1024.0,12371.33,243.66,0.684
80,1.0,6.0,6.0,2184000.0,1024.0,13164.0,72.66,0.437
81,2.0,2.0,9.0,5596666.67,2048.0,13945.33,142.48,0.451
82,3.0,6.0,9.0,3937333.33,2048.0,17023.67,179.93,0.384
83,2.0,6.0,9.0,5596666.67,1024.0,14417.33,139.46,0.423
84,3.0,6.0,9.0,2184000.0,1024.0,17342.0,182.79,0.381
85,2.0,2.0,9.0,5596666.67,512.0,14144.67,143.27,0.442
86,2.0,1.0,9.0,3937333.33,2048.0,13715.0,144.5,0.466
87,1.0,1.0,9.0,3937333.33,512.0,15101.67,64.27,0.318
88,2.0,1.0,6.0,5596666.67,1024.0,12897.33,149.53,0.515
89,1.0,1.0,12.0,2184000.0,2048.0,14713.33,66.27,0.342
90,3.0,6.0,12.0,2184000.0,2048.0,18585.67,170.2,0.322
91,2.0,6.0,9.0,5334000.0,2048.0,14467.67,136.59,0.417
92,3.0,6.0,12.0,5334000.0,1024.0,18439.67,165.57,0.314
93,1.0,2.0,2.0,7400400.0,2048.0,11118.26,94.6,0.568
94,1.0,1.0,9.0,5334000.0,2048.0,14355.67,69.53,0.364
95,1.0,1.0,2.0,105000000.0,1024.0,10808.93,92.62,0.585
96,3.0,6.0,6.0,2184000.0,512.0,15553.0,197.6,0.471
97,1.0,1.0,12.0,4263000.0,1024.0,14963.0,66.02,0.327
98,1.0,3.0,6.0,4263000.0,1024.0,12563.0,75.67,0.474
99,2.0,2.0,2.0,105000000.0,2048.0,10916.4,188.65,0.667
100,1.0,6.0,2.0,105000000.0,512.0,10827.43,90.44,0.583
101,1.0,6.0,6.0,4263000.0,2048.0,13058.75,72.25,0.443
102,3.0,6.0,9.0,3937333.33,512.0,17293.67,180.26,0.377
103,2.0,2.0,6.0,2184000.0,1024.0,13152.67,152.61,0.505
104,3.0,2.0,1.33,6993333.33,2048.0,9510.0,331.61,0.962
105,2.0,1.0,12.0,2184000.0,2048.0,13732.33,142.6,0.462
106,1.0,3.0,9.0,4263000.0,2048.0,12768.75,73.43,0.461
107,3.0,3.0,2.0,105000000.0,2048.0,10904.43,284.94,0.82
108,1.0,3.0,2.0,105000000.0,1024.0,10965.13,91.08,0.575
109,1.0,3.0,2.0,105000000.0,2048.0,10803.73,93.35,0.585
