Cluster,Spout,Split,Count,Buffer_size,Heap,Throughput+,Latency-,d2h
69,3.0,3.0,1.71,3259428.57,512.0,10491.06,307.8,0.937
70,1.0,2.0,9.0,4263000.0,512.0,19156.5,51.87,0.069
71,2.0,3.0,9.0,5334000.0,2048.0,13717.33,144.02,0.502
72,3.0,2.0,9.0,4263000.0,2048.0,15149.5,201.3,0.52
73,1.0,6.0,9.0,5334000.0,1024.0,13110.0,72.22,0.483
74,1.0,2.0,12.0,4263000.0,2048.0,20163.25,50.9,0.003
75,1.0,3.0,2.5,1900500.0,1024.0,12079.25,79.29,0.555
76,2.0,6.0,2.0,4123428.57,512.0,11141.01,175.89,0.695
77,1.0,6.0,6.0,5596666.67,1024.0,12969.33,72.99,0.493
78,2.0,6.0,2.8,5510400.0,1024.0,11761.8,168.23,0.649
79,3.0,1.0,1.67,7087333.33,2048.0,10210.3,308.42,0.952
80,2.0,2.0,6.0,2184000.0,1024.0,13152.67,152.61,0.546
81,2.0,3.0,6.0,4263000.0,1024.0,12927.0,153.53,0.561
82,3.0,3.0,6.0,3937333.33,2048.0,15413.67,200.74,0.507
83,3.0,3.0,12.0,3937333.33,1024.0,18205.33,170.37,0.339
84,1.0,6.0,2.0,3259428.57,512.0,11172.27,89.07,0.62
85,3.0,6.0,9.0,2184000.0,1024.0,17342.0,182.79,0.394
86,3.0,1.0,9.0,5596666.67,512.0,12183.67,247.68,0.746
87,1.0,2.0,1.89,4371555.56,2048.0,10803.48,95.68,0.648
88,1.0,1.0,12.0,4263000.0,2048.0,14720.5,66.44,0.373
89,1.0,1.0,12.0,3937333.33,1024.0,15015.67,65.25,0.352
90,2.0,1.0,9.0,3937333.33,2048.0,13715.0,144.5,0.503
91,3.0,6.0,9.0,5334000.0,2048.0,17165.67,177.95,0.389
92,2.0,2.0,12.0,2184000.0,2048.0,14303.0,136.85,0.458
93,2.0,6.0,2.0,105000000.0,1024.0,11176.57,179.65,0.698
94,3.0,3.0,2.14,3372000.0,1024.0,11413.81,279.31,0.841
95,1.0,1.0,6.0,4263000.0,1024.0,13981.75,68.88,0.423
96,2.0,1.0,2.0,105000000.0,1024.0,10587.47,193.93,0.751
97,3.0,1.0,9.0,5596666.67,2048.0,12441.0,241.53,0.723
98,1.0,6.0,2.0,105000000.0,512.0,10827.43,90.44,0.644
99,1.0,1.0,2.0,3890333.33,2048.0,10848.02,91.78,0.643
100,1.0,6.0,12.0,2184000.0,1024.0,13898.0,68.78,0.429
101,2.0,6.0,2.0,105000000.0,512.0,11081.67,176.07,0.699
102,1.0,1.0,9.0,4263000.0,1024.0,14643.25,65.79,0.378
103,3.0,2.0,6.0,3937333.33,1024.0,14061.0,213.87,0.594
104,3.0,2.0,12.0,2184000.0,1024.0,15572.33,197.82,0.494
105,3.0,6.0,2.0,105000000.0,512.0,11437.07,272.91,0.828
106,3.0,3.0,6.0,5596666.67,1024.0,15432.67,198.56,0.502
107,3.0,1.0,2.0,105000000.0,1024.0,10405.37,300.92,0.929
108,3.0,2.0,2.14,2660857.14,2048.0,11004.94,287.44,0.875
109,3.0,2.0,2.0,105000000.0,2048.0,10599.37,293.56,0.906
