Cluster,Spout,Split,Count,Buffer_size,Heap,Throughput+,Latency-,d2h
32,2.0,3.0,3.0,2184000.0,512.0,11745.67,168.78,0.552
33,1.0,1.0,1.67,4956000.0,2048.0,10295.04,95.29,0.58
34,3.0,1.0,12.0,4263000.0,512.0,12418.0,239.56,0.608
35,2.0,6.0,2.0,3960600.0,2048.0,11180.32,176.86,0.588
36,2.0,6.0,9.0,2184000.0,1024.0,14443.67,137.72,0.386
37,1.0,3.0,6.0,5334000.0,2048.0,12470.67,75.87,0.451
38,3.0,1.0,1.0,4263000.0,1024.0,7897.38,379.67,1.0
39,3.0,3.0,12.0,3937333.33,1024.0,18205.33,170.37,0.287
40,1.0,6.0,6.0,4263000.0,2048.0,13058.75,72.25,0.417
41,1.0,2.0,2.0,3960600.0,512.0,11176.74,93.05,0.529
42,3.0,1.0,2.0,4834571.43,2048.0,10508.5,300.19,0.775
43,3.0,6.0,2.0,5578000.0,2048.0,11613.48,273.52,0.691
44,1.0,3.0,9.0,4263000.0,2048.0,12768.75,73.43,0.434
45,2.0,1.0,9.0,5334000.0,512.0,13530.67,146.15,0.44
46,1.0,1.0,6.0,4263000.0,512.0,14047.5,69.99,0.361
47,1.0,6.0,2.0,5345750.0,1024.0,10743.81,92.06,0.553
48,1.0,2.0,12.0,5596666.67,1024.0,20027.0,49.25,0.018
49,1.0,1.0,6.0,4263000.0,2048.0,13955.5,69.81,0.366
50,3.0,2.0,12.0,4263000.0,512.0,15980.0,191.5,0.393
51,1.0,3.0,1.71,3372000.0,1024.0,10010.59,98.22,0.597
52,3.0,3.0,2.0,3818444.44,512.0,11215.82,286.73,0.726
53,3.0,6.0,6.0,2184000.0,1024.0,15657.33,196.64,0.414
54,2.0,1.0,12.0,3937333.33,512.0,13885.0,142.57,0.418
55,3.0,6.0,1.91,4174181.82,512.0,10996.39,284.2,0.732
56,1.0,1.0,2.0,105000000.0,1024.0,10808.93,92.62,0.55
57,3.0,6.0,2.0,105000000.0,512.0,11437.07,272.91,0.697
58,2.0,6.0,12.0,4263000.0,2048.0,15143.5,131.08,0.344
59,3.0,2.0,9.0,4263000.0,1024.0,15336.0,198.87,0.429
60,1.0,2.0,2.25,4920500.0,2048.0,11897.3,87.07,0.487
61,2.0,2.0,9.0,3937333.33,512.0,14043.0,143.42,0.411
62,1.0,2.0,1.88,4885250.0,1024.0,10740.86,97.08,0.555
63,2.0,2.0,9.0,3937333.33,1024.0,13735.67,146.05,0.429
64,2.0,2.0,9.0,3937333.33,2048.0,13608.0,144.61,0.434
65,3.0,3.0,6.0,4263000.0,2048.0,15470.75,200.22,0.426
66,1.0,3.0,12.0,4263000.0,512.0,13003.5,71.57,0.42
67,1.0,6.0,2.75,5578000.0,512.0,12311.75,79.57,0.461
68,3.0,2.0,6.0,2184000.0,2048.0,14148.33,218.57,0.506
69,1.0,3.0,9.0,3937333.33,512.0,12721.67,73.37,0.436
70,1.0,2.0,9.0,2184000.0,512.0,19119.33,51.85,0.07
71,2.0,6.0,12.0,5334000.0,1024.0,15541.0,127.11,0.32
72,2.0,3.0,6.0,5334000.0,2048.0,12906.67,154.01,0.479
73,2.0,2.0,12.0,5596666.67,1024.0,14364.0,141.33,0.393
74,1.0,3.0,9.0,5334000.0,1024.0,12818.33,73.49,0.431
75,1.0,1.0,9.0,2184000.0,1024.0,14865.67,65.22,0.313
76,1.0,2.0,12.0,3937333.33,512.0,20342.33,48.37,0.0
77,3.0,6.0,2.0,4361500.0,1024.0,11462.45,272.58,0.695
78,2.0,6.0,9.0,5596666.67,2048.0,14380.67,136.99,0.388
79,1.0,2.0,6.0,5334000.0,2048.0,16975.67,58.42,0.192
80,1.0,6.0,6.0,5596666.67,1024.0,12969.33,72.99,0.422
81,3.0,6.0,6.0,5334000.0,2048.0,15413.0,202.28,0.432
82,2.0,3.0,2.0,105000000.0,512.0,10824.2,184.71,0.614
83,3.0,6.0,12.0,2184000.0,2048.0,18585.67,170.2,0.279
84,1.0,2.0,12.0,4263000.0,2048.0,20163.25,50.9,0.012
85,1.0,6.0,12.0,5596666.67,512.0,13694.67,68.94,0.38
86,1.0,6.0,12.0,3937333.33,2048.0,13941.67,67.12,0.366
87,2.0,6.0,6.0,4263000.0,1024.0,13065.0,147.92,0.465
88,3.0,2.0,9.0,2184000.0,2048.0,15165.67,200.95,0.439
89,2.0,1.0,12.0,2184000.0,1024.0,14112.33,139.71,0.404
90,3.0,3.0,2.0,2726000.0,2048.0,11168.76,291.45,0.735
91,1.0,1.0,9.0,2184000.0,512.0,15005.33,64.82,0.305
92,3.0,3.0,9.0,4263000.0,2048.0,16942.0,184.32,0.349
93,3.0,6.0,6.0,5596666.67,512.0,15576.67,195.66,0.415
94,1.0,6.0,9.0,5334000.0,2048.0,13761.33,68.88,0.376
95,2.0,1.0,2.0,105000000.0,1024.0,10587.47,193.93,0.635
96,2.0,3.0,12.0,2184000.0,2048.0,14168.67,138.47,0.4
97,3.0,1.0,9.0,2184000.0,512.0,12247.33,247.41,0.626
98,1.0,3.0,1.4,4458400.0,2048.0,9772.88,100.14,0.611
99,3.0,1.0,6.0,3937333.33,2048.0,12182.67,251.86,0.635
100,2.0,1.0,6.0,5596666.67,512.0,12930.0,156.49,0.48
101,3.0,1.0,9.0,5334000.0,1024.0,12307.67,244.79,0.62
102,1.0,3.0,2.0,105000000.0,1024.0,10965.13,91.08,0.541
103,2.0,1.0,6.0,5596666.67,2048.0,12796.0,153.57,0.484
104,2.0,1.0,2.33,3674666.67,1024.0,11650.0,175.37,0.563
105,2.0,3.0,2.0,105000000.0,2048.0,10900.33,182.25,0.608
