Cluster,Spout,Split,Count,Buffer_size,Heap,Throughput+,Latency-,d2h
62,3.0,3.0,6.0,4263000.0,1024.0,15446.5,199.78,0.426
63,1.0,2.0,2.12,4361500.0,2048.0,11516.68,89.51,0.51
64,3.0,2.0,1.62,4263000.0,512.0,10091.6,312.87,0.809
65,2.0,3.0,2.14,4083142.86,2048.0,11334.83,176.32,0.58
66,1.0,2.0,2.0,4767000.0,1024.0,11254.6,92.65,0.526
67,1.0,1.0,9.0,4263000.0,512.0,15013.25,64.66,0.307
68,2.0,6.0,6.0,3937333.33,512.0,13019.67,151.31,0.471
69,2.0,1.0,6.0,5596666.67,2048.0,12796.0,153.57,0.485
70,1.0,3.0,12.0,2184000.0,512.0,12846.33,72.59,0.431
71,3.0,2.0,2.75,6625500.0,1024.0,12298.75,251.0,0.628
72,2.0,3.0,2.0,105000000.0,512.0,10824.2,184.71,0.614
73,1.0,6.0,1.88,2325750.0,2048.0,10634.41,91.68,0.56
74,2.0,6.0,2.0,2768444.44,1024.0,11062.46,180.09,0.598
75,2.0,6.0,9.0,3937333.33,2048.0,14438.0,137.46,0.387
76,1.0,1.0,2.33,6342000.0,2048.0,11273.97,87.89,0.523
77,1.0,2.0,6.0,5596666.67,2048.0,17214.67,57.06,0.181
78,2.0,1.0,2.0,3937333.33,1024.0,11293.0,178.53,0.584
79,1.0,3.0,1.4,6348400.0,512.0,9618.8,101.44,0.62
80,3.0,2.0,9.0,3937333.33,512.0,15195.0,204.93,0.443
81,2.0,1.0,9.0,4263000.0,2048.0,13718.0,144.27,0.429
82,2.0,2.0,12.0,2184000.0,512.0,14054.0,143.0,0.411
83,1.0,2.0,6.0,5596666.67,1024.0,17278.33,56.89,0.178
84,1.0,2.0,9.0,2184000.0,512.0,19119.33,51.85,0.073
85,3.0,1.0,9.0,4263000.0,512.0,12243.25,246.48,0.624
86,2.0,6.0,9.0,5334000.0,1024.0,14391.33,137.9,0.389
87,2.0,2.0,6.0,2184000.0,512.0,12911.67,151.7,0.477
88,3.0,2.0,9.0,5334000.0,2048.0,15145.67,201.06,0.439
89,1.0,2.0,9.0,4263000.0,2048.0,19488.0,50.46,0.052
90,2.0,2.0,12.0,3937333.33,1024.0,14085.33,143.47,0.41
91,2.0,1.0,12.0,5596666.67,2048.0,14011.67,139.31,0.41
92,2.0,6.0,2.0,105000000.0,2048.0,11013.4,177.84,0.598
93,2.0,3.0,12.0,5334000.0,512.0,14498.67,137.73,0.384
94,1.0,1.0,9.0,3937333.33,1024.0,14613.33,65.88,0.33
95,3.0,3.0,12.0,5334000.0,1024.0,17965.33,172.56,0.297
96,3.0,2.0,9.0,2184000.0,1024.0,15190.33,198.13,0.433
97,2.0,2.0,9.0,5596666.67,512.0,14144.67,143.27,0.407
98,1.0,6.0,6.0,3937333.33,1024.0,13102.0,72.46,0.416
99,1.0,3.0,9.0,2184000.0,512.0,12537.33,74.76,0.449
100,1.0,1.0,2.0,105000000.0,512.0,10921.9,91.02,0.544
101,3.0,2.0,12.0,3937333.33,1024.0,15614.0,198.08,0.417
102,3.0,2.0,12.0,5334000.0,512.0,16010.33,192.15,0.393
103,3.0,6.0,12.0,5334000.0,2048.0,18505.0,167.31,0.274
104,2.0,2.0,9.0,5596666.67,2048.0,13945.33,142.48,0.416
105,3.0,1.0,2.0,105000000.0,1024.0,10405.37,300.92,0.778
106,1.0,3.0,2.0,105000000.0,512.0,10817.63,91.8,0.55
107,3.0,1.0,9.0,2184000.0,1024.0,12326.0,243.08,0.615
108,2.0,2.0,2.0,105000000.0,512.0,11176.2,188.55,0.601
109,2.0,3.0,9.0,5596666.67,1024.0,14062.67,139.75,0.408
110,2.0,2.0,12.0,5334000.0,2048.0,14385.0,139.17,0.391
111,2.0,1.0,12.0,5596666.67,512.0,13728.33,144.19,0.429
112,3.0,6.0,6.0,5334000.0,1024.0,15755.33,195.09,0.407
113,3.0,2.0,6.0,5334000.0,2048.0,14063.0,216.23,0.505
114,2.0,1.0,9.0,5596666.67,512.0,13639.33,143.81,0.433
115,2.0,1.0,2.0,105000000.0,1024.0,10587.47,193.93,0.635
116,3.0,3.0,2.0,105000000.0,2048.0,10904.43,284.94,0.735
117,1.0,3.0,2.0,105000000.0,1024.0,10965.13,91.08,0.542
