Cluster,Spout,Split,Count,Buffer_size,Heap,Throughput+,Latency-,d2h
62,2.0,1.0,1.89,3818444.44,2048.0,10269.47,204.05,0.782
63,1.0,6.0,2.2,2782400.0,512.0,11495.0,86.89,0.592
64,2.0,3.0,12.0,5596666.67,512.0,14428.33,136.41,0.458
65,1.0,3.0,2.12,3605500.0,1024.0,11166.71,87.96,0.614
66,3.0,2.0,12.0,5334000.0,1024.0,15817.33,195.39,0.496
67,2.0,2.0,12.0,4263000.0,1024.0,14250.25,142.17,0.476
68,1.0,3.0,2.12,4361500.0,2048.0,10994.45,89.56,0.625
69,1.0,2.0,12.0,2184000.0,512.0,20500.33,48.02,0.0
70,2.0,6.0,2.0,3060666.67,1024.0,11012.67,179.42,0.707
71,1.0,2.0,9.0,5334000.0,1024.0,19572.67,49.84,0.06
72,2.0,1.0,2.0,4123428.57,512.0,10679.84,195.68,0.748
73,3.0,1.0,9.0,3937333.33,1024.0,12269.0,244.21,0.747
74,3.0,3.0,12.0,2184000.0,512.0,17941.33,173.21,0.373
75,1.0,3.0,12.0,3937333.33,2048.0,12624.33,74.54,0.515
76,3.0,6.0,9.0,4263000.0,1024.0,17404.5,180.22,0.406
77,2.0,2.0,6.0,5334000.0,512.0,12888.0,152.37,0.566
78,1.0,3.0,12.0,2184000.0,512.0,12846.33,72.59,0.5
79,2.0,6.0,6.0,2184000.0,1024.0,12991.33,150.15,0.557
80,1.0,6.0,12.0,3937333.33,512.0,13645.67,70.21,0.448
81,1.0,1.0,2.14,4083142.86,1024.0,9579.1,102.68,0.722
82,1.0,6.0,6.0,2184000.0,512.0,13033.0,73.21,0.488
83,3.0,6.0,6.0,5334000.0,1024.0,15755.33,195.09,0.498
84,2.0,2.0,12.0,4263000.0,512.0,14372.75,141.6,0.469
85,1.0,6.0,9.0,4263000.0,512.0,13294.5,71.97,0.471
86,2.0,6.0,12.0,4263000.0,2048.0,15143.5,131.08,0.412
87,3.0,6.0,2.22,4459111.11,512.0,11857.77,262.29,0.8
88,2.0,1.0,12.0,2184000.0,2048.0,13732.33,142.6,0.506
89,1.0,2.0,6.0,3937333.33,512.0,17083.33,57.75,0.223
90,2.0,1.0,6.0,3937333.33,1024.0,12857.0,153.09,0.569
91,3.0,6.0,9.0,3937333.33,2048.0,17023.67,179.93,0.418
92,3.0,3.0,6.0,4263000.0,2048.0,15470.75,200.22,0.52
93,1.0,6.0,2.0,105000000.0,512.0,10827.43,90.44,0.636
94,1.0,2.0,2.0,105000000.0,1024.0,11120.4,93.23,0.619
95,1.0,1.0,12.0,3937333.33,2048.0,14764.33,66.68,0.375
96,1.0,2.0,9.0,5334000.0,2048.0,19588.33,50.13,0.059
97,3.0,3.0,2.0,105000000.0,1024.0,11108.13,290.33,0.887
98,3.0,1.0,2.0,105000000.0,1024.0,10405.37,300.92,0.939
99,2.0,3.0,6.0,2184000.0,512.0,12724.33,152.05,0.575
100,2.0,3.0,2.0,105000000.0,512.0,10824.2,184.71,0.725
101,1.0,2.0,2.0,105000000.0,2048.0,11197.73,92.96,0.614
