Cluster,Spout,Split,Count,Buffer_size,Heap,Throughput+,Latency-,d2h
94,1.0,1.0,12.0,4263000.0,512.0,15041.0,64.91,0.341
95,2.0,3.0,2.0,105000000.0,512.0,10824.2,184.71,0.694
96,2.0,1.0,6.0,5596666.67,512.0,12930.0,156.49,0.545
97,3.0,3.0,6.0,2184000.0,2048.0,15479.0,200.22,0.498
98,3.0,2.0,12.0,5596666.67,512.0,15966.0,191.45,0.462
99,3.0,2.0,9.0,5596666.67,1024.0,15320.33,199.66,0.503
100,2.0,2.0,3.0,2184000.0,1024.0,12434.67,165.21,0.583
101,1.0,3.0,12.0,5596666.67,512.0,12895.67,72.25,0.475
102,2.0,1.0,12.0,3937333.33,1024.0,13924.33,141.51,0.472
103,2.0,2.0,9.0,4263000.0,2048.0,13746.0,144.29,0.486
104,3.0,2.0,6.0,3937333.33,1024.0,14061.0,213.87,0.582
105,2.0,2.0,12.0,3937333.33,512.0,14446.67,141.91,0.445
106,3.0,1.0,9.0,2184000.0,512.0,12247.33,247.41,0.722
107,3.0,3.0,2.0,105000000.0,512.0,11284.93,287.09,0.836
108,2.0,1.0,2.0,105000000.0,2048.0,10752.17,193.12,0.709
