Cluster,Spout,Split,Count,Buffer_size,Heap,Throughput+,Latency-,d2h
56,3.0,1.0,12.0,5334000.0,2048.0,12293.67,242.61,0.733
57,3.0,6.0,12.0,5334000.0,2048.0,18505.0,167.31,0.332
58,3.0,6.0,2.0,105000000.0,1024.0,11240.23,280.33,0.85
59,3.0,1.0,2.0,2768444.44,1024.0,10350.74,303.8,0.933
60,1.0,1.0,12.0,2184000.0,1024.0,14960.33,66.43,0.366
61,2.0,1.0,6.0,2184000.0,2048.0,12898.33,152.49,0.565
62,2.0,6.0,1.9,4486600.0,512.0,10940.69,179.39,0.711
63,2.0,3.0,6.0,3937333.33,512.0,12648.67,152.82,0.58
64,3.0,2.0,2.11,4956000.0,512.0,11181.38,280.5,0.853
65,2.0,2.0,12.0,3937333.33,1024.0,14085.33,143.47,0.486
66,3.0,6.0,6.0,5596666.67,2048.0,15530.33,198.92,0.505
67,2.0,6.0,6.0,2184000.0,2048.0,13166.0,148.25,0.545
68,3.0,2.0,12.0,4263000.0,2048.0,15761.75,194.22,0.486
69,2.0,2.0,1.89,4371555.56,1024.0,10977.57,191.26,0.724
70,3.0,2.0,12.0,4263000.0,1024.0,15674.25,196.53,0.495
71,3.0,1.0,12.0,2184000.0,1024.0,12504.67,244.16,0.726
72,2.0,3.0,12.0,5334000.0,2048.0,14610.33,132.63,0.443
73,3.0,6.0,9.0,5596666.67,2048.0,17184.33,178.32,0.398
74,1.0,6.0,9.0,3937333.33,1024.0,13175.0,71.99,0.484
75,1.0,2.0,12.0,4263000.0,1024.0,20154.25,48.81,0.023
76,3.0,6.0,2.43,3970571.43,1024.0,12543.07,246.49,0.728
77,2.0,1.0,9.0,5334000.0,512.0,13530.67,146.15,0.521
78,1.0,1.0,12.0,3937333.33,512.0,15035.0,65.22,0.361
79,2.0,6.0,12.0,2184000.0,512.0,15326.33,130.36,0.399
80,2.0,2.0,6.0,3937333.33,2048.0,12749.67,152.65,0.574
81,2.0,3.0,9.0,3937333.33,1024.0,14114.0,139.18,0.479
82,2.0,1.0,12.0,3937333.33,1024.0,13924.33,141.51,0.493
83,2.0,3.0,9.0,3937333.33,512.0,13772.33,142.65,0.503
84,2.0,6.0,9.0,3937333.33,2048.0,14438.0,137.46,0.459
85,1.0,3.0,2.12,4263000.0,512.0,11060.5,88.91,0.627
86,1.0,2.0,2.0,105000000.0,2048.0,11197.73,92.96,0.62
87,1.0,2.0,9.0,2184000.0,2048.0,19414.0,50.8,0.072
88,1.0,1.0,9.0,5596666.67,1024.0,14618.0,65.95,0.388
89,2.0,2.0,2.0,105000000.0,2048.0,10916.4,188.65,0.724
90,2.0,2.0,6.0,5334000.0,512.0,12888.0,152.37,0.566
91,1.0,6.0,12.0,2184000.0,512.0,13663.67,69.52,0.451
92,1.0,1.0,12.0,5596666.67,2048.0,14659.0,67.06,0.386
93,1.0,1.0,9.0,2184000.0,2048.0,14276.0,69.25,0.411
94,1.0,6.0,9.0,4263000.0,2048.0,13769.0,69.18,0.444
95,1.0,3.0,12.0,2184000.0,512.0,12846.33,72.59,0.505
96,2.0,6.0,2.0,105000000.0,1024.0,11176.57,179.65,0.698
97,1.0,1.0,2.2,7400400.0,512.0,11296.64,88.8,0.612
98,1.0,6.0,2.0,105000000.0,512.0,10827.43,90.44,0.643
99,3.0,3.0,12.0,3937333.33,512.0,17664.0,175.3,0.375
100,2.0,3.0,2.0,105000000.0,2048.0,10900.33,182.25,0.717
101,3.0,3.0,6.0,3937333.33,512.0,15335.33,199.45,0.515
102,3.0,6.0,12.0,5596666.67,1024.0,18589.33,162.67,0.319
103,3.0,2.0,2.0,105000000.0,1024.0,10728.97,301.1,0.911
