Cluster,Spout,Split,Count,Buffer_size,Heap,Throughput+,Latency-,d2h
85,3.0,2.0,9.0,2184000.0,512.0,15153.67,204.53,0.506
86,1.0,6.0,9.0,2184000.0,2048.0,13840.67,69.17,0.419
87,1.0,6.0,1.5,5465333.33,512.0,10251.72,95.95,0.662
88,3.0,1.0,12.0,5334000.0,1024.0,12506.0,243.45,0.696
89,3.0,3.0,6.0,4263000.0,512.0,15220.5,199.67,0.494
90,3.0,1.0,12.0,4263000.0,2048.0,12427.0,241.35,0.697
91,2.0,2.0,6.0,3937333.33,1024.0,13172.33,152.59,0.526
92,1.0,1.0,9.0,4263000.0,2048.0,14346.25,69.29,0.386
93,1.0,2.0,2.0,105000000.0,1024.0,11120.4,93.23,0.604
94,2.0,1.0,2.0,105000000.0,1024.0,10587.47,193.93,0.724
95,2.0,2.0,12.0,5334000.0,1024.0,14423.67,140.34,0.439
96,3.0,3.0,12.0,2184000.0,1024.0,18229.0,169.6,0.323
97,2.0,6.0,12.0,5334000.0,512.0,15347.67,131.17,0.375
98,2.0,3.0,6.0,4263000.0,512.0,12681.0,152.46,0.554
99,1.0,3.0,6.0,2184000.0,512.0,12849.33,73.42,0.485
100,1.0,6.0,2.0,105000000.0,1024.0,10892.6,89.11,0.617
101,2.0,1.0,6.0,2184000.0,1024.0,12674.67,152.95,0.555
102,1.0,2.0,6.0,4263000.0,1024.0,17328.25,56.45,0.188
103,1.0,3.0,12.0,5334000.0,1024.0,12964.0,73.84,0.477
104,1.0,3.0,12.0,5596666.67,2048.0,12767.33,74.61,0.49
105,2.0,6.0,12.0,2184000.0,2048.0,15145.0,130.88,0.386
106,1.0,1.0,2.0,105000000.0,1024.0,10808.93,92.62,0.624
107,2.0,3.0,6.0,5334000.0,2048.0,12906.67,154.01,0.543
