Cluster,Spout,Split,Count,Buffer_size,Heap,Throughput+,Latency-,d2h
44,2.0,2.0,12.0,3937333.33,1024.0,14085.33,143.47,0.425
45,1.0,2.0,1.71,5320571.43,512.0,10330.2,100.68,0.601
46,2.0,2.0,2.0,3696000.0,1024.0,10888.45,193.7,0.639
47,1.0,3.0,6.0,2184000.0,512.0,12849.33,73.42,0.447
48,1.0,2.0,9.0,2184000.0,512.0,19119.33,51.85,0.081
49,2.0,3.0,9.0,4263000.0,512.0,13815.25,141.56,0.437
50,1.0,3.0,1.89,4402888.89,1024.0,10350.79,95.03,0.597
51,1.0,1.0,9.0,3937333.33,1024.0,14613.33,65.88,0.344
52,3.0,2.0,12.0,4263000.0,1024.0,15674.25,196.53,0.424
53,2.0,6.0,2.0,4635666.67,1024.0,11167.52,179.63,0.61
54,2.0,6.0,2.0,105000000.0,512.0,11081.67,176.07,0.611
55,1.0,1.0,1.71,4834571.43,2048.0,10364.39,95.22,0.597
56,1.0,6.0,1.91,4626727.27,1024.0,10761.22,91.88,0.573
57,2.0,2.0,12.0,5596666.67,512.0,14615.0,140.38,0.395
58,3.0,2.0,9.0,4263000.0,1024.0,15336.0,198.87,0.441
59,3.0,1.0,12.0,5334000.0,512.0,12499.33,239.18,0.619
60,3.0,2.0,2.0,105000000.0,2048.0,10599.37,293.56,0.779
61,2.0,6.0,2.1,4067600.0,2048.0,11154.89,176.18,0.608
62,3.0,1.0,6.0,4263000.0,2048.0,12131.5,249.92,0.65
63,1.0,3.0,9.0,2184000.0,2048.0,12743.67,73.18,0.453
64,1.0,6.0,6.0,2184000.0,1024.0,13164.0,72.66,0.429
65,1.0,2.0,6.0,3937333.33,1024.0,17302.33,56.95,0.186
66,1.0,3.0,12.0,4263000.0,1024.0,12868.75,73.39,0.446
67,3.0,6.0,9.0,5334000.0,1024.0,17364.0,181.17,0.338
68,3.0,2.0,2.0,105000000.0,512.0,10636.53,293.26,0.777
69,3.0,3.0,9.0,3937333.33,1024.0,17257.0,179.02,0.338
70,2.0,2.0,6.0,5596666.67,512.0,12879.33,151.86,0.495
71,2.0,1.0,2.12,3605500.0,1024.0,10793.86,192.13,0.642
72,3.0,3.0,12.0,3937333.33,2048.0,18109.33,171.01,0.298
73,3.0,3.0,9.0,3937333.33,512.0,16715.33,187.76,0.371
74,1.0,3.0,12.0,3937333.33,512.0,13290.0,70.5,0.421
75,3.0,6.0,12.0,5334000.0,2048.0,18505.0,167.31,0.281
76,1.0,6.0,12.0,4263000.0,512.0,13625.5,69.74,0.401
77,3.0,6.0,12.0,4263000.0,512.0,18620.5,170.91,0.285
78,3.0,2.0,12.0,4263000.0,2048.0,15761.75,194.22,0.417
79,3.0,2.0,2.0,3462800.0,512.0,10572.32,297.74,0.786
80,2.0,3.0,12.0,5596666.67,2048.0,14389.33,135.08,0.401
81,2.0,1.0,6.0,4263000.0,2048.0,12858.5,153.49,0.498
82,1.0,1.0,9.0,4263000.0,2048.0,14346.25,69.29,0.36
83,1.0,3.0,6.0,4263000.0,1024.0,12563.0,75.67,0.464
84,2.0,6.0,12.0,5596666.67,2048.0,15163.33,130.76,0.357
85,2.0,2.0,6.0,2184000.0,1024.0,13152.67,152.61,0.482
86,3.0,6.0,1.71,4123428.57,2048.0,10643.13,295.77,0.78
87,1.0,1.0,6.0,4263000.0,1024.0,13981.75,68.88,0.381
88,1.0,2.0,6.0,5334000.0,512.0,16847.0,58.56,0.213
89,2.0,3.0,6.0,3937333.33,2048.0,13071.67,154.29,0.487
90,3.0,6.0,9.0,5596666.67,512.0,17252.0,176.78,0.334
91,3.0,6.0,6.0,5596666.67,512.0,15576.67,195.66,0.426
92,2.0,6.0,9.0,3937333.33,2048.0,14438.0,137.46,0.401
93,3.0,1.0,2.0,105000000.0,1024.0,10405.37,300.92,0.798
94,3.0,6.0,1.86,3372000.0,1024.0,11069.57,278.71,0.737
95,3.0,3.0,1.0,2184000.0,512.0,8309.3,377.85,1.0
96,2.0,3.0,6.0,2184000.0,1024.0,12960.0,153.73,0.493
97,1.0,6.0,12.0,5334000.0,1024.0,13840.33,68.13,0.389
98,2.0,2.0,2.12,4263000.0,2048.0,11314.65,183.55,0.607
99,3.0,2.0,6.0,5596666.67,512.0,14056.33,213.53,0.515
100,2.0,3.0,9.0,3937333.33,1024.0,14114.0,139.18,0.419
101,3.0,6.0,2.0,105000000.0,512.0,11437.07,272.91,0.713
102,1.0,2.0,12.0,4263000.0,1024.0,20154.25,48.81,0.02
103,2.0,1.0,2.0,105000000.0,1024.0,10587.47,193.93,0.655
104,2.0,1.0,6.0,5334000.0,1024.0,12816.0,153.89,0.5
105,1.0,6.0,9.0,5596666.67,512.0,13263.67,72.41,0.423
106,1.0,3.0,2.0,105000000.0,1024.0,10965.13,91.08,0.561
107,2.0,3.0,2.0,105000000.0,1024.0,11006.8,183.08,0.622
