Cluster,Spout,Split,Count,Buffer_size,Heap,Throughput+,Latency-,d2h
49,1.0,6.0,2.1,3960600.0,1024.0,11039.7,89.57,0.575
50,1.0,1.0,1.86,4834571.43,512.0,10655.14,94.01,0.599
51,3.0,2.0,6.0,3937333.33,1024.0,14061.0,213.87,0.541
52,2.0,3.0,2.0,4868444.44,1024.0,10974.83,181.35,0.648
53,1.0,1.0,6.0,3937333.33,512.0,13839.33,71.09,0.4
54,1.0,2.0,9.0,5334000.0,2048.0,19588.33,50.13,0.048
55,2.0,1.0,2.0,4956000.0,1024.0,10536.53,198.3,0.69
56,2.0,1.0,1.5,1900500.0,512.0,9507.98,219.88,0.769
57,2.0,1.0,9.0,2184000.0,1024.0,13812.67,142.71,0.454
58,1.0,3.0,2.0,4767000.0,2048.0,10763.18,91.97,0.592
59,3.0,6.0,1.8,3960600.0,2048.0,10884.09,291.28,0.804
60,3.0,6.0,1.9,4984400.0,512.0,10959.63,287.33,0.794
61,1.0,3.0,1.71,3372000.0,1024.0,10040.59,98.1,0.638
62,1.0,2.0,1.89,5421555.56,2048.0,10822.06,95.16,0.59
63,2.0,1.0,12.0,5596666.67,512.0,13728.33,144.19,0.46
64,3.0,2.0,12.0,2184000.0,1024.0,15572.33,197.82,0.452
65,1.0,3.0,12.0,5596666.67,1024.0,13056.67,72.1,0.448
66,1.0,2.0,2.17,6210666.67,1024.0,11741.98,86.84,0.532
67,2.0,2.0,9.0,4263000.0,1024.0,13696.5,145.87,0.464
68,2.0,2.0,2.0,105000000.0,512.0,11176.2,188.55,0.645
69,1.0,6.0,12.0,2184000.0,1024.0,13898.0,68.78,0.396
70,3.0,2.0,2.0,105000000.0,1024.0,10728.97,301.1,0.826
71,1.0,1.0,6.0,4263000.0,2048.0,13955.5,69.81,0.393
72,3.0,3.0,12.0,4263000.0,1024.0,18106.25,171.27,0.316
73,2.0,6.0,9.0,4263000.0,2048.0,14404.5,136.96,0.416
74,1.0,2.0,6.0,5596666.67,2048.0,17214.67,57.06,0.193
75,2.0,2.0,2.25,2097500.0,512.0,11405.15,183.17,0.627
76,3.0,1.0,6.0,2184000.0,1024.0,11794.67,254.99,0.706
77,3.0,1.0,12.0,5334000.0,512.0,12499.33,239.18,0.65
78,1.0,3.0,9.0,5334000.0,512.0,12581.33,74.65,0.477
79,3.0,1.0,9.0,3937333.33,1024.0,12269.0,244.21,0.668
80,2.0,1.0,6.0,4263000.0,512.0,13122.75,153.93,0.503
81,2.0,3.0,6.0,5596666.67,2048.0,13101.67,154.68,0.505
82,2.0,1.0,12.0,4263000.0,2048.0,13913.25,140.75,0.447
83,2.0,6.0,9.0,5334000.0,1024.0,14391.33,137.9,0.418
84,3.0,3.0,2.0,4635666.67,512.0,11193.4,289.8,0.788
85,1.0,2.0,2.17,3890333.33,512.0,11656.3,92.19,0.539
86,1.0,1.0,6.0,3937333.33,1024.0,14105.33,68.46,0.383
87,3.0,1.0,12.0,4263000.0,2048.0,12427.0,241.35,0.657
88,1.0,1.0,9.0,3937333.33,2048.0,14481.67,68.14,0.361
89,2.0,2.0,6.0,4263000.0,2048.0,13039.25,151.05,0.505
90,2.0,2.0,1.86,3484571.43,2048.0,10683.56,194.2,0.678
91,3.0,3.0,2.0,105000000.0,1024.0,11108.13,290.33,0.792
92,3.0,3.0,9.0,2184000.0,2048.0,16978.33,184.55,0.376
93,2.0,3.0,9.0,5334000.0,1024.0,13840.0,141.1,0.451
94,3.0,2.0,6.0,2184000.0,2048.0,14148.33,218.57,0.545
95,1.0,1.0,2.0,105000000.0,2048.0,10621.53,93.98,0.601
96,3.0,2.0,12.0,5596666.67,2048.0,15851.0,192.45,0.431
97,1.0,2.0,2.0,105000000.0,1024.0,11120.4,93.23,0.571
98,3.0,1.0,2.0,105000000.0,1024.0,10405.37,300.92,0.84
99,1.0,3.0,9.0,5334000.0,1024.0,12818.33,73.49,0.462
100,2.0,1.0,6.0,5596666.67,1024.0,12897.33,149.53,0.511
101,3.0,1.0,1.75,1703500.0,1024.0,9752.35,324.13,0.906
102,1.0,3.0,2.0,105000000.0,1024.0,10965.13,91.08,0.58
103,3.0,3.0,9.0,5596666.67,512.0,16903.0,184.23,0.378
104,2.0,6.0,6.0,2184000.0,2048.0,13166.0,148.25,0.495
105,1.0,2.0,6.0,5596666.67,1024.0,17278.33,56.89,0.189
106,1.0,6.0,2.0,105000000.0,1024.0,10892.6,89.11,0.583
107,1.0,1.0,2.0,105000000.0,1024.0,10808.93,92.62,0.59
108,1.0,2.0,2.0,105000000.0,512.0,11043.87,95.33,0.577
