Cluster,Spouts,Max_spout,Sorters,Emit_freq,Chunk_size,Message_size,Throughput+,Latency-,d2h
66,1.0,1000.0,1.33,300.0,700000.0,1000.0,5130.83,2229.97,0.69
67,1.0,340.0,9.0,1.0,100000.0,7000.0,49614.67,31.08,0.55
68,3.0,100.0,12.0,5.5,325000.0,5500.0,39469.75,64.4,0.58
69,3.0,370.0,6.0,7.0,2000000.0,1000.0,61935.0,91.21,0.51
70,3.0,55.0,2.0,120.0,2000000.0,3250.0,19041.92,79.34,0.65
71,3.0,70.0,15.0,300.0,400000.0,4000.0,30147.0,51.42,0.61
72,1.0,370.0,15.0,4.0,10000000.0,100000.0,33608.67,55.1,0.6
73,3.0,424.0,9.0,300.0,820000.0,2800.0,67834.2,93.88,0.49
74,1.0,340.0,9.0,120.0,10000000.0,4000.0,45540.67,38.22,0.56
75,1.0,505.0,18.0,5.5,10000000.0,3250.0,38006.0,102.94,0.59
76,1.0,10.0,2.5,120.0,325000.0,3250.0,32430.75,2.81,0.6
77,1.0,370.0,9.0,1.0,400000.0,100000.0,50374.33,37.35,0.55
78,3.0,70.0,2.0,300.0,10000000.0,1000.0,15184.43,191.97,0.66
79,3.0,10000.0,18.0,4.0,700000.0,7000.0,208333.33,1127.5,0.05
80,1.0,670.0,1.0,120.0,700000.0,100000.0,717.72,20626.73,0.82
81,1.0,370.0,3.0,4.0,2000000.0,100000.0,48598.0,39.36,0.55
82,3.0,340.0,1.0,60.0,2000000.0,7000.0,2582.87,8978.46,0.72
83,1.0,1000.0,1.67,120.0,400000.0,10000.0,1117.74,10836.87,0.74
84,3.0,550.0,12.0,60.0,325000.0,7750.0,82375.5,127.33,0.45
85,3.0,1000.0,2.67,120.0,400000.0,1000.0,106666.0,464.05,0.37
86,1.0,670.0,18.0,300.0,2000000.0,7000.0,53770.33,82.74,0.54
