Cluster,Spouts,Max_spout,Sorters,Emit_freq,Chunk_size,Message_size,Throughput+,Latency-,d2h
34,1.0,460.0,2.14,4.86,357142.86,100000.0,11347.15,5389.57,0.68
35,1.0,257.5,18.0,7.75,10000000.0,7750.0,35636.0,33.85,0.59
36,1.0,331.43,2.29,300.0,614285.71,1000.0,25454.51,281.29,0.63
37,3.0,331.43,6.0,300.0,614285.71,4857.14,59266.86,84.78,0.52
38,3.0,10000.0,3.0,7.75,775000.0,5500.0,204000.0,1105.73,0.06
39,1.0,55.0,15.0,300.0,550000.0,1000.0,29219.75,21.28,0.61
40,3.0,505.0,6.0,300.0,10000000.0,5500.0,71082.0,120.38,0.48
41,1.0,280.0,12.0,60.0,325000.0,10000.0,44078.0,37.6,0.57
42,3.0,70.0,9.0,4.0,10000000.0,10000.0,28946.67,58.16,0.62
43,1.0,77.5,1.25,60.0,10000000.0,5500.0,17647.48,99.59,0.65
44,1.0,302.5,2.12,3.25,10000000.0,5500.0,18024.34,845.15,0.65
45,3.0,670.0,1.33,60.0,100000.0,10000.0,18457.98,12045.16,0.69
46,3.0,10000.0,2.25,3.25,775000.0,100000.0,106612.38,7472.85,0.4
47,1.0,70.0,18.0,7.0,2000000.0,4000.0,27204.67,26.61,0.62
48,1.0,340.0,6.0,60.0,1000000.0,4000.0,48401.0,32.61,0.55
49,3.0,400.0,6.0,7.0,10000000.0,7000.0,66987.67,110.17,0.49
50,1.0,527.5,6.0,7.75,2000000.0,7750.0,55254.0,54.33,0.53
51,1.0,10000.0,2.0,10.0,10000000.0,100000.0,50881.77,19260.07,0.67
52,3.0,257.5,2.25,60.0,775000.0,100000.0,6642.98,2679.62,0.69
53,1.0,700.0,9.0,60.0,2000000.0,7000.0,62695.0,68.29,0.51
54,1.0,670.0,18.0,60.0,100000.0,7000.0,53168.0,82.78,0.54
55,1.0,10000.0,2.0,60.0,2000000.0,100000.0,51635.53,15783.91,0.63
56,3.0,302.5,15.0,3.25,10000000.0,5500.0,50007.28,132.01,0.55
57,1.0,370.0,6.0,4.0,10000000.0,1000.0,43958.0,49.35,0.57
58,3.0,700.0,9.0,7.0,100000.0,7000.0,102724.0,148.74,0.38
59,1.0,244.0,15.0,4.6,640000.0,8200.0,43092.0,34.03,0.57
60,3.0,442.0,6.0,120.0,640000.0,6400.0,72606.6,104.43,0.48
61,3.0,40.0,6.0,7.0,2000000.0,7000.0,23966.67,32.36,0.63
62,3.0,226.0,9.0,120.0,640000.0,4600.0,43513.8,59.94,0.57
63,1.0,670.0,2.0,300.0,700000.0,100000.0,718.78,4679.77,0.71
64,1.0,40.0,12.0,120.0,400000.0,4000.0,37315.0,7.49,0.59
65,3.0,10000.0,1.67,7.0,100000.0,10000.0,15430.33,12426.0,0.71
66,1.0,670.0,9.0,60.0,100000.0,4000.0,66034.33,60.1,0.5
67,3.0,406.0,1.4,120.0,10000000.0,6400.0,14845.79,2481.17,0.66
68,1.0,244.0,2.8,60.0,460000.0,100000.0,37626.5,187.11,0.59
69,1.0,370.0,6.0,10.0,400000.0,100000.0,49110.33,37.86,0.55
70,3.0,70.0,12.0,7.0,400000.0,10000.0,31383.33,48.71,0.61
71,1.0,10000.0,1.67,7.0,2000000.0,10000.0,2762.9,31750.33,0.95
72,1.0,1000.0,2.33,120.0,2000000.0,4000.0,27875.9,2439.29,0.62
73,3.0,10.0,12.0,7.0,2000000.0,4000.0,11580.0,22.68,0.67
74,1.0,752.5,18.0,300.0,775000.0,3250.0,53606.5,95.09,0.54
75,3.0,257.5,1.75,60.0,2000000.0,3250.0,21744.23,300.19,0.64
76,1.0,10000.0,18.0,120.0,400000.0,4000.0,167666.67,419.26,0.18
77,3.0,340.0,9.0,120.0,2000000.0,4000.0,55335.67,71.98,0.53
78,1.0,370.0,9.0,4.0,2000000.0,100000.0,50082.67,40.46,0.55
79,3.0,40.0,2.67,60.0,10000000.0,4000.0,22304.67,39.01,0.64
80,3.0,370.0,18.0,60.0,700000.0,100000.0,53502.67,107.33,0.54
