Cluster,Spouts,Max_spout,Sorters,Emit_freq,Chunk_size,Message_size,Throughput+,Latency-,d2h
27,1.0,558.18,2.0,300.0,427272.73,7545.45,22161.52,4607.24,0.64
28,1.0,40.0,2.0,4.0,10000000.0,100000.0,545.56,484.4,0.71
29,1.0,151.43,1.57,120.0,742857.14,6142.86,17090.96,2815.25,0.66
30,3.0,550.0,9.0,5.5,2000000.0,100000.0,83449.5,131.36,0.44
31,3.0,280.0,9.0,7.75,10000000.0,7750.0,46461.0,85.36,0.56
32,3.0,527.5,18.0,120.0,10000000.0,7750.0,63562.25,204.37,0.5
33,3.0,32.5,1.5,120.0,550000.0,100000.0,4144.22,3719.65,0.7
34,1.0,55.0,12.0,7.0,400000.0,5500.0,38204.0,10.84,0.58
35,1.0,700.0,18.0,1.0,100000.0,4000.0,48613.0,91.79,0.55
36,3.0,700.0,18.0,7.0,2000000.0,10000.0,91167.33,175.34,0.41
37,3.0,77.5,18.0,5.5,10000000.0,3250.0,29781.1,256.85,0.61
38,3.0,10000.0,2.0,3.25,1000000.0,10000.0,60781.68,9113.6,0.55
39,1.0,280.0,1.25,120.0,10000000.0,100000.0,811.53,8062.81,0.73
40,1.0,622.0,15.0,6.4,640000.0,2800.0,49831.8,76.04,0.55
41,3.0,55.0,2.5,120.0,10000000.0,3250.0,20523.4,80.87,0.64
42,1.0,70.0,9.0,7.0,400000.0,100000.0,38734.0,13.26,0.58
43,3.0,40.0,12.0,60.0,400000.0,7000.0,19554.33,37.8,0.64
44,1.0,70.0,6.0,7.0,100000.0,1000.0,39310.67,12.95,0.58
45,1.0,340.0,9.0,120.0,10000000.0,7000.0,46343.67,35.91,0.56
46,3.0,10000.0,18.0,7.0,400000.0,4000.0,207666.67,1138.67,0.05
47,3.0,527.5,12.0,300.0,775000.0,3250.0,79462.25,112.0,0.45
48,1.0,10000.0,1.25,7.75,775000.0,7750.0,3003.8,29359.5,0.93
49,3.0,55.0,12.0,3.25,2000000.0,5500.0,25439.0,44.49,0.63
50,3.0,370.0,1.0,60.0,10000000.0,10000.0,863.76,10100.79,0.74
51,1.0,820.0,1.6,120.0,10000000.0,8200.0,16661.49,6161.47,0.67
52,1.0,70.0,12.0,1.0,2000000.0,7000.0,36379.0,14.2,0.59
53,1.0,70.0,15.0,7.0,400000.0,100000.0,39356.0,13.78,0.58
54,1.0,527.5,18.0,3.25,325000.0,100000.0,45379.25,70.06,0.56
55,1.0,442.0,6.0,60.0,460000.0,4600.0,52168.6,45.39,0.54
56,3.0,442.0,12.0,6.4,460000.0,100000.0,69476.6,104.29,0.48
57,3.0,370.0,12.0,7.0,2000000.0,100000.0,62090.33,90.38,0.51
58,3.0,40.0,6.0,300.0,700000.0,100000.0,23805.0,33.15,0.63
59,3.0,340.0,1.0,60.0,2000000.0,7000.0,2582.87,8978.46,0.72
60,3.0,32.5,18.0,120.0,775000.0,7750.0,18099.0,34.56,0.65
61,1.0,340.0,18.0,120.0,700000.0,100000.0,44076.67,43.52,0.57
62,1.0,77.5,2.5,60.0,775000.0,100000.0,19633.67,235.14,0.64
63,3.0,70.0,6.0,300.0,700000.0,4000.0,32552.33,50.21,0.6
64,1.0,10000.0,1.67,7.0,10000000.0,100000.0,2085.97,28921.33,0.93
65,1.0,70.0,12.0,60.0,400000.0,7000.0,38736.33,13.43,0.58
66,3.0,370.0,9.0,120.0,10000000.0,4000.0,57081.67,105.35,0.52
67,1.0,55.0,2.0,60.0,100000.0,3250.0,25788.0,21.57,0.62
68,1.0,700.0,6.0,60.0,2000000.0,7000.0,61366.0,70.51,0.51
69,1.0,40.0,12.0,120.0,400000.0,4000.0,37315.0,7.49,0.59
