Cluster,Spouts,Max_spout,Sorters,Emit_freq,Chunk_size,Message_size,Throughput+,Latency-,d2h
59,3.0,370.0,15.0,4.0,10000000.0,4000.0,52839.0,167.73,0.54
60,1.0,70.0,2.33,4.0,10000000.0,100000.0,12150.44,403.62,0.67
61,1.0,370.0,9.0,4.0,1000000.0,100000.0,49860.33,39.76,0.55
62,3.0,670.0,18.0,120.0,400000.0,100000.0,82915.67,155.49,0.44
63,1.0,10000.0,18.0,7.0,400000.0,1000.0,160000.0,415.74,0.19
64,1.0,70.0,18.0,120.0,400000.0,10000.0,26039.67,27.22,0.62
65,3.0,670.0,6.0,300.0,100000.0,4000.0,94592.67,127.11,0.4
66,3.0,55.0,15.0,300.0,550000.0,7750.0,25574.5,43.49,0.63
67,3.0,700.0,18.0,120.0,2000000.0,7000.0,88474.0,176.07,0.42
68,3.0,370.0,9.0,7.0,2000000.0,7000.0,58642.0,93.24,0.52
69,3.0,10000.0,1.2,6.4,280000.0,4600.0,12635.18,18679.2,0.77
70,3.0,10000.0,2.33,120.0,100000.0,4000.0,96632.67,6968.17,0.42
71,3.0,40.0,12.0,7.0,400000.0,100000.0,21943.0,35.12,0.64
72,1.0,535.0,2.83,120.0,700000.0,5500.0,44681.73,192.85,0.56
73,3.0,70.0,6.0,7.0,10000000.0,4000.0,28154.33,56.86,0.62
74,3.0,370.0,18.0,60.0,400000.0,100000.0,57660.33,98.64,0.52
75,3.0,10000.0,1.33,7.0,10000000.0,7000.0,10017.67,17335.27,0.77
76,3.0,370.0,9.0,120.0,700000.0,100000.0,62024.33,88.46,0.51
77,1.0,370.0,3.0,120.0,10000000.0,4000.0,48679.0,40.29,0.55
