Cluster,Spouts,Max_spout,Sorters,Emit_freq,Chunk_size,Message_size,Throughput+,Latency-,d2h
37,3.0,10000.0,1.0,4.0,400000.0,4000.0,7539.43,22164.33,0.83
38,3.0,340.0,2.33,120.0,2000000.0,10000.0,24399.07,2468.26,0.63
39,1.0,742.86,1.57,300.0,228571.43,4857.14,6316.7,4811.0,0.7
40,3.0,640.0,2.4,120.0,100000.0,4600.0,59573.2,1807.88,0.52
41,3.0,302.5,15.0,7.75,2000000.0,5500.0,54271.75,87.84,0.54
42,1.0,505.0,18.0,300.0,775000.0,3250.0,48214.25,65.53,0.56
43,3.0,340.0,6.0,4.0,2000000.0,10000.0,51819.0,74.09,0.54
44,3.0,40.0,15.0,120.0,400000.0,100000.0,20871.0,36.02,0.64
45,1.0,10.0,1.33,7.0,10000000.0,4000.0,13955.83,8.09,0.66
46,1.0,302.5,9.0,5.5,325000.0,100000.0,47642.75,33.42,0.56
47,3.0,40.0,18.0,300.0,400000.0,4000.0,19701.0,36.69,0.65
48,1.0,100.0,15.0,4.0,10000000.0,4000.0,31604.0,32.75,0.61
49,1.0,355.0,12.0,5.5,250000.0,5500.0,48287.5,38.92,0.56
50,1.0,400.0,9.0,60.0,700000.0,100000.0,50303.67,45.25,0.55
51,1.0,10.0,2.0,60.0,10000000.0,3250.0,24091.05,4.96,0.63
52,1.0,370.0,9.0,300.0,10000000.0,7000.0,47898.67,47.29,0.56
53,1.0,670.0,12.0,4.0,700000.0,100000.0,60491.33,68.68,0.52
54,1.0,406.0,9.0,1.0,640000.0,4600.0,51872.0,39.81,0.54
55,3.0,370.0,18.0,7.0,400000.0,100000.0,56591.0,97.97,0.53
56,3.0,400.0,2.17,4.0,700000.0,100000.0,31341.43,7756.28,0.63
57,1.0,700.0,15.0,60.0,400000.0,100000.0,56322.0,85.57,0.53
58,1.0,670.0,12.0,60.0,1000000.0,7000.0,56028.67,81.78,0.53
59,1.0,700.0,18.0,300.0,10000000.0,4000.0,45060.33,167.11,0.57
60,1.0,10000.0,12.0,4.0,1000000.0,4000.0,151666.67,397.69,0.23
61,3.0,10000.0,2.0,60.0,10000000.0,10000.0,80424.67,9016.93,0.49
62,3.0,700.0,3.0,300.0,400000.0,10000.0,95039.33,143.89,0.41
63,3.0,40.0,12.0,7.0,2000000.0,1000.0,19625.0,38.74,0.65
64,3.0,340.0,18.0,300.0,10000000.0,7000.0,44546.07,165.67,0.57
65,3.0,40.0,1.33,120.0,1000000.0,4000.0,5788.39,1161.61,0.69
66,3.0,370.0,18.0,4.0,2000000.0,7000.0,55769.67,108.34,0.53
67,1.0,700.0,1.0,300.0,2000000.0,4000.0,12712.16,7737.58,0.69
68,1.0,355.0,15.0,5.5,250000.0,5500.0,46098.67,44.36,0.56
69,3.0,370.0,12.0,7.0,10000000.0,1000.0,53935.33,131.38,0.54
70,3.0,280.0,1.0,60.0,325000.0,100000.0,288.17,13290.52,0.76
71,3.0,370.0,9.0,7.0,2000000.0,100000.0,60778.0,92.75,0.52
72,3.0,400.0,18.0,120.0,10000000.0,7000.0,58619.0,213.35,0.52
73,3.0,752.5,2.0,5.5,10000000.0,100000.0,31477.94,7799.57,0.63
74,1.0,10000.0,2.0,5.5,2000000.0,100000.0,34438.85,21264.5,0.75
75,3.0,10.0,2.25,7.75,10000000.0,7750.0,9716.41,108.92,0.68
76,3.0,1000.0,1.0,300.0,700000.0,7000.0,2944.02,18265.17,0.8
77,1.0,370.0,1.0,60.0,400000.0,100000.0,719.57,10656.85,0.74
78,1.0,370.0,15.0,4.0,10000000.0,100000.0,37097.0,69.07,0.59
