A,B,C,D,E,F,G,H,I,J,K,A-,B-
1,1,1,1,1,0,1,0,0,0,0,205.95,29
1,1,0,0,0,1,1,1,0,0,1,259.38,12
1,1,0,1,1,0,1,1,0,0,1,261.53,12
1,1,0,1,0,0,1,1,1,0,1,247.26,18
1,0,0,1,0,1,0,1,0,1,1,245.56,16
1,0,1,1,1,1,1,1,0,0,0,218.32,14
1,1,0,0,0,1,0,0,0,1,0,227.39,29
1,1,0,0,0,1,0,1,1,0,1,249.25,18
1,0,0,0,1,0,0,1,0,0,1,256.94,11
1,1,0,0,0,1,1,0,0,1,1,236.64,28
1,0,0,1,1,1,0,0,0,1,0,225.26,29
1,0,0,0,1,1,0,1,1,0,1,248.71,18
1,0,0,1,1,1,0,1,1,1,1,261.68,19
1,1,1,1,1,1,1,1,1,0,0,234.68,19
1,0,0,1,1,1,1,1,0,0,1,263.19,12
1,1,1,1,1,1,0,0,0,1,0,230.65,29
1,1,0,1,0,0,0,0,1,0,1,232.05,27
1,0,0,0,1,0,0,1,0,1,0,232.86,16
1,1,1,1,1,1,0,1,0,1,0,241.57,15
1,0,1,1,1,0,1,0,0,0,1,219.05,29
1,1,0,0,0,1,1,0,1,1,0,244.28,28
1,0,1,0,1,0,0,1,0,0,1,246.13,14
1,1,0,1,1,1,0,1,1,0,1,249.83,18
1,1,1,0,1,0,1,1,1,1,1,268.38,19
1,1,0,0,1,1,0,1,1,0,1,251.3,18
1,1,1,1,1,0,1,0,0,0,0,207.65,29
1,0,1,0,1,0,0,1,0,1,1,246.39,15
1,1,0,1,0,0,0,1,0,1,1,248.4,16
1,1,0,0,1,0,0,1,1,0,1,249.79,16
1,0,1,1,1,1,1,1,0,0,1,263.78,12
1,0,1,1,1,1,1,1,0,0,1,267.07,12
1,0,1,0,1,0,1,1,1,0,1,250.45,18
1,0,0,1,1,0,1,1,1,0,1,248.03,19
1,1,1,1,1,0,0,0,0,0,0,206.9,26
1,1,1,0,1,0,0,0,0,1,0,227.85,29
1,0,1,0,1,1,1,0,1,1,1,250.53,28
1,1,1,1,1,0,1,1,1,1,0,257.54,20
1,0,1,1,1,1,1,1,1,1,1,265.82,19
1,0,0,1,0,1,0,0,0,1,0,223.21,29
1,0,0,1,0,1,0,1,0,0,0,211,14
1,1,1,0,1,1,0,1,1,1,1,268.58,19
1,1,0,0,0,0,1,0,1,1,1,251.85,28
1,1,1,0,1,1,1,1,1,1,1,269.47,19
1,0,0,1,0,0,0,0,0,0,0,199.95,26
1,1,1,1,1,1,1,1,1,1,0,256.97,20
1,1,0,0,1,1,1,1,0,1,0,242.46,16
1,1,1,1,1,1,1,0,1,1,0,246.48,28
1,0,1,0,1,1,0,0,0,1,0,225.41,28
1,1,0,0,1,1,1,0,0,0,0,204.96,29
1,0,0,0,0,0,1,1,0,0,1,255.44,12
1,1,1,1,1,0,1,1,1,0,0,231.21,19
1,1,1,1,1,0,1,0,1,0,0,222.82,29
1,1,1,1,1,1,0,0,1,1,0,247.17,28
1,1,0,1,1,1,1,1,0,1,0,241.69,15
1,1,0,0,0,0,0,0,0,1,0,224.43,29
1,0,1,1,1,1,0,0,1,1,1,251.81,28
1,1,0,1,1,0,1,0,0,0,0,204.51,29
1,0,0,0,0,0,0,0,0,1,1,228.3,29
1,1,0,0,1,1,1,0,1,1,0,246.16,28
1,1,0,0,1,1,1,1,0,0,0,215.37,15
1,1,1,0,1,0,1,0,0,0,0,206.62,29
1,0,1,0,1,0,1,0,0,1,1,235.23,27
1,0,1,1,1,1,1,1,1,1,0,254.24,20
1,1,1,0,1,0,1,0,0,0,0,204.69,29
1,0,0,0,0,1,0,0,1,1,1,247.99,28
1,0,1,0,1,0,1,1,0,0,0,215.31,14
1,1,0,1,1,1,0,0,0,1,1,237.47,28
1,1,1,0,1,0,1,0,0,1,0,230.59,28
1,0,1,1,1,0,1,0,1,1,0,241.33,28
1,0,1,0,1,1,0,1,1,0,1,249.01,18
1,1,1,1,1,0,1,1,1,0,1,252.5,18
1,1,1,0,1,0,0,0,1,0,0,221.38,29
1,1,0,1,1,0,0,1,1,1,0,252.68,19
1,1,1,0,1,1,1,0,1,1,0,247.28,28
1,1,1,1,1,0,1,0,0,0,1,219.95,27
1,1,1,1,1,1,1,0,0,1,1,239.5,28
1,0,1,1,1,0,0,0,0,0,0,205.13,26
1,1,0,1,0,0,0,1,1,1,0,250.62,19
1,1,1,1,1,0,0,1,0,1,0,239.98,15
1,0,0,0,1,1,0,0,1,1,1,250.07,28
1,1,1,1,1,0,0,0,0,0,1,219.5,26
1,1,0,0,0,1,0,1,0,0,0,211.74,15
1,1,1,0,1,1,0,1,1,0,0,232.76,18
1,1,0,1,0,1,1,0,1,1,0,243.96,28
1,0,1,0,1,1,1,1,0,1,0,236.95,15
1,0,0,0,1,1,1,1,1,0,1,249.34,18
