F,Smoother,ColorGS,RelaxParameter,V,Jacobi,Line,ZebraLine,Cycle,Alpha,Beta,PreSmoothing,PostSmoothing,NumberIterations-, TimeToSolution- 
1,1,0,0,0,1,0,0,1,80,65,6,5,9,233.654
0,1,0,1,1,1,0,0,1,75,15,3,8,30,586.767
0,1,0,1,1,0,1,0,1,85,15,7,1,4,83.897
1,1,0,0,0,0,1,0,1,55,40,5,3,5,138.892
0,1,0,0,1,0,1,0,1,85,50,3,2,7,88.886
1,1,0,1,0,0,0,1,1,75,55,3,4,5,120.141
1,1,1,1,0,0,0,0,1,65,50,2,5,5,80.567
0,1,0,1,1,0,0,1,1,70,50,6,1,4,69.887
1,1,1,1,0,0,0,0,1,85,90,0,7,18,291.377
0,1,1,0,1,0,0,0,1,85,10,0,6,55,620.64
1,1,0,1,0,1,0,0,1,90,80,1,3,161,1794.308
0,1,0,0,1,0,1,0,1,60,80,8,6,5,168.511
0,1,1,1,1,0,0,0,1,90,20,5,8,5,107.709
1,1,0,1,0,0,0,1,1,85,90,8,4,4,138.583
1,1,0,0,0,0,1,0,1,35,75,7,2,6,165.434
0,1,1,1,1,0,0,0,1,60,45,3,8,5,93.75
1,1,0,1,0,0,1,0,1,65,35,7,2,5,145.612
1,1,0,0,0,0,1,0,1,70,25,0,3,7,98.757
0,1,0,1,1,1,0,0,1,55,45,5,3,9,126.466
0,1,0,0,1,1,0,0,1,65,55,3,4,8,101.925
0,1,1,1,1,0,0,0,1,90,45,1,8,7,102.725
1,1,1,0,0,0,0,0,1,50,65,0,5,6,75.951
1,1,0,1,0,0,1,0,1,75,70,3,3,8,161.497
1,1,0,0,0,0,0,1,1,75,25,7,7,4,178.71
1,1,0,1,0,0,0,1,1,65,65,0,3,6,82.686
1,1,0,0,0,0,1,0,1,75,45,2,4,5,107.253
0,1,1,1,1,0,0,0,1,85,30,3,2,7,70.445
0,1,0,1,1,0,1,0,1,70,40,2,6,5,96.515
0,1,1,0,1,0,0,0,1,20,90,3,8,10,171.741
1,1,1,1,0,0,0,0,1,5,85,2,4,22,313.758
0,1,0,1,1,1,0,0,1,75,30,5,2,12,163.006
0,1,0,0,1,1,0,0,1,45,75,1,6,9,120.787
1,1,0,0,0,0,1,0,1,75,65,3,7,6,192.533
0,1,0,1,1,0,0,1,1,70,30,8,1,5,106.04
0,1,0,0,1,0,0,1,1,55,75,7,3,4,87.029
0,1,0,1,1,0,0,1,1,55,60,3,6,5,98.559
1,1,1,0,0,0,0,0,1,65,35,6,7,5,134.516
0,1,1,0,1,0,0,0,1,75,65,0,6,9,108.346
0,1,0,0,1,1,0,0,1,45,80,7,6,7,155.768
1,1,1,1,0,0,0,0,1,15,75,0,4,11,117.87
0,1,1,0,1,0,0,0,1,75,35,4,8,6,113.223
1,1,0,1,0,0,0,1,1,55,35,6,6,4,145.911
0,1,0,0,1,0,1,0,1,10,80,8,7,4,134.949
0,1,0,0,1,1,0,0,1,15,90,8,7,501,11893.659
0,1,0,0,1,0,0,1,1,35,65,2,8,7,151.296
0,1,0,1,1,0,0,1,1,35,75,7,5,5,130.616
1,1,1,1,0,0,0,0,1,85,70,3,7,5,120.502
1,1,0,1,0,0,1,0,1,85,10,0,4,6,137.216
0,1,0,1,1,1,0,0,1,75,20,6,2,24,355.908
0,1,0,0,1,0,1,0,1,80,35,6,4,5,119.655
0,1,0,1,1,0,0,1,1,20,80,3,4,14,227.841
1,1,1,1,0,0,0,0,1,90,50,7,5,5,124.603
0,1,0,1,1,0,1,0,1,80,25,2,4,6,92.37
0,1,0,0,1,0,1,0,1,40,55,1,8,8,160.918
1,1,0,0,0,0,1,0,1,55,50,8,0,5,129.208
1,1,0,0,0,0,0,1,1,85,40,4,5,4,116.548
0,1,0,0,1,1,0,0,1,70,90,7,2,501,7710.201
1,1,1,1,0,0,0,0,1,85,65,7,7,5,142.018
1,1,0,0,0,0,1,0,1,60,45,7,4,4,139.942
0,1,0,1,1,0,0,1,1,45,50,2,6,7,127.989
1,1,1,0,0,0,0,0,1,80,60,3,3,6,92.033
0,1,1,1,1,0,0,0,1,70,80,7,5,5,101.909
1,1,0,0,0,0,0,1,1,65,25,8,0,4,112.05
0,1,0,0,1,0,0,1,1,75,50,3,6,4,86.54600001
1,1,0,1,0,0,1,0,1,90,70,2,1,34,516.725
0,1,0,1,1,0,1,0,1,80,50,7,6,5,156.805
