Max_spout,Spliters,Counters,Throughput+,Latency-
100,2,3,48120,21.603
1.00E+06,5,6,42877,863.05
100,5,13,50365,19.829
10,2,12,30864,3.2659
1000,5,18,59279,171.49
100,2,11,57860,16.393
1.00E+06,4,1,73975,27361
10,1,1,28203,3.4546
1.00E+05,2,4,51258,18328
100,2,6,47652,21.37
1000,1,9,63205,143.47
1,6,15,7042.3,1.4358
1000,3,1,53563,187.28
1.00E+05,3,1,49647,15033
1,1,3,5529.9,1.8618
10000,6,12,44764,541.08
100,3,8,53673,18.819
1.00E+06,1,6,67297,53340
1000,1,16,70644,142.51
100,1,12,53898,17.537
1000,2,8,49891,206.25
1000,6,15,49308,170.22
100,6,15,46076,19.476
1.00E+06,3,1,72271,30521
10,2,11,30705,3.2506
1.00E+06,6,13,47157,529.31
10,5,15,28524,3.5358
1.00E+05,6,9,45395,528.03
1,6,7,7767.6,1.331
1,1,9,5220.9,1.8724
100,2,12,54774,17.333
1000,6,7,40440,224.07
1,4,1,6764.7,1.477
100,4,11,54203,20.194
10,4,11,29849,3.3491
1000,4,15,57265,182.23
1,1,16,5283.2,1.9688
1.00E+05,6,2,55380,440.37
1,4,12,6686.6,1.5439
1.00E+06,3,14,59461,810.27
1000,2,5,50993,205.93
1.00E+06,4,5,41780,911.8
1000,3,15,57738,170.5
10,4,17,28135,3.5179
1,3,6,7136.5,1.4391
1000,6,4,45218,192.37
1.00E+05,2,8,61056,14804
1,3,18,6296.5,1.6335
100,5,8,52163,18.834
1,1,6,5420.2,1.8391
100,4,15,52719,19.139
1.00E+06,6,16,47353,514.45
1.00E+06,5,11,53942,888.87
1.00E+05,2,5,61746,14625
1.00E+05,6,1,51230,11450
1.00E+05,3,9,57433,925.43
1,5,3,7040.8,1.446
1000,4,18,56956,181.4
10000,2,10,67768,1463.6
1.00E+05,2,16,70660,503.57
1000,4,8,53299,191.88
10000,1,4,64087,1529.5
10,2,7,31642,3.2213
1,6,1,7226.1,1.404
1.00E+06,6,6,43657,618.01
100,1,13,54443,17.328
10000,2,9,66839,1407.6
1.00E+06,2,17,91538,37087
1,2,11,5378.1,1.8613
1.00E+06,1,1,66418,91578
10000,2,13,71459,387.57
1.00E+06,2,11,78731,24278
1000,1,1,50502,197.06
1.00E+06,5,3,36871,973.83
100,5,9,52754,19.392
10,1,15,27492,3.6191
1.00E+06,6,17,45327,520.84
10000,2,17,78121,1279.5
10000,5,10,56353,805.67
10,3,6,30616,3.3052
1000,6,17,44658,195.48
1000,5,6,49558,199.02
10000,5,2,34867,1029.5
1,6,8,7104.5,1.3724
1.00E+06,5,12,54673,838.89
10000,5,17,56302,789.22
100,6,5,46010,21.097
10000,5,18,55113,791.62
10000,3,6,53857,766.41
100,5,14,50797,19.589
10000,1,7,59942,1727.8
100,1,8,51198,20.136
100,4,6,49121,20.616
10,6,9,31656,3.1751
1.00E+05,6,6,43286,570.68
100,3,4,45557,23.217
100,5,16,49782,20.192
1000,1,4,52119,194.73
1,1,8,5377.4,1.8902
1.00E+06,2,5,63131,81802
1.00E+05,6,18,47520,601.95
100,2,7,51649,19.832
100,1,4,46717,22.151
1.00E+06,4,17,55664,1011.6
1000,6,6,44860,196.18
10,1,5,28189,3.5178
100,4,7,54730,18.332
10,2,13,30675,3.2491
10,2,6,32716,3.0902
1,5,13,6373.1,1.5647
10000,2,14,75596,1100.8
100,1,14,53658,17.361
10000,6,10,45921,468.44
100,6,8,47814,19.547
1.00E+05,6,8,47573,476.85
10,3,5,30710,3.2454
10000,6,11,46686,513.58
100,2,8,47480,21.423
10,3,4,32064,3.1989
1,4,8,6386.8,1.531
1.00E+05,4,5,44360,820.19
1000,1,11,64284,143.66
1.00E+05,1,15,64561,15257
1.00E+06,1,7,65052,71448
1.00E+05,5,15,55162,1249.1
1,2,16,5424,1.8711
10,5,14,28961,3.4509
100,5,10,52505,19.357
10,4,13,29871,3.3572
1,4,9,6256.8,1.6328
10,6,10,31625,3.1312
1000,4,3,38038,276.55
1.00E+06,2,6,68913,56665
10,3,3,31820,3.173
100,6,14,48914,19.031
10,5,5,31592,3.2717
10000,3,8,58858,748.62
1000,1,3,53398,197.34
1,1,14,5042.6,1.9422
1.00E+05,3,14,59394,791.86
10000,5,1,26744,1486.5
1.00E+06,6,4,45085,653.92
10000,6,7,40972,835.76
1.00E+05,5,8,53160,868.4
10000,1,13,64277,1595.8
10000,5,7,51277,825.5
1,6,12,7165.7,1.4295
1.00E+05,3,3,43551,806.48
1.00E+05,3,2,64186,709.56
10,2,18,30311,3.3197
10,3,1,29324,3.3776
1.00E+06,1,3,63021,82187
10000,3,9,57998,731.92
100,4,2,33592,30.38
1,1,7,5377.6,1.8759
100,2,18,55966,16.927
10000,5,5,46750,815.89
10,5,2,31548,3.1333
1.00E+05,5,18,55594,813.39
10000,2,16,72028,364.41
1000,1,10,58738,157.47
10,3,10,30507,3.2954
1.00E+05,4,1,47322,16401
1.00E+05,4,10,54938,759.54
1.00E+06,5,1,28155,1546.7
10,6,4,32233,3.1626
1,5,7,6855.4,1.4534
10,2,5,32465,3.0701
1.00E+05,5,16,54569,931.08
1,2,6,5546.3,1.8161
10,1,4,28996,3.4218
1,6,6,7767.2,1.3184
1,4,2,7928.6,1.3264
10,4,12,30191,3.3699
10000,3,4,53813,1140.1
1000,2,7,56569,168.79
1000,5,9,57228,182.22
1.00E+06,2,4,55321,63627
10000,5,9,54385,760.35
1000,6,18,47309,173.16
10,4,7,30177,3.3191
1000,5,16,53494,190.48
10,4,1,28420,3.4374
1.00E+05,1,3,59297,15169
1.00E+05,3,7,43754,820.29
10,3,15,30182,3.3306
