F,Smoother,ColorGS,RelaxParameter,V,Jacobi,Line,ZebraLine,Cycle,Alpha,Beta,PreSmoothing,PostSmoothing,NumberIterations-, TimeToSolution- 
0,1,0,1,1,1,0,0,1,35,70,7,4,8,223.178
0,1,0,0,1,0,0,1,1,70,25,2,5,5,89.825
1,1,1,1,0,0,0,0,1,85,85,0,1,79,438.197
1,1,0,1,0,1,0,0,1,85,25,6,0,20,301.773
1,1,0,0,0,0,0,1,1,90,60,8,5,6,257.226
0,1,0,1,1,1,0,0,1,80,50,8,6,7,160.563
1,1,0,1,0,0,0,1,1,70,85,7,3,7,213.65
1,1,0,0,0,0,0,1,1,45,65,8,6,4,158.433
0,1,0,1,1,0,1,0,1,90,70,3,2,22,314.515
0,1,0,1,1,0,1,0,1,70,55,5,7,5,135.978
0,1,0,0,1,0,0,1,1,30,65,3,8,7,164.338
0,1,0,0,1,0,0,1,1,50,40,0,8,7,137.246
1,1,0,0,0,0,0,1,1,80,85,1,0,141,995.008
0,1,1,1,1,0,0,0,1,90,45,1,6,7,91.105
1,1,1,0,0,0,0,0,1,20,75,5,6,9,216.257
1,1,0,1,0,0,0,1,1,45,85,0,8,5,122.745
0,1,0,1,1,0,0,1,1,70,85,6,4,7,165.026
0,1,0,0,1,0,0,1,1,30,90,2,5,5,85.846
0,1,1,0,1,0,0,0,1,65,45,4,3,6,75.83
1,1,0,0,0,1,0,0,1,5,85,8,7,501,15999.527
1,1,0,0,0,1,0,0,1,25,65,7,6,501,14606.259
1,1,0,0,0,0,1,0,1,80,45,2,5,5,121.785
1,1,0,1,0,0,0,1,1,25,65,4,1,11,194.384
1,1,1,1,0,0,0,0,1,75,40,1,0,16,91.025
1,1,1,1,0,0,0,0,1,5,85,5,7,12,297.53
0,1,0,1,1,0,0,1,1,80,10,5,4,4,90.193
