Spout_wait,Spliters,Counters,Throughput+,Latency-
1000,4,16,2753.5,929.35
4,1,7,7383.9,404.74
60000,5,6,154.17,30327
1,2,5,9191.1,307.32
2,1,2,6687.2,415.58
2,2,16,9101.4,309.22
4,1,1,5659.5,462.02
4,6,10,10710,263.78
9,2,12,6520.2,387.82
4,3,2,10071,290.73
60000,1,13,169.83,44884
4,3,1,10095,257.81
60000,5,15,278.25,47211
3,3,3,9990.1,285.37
7,3,17,8330.1,331.15
60000,6,17,186.83,29035
100,2,2,6929.5,425.4
6,1,10,8058.6,359.01
10000,5,10,328.25,7576.8
1000,1,1,2395.6,1114.4
10000,1,2,291.94,8497.9
10000,4,9,334.19,8482.6
10,3,6,7213.7,380.23
6,5,15,10797,254.69
1,6,9,9817.1,279.38
8,2,17,5878.1,413.09
1000,5,8,2642.4,951.19
9,3,12,7145.2,388.34
10000,6,14,383.38,6956.1
10,2,17,6962.5,410.92
7,5,7,7175.6,371.9
2,4,5,10334,276.15
1000,6,3,2419.9,989.22
2,6,18,10985,266.44
3,6,11,10021,274.85
9,6,18,7413.2,385.7
8,4,6,6897.5,395.36
60000,6,10,193.5,38324
7,5,14,7571.9,369.69
6,1,7,7319.7,377.65
4,4,3,10177,268.72
7,6,12,7105.9,385.29
6,2,15,9447.6,294.77
1,2,8,9023.6,307.22
1,5,17,10090,268.18
9,3,17,7568.2,383.5
100,1,3,5344.1,550.13
9,2,15,6728.9,417.83
10,6,16,7678.8,382.6
60000,2,15,280.67,37033
1,4,9,10214,266.68
8,6,12,7157.6,384.27
3,3,13,10726,288.43
4,4,11,9605,269.76
60000,4,13,172.33,46562
2,4,7,10244,276.14
1000,1,14,2625.6,1013.5
9,5,13,7340.5,378.22
4,5,17,10778,275.23
3,3,15,10087,263.82
5,2,2,8916.8,309.59
4,6,11,10315,276.84
5,5,18,10699,262.07
100,2,4,6929.5,442.61
2,3,4,9927.5,288.85
5,3,6,9447.9,280.4
9,4,13,7837.8,379.63
60000,3,6,191.4,37577
100,5,3,7701.4,377.09
1,1,6,7859.8,354.09
3,3,16,9799.2,266.97
100,6,4,7288.4,377.57
60000,5,7,173.8,29293
2,3,16,10814,276.04
9,4,3,6954.6,381.54
60000,3,8,196.5,37933
10000,5,4,349.5,7478.9
10,1,17,5655.2,495.55
10,5,3,7129.4,409.28
1000,5,18,2803.4,910.83
10,1,5,5130.2,540.02
9,2,2,7196.9,407.95
8,3,12,7332.1,392.83
1000,3,4,2650.6,982.38
1000,1,9,2568.9,1089.3
5,6,8,9466.6,288.22
3,4,1,10634,269.51
3,3,4,9734.9,282.96
100,1,13,5564.7,537.51
8,5,8,7683.4,365.33
6,6,2,10059,268.11
10000,6,12,372.44,7386.1
5,2,13,8841.9,287.08
4,3,17,9847.1,268.98
9,1,8,4690.6,508.07
10000,3,1,326,8171.3
5,4,3,10163,287.72
60000,3,16,145.67,45113
7,5,18,7369.9,404.48
1000,4,11,2742,979.43
7,5,16,6954.4,380.6
100,3,8,7317.7,384.43
9,5,4,7221.4,381.7
10,6,8,7568.9,360.4
2,2,5,9013.1,322.27
9,6,1,8159.4,346.68
100,2,6,6780.3,434.14
9,1,3,5239.3,538.95
10000,4,8,337.19,7751.6
4,5,18,10697,270.99
1000,5,10,2626.9,946.04
60000,4,7,233,44002
10000,5,18,344.44,6687.1
2,5,15,10500,263.62
8,1,18,5189.2,528.02
10,1,9,5412.4,511.29
6,3,17,10676,266.35
5,3,8,10253,281.64
8,1,16,5113.7,539.64
4,4,8,9790.1,278.59
2,5,14,11141,263.75
6,6,4,10099,265.62
8,3,8,6950.6,390.34
3,3,1,10409,266.53
5,2,17,9882.4,285.71
10000,4,7,346.31,7983.5
3,1,10,7082.4,358.95
1,4,14,9682.1,288.16
1,2,6,8216,325.32
9,3,9,6852.9,396.82
9,1,16,5027.2,529.94
4,2,3,9095.6,309.95
10000,5,5,380.38,7246.1
9,1,17,4962.8,538.3
10,3,11,7087.1,350.4
8,2,14,6221.1,443.31
6,5,3,9955.9,274.99
10000,2,9,308.13,8751.2
2,3,1,10600,276.16
4,1,18,7305.1,368.99
6,2,10,9937.1,303.08
5,1,17,7514.3,370.34
8,1,6,5280,543.01
10000,3,7,352.12,7776.9
1000,5,7,2747.3,982.62
100,4,9,7070.4,417.35
3,1,7,7531.6,379.98
60000,2,2,176.2,51651
3,6,10,9522.7,274.57
10000,4,6,311.59,8561
1000,6,18,2934.3,924.52
1000,6,15,2779.7,893.7
100,5,17,6733.1,372.95
8,4,3,7537.2,371.52
1,3,12,9966.8,272.83
5,5,1,11930,250.78
1,5,16,10172,264.55
60000,5,9,354.5,28380
1000,5,4,2691.2,957.64
5,1,11,6988.2,379.96
1,5,6,9755.6,278.02
6,2,16,9377.3,301.93
6,5,17,10582,263.96
2,2,14,8935.4,296.31
9,1,9,5287.4,538.09
4,6,6,10674,268.18
9,3,10,7468.8,390.79
1000,1,7,2448.1,1055.2
8,1,13,5159.6,544.42
10,4,1,8109.1,360.21
10,5,12,7056.2,387.88
3,3,11,10007,283.96
10,5,11,7395.7,350.41
10000,1,17,316.38,8375.2
9,5,16,7392.7,367.32
100,5,9,6812.2,397.66
2,2,6,8798.1,313.69
6,3,3,10166,288.43
3,5,8,9787.7,275.2
60000,1,1,157.67,51412
4,4,17,10474,269.02
7,4,10,8648.2,339.83
2,2,18,8596.1,318.52
2,2,12,8820.1,319.76
4,1,16,7213.8,370.17
6,6,15,10434,263.27
9,4,7,7581.1,381.68
9,6,7,7351.4,369.73
3,5,13,9921.9,286.77
10000,2,12,365.81,8057.2
100,3,12,7668.1,390.13
6,3,10,10389,273.26
1000,6,2,2809.9,958.99
4,2,6,8920,314.2
1,4,13,10221,270.13
4,1,10,7914.4,368.74
1000,3,13,2621.9,954.4
4,1,13,7432.4,369.06
1,2,15,8523.1,309.71
1,3,5,9130.4,283.66
6,6,18,10875,260.56
3,1,17,6804.8,398.52
60000,2,17,158.33,40490
7,5,13,7557.9,368.45
2,3,8,9821.2,282.73
6,1,12,8269.2,361.8
3,4,12,9486.6,270
7,5,2,7644.9,360.56
5,5,10,11213,264.16
10,6,11,7991.8,365.4
9,1,5,4805,589.18
4,5,15,11042,268.85
100,6,15,7228.6,368.88
6,4,17,9294.5,260.29
10000,1,1,330.25,8695.8
100,2,15,6706.3,439.59
60000,3,15,316.67,35113
60000,3,7,321.67,49818
1,1,11,8100.7,354.71
5,5,14,10197,269.41
1,2,14,8300.4,317.24
100,4,1,7679.9,366.3
3,5,14,10109,275.3
60000,4,9,205,31300
2,5,3,9449.5,285.11
7,6,10,7393.8,370.1
60000,5,4,183.33,38042
7,2,9,7558.7,354.59
7,1,12,7546.2,379.7
1000,4,9,2591.9,967.06
1,3,1,10114,286.39
4,4,10,10039,280.77
7,2,3,6712.4,387.2
3,1,1,6042.6,491.43
1000,6,1,2553.1,965.56
5,5,6,9465.1,269.73
60000,5,12,175.5,35839
