A,B,C,D,E,F,G,H,I,J,K,A-,B-
1,1,0,0,0,0,0,0,1,1,0,240.16,29
1,1,0,1,0,0,0,0,1,0,1,232.05,27
1,1,1,0,1,0,0,1,0,0,1,246.96,14
1,1,0,0,1,1,0,0,1,1,0,245.2,28
1,1,1,1,1,0,1,0,1,0,1,237.36,28
1,0,0,1,0,0,0,1,0,0,1,243.08,14
1,1,1,1,1,1,1,0,0,0,1,220.87,28
1,1,1,1,1,1,0,1,1,0,1,253.15,18
1,0,1,0,1,0,0,1,1,0,1,250.12,16
1,0,0,1,1,0,0,0,0,0,0,201.9,26
1,1,1,1,1,1,1,0,1,1,0,246.48,28
1,1,0,0,0,0,1,0,1,1,0,242.81,28
1,0,0,0,0,1,1,0,1,1,0,239.56,28
1,1,1,0,1,1,1,1,1,1,0,255.87,20
1,1,0,0,1,1,1,0,1,1,1,254.42,28
1,1,0,1,1,1,0,0,1,0,1,234.25,28
1,0,0,1,0,0,1,0,0,0,1,214,28
1,0,1,0,1,1,1,0,1,0,1,236.35,28
1,1,0,1,1,1,1,1,1,0,0,231.16,19
1,0,1,0,1,1,0,0,1,0,1,233.43,28
1,0,1,1,1,0,0,0,1,0,0,220.4,29
1,1,1,0,1,1,1,0,1,1,1,255.32,28
1,1,0,1,0,1,1,1,1,1,0,253.65,20
1,0,0,1,0,1,0,0,0,0,0,201.47,29
1,0,1,1,1,1,1,1,0,1,1,250.23,15
1,1,0,0,1,0,1,1,1,0,1,250.37,17
1,0,1,0,1,1,1,1,1,0,1,249.6,18
1,1,1,1,1,0,1,1,1,1,0,257.54,20
1,0,0,1,0,1,0,1,0,0,1,259.38,12
1,0,1,0,1,1,1,0,0,0,0,206.12,29
1,0,0,0,0,0,0,1,1,0,0,224.49,18
1,1,1,1,1,1,0,0,1,1,1,254.07,28
1,1,0,0,1,1,1,0,1,0,0,222.16,29
1,0,0,0,0,1,0,1,0,1,0,232.33,16
1,1,1,1,1,0,1,1,0,1,0,243.78,15
1,0,1,1,1,1,1,1,1,0,1,252.45,18
1,1,0,0,1,1,1,0,0,0,1,216.87,28
1,0,1,0,1,0,1,1,0,0,1,264.18,12
1,0,1,0,1,1,1,1,0,1,0,239.51,15
1,0,0,0,1,0,1,0,1,1,1,249.44,28
1,1,0,0,0,1,0,1,1,0,0,228.65,19
1,0,0,1,0,1,0,1,0,1,0,232.96,15
1,0,1,1,1,0,1,1,0,1,0,235.97,15
1,0,0,1,0,1,0,0,1,1,0,239.37,28
1,0,0,1,0,1,0,1,1,1,0,247.27,20
1,0,0,1,1,0,1,1,1,1,0,249.28,20
1,0,0,0,1,1,0,0,1,0,0,219.33,29
1,1,1,0,1,0,1,1,1,0,0,230.08,19
1,0,0,0,0,0,1,1,0,0,1,255.44,12
1,0,1,1,1,1,0,1,0,1,0,239.32,15
1,1,0,1,1,1,0,0,0,1,0,229.31,28
1,0,1,0,1,0,0,0,1,0,1,235.16,28
1,0,0,1,0,0,0,0,1,1,0,236.89,29
1,0,0,0,0,1,1,1,1,1,1,261.57,19
1,1,0,0,1,1,1,1,0,1,1,255.42,15
1,0,1,0,1,0,1,0,0,0,1,215.99,27
1,0,1,0,1,0,1,1,1,0,1,248.42,18
1,0,0,0,1,0,0,0,0,1,1,230.47,29
1,0,0,0,1,1,1,1,1,1,0,250.73,20
1,1,0,1,0,0,1,0,0,1,1,235.31,27
1,1,1,0,1,1,0,0,0,1,1,239.59,27
1,0,0,0,0,0,0,0,0,0,0,210.34,27
1,1,1,1,1,0,0,1,1,1,0,256.18,19
1,0,1,0,1,0,1,1,0,0,1,261.84,12
1,1,1,1,1,0,0,1,1,1,0,253.96,19
1,0,0,1,0,0,0,1,0,1,1,243.81,16
1,0,1,0,1,1,0,0,0,1,1,235.7,28
1,0,1,0,1,0,1,1,0,1,0,234.55,15
1,1,1,1,1,1,1,0,0,0,0,207.23,29
1,1,1,1,1,1,0,0,0,0,0,206.35,29
1,1,1,0,1,0,0,0,1,0,1,236.36,28
1,1,0,0,1,0,1,0,1,0,0,221.06,29
1,1,1,1,1,1,0,0,0,0,1,220.08,28
1,1,1,0,1,1,0,0,0,1,0,229.68,28
1,1,0,0,0,1,1,1,0,1,0,240.07,16
1,0,0,1,1,0,0,0,0,0,1,215.29,26
1,1,1,0,1,0,1,0,1,1,1,252.99,28
1,0,0,0,0,1,1,0,0,1,0,223.01,29
1,0,1,0,1,1,1,1,1,1,1,262.94,19
1,1,1,1,1,0,1,1,1,0,0,233.28,19
1,0,0,0,0,1,0,0,0,0,1,213.48,28
1,0,0,1,0,1,1,0,0,1,0,223.98,29
1,1,1,0,1,0,0,1,1,0,1,251.24,16
1,0,0,0,0,1,0,1,1,1,1,260.5,19
1,1,1,1,1,1,0,1,1,1,1,269.52,19
1,1,0,1,0,0,0,0,0,1,0,225.62,29
1,1,0,1,1,0,1,0,1,0,0,221.62,29
1,0,1,1,1,1,0,1,0,1,1,251.57,15
1,1,0,1,1,1,1,1,1,1,0,255.62,20
1,1,1,1,1,1,1,0,1,0,0,225.16,29
1,1,0,0,0,0,1,0,0,1,1,235.21,28
1,0,1,0,1,1,0,1,0,0,1,263.13,12
1,0,0,1,1,1,1,1,1,0,0,229.55,18
1,0,1,1,1,1,0,1,1,1,0,252.58,20
1,1,0,0,0,0,1,1,1,1,1,266.11,18
1,0,0,0,0,0,0,0,0,0,1,212.45,26
1,1,1,0,1,0,1,1,0,0,1,263.31,12
1,1,0,0,1,1,1,0,0,1,0,229.82,28
1,0,0,1,0,0,0,1,1,1,1,258.02,19
1,0,0,0,0,0,1,1,1,1,0,246.73,20
1,0,0,1,1,0,0,0,1,0,1,232.65,27
1,1,1,1,1,1,1,0,0,1,0,231.19,28
1,1,1,1,1,0,0,1,0,0,1,248.2,14
1,1,0,1,1,1,1,0,0,0,1,218.04,28
1,0,1,0,1,1,1,1,1,1,0,253.1,20
1,1,0,0,0,1,0,0,0,1,0,227.39,29
1,0,1,0,1,1,0,0,0,1,0,227.18,29
1,1,0,1,1,1,1,1,0,0,1,263.57,12
1,1,0,1,1,0,0,0,1,1,1,251.71,28
1,0,1,1,1,0,0,1,1,1,1,263.72,19
1,0,1,0,1,0,1,0,0,0,1,218.02,27
1,0,1,0,1,0,1,0,1,0,1,235.37,28
1,1,1,0,1,0,1,0,0,1,0,228.94,28
1,1,1,0,1,1,1,1,0,0,0,218.23,14
1,1,0,0,1,1,1,1,1,0,1,251.79,17
1,0,1,1,1,1,0,1,0,0,1,263.75,12
1,0,0,1,0,0,0,1,1,1,0,245.32,19
1,1,1,1,1,1,1,1,0,1,0,245.34,15
1,0,1,0,1,1,1,1,1,0,0,229.68,18
1,0,1,1,1,1,0,0,1,0,1,236.53,29
1,0,0,0,0,1,0,1,0,0,1,256.06,12
1,0,0,1,1,1,1,1,0,0,1,263.19,12
1,0,1,0,1,1,0,0,0,0,1,218.3,29
1,1,0,0,0,0,1,1,1,0,0,227.75,18
1,0,1,1,1,0,0,0,1,1,0,241.97,28
1,0,0,1,1,0,0,1,0,1,0,233.43,15
1,1,1,1,1,1,1,1,0,0,1,267.43,12
1,0,0,0,0,1,1,0,0,0,1,214.24,29
1,0,0,1,1,0,0,1,1,1,1,260.17,19
1,1,1,1,1,1,0,0,0,1,1,240.35,28
1,0,0,0,1,1,0,0,0,0,0,202.06,29
1,0,1,1,1,0,1,0,0,0,0,204.05,29
1,1,0,0,0,1,0,1,0,0,1,258.16,12
1,0,1,0,1,0,1,1,0,0,0,215.31,14
1,0,1,1,1,1,0,0,1,0,1,235.07,28
1,0,0,1,0,0,0,0,1,1,1,246.81,28
1,1,1,0,1,0,0,1,0,1,1,253.39,15
1,1,0,0,0,0,1,1,0,0,1,257.17,12
1,1,1,0,1,1,1,1,0,1,0,241.9,15
1,0,0,1,0,1,1,1,1,1,1,260.69,19
1,0,1,1,1,1,0,1,0,1,1,249.3,15
1,1,1,0,1,0,1,0,1,1,0,246.03,28
1,1,0,0,0,0,0,1,0,0,1,243.79,14
1,1,1,1,1,1,1,0,0,0,0,208.92,29
1,1,1,1,1,0,1,0,1,1,0,246.76,28
1,0,0,1,1,0,1,0,1,0,1,233.43,29
1,1,0,0,0,1,1,1,1,0,1,249.74,17
1,0,0,0,1,1,1,1,1,1,1,263.59,19
1,0,0,1,0,0,1,1,0,0,1,257.68,12
1,0,0,0,1,1,1,1,1,0,1,249.34,18
1,1,0,1,1,0,1,1,0,0,1,261.53,12
1,0,0,0,0,1,0,1,1,0,0,226.13,18
1,0,0,0,1,0,1,0,1,1,0,239.93,28
1,0,1,0,1,0,0,1,0,0,0,211.39,14
1,0,0,0,0,0,0,1,0,1,0,230.17,16
1,0,0,0,1,1,0,1,1,0,1,248.71,18
1,1,0,1,0,1,0,0,1,0,1,232.59,28
1,0,0,0,0,0,1,0,1,1,0,238.1,28
1,1,1,1,1,1,0,0,0,0,0,208.05,29
1,0,1,0,1,0,1,0,1,1,0,240.22,28
1,0,0,1,0,1,1,1,0,1,0,234.34,15
1,0,1,0,1,0,1,0,1,1,1,249.58,28
1,0,1,1,1,0,0,0,0,0,0,205.13,26
1,1,1,0,1,0,1,0,1,0,0,223.42,29
1,0,1,1,1,1,1,1,1,0,0,232.96,18
1,0,1,0,1,1,1,1,1,0,1,251.52,18
1,0,0,0,0,1,1,1,0,0,1,257.04,12
1,0,0,0,1,0,1,0,0,0,0,201.7,29
1,1,1,0,1,0,0,0,0,1,0,227.85,29
1,0,1,0,1,1,0,1,0,1,1,248.07,15
1,1,1,0,1,1,1,1,0,1,1,253.74,15
1,1,0,1,0,0,0,1,1,0,0,227.15,19
1,1,1,1,1,0,0,0,0,1,0,229.17,28
1,1,1,0,1,1,1,0,1,0,0,222.9,29
1,0,0,0,1,1,1,0,1,0,0,219.87,29
1,1,0,1,0,1,0,1,1,0,1,247.87,18
1,1,0,0,1,1,1,1,1,0,0,231.33,18
1,1,1,0,1,0,1,1,0,1,1,252.04,15
1,1,1,0,1,1,1,0,0,1,0,231.8,28
1,0,0,1,0,0,1,1,0,0,0,209.84,14
1,1,1,1,1,1,0,1,0,0,0,216.37,14
1,1,0,1,0,0,0,1,0,1,0,235.92,15
1,1,0,0,0,0,0,1,1,0,1,247.47,16
1,1,1,1,1,0,1,0,1,0,0,224.33,29
1,1,1,0,1,1,0,1,0,0,1,263.58,12
1,1,1,0,1,0,1,0,0,0,0,206.62,29
1,1,0,1,1,1,1,0,0,0,0,205.74,29
1,0,1,1,1,1,1,0,1,0,1,235.79,28
1,0,0,1,0,0,0,0,0,1,0,221.33,29
1,0,1,0,1,0,0,1,1,0,0,229.64,19
1,1,0,0,0,1,0,1,0,1,1,251.91,16
1,1,0,1,1,0,0,1,1,1,0,252.68,19
1,1,0,0,0,0,0,1,1,1,1,264.6,18
1,0,0,1,0,1,1,0,1,0,1,233.15,29
1,1,1,1,1,0,0,0,1,1,1,252.84,28
1,0,1,0,1,1,0,1,0,0,0,213.6,14
1,1,0,1,0,0,0,0,1,1,0,241.7,29
1,0,1,1,1,0,1,0,1,0,1,234.61,28
1,1,1,1,1,1,1,1,0,1,0,243.28,15
1,1,1,1,1,0,0,0,1,0,1,237.1,28
1,1,1,1,1,0,0,0,0,1,1,237.13,28
1,0,0,0,0,1,1,1,0,1,1,246.94,16
1,1,1,1,1,1,0,0,1,0,1,237.7,28
1,0,1,1,1,0,0,0,0,0,0,203.18,26
1,0,1,1,1,0,0,0,0,0,1,216.59,26
1,1,1,0,1,0,1,1,0,0,1,264.74,12
1,0,1,0,1,1,1,0,1,0,1,234.92,28
1,1,1,0,1,1,0,0,1,0,0,222.52,29
1,0,1,0,1,1,0,1,0,1,1,250.44,15
1,0,1,0,1,1,1,1,0,0,1,263.58,12
1,1,0,1,1,1,1,1,1,1,1,267.17,19
1,0,1,0,1,1,1,1,1,0,0,231.77,18
1,0,1,1,1,0,0,1,0,1,1,247.63,15
1,1,1,0,1,0,0,1,1,1,1,264.99,19
1,0,1,0,1,1,0,0,1,0,1,234.87,28
1,0,0,0,0,0,0,0,1,0,1,230.74,29
1,1,1,0,1,1,0,0,0,0,1,219.31,28
1,0,0,0,1,1,0,0,0,1,0,224.34,29
1,0,1,0,1,1,0,0,1,1,0,240.98,28
1,1,0,0,1,0,0,0,1,1,0,242.79,29
1,0,1,1,1,0,1,1,0,0,0,216.91,14
1,1,0,1,1,1,0,1,0,1,0,240.05,15
1,0,1,0,1,1,0,1,1,0,0,229.07,19
1,0,1,0,1,1,0,1,1,0,1,249.01,18
1,0,0,1,1,1,1,1,0,1,1,248.74,16
1,1,0,0,1,0,1,1,0,1,0,240.62,16
1,1,0,1,0,0,0,0,1,1,1,250.24,28
1,0,1,1,1,1,0,1,1,1,1,264.93,19
1,1,1,0,1,1,1,1,0,0,0,215.95,14
1,1,1,0,1,1,1,0,0,0,0,206.23,29
1,1,0,0,0,1,0,0,1,0,0,219.97,29
1,0,0,1,1,0,1,1,0,1,0,235.03,15
1,1,1,1,1,1,0,0,1,0,0,223.29,29
1,1,0,1,1,1,1,1,0,1,1,253.47,15
1,1,1,1,1,0,0,1,0,0,0,217.29,14
1,0,1,0,1,0,0,0,0,1,1,232.18,28
1,0,0,1,1,0,0,1,1,1,0,247.72,19
1,1,1,0,1,1,0,0,1,0,1,234.42,28
1,0,1,0,1,1,0,0,1,1,0,242.43,28
1,0,0,0,1,0,1,0,0,1,0,223.34,29
1,1,1,1,1,0,1,0,0,0,0,205.95,29
1,1,1,0,1,1,1,0,1,1,0,247.28,28
1,0,1,1,1,0,0,0,1,0,1,236.06,29
1,1,0,0,1,1,0,0,1,1,1,253.74,28
1,1,1,0,1,0,0,1,0,0,0,213.18,13
1,1,0,0,1,1,0,1,1,1,1,268.8,18
1,0,1,0,1,0,1,1,1,1,0,249.39,20
1,0,1,1,1,0,1,1,0,0,1,262.48,12
1,0,1,0,1,0,0,1,1,0,1,248.02,16
1,1,0,0,0,0,1,1,0,0,0,211.27,15
1,0,1,1,1,0,0,0,1,1,1,250.87,28
1,1,1,1,1,0,1,1,1,0,0,231.21,19
1,0,1,1,1,1,0,0,0,0,0,204.73,29
1,1,1,1,1,0,0,0,1,1,0,245.94,28
1,1,1,1,1,0,0,0,0,0,1,219.5,26
1,0,0,1,0,1,0,0,1,1,1,248.06,28
1,1,1,1,1,0,1,0,1,1,0,245.22,28
1,0,1,0,1,0,0,1,1,0,0,227.4,18
1,1,1,0,1,0,0,1,0,0,1,264.64,11
1,1,0,1,1,1,0,1,1,1,1,266.21,20
1,1,1,1,1,1,1,0,1,1,1,255.01,28
1,1,1,0,1,1,0,0,1,0,0,224.18,29
1,0,1,0,1,0,0,0,1,1,0,241.02,28
1,1,1,0,1,1,0,1,1,1,1,266.52,19
1,1,1,0,1,0,0,0,1,0,0,221.38,29
1,1,0,0,0,1,1,0,0,1,1,236.64,28
1,0,1,0,1,0,1,1,1,1,1,263.79,19
1,1,0,1,0,0,0,0,0,1,1,234.1,28
1,1,1,0,1,0,1,0,1,1,1,254.47,28
1,0,0,1,1,0,1,1,0,0,1,260.82,12
1,0,1,1,1,1,1,0,1,1,1,252.77,28
1,0,1,0,1,0,1,1,1,0,0,230.57,18
1,0,0,1,1,1,0,1,0,1,0,235.53,16
1,0,1,0,1,0,0,1,1,1,0,249.81,19
1,0,0,0,1,0,1,1,1,0,0,227.73,18
1,1,1,0,1,1,0,0,0,0,1,217.68,28
1,0,0,0,1,0,0,0,1,0,1,232.22,29
1,1,1,1,1,1,1,1,0,1,1,257.33,15
1,1,0,0,1,1,0,1,1,1,0,255.47,20
1,0,0,0,0,0,0,1,1,0,1,244.92,16
1,0,1,1,1,1,1,0,1,1,0,244.23,28
1,1,1,1,1,0,0,0,0,1,0,230.74,29
1,1,1,1,1,1,1,1,1,1,0,256.97,20
1,1,1,1,1,1,1,1,1,0,1,253.67,18
1,1,0,0,0,0,0,0,1,0,0,218.82,29
1,1,1,1,1,1,1,1,0,0,0,217.24,14
1,0,0,1,0,1,1,1,1,1,0,248.81,20
1,0,0,0,1,1,0,0,1,1,1,250.07,28
1,0,0,1,1,0,1,0,0,0,0,202.68,29
1,0,1,0,1,1,1,0,0,0,1,217.4,28
1,1,0,0,1,1,0,0,1,0,1,234.22,28
1,0,1,0,1,0,1,1,1,1,0,251.41,20
1,0,0,1,1,1,0,1,0,0,1,261.9,12
1,1,1,0,1,1,0,1,0,0,0,217.47,14
1,1,0,0,1,0,0,0,0,1,0,226.5,29
1,1,0,1,1,1,0,1,0,0,1,263.04,12
1,1,0,0,1,1,1,1,1,1,0,257.17,19
1,0,0,0,0,1,0,0,0,1,0,222.24,29
1,1,0,1,1,1,0,0,1,0,0,222.27,29
1,1,0,1,0,0,1,0,0,1,0,226.65,29
1,1,1,0,1,0,1,0,1,0,0,221.78,29
1,1,1,1,1,1,1,1,0,0,0,219.64,14
1,0,0,1,0,0,1,1,1,0,0,225.8,18
1,1,1,0,1,1,0,0,1,1,1,254.5,28
1,1,1,0,1,1,0,1,1,0,1,252.09,18
1,0,1,0,1,1,0,0,1,0,0,220.39,29
1,0,1,1,1,1,0,0,0,1,1,234.95,28
1,1,1,1,1,0,1,0,1,0,0,222.82,29
1,1,1,0,1,0,1,1,0,1,0,242.5,15
1,0,0,0,0,1,0,1,0,1,1,245.79,16
1,0,0,0,0,1,1,1,1,0,0,226.75,18
1,0,0,0,0,1,1,0,1,1,1,249.04,28
1,1,0,1,1,1,1,0,0,1,0,230.13,28
1,0,1,0,1,1,0,1,0,1,0,237.87,15
1,1,0,0,1,0,1,0,0,0,1,215.85,28
1,0,0,0,0,0,1,0,1,0,0,217.09,29
1,1,0,0,0,1,0,1,1,1,1,266.45,18
1,0,0,1,1,1,0,0,0,1,1,233.79,28
1,0,1,1,1,1,1,1,0,0,0,218.32,14
1,1,1,0,1,1,0,1,0,0,0,214.89,14
1,0,1,0,1,1,1,1,0,1,0,236.95,15
1,1,0,0,0,1,0,0,0,0,1,214.28,29
1,0,1,1,1,0,1,0,0,0,1,217.19,27
1,0,0,1,0,1,0,0,1,0,0,218.56,29
1,1,1,1,1,1,0,1,0,1,1,253.98,15
1,0,0,0,1,1,1,0,0,1,1,234.05,28
1,1,0,0,1,0,0,1,1,0,0,229.19,18
1,0,0,1,0,1,1,1,0,0,1,260.77,12
1,0,1,0,1,1,1,1,0,0,0,214.41,14
1,1,1,1,1,0,1,1,0,0,1,266.19,12
1,0,1,1,1,0,1,0,1,1,1,250.28,28
1,1,0,0,1,1,0,1,0,0,1,261.08,12
1,0,0,1,1,0,0,1,0,0,0,211.19,14
1,0,0,0,1,0,0,0,1,1,1,247.69,28
1,1,0,1,1,1,0,0,0,1,1,237.47,28
