Spout_wait,Spliters,Counters,Throughput+,Latency-
5,4,15,10732,261.57
10,3,3,7166.2,376.83
4,6,3,9664.1,273.34
5,5,12,10603,254.21
8,4,1,8000.2,362.46
2,6,4,10063,273.64
2,6,5,9845.1,281.18
10000,2,4,331.94,8668.8
60000,1,11,185,44398
1000,3,13,2621.9,954.4
10000,3,6,313.25,8632.1
4,4,14,9953.6,271.77
3,5,2,10393,260.96
10000,6,1,334.44,7419.6
10,3,18,7902,369.69
1000,1,13,2464.9,1043.1
1000,2,13,2516.9,984.7
4,4,5,10280,285.3
1,6,14,10100,282.96
60000,6,11,402.67,38815
7,6,9,7049.3,374.65
3,1,17,6804.8,398.52
7,2,16,8179.5,345.89
1000,2,10,2492.5,1050.5
10,6,16,7678.8,382.6
7,5,3,6945.4,419.95
10000,2,18,292.62,7856.5
2,1,15,7048.7,366.02
5,6,17,10154,255.25
4,4,9,10223,290.97
60000,3,7,321.67,49818
8,4,13,7265.4,378.77
10000,2,1,336.62,7924.3
10,1,3,5545.9,519.78
5,6,16,11048,260.3
60000,3,5,177.8,46496
8,3,6,7241,403.35
9,5,17,7450.8,375.95
1,5,3,9823.6,283.79
8,6,4,7361.6,366.91
1,3,12,9966.8,272.83
7,6,13,7424.6,382.68
3,3,4,9734.9,282.96
3,1,5,6994.6,368.25
1000,6,2,2809.9,958.99
6,4,6,9936.2,272.42
8,5,11,7537.5,365.83
100,6,18,6764.2,393.93
1,1,8,6860.6,384.95
8,4,11,8053.9,360.69
60000,6,17,186.83,29035
100,5,18,7233.8,371.02
4,4,8,9790.1,278.59
8,3,7,7203.6,388.83
6,2,1,8681.1,330.98
4,3,7,9797.2,285.06
5,5,2,10317,270.05
100,2,13,6807,429.22
8,6,18,6924,471.78
5,6,12,9367.9,270.21
1000,3,7,2802.1,949.04
9,2,1,6158.2,457.16
1,5,8,9987.5,274.23
1000,4,18,2755.6,925.8
100,6,14,6959.4,383.29
9,5,11,7702,369.76
3,1,15,6770.2,375
7,6,2,8084.9,355.87
5,3,6,9447.9,280.4
60000,6,2,196,32416
9,3,11,7763.8,360.24
9,2,13,6703.2,390.28
5,6,2,10499,259.05
5,5,11,10332,272.71
5,5,18,10699,262.07
7,4,13,8379.3,337.84
10,4,9,7583.5,361.33
100,1,2,4826.6,596.62
6,6,18,10875,260.56
1000,6,8,2661.1,923.89
3,2,5,9060.7,316.45
100,3,14,7184.8,379.48
8,4,10,7578.6,355.99
1,6,3,9480.2,283.06
10000,1,2,291.94,8497.9
60000,2,13,171.8,46373
5,1,18,7088.4,385.79
5,4,9,10068,287
1,3,6,9793.3,294.35
1000,1,3,2644.7,1057.3
3,1,2,7134.5,420.23
9,3,9,6852.9,396.82
7,3,16,8907.2,327.48
4,6,1,10871,247.45
7,5,17,7779.9,360.89
2,4,6,10001,290.76
60000,3,16,145.67,45113
1,4,17,10153,280.22
3,2,15,9008.5,300.97
8,5,3,7152.4,388.87
5,3,14,9968.8,275.51
60000,4,17,235.5,36860
2,5,2,10736,265.88
