A,B,C,D,E,F,G,H,I,J,K,A-,B-
1,1,1,1,1,0,1,0,0,0,0,205.95,29
1,1,0,0,0,1,1,1,0,0,1,259.38,12
1,1,0,1,1,0,1,1,0,0,1,261.53,12
1,1,0,1,0,0,1,1,1,0,1,247.26,18
1,0,0,1,0,1,0,1,0,1,1,245.56,16
1,0,1,1,1,1,1,1,0,0,0,218.32,14
1,1,0,0,0,1,0,0,0,1,0,227.39,29
1,1,0,0,0,1,0,1,1,0,1,249.25,18
1,0,0,0,1,0,0,1,0,0,1,256.94,11
1,1,0,0,0,1,1,0,0,1,1,236.64,28
1,0,0,1,1,1,0,0,0,1,0,225.26,29
1,0,0,0,1,1,0,1,1,0,1,248.71,18
1,0,0,1,1,1,0,1,1,1,1,261.68,19
1,1,1,1,1,1,1,1,1,0,0,234.68,19
1,0,0,1,1,1,1,1,0,0,1,263.19,12
1,1,1,1,1,1,0,0,0,1,0,230.65,29
1,1,0,1,0,0,0,0,1,0,1,232.05,27
1,0,0,0,1,0,0,1,0,1,0,232.86,16
1,1,1,1,1,1,0,1,0,1,0,241.57,15
1,0,1,1,1,0,1,0,0,0,1,219.05,29
1,1,0,0,0,1,1,0,1,1,0,244.28,28
1,0,1,0,1,0,0,1,0,0,1,246.13,14
1,1,0,1,1,1,0,1,1,0,1,249.83,18
1,1,1,0,1,0,1,1,1,1,1,268.38,19
1,1,0,0,1,1,0,1,1,0,1,251.3,18
1,1,1,1,1,0,1,0,0,0,0,207.65,29
1,0,1,0,1,0,0,1,0,1,1,246.39,15
1,1,0,1,0,0,0,1,0,1,1,248.4,16
1,1,0,0,1,0,0,1,1,0,1,249.79,16
1,0,1,1,1,1,1,1,0,0,1,263.78,12
1,0,1,1,1,1,1,1,0,0,1,267.07,12
1,0,1,0,1,0,1,1,1,0,1,250.45,18
1,0,0,1,1,0,1,1,1,0,1,248.03,19
1,1,1,1,1,0,0,0,0,0,0,206.9,26
1,1,1,0,1,0,0,0,0,1,0,227.85,29
1,0,1,0,1,1,1,0,1,1,1,250.53,28
1,1,1,1,1,0,1,1,1,1,0,257.54,20
1,0,1,1,1,1,1,1,1,1,1,265.82,19
1,0,0,1,0,1,0,0,0,1,0,223.21,29
1,0,0,1,0,1,0,1,0,0,0,211,14
1,1,1,0,1,1,0,1,1,1,1,268.58,19
1,1,0,0,0,0,1,0,1,1,1,251.85,28
1,1,1,0,1,1,1,1,1,1,1,269.47,19
1,0,0,1,0,0,0,0,0,0,0,199.95,26
1,1,1,1,1,1,1,1,1,1,0,256.97,20
1,1,0,0,1,1,1,1,0,1,0,242.46,16
1,1,1,1,1,1,1,0,1,1,0,246.48,28
1,0,1,0,1,1,0,0,0,1,0,225.41,28
1,1,0,0,1,1,1,0,0,0,0,204.96,29
1,0,0,0,0,0,1,1,0,0,1,255.44,12
1,1,1,1,1,0,1,1,1,0,0,231.21,19
1,1,1,1,1,0,1,0,1,0,0,222.82,29
1,1,1,1,1,1,0,0,1,1,0,247.17,28
1,1,0,1,1,1,1,1,0,1,0,241.69,15
1,1,0,0,0,0,0,0,0,1,0,224.43,29
1,0,1,1,1,1,0,0,1,1,1,251.81,28
1,1,0,1,1,0,1,0,0,0,0,204.51,29
1,0,0,0,0,0,0,0,0,1,1,228.3,29
1,1,0,0,1,1,1,0,1,1,0,246.16,28
1,1,0,0,1,1,1,1,0,0,0,215.37,15
1,1,1,0,1,0,1,0,0,0,0,206.62,29
1,0,1,0,1,0,1,0,0,1,1,235.23,27
1,0,1,1,1,1,1,1,1,1,0,254.24,20
1,1,1,0,1,0,1,0,0,0,0,204.69,29
1,0,0,0,0,1,0,0,1,1,1,247.99,28
1,0,1,0,1,0,1,1,0,0,0,215.31,14
1,1,0,1,1,1,0,0,0,1,1,237.47,28
1,1,1,0,1,0,1,0,0,1,0,230.59,28
1,0,1,1,1,0,1,0,1,1,0,241.33,28
1,0,1,0,1,1,0,1,1,0,1,249.01,18
1,1,1,1,1,0,1,1,1,0,1,252.5,18
1,1,1,0,1,0,0,0,1,0,0,221.38,29
1,1,0,1,1,0,0,1,1,1,0,252.68,19
1,1,1,0,1,1,1,0,1,1,0,247.28,28
1,1,1,1,1,0,1,0,0,0,1,219.95,27
1,1,1,1,1,1,1,0,0,1,1,239.5,28
1,0,1,1,1,0,0,0,0,0,0,205.13,26
1,1,0,1,0,0,0,1,1,1,0,250.62,19
1,1,1,1,1,0,0,1,0,1,0,239.98,15
1,0,0,0,1,1,0,0,1,1,1,250.07,28
1,1,1,1,1,0,0,0,0,0,1,219.5,26
1,1,0,0,0,1,0,1,0,0,0,211.74,15
1,1,1,0,1,1,0,1,1,0,0,232.76,18
1,1,0,1,0,1,1,0,1,1,0,243.96,28
1,0,1,0,1,1,1,1,0,1,0,236.95,15
1,0,0,0,1,1,1,1,1,0,1,249.34,18
1,1,0,0,1,1,1,0,1,0,1,235.78,28
1,0,1,0,1,1,1,0,1,0,0,220.8,29
1,1,1,0,1,1,0,0,0,0,0,205.21,29
1,1,1,1,1,1,1,1,0,0,0,217.24,14
1,0,0,1,0,0,0,0,0,1,1,230.24,28
1,1,1,0,1,1,0,0,1,0,0,224.18,29
1,0,0,1,1,0,0,0,1,1,0,239.27,29
1,1,1,1,1,0,1,1,0,0,1,266.19,12
1,0,0,1,1,1,1,1,0,1,0,236.89,15
1,0,0,1,0,0,0,1,0,0,1,243.08,14
1,0,1,1,1,1,0,1,1,1,0,250.68,20
1,1,1,1,1,0,0,1,0,1,0,242.16,15
1,1,1,0,1,0,1,1,1,0,0,230.08,19
1,1,1,0,1,0,0,1,1,0,0,229.28,18
1,0,1,1,1,0,0,1,1,0,0,230.94,19
1,0,1,1,1,0,1,1,0,0,1,262.48,12
1,0,0,1,1,1,1,0,1,1,1,250.48,28
1,0,0,1,1,0,0,0,1,0,1,232.65,27
1,1,0,0,0,0,0,1,0,0,0,209.7,15
1,0,0,1,1,1,1,0,0,1,1,234.45,28
1,0,0,1,0,0,0,0,1,1,0,236.89,29
1,1,0,1,0,1,0,0,0,1,1,235.85,28
1,1,1,1,1,0,1,1,1,0,0,233.28,19
1,1,0,1,0,0,1,1,0,0,1,259.37,12
1,0,1,0,1,1,0,0,0,1,1,234.01,28
1,0,1,1,1,1,0,0,0,0,1,217.65,28
1,1,0,1,1,1,0,0,0,0,0,204.96,29
1,0,1,1,1,1,0,1,0,1,1,249.3,15
1,0,0,1,0,1,1,1,0,1,1,246.5,15
1,0,1,0,1,0,1,0,0,0,0,202.93,29
1,1,1,0,1,1,0,0,1,1,1,254.5,28
1,0,0,0,1,1,0,1,1,0,0,228.27,18
1,0,0,0,1,1,1,0,0,1,0,224.88,28
1,1,0,1,0,1,1,1,1,1,1,265.42,19
1,1,0,0,0,1,0,1,1,1,1,266.45,18
1,0,0,1,1,1,0,0,1,1,0,240.98,28
1,0,1,1,1,0,1,0,1,0,1,234.61,28
1,0,1,0,1,0,0,1,0,0,0,214.25,14
1,0,0,1,0,1,0,0,0,1,1,231.89,28
1,0,0,0,1,0,0,0,1,1,1,247.69,28
1,0,0,0,1,0,0,0,0,1,1,230.47,29
1,1,1,1,1,0,0,1,1,0,0,232.52,18
1,1,0,0,1,1,1,1,0,1,1,255.42,15
1,1,1,0,1,0,1,1,1,0,1,249.49,18
1,0,0,0,1,0,0,1,1,0,1,247.25,16
1,1,0,0,1,1,1,1,1,0,0,231.33,18
1,1,1,1,1,1,0,1,1,1,1,267.85,19
1,1,1,1,1,0,1,0,0,1,0,229.86,28
1,1,1,0,1,0,0,0,1,1,0,242.92,28
1,1,0,1,0,1,0,1,1,1,0,252.14,20
1,1,0,0,1,0,0,0,1,0,0,220.42,29
1,1,0,0,0,1,0,0,0,0,1,214.28,29
1,1,1,1,1,1,1,1,1,1,1,268.55,19
1,0,0,1,1,0,0,0,0,1,0,223.49,29
1,0,0,1,1,0,0,0,1,1,1,248.34,28
1,1,0,1,0,0,0,0,1,1,1,250.24,28
1,0,1,1,1,1,0,0,1,1,1,250.34,28
1,1,0,0,0,0,0,0,0,0,0,201.15,26
1,1,0,0,0,0,1,0,0,1,0,226.7,29
1,0,1,0,1,0,0,0,1,0,0,221.01,29
1,1,0,1,0,0,1,0,0,1,0,226.65,29
1,1,1,1,1,1,0,1,0,0,1,264.51,12
1,0,1,0,1,0,1,0,1,0,1,233.23,28
1,0,1,1,1,0,1,1,0,0,0,216.91,14
1,0,1,0,1,0,0,1,1,1,0,249.81,19
1,0,1,1,1,0,1,0,0,0,0,205.71,29
1,1,1,0,1,1,1,1,0,1,0,244.25,15
1,1,1,0,1,0,1,1,1,0,0,232.14,19
1,1,0,0,0,1,0,1,0,1,0,238.25,16
1,0,1,0,1,1,0,0,1,1,1,251.16,28
1,0,1,1,1,1,1,1,1,1,1,263.82,19
1,0,0,1,0,1,1,0,1,1,1,248.9,28
1,0,0,1,0,1,0,0,1,0,0,218.56,29
1,0,1,0,1,1,0,1,1,0,0,231.25,19
1,1,1,1,1,0,0,1,0,0,0,214.72,13
1,1,0,0,1,0,0,1,1,1,1,267.04,18
1,0,1,1,1,1,1,0,1,1,1,251.36,28
1,0,1,0,1,0,0,0,1,1,0,238.78,28
1,0,0,1,0,0,0,0,1,1,1,246.81,28
1,0,0,1,0,0,0,0,1,0,0,217.29,29
1,1,1,1,1,1,0,0,1,1,0,245.76,28
1,0,0,0,1,1,0,1,0,1,0,234.65,16
1,1,1,0,1,0,1,1,1,0,1,251.25,18
1,0,0,1,1,1,0,0,0,1,1,233.79,28
1,0,1,0,1,1,1,1,1,1,0,253.1,20
1,1,0,0,0,0,0,0,1,0,0,218.82,29
1,0,1,1,1,0,1,0,1,1,0,242.86,28
1,0,1,1,1,0,1,1,0,1,1,251.25,15
1,0,1,0,1,1,0,0,0,0,0,203.53,29
1,0,1,1,1,1,0,1,1,1,1,262.95,19
1,0,0,0,1,1,1,0,1,1,1,250.6,28
1,0,0,0,0,1,1,0,1,0,1,233,29
1,1,0,1,1,1,1,0,1,0,1,235.79,28
1,0,0,1,1,1,0,1,1,1,0,249.34,20
1,0,1,1,1,1,1,0,1,0,1,237.23,28
1,0,0,0,1,1,0,0,0,0,1,215.19,29
1,1,1,0,1,1,1,0,1,1,1,255.32,28
1,1,1,0,1,0,1,1,0,1,1,254.39,15
1,0,0,0,0,0,1,0,1,0,1,231.32,29
1,1,0,0,1,1,0,1,1,1,1,268.8,18
1,1,0,1,0,0,1,0,0,1,1,235.31,27
1,1,0,1,0,0,0,0,0,1,1,234.1,28
1,0,0,1,1,0,0,0,1,0,0,218.89,29
1,1,1,0,1,0,1,0,1,1,0,246.03,28
1,0,1,1,1,1,0,1,1,0,1,251.91,18
1,1,0,0,1,1,1,0,0,1,0,229.82,28
1,1,0,1,1,1,0,1,0,1,0,240.05,15
1,0,0,0,1,1,0,0,1,1,0,240.34,28
1,0,1,1,1,1,1,0,1,0,0,221.86,29
1,1,1,0,1,1,1,1,1,0,1,250.61,18
1,0,0,1,1,1,0,0,0,0,0,203.19,29
1,0,0,0,1,0,0,1,0,0,0,210.71,15
1,0,0,1,1,0,1,1,0,1,0,235.03,15
1,0,0,0,0,0,1,0,1,0,0,217.09,29
1,0,1,1,1,1,0,0,1,0,0,223.07,29
1,1,0,1,0,1,1,1,0,0,1,261.43,12
1,0,0,0,1,1,0,1,0,0,0,212.44,15
1,1,1,0,1,0,0,1,0,1,0,240.99,15
1,0,0,1,0,1,0,1,0,1,0,232.96,15
1,1,1,0,1,1,0,0,0,0,0,207.12,29
1,1,0,1,1,0,1,1,1,0,1,249.3,19
1,0,0,1,1,0,0,0,0,0,1,215.29,26
1,1,1,0,1,0,1,0,1,1,1,254.47,28
1,0,1,1,1,0,0,1,0,0,1,247.37,14
1,1,1,0,1,1,1,0,1,0,0,222.9,29
1,1,1,0,1,0,1,1,0,0,0,214.34,14
1,0,0,1,1,0,1,0,0,1,1,233.12,28
1,1,1,0,1,1,1,1,1,1,0,258.05,20
1,0,1,1,1,0,0,1,1,1,0,248.97,19
1,0,0,0,1,1,1,0,0,0,0,202.81,29
1,1,1,0,1,1,0,1,1,0,1,250.24,18
1,0,0,0,0,1,0,0,0,1,1,231.22,29
1,1,1,0,1,0,1,0,1,0,1,236.43,28
1,1,1,0,1,1,1,1,0,0,0,215.95,14
1,0,1,0,1,1,0,0,0,0,0,205.36,29
1,0,0,0,0,0,1,0,0,1,0,221.61,29
1,1,1,1,1,1,0,1,1,1,0,255.47,20
1,1,0,1,1,0,0,0,0,1,1,235.73,28
1,0,1,1,1,1,1,0,0,1,0,228.72,29
1,1,0,0,0,1,1,1,1,0,0,229.3,18
1,1,0,1,1,0,0,0,0,0,0,203.64,26
1,1,0,1,0,1,0,1,0,0,1,260.41,12
1,1,0,0,1,1,0,0,1,1,0,245.2,28
1,1,0,0,0,0,0,1,1,0,1,247.47,16
1,1,0,1,0,0,1,0,1,1,1,251.32,28
1,0,1,0,1,0,1,0,0,0,0,205.09,29
1,1,0,1,0,1,0,0,0,0,0,203.19,29
1,1,0,0,1,1,1,1,1,1,0,257.17,19
1,1,0,1,1,1,0,0,0,0,1,217.07,29
1,0,1,1,1,1,1,0,1,1,0,244.23,28
1,1,1,1,1,1,0,1,1,1,1,269.52,19
1,1,1,1,1,1,0,0,0,1,0,232.2,28
1,1,1,1,1,0,1,0,0,1,1,239.96,28
1,1,1,0,1,0,0,1,0,0,1,246.96,14
1,0,0,0,0,0,0,1,1,1,1,258.56,18
1,0,1,1,1,1,0,1,0,0,0,215.01,14
1,1,0,0,1,0,1,1,1,0,0,230.14,18
1,0,1,0,1,0,1,1,0,1,0,237.52,15
1,1,1,0,1,0,1,1,1,1,1,266.48,19
1,1,1,1,1,0,0,0,0,0,1,217.4,26
1,0,1,0,1,1,0,1,0,1,0,237.87,15
1,1,1,1,1,1,1,0,0,1,1,241.23,28
1,0,1,1,1,0,0,1,1,0,0,228.65,19
1,0,0,0,0,1,1,1,1,0,0,226.75,18
1,1,1,0,1,1,1,1,0,0,0,218.23,14
1,1,0,1,0,0,1,1,1,1,0,252.06,20
1,0,0,1,1,0,0,1,1,0,1,247.43,17
1,0,1,0,1,1,1,1,1,0,1,251.52,18
1,1,1,1,1,0,1,0,1,0,0,224.33,29
1,1,0,0,1,0,1,1,1,1,1,268.41,18
1,0,1,1,1,0,1,0,1,1,1,251.79,28
1,1,0,0,1,1,0,0,0,1,0,229.24,28
1,0,0,1,1,0,1,0,1,1,1,249.41,28
1,0,0,1,0,0,1,1,0,1,0,231.91,15
1,0,1,0,1,0,1,1,0,0,1,264.18,12
1,0,0,0,1,1,1,1,1,0,0,229.21,18
1,0,1,0,1,1,1,1,1,0,0,229.68,18
1,0,1,1,1,0,1,0,0,1,0,227.12,29
1,1,1,0,1,1,1,0,1,0,1,237.41,28
1,1,0,1,1,0,1,1,0,0,0,214.15,15
1,1,1,1,1,1,0,0,0,0,1,218.59,28
1,0,0,0,1,1,1,1,1,1,0,250.73,20
1,0,0,1,1,0,1,1,0,0,0,212.45,15
1,1,0,0,1,1,0,1,1,1,0,255.47,20
1,1,0,1,1,1,1,0,0,0,1,218.04,28
1,1,1,0,1,1,0,1,0,0,0,214.89,14
1,0,0,0,0,0,1,0,0,1,1,230.79,29
1,1,1,1,1,1,1,0,1,1,1,256.25,28
1,1,1,1,1,0,1,1,1,1,1,267.32,19
1,0,1,1,1,1,0,0,0,0,0,206.43,29
1,0,0,0,0,1,0,0,1,1,0,238.73,28
1,0,0,1,0,0,1,0,0,0,1,214,28
1,0,0,1,1,0,0,1,0,0,0,211.19,14
1,0,0,1,0,1,1,1,0,0,0,211.48,14
1,1,1,0,1,0,0,1,1,0,0,231.39,18
1,1,0,1,0,1,1,0,1,0,0,220.98,29
1,1,1,0,1,1,0,1,0,0,0,217.47,14
1,1,0,0,0,1,1,1,0,1,1,252.89,16
1,1,1,0,1,0,1,0,0,1,1,237.33,28
1,0,0,0,0,0,0,1,0,1,0,230.17,16
1,0,1,0,1,1,0,1,0,1,1,250.44,15
1,1,0,1,0,0,0,1,1,1,1,262.74,19
1,1,1,0,1,1,0,1,1,0,1,252.09,18
1,0,1,1,1,1,1,0,0,0,0,207.1,29
1,0,1,0,1,1,1,0,0,0,0,206.12,29
1,0,1,1,1,1,1,0,0,0,0,205.47,29
1,1,1,0,1,1,1,0,1,0,0,224.51,29
1,1,1,1,1,1,1,1,0,1,0,243.28,15
1,1,0,1,0,1,1,1,1,0,1,248.58,18
1,0,1,0,1,1,1,1,0,0,1,266.12,12
1,1,0,0,0,1,0,0,1,1,1,251.93,28
1,1,1,1,1,1,0,0,1,1,1,254.07,28
1,0,0,0,0,1,1,1,0,1,1,246.94,16
1,0,1,1,1,1,1,1,0,1,0,238.46,15
1,0,1,0,1,1,0,1,1,1,1,264.16,19
1,0,0,0,0,1,0,1,1,0,0,226.13,18
1,1,0,1,0,1,1,1,1,1,0,253.65,20
1,1,1,0,1,1,0,1,0,1,1,252.75,15
1,1,0,1,1,0,0,0,0,1,0,227.78,29
1,0,1,1,1,0,0,0,0,0,0,203.18,26
1,0,0,1,0,0,0,1,1,0,0,224.99,19
1,0,1,1,1,1,1,1,1,0,0,230.82,18
1,0,0,1,1,1,1,0,0,0,0,203.86,29
1,1,1,1,1,1,0,1,0,0,0,216.37,14
1,0,0,1,1,1,1,1,1,1,1,262.11,19
1,0,1,0,1,1,0,1,0,1,0,235.35,15
1,1,1,0,1,0,0,1,1,0,1,251.24,16
1,1,0,0,0,1,0,0,0,1,1,235.51,28
1,1,1,0,1,0,1,0,1,1,1,252.99,28
1,0,0,0,1,1,1,0,1,0,1,234.56,28
1,0,1,0,1,0,0,0,0,1,1,234.05,28
1,1,0,0,0,1,1,0,1,0,1,234.06,28
1,0,0,0,1,0,1,0,1,0,1,233.42,28
1,1,1,0,1,0,0,1,1,1,0,253.05,19
1,0,1,1,1,0,1,1,1,1,1,264.6,19
1,1,0,1,1,0,1,1,1,1,0,254.13,20
1,0,1,0,1,0,0,0,0,1,0,225.5,29
1,1,1,0,1,0,0,1,0,0,1,264.64,11
1,1,0,0,1,0,1,1,1,1,0,255.39,19
1,0,0,1,0,1,0,0,1,1,0,239.37,28
1,1,0,0,0,0,1,0,1,0,1,232.47,28
1,1,1,0,1,1,1,0,0,0,1,218.5,28
1,1,0,0,1,0,0,0,0,1,1,234.7,28
1,1,1,0,1,1,0,1,1,1,0,256.45,20
1,0,0,0,1,0,1,0,0,1,0,223.34,29
1,0,0,1,1,1,0,1,0,0,1,261.9,12
1,1,1,0,1,0,0,1,1,0,1,248.9,16
1,1,0,0,0,0,1,1,0,1,0,237.5,16
1,0,1,0,1,0,0,1,0,0,0,211.39,14
1,1,0,1,0,0,1,1,0,0,0,211.59,15
1,0,0,1,1,0,1,0,0,1,0,224.3,28
1,0,1,0,1,0,1,0,0,1,0,224.53,29
1,1,0,1,1,0,0,0,0,0,1,216.22,26
1,1,0,0,1,1,1,0,0,1,1,238.56,28
1,0,1,0,1,1,1,0,1,1,1,251.98,28
1,1,0,1,0,1,0,0,0,1,0,227.44,29
1,1,0,0,0,1,0,0,1,1,0,243.52,28
1,1,0,0,1,0,0,1,0,1,1,252.13,15
1,1,0,1,1,0,1,0,0,1,1,236.98,28
1,1,0,1,0,0,1,0,1,1,0,242.56,28
1,1,0,1,0,0,1,0,0,0,1,215.03,29
1,0,0,1,1,1,1,1,1,0,0,229.55,18
1,0,1,1,1,0,0,0,1,0,1,233.66,28
1,1,0,1,1,1,0,1,1,1,0,254.14,20
1,0,0,0,0,1,1,0,1,0,0,218.12,29
1,1,1,0,1,0,1,0,1,0,0,223.42,29
1,0,1,1,1,0,0,0,0,1,0,226.57,29
1,0,0,1,0,0,1,1,0,0,0,209.84,14
1,1,0,0,1,0,0,0,0,1,0,226.5,29
1,0,1,0,1,0,0,0,1,1,0,241.02,28
1,1,1,0,1,1,1,1,0,0,1,264.04,12
1,1,0,1,1,1,0,0,1,0,1,234.25,28
1,0,1,1,1,0,1,0,1,0,0,222.37,29
1,0,1,1,1,1,0,0,1,1,0,241.7,28
1,0,0,1,1,0,1,0,0,0,1,215.96,28
1,1,0,1,1,1,0,0,1,1,1,252.87,28
1,0,1,0,1,1,0,0,0,0,1,216.72,29
1,0,1,1,1,1,0,0,1,0,1,236.53,29
1,0,0,1,0,0,1,1,1,0,0,225.8,18
1,0,1,1,1,0,0,0,1,1,1,249.5,28
1,1,0,0,0,0,1,1,1,0,1,248.19,17
1,1,0,0,1,0,0,1,0,0,0,212.52,15
1,1,1,0,1,1,1,0,0,1,1,240.43,28
1,1,1,1,1,0,1,1,0,1,0,240.83,15
1,0,0,0,0,0,0,0,0,1,0,219.15,29
1,0,0,1,0,0,1,0,1,0,1,231.76,29
1,0,0,0,1,0,1,0,0,1,1,232.49,28
1,0,1,1,1,1,1,1,0,1,0,240.54,15
1,0,1,0,1,1,0,1,1,1,0,249.57,20
1,0,0,0,0,1,0,1,1,0,1,246.61,18
1,0,1,0,1,1,1,1,1,1,0,251.01,20
1,0,1,1,1,0,1,1,1,0,0,231.69,18
1,0,0,1,0,0,1,0,1,1,1,247.61,28
1,1,0,1,1,0,0,0,1,0,1,233.85,27
1,1,0,0,0,0,1,1,0,1,1,251.09,15
1,0,0,1,1,0,0,1,1,1,1,260.17,19
1,1,1,1,1,1,0,0,0,0,0,208.05,29
1,1,0,0,1,1,0,1,1,0,0,230.77,19
1,1,0,0,0,1,0,1,1,0,0,228.65,19
1,0,0,0,0,0,0,0,0,0,0,210.34,27
1,0,0,1,0,1,0,0,1,0,1,231.63,27
1,1,0,0,1,0,1,0,1,0,1,234.47,29
1,1,0,0,0,0,0,1,1,1,1,264.6,18
1,1,0,0,0,1,1,0,0,0,1,215.02,28
1,1,0,0,1,0,1,1,0,0,1,259.5,12
1,0,0,0,0,0,0,0,1,0,1,230.74,29
1,1,0,0,0,0,1,1,1,1,1,266.11,18
1,1,0,1,0,0,1,1,0,1,0,236.84,15
1,1,1,1,1,0,0,0,0,1,1,238.75,28
1,1,0,1,1,0,0,1,1,1,1,264.93,19
1,0,0,0,0,1,0,1,0,1,0,232.33,16
1,0,0,1,0,1,1,0,0,1,1,232.64,29
1,1,1,0,1,1,0,0,1,1,0,244.73,28
1,0,1,0,1,1,0,0,1,1,1,249.72,28
1,0,0,0,0,1,1,1,0,0,1,257.04,12
1,0,1,1,1,0,1,1,0,0,1,265.65,12
1,0,1,0,1,1,1,0,1,0,1,234.92,28
1,1,0,1,0,0,1,0,0,0,0,202.69,29
1,0,0,1,0,1,1,0,0,0,1,215.18,28
1,0,0,1,0,1,1,1,1,1,1,260.69,19
1,1,0,1,0,1,1,0,0,0,1,216.3,28
1,0,1,0,1,0,1,1,0,0,0,212.93,14
1,0,0,1,1,0,0,0,0,0,0,201.9,26
1,0,0,1,0,1,1,0,1,0,1,233.15,29
1,1,1,1,1,1,0,1,1,0,1,253.15,18
1,0,0,0,1,0,0,0,1,1,0,237.75,29
1,0,1,1,1,1,0,0,0,0,1,219.37,29
1,1,1,0,1,1,1,0,1,0,1,235.96,28
1,1,0,1,0,1,0,0,1,0,0,220.57,29
1,1,0,1,1,1,0,0,1,1,0,244.61,28
1,0,1,1,1,0,0,0,0,0,1,216.59,26
1,0,0,0,0,1,0,1,0,0,0,209.58,15
1,0,1,1,1,0,1,1,0,1,0,235.97,15
1,0,1,0,1,1,0,1,1,1,0,251.52,20
1,1,1,1,1,1,1,0,1,1,1,255.01,28
1,0,0,1,0,1,0,1,1,0,1,246.65,18
1,0,1,1,1,1,0,0,0,1,1,236.59,28
1,1,1,1,1,1,0,0,1,1,1,255.43,28
1,0,1,0,1,0,0,0,0,1,0,223.68,29
1,0,0,1,1,0,1,1,1,1,0,249.28,20
1,1,0,0,1,1,1,1,1,0,1,251.79,17
1,1,1,0,1,0,0,0,0,1,0,229.79,29
1,1,1,1,1,1,1,1,0,1,0,245.34,15
1,0,0,0,1,0,0,1,1,1,0,247.08,19
1,0,1,0,1,0,0,0,0,0,1,217.55,26
1,0,1,1,1,0,0,1,0,0,0,215.85,14
1,0,1,0,1,0,0,1,1,0,1,250.12,16
1,0,1,1,1,1,1,0,1,1,0,242.74,28
1,0,1,1,1,0,1,1,1,1,1,262.6,19
1,0,1,1,1,0,1,1,0,1,1,249.09,15
1,1,1,1,1,1,0,0,1,0,1,236.17,28
1,0,1,1,1,0,1,0,1,0,0,220.86,29
1,0,0,0,1,0,0,1,1,0,0,226.88,18
1,0,0,1,0,1,0,0,1,1,1,248.06,28
1,1,0,0,0,0,0,1,0,1,1,249.66,16
1,0,0,1,1,0,1,1,0,0,1,260.82,12
1,1,0,0,0,0,0,1,0,1,0,236.24,16
1,0,1,1,1,1,1,0,0,1,0,227.03,29
1,0,1,0,1,1,0,0,1,0,0,222.19,29
1,0,1,0,1,1,0,1,1,1,1,261.85,19
1,0,0,1,1,0,1,0,1,1,0,240.41,28
1,1,1,0,1,0,0,0,0,0,1,216.64,26
1,1,0,1,0,0,0,1,0,0,1,244.12,14
1,1,0,1,0,1,0,0,1,1,1,251.43,28
1,0,1,1,1,0,0,1,1,1,1,261.44,19
1,0,0,0,0,0,0,0,0,0,1,212.45,26
1,1,1,1,1,1,1,1,0,1,1,257.33,15
1,1,1,1,1,1,1,1,0,1,1,255.12,15
