Max_spout,Spliters,Counters,Throughput+,Latency-
100,2,3,48120,21.603
1.00E+06,5,6,42877,863.05
100,5,13,50365,19.829
10,2,12,30864,3.2659
1000,5,18,59279,171.49
100,2,11,57860,16.393
1.00E+06,4,1,73975,27361
10,1,1,28203,3.4546
1.00E+05,2,4,51258,18328
100,2,6,47652,21.37
1000,1,9,63205,143.47
1,6,15,7042.3,1.4358
1000,3,1,53563,187.28
1.00E+05,3,1,49647,15033
1,1,3,5529.9,1.8618
10000,6,12,44764,541.08
100,3,8,53673,18.819
1.00E+06,1,6,67297,53340
1000,1,16,70644,142.51
100,1,12,53898,17.537
1000,2,8,49891,206.25
1000,6,15,49308,170.22
100,6,15,46076,19.476
1.00E+06,3,1,72271,30521
10,2,11,30705,3.2506
1.00E+06,6,13,47157,529.31
10,5,15,28524,3.5358
1.00E+05,6,9,45395,528.03
1,6,7,7767.6,1.331
1,1,9,5220.9,1.8724
100,2,12,54774,17.333
1000,6,7,40440,224.07
1,4,1,6764.7,1.477
100,4,11,54203,20.194
10,4,11,29849,3.3491
1000,4,15,57265,182.23
1,1,16,5283.2,1.9688
1.00E+05,6,2,55380,440.37
1,4,12,6686.6,1.5439
1.00E+06,3,14,59461,810.27
1000,2,5,50993,205.93
1.00E+06,4,5,41780,911.8
1000,3,15,57738,170.5
10,4,17,28135,3.5179
1,3,6,7136.5,1.4391
1000,6,4,45218,192.37
1.00E+05,2,8,61056,14804
1,3,18,6296.5,1.6335
100,5,8,52163,18.834
1,1,6,5420.2,1.8391
100,4,15,52719,19.139
1.00E+06,6,16,47353,514.45
1.00E+06,5,11,53942,888.87
1.00E+05,2,5,61746,14625
1.00E+05,6,1,51230,11450
1.00E+05,3,9,57433,925.43
1,5,3,7040.8,1.446
1000,4,18,56956,181.4
10000,2,10,67768,1463.6
1.00E+05,2,16,70660,503.57
1000,4,8,53299,191.88
10000,1,4,64087,1529.5
10,2,7,31642,3.2213
1,6,1,7226.1,1.404
1.00E+06,6,6,43657,618.01
100,1,13,54443,17.328
10000,2,9,66839,1407.6
1.00E+06,2,17,91538,37087
1,2,11,5378.1,1.8613
1.00E+06,1,1,66418,91578
10000,2,13,71459,387.57
1.00E+06,2,11,78731,24278
1000,1,1,50502,197.06
1.00E+06,5,3,36871,973.83
100,5,9,52754,19.392
10,1,15,27492,3.6191
1.00E+06,6,17,45327,520.84
10000,2,17,78121,1279.5
10000,5,10,56353,805.67
10,3,6,30616,3.3052
1000,6,17,44658,195.48
1000,5,6,49558,199.02
10000,5,2,34867,1029.5
1,6,8,7104.5,1.3724
1.00E+06,5,12,54673,838.89
10000,5,17,56302,789.22
100,6,5,46010,21.097
10000,5,18,55113,791.62
10000,3,6,53857,766.41
100,5,14,50797,19.589
10000,1,7,59942,1727.8
100,1,8,51198,20.136
100,4,6,49121,20.616
10,6,9,31656,3.1751
1.00E+05,6,6,43286,570.68
100,3,4,45557,23.217
100,5,16,49782,20.192
1000,1,4,52119,194.73
1,1,8,5377.4,1.8902
1.00E+06,2,5,63131,81802
1.00E+05,6,18,47520,601.95
100,2,7,51649,19.832
100,1,4,46717,22.151
1.00E+06,4,17,55664,1011.6
1000,6,6,44860,196.18
10,1,5,28189,3.5178
100,4,7,54730,18.332
10,2,13,30675,3.2491
10,2,6,32716,3.0902
1,5,13,6373.1,1.5647
10000,2,14,75596,1100.8
100,1,14,53658,17.361
10000,6,10,45921,468.44
100,6,8,47814,19.547
1.00E+05,6,8,47573,476.85
10,3,5,30710,3.2454
10000,6,11,46686,513.58
100,2,8,47480,21.423
10,3,4,32064,3.1989
1,4,8,6386.8,1.531
1.00E+05,4,5,44360,820.19
1000,1,11,64284,143.66
1.00E+05,1,15,64561,15257
1.00E+06,1,7,65052,71448
1.00E+05,5,15,55162,1249.1
1,2,16,5424,1.8711
10,5,14,28961,3.4509
100,5,10,52505,19.357
10,4,13,29871,3.3572
1,4,9,6256.8,1.6328
10,6,10,31625,3.1312
1000,4,3,38038,276.55
1.00E+06,2,6,68913,56665
10,3,3,31820,3.173
100,6,14,48914,19.031
10,5,5,31592,3.2717
10000,3,8,58858,748.62
1000,1,3,53398,197.34
1,1,14,5042.6,1.9422
1.00E+05,3,14,59394,791.86
10000,5,1,26744,1486.5
1.00E+06,6,4,45085,653.92
10000,6,7,40972,835.76
1.00E+05,5,8,53160,868.4
10000,1,13,64277,1595.8
10000,5,7,51277,825.5
1,6,12,7165.7,1.4295
1.00E+05,3,3,43551,806.48
1.00E+05,3,2,64186,709.56
10,2,18,30311,3.3197
10,3,1,29324,3.3776
1.00E+06,1,3,63021,82187
10000,3,9,57998,731.92
100,4,2,33592,30.38
1,1,7,5377.6,1.8759
100,2,18,55966,16.927
10000,5,5,46750,815.89
10,5,2,31548,3.1333
1.00E+05,5,18,55594,813.39
10000,2,16,72028,364.41
1000,1,10,58738,157.47
10,3,10,30507,3.2954
1.00E+05,4,1,47322,16401
1.00E+05,4,10,54938,759.54
1.00E+06,5,1,28155,1546.7
10,6,4,32233,3.1626
1,5,7,6855.4,1.4534
10,2,5,32465,3.0701
1.00E+05,5,16,54569,931.08
1,2,6,5546.3,1.8161
10,1,4,28996,3.4218
1,6,6,7767.2,1.3184
1,4,2,7928.6,1.3264
10,4,12,30191,3.3699
10000,3,4,53813,1140.1
1000,2,7,56569,168.79
1000,5,9,57228,182.22
1.00E+06,2,4,55321,63627
10000,5,9,54385,760.35
1000,6,18,47309,173.16
10,4,7,30177,3.3191
1000,5,16,53494,190.48
10,4,1,28420,3.4374
1.00E+05,1,3,59297,15169
1.00E+05,3,7,43754,820.29
10,3,15,30182,3.3306
100,5,2,36286,27.571
1.00E+06,3,15,59941,860.92
10000,1,14,63240,1544.4
1.00E+05,4,11,55317,784.34
10000,6,4,43014,743.21
1000,2,2,47925,212.72
10,6,2,34466,2.9167
100,6,18,45666,19.374
10,6,5,32256,3.1328
1,1,12,5258.8,1.9272
10000,5,15,54627,810.04
100,6,16,46773,19.903
1,3,9,6753.5,1.5161
1.00E+05,5,3,36113,923.03
1,3,10,6839.8,1.5172
1.00E+06,3,18,57632,871.26
10000,1,8,62588,1376.4
100,4,16,52702,18.764
1.00E+06,5,4,34482,992.83
1.00E+05,5,4,33910,1023.2
10000,6,1,56278,1267.7
10,5,8,30839,3.3064
1000,2,15,66965,136.33
1,4,10,6328.6,1.6178
100,2,10,54155,18.162
1.00E+06,6,2,53945,447.48
1000,1,15,65559,146.59
1,2,13,5602.6,1.852
1000,4,6,51426,203.82
100,6,11,46910,19.079
1000,2,12,62880,143.2
10,5,9,30321,3.4058
1.00E+06,2,12,79508,17401
1,2,18,5351.2,1.8451
10000,4,7,58163,722.58
10000,3,7,49894,777.49
100,1,3,49918,20.812
1.00E+05,1,13,65445,14273
10000,1,18,64152,1565.8
10000,2,1,37052,2735.3
1,5,17,6394.5,1.6168
10,5,13,28871,3.541
1,6,17,6858.3,1.4572
1,6,18,6857.8,1.4954
1000,3,2,60799,166.47
10000,5,8,53575,770.37
1.00E+05,2,2,47481,17940
10000,5,13,55044,791.56
10,1,9,28657,3.4184
10000,6,8,48377,453.5
1,4,13,6370.2,1.563
1.00E+06,3,5,50224,838.11
10,5,7,29903,3.374
1.00E+05,3,10,55855,791.55
1000,3,16,59858,172.84
10000,2,15,79489,1165.2
1.00E+05,3,15,57327,756.68
10000,3,11,58125,823.45
100,4,12,50747,19.686
100,1,6,51659,20.06
10,4,10,29304,3.4023
1,3,1,6927.3,1.4724
1.00E+05,5,11,54720,827.53
1.00E+06,1,9,82905,33086
1.00E+06,4,10,54489,824.36
1000,5,12,55750,182.82
100,4,17,53212,19.881
1.00E+05,6,3,43781,877.35
1000,3,4,49313,200.43
1.00E+06,5,14,50915,811.7
10000,3,10,54797,816.4
10000,1,17,61870,1643
100,3,13,55170,18.374
1000,4,2,34221,299.39
100,2,15,55625,16.808
10000,1,10,64422,1472.5
100,1,17,53428,17.798
1.00E+06,1,2,56541,85691
1.00E+06,4,6,46966,853.63
1000,5,5,49159,205.99
1000,1,13,67571,146.65
1.00E+06,2,1,36750,94553
1,4,4,6916.1,1.4471
1.00E+05,4,8,51106,910.94
1,4,15,6276.2,1.6329
1.00E+05,5,13,53807,840.33
100,2,9,52608,19.265
10,5,11,28365,3.4786
1000,4,13,58388,171.97
10,4,9,30121,3.3636
100,3,16,54903,18.29
1000,1,17,64267,155.39
1,5,15,6345.6,1.5636
1,5,4,6534.9,1.5195
1,1,11,5300.4,1.9305
1.00E+06,1,18,82514,44566
1.00E+06,4,8,49519,860.01
1000,6,16,45229,193.45
10000,4,4,39796,891.95
1.00E+06,2,16,69749,309.65
1.00E+06,1,12,85232,40805
10,2,1,28180,3.5385
1.00E+05,5,6,45710,848.9
1.00E+06,6,15,50244,522.62
10000,1,15,65670,1544.7
10000,3,2,63569,818.08
100,6,3,44198,22.409
1.00E+06,3,2,64297,720.35
1.00E+05,2,9,70997,11549
10000,5,6,49070,855.65
1.00E+05,1,1,45189,20990
100,5,6,44432,22.501
100,2,13,57293,15.94
10000,3,18,57586,792.96
10,2,17,29708,3.3809
10,1,10,28244,3.4636
1.00E+05,6,5,42988,756.13
1,3,15,6513.8,1.5659
1,2,1,5698.4,1.8184
1000,3,10,55308,184.64
1000,1,6,55423,176.69
1,5,18,6293.2,1.6017
1.00E+05,6,10,44348,551.68
100,3,1,46137,22.012
10,3,7,30044,3.3138
1.00E+06,3,7,50375,808.05
100,6,7,40728,24.383
10,2,3,34032,2.9425
1,2,8,5534.4,1.8247
1000,4,12,54865,184.36
1,2,12,5577.5,1.8543
10000,4,11,54605,791.7
1000,3,3,45915,222.66
10000,4,15,55474,803.04
1,1,13,5201.2,1.9178
1000,1,8,53505,174.83
1000,5,3,41825,252.3
1,4,16,6251.3,1.6295
10000,2,12,74141,1169.3
10000,4,10,52129,812.86
1.00E+05,2,6,62921,14513
10000,6,16,48431,503.7
100,5,4,39310,26.083
1,4,6,7207,1.4109
1.00E+05,4,16,57492,860.13
100,4,13,52643,19.134
10000,3,5,52020,816.86
1.00E+05,4,13,55815,876.54
10,6,12,31526,3.1931
10,3,18,29004,3.4422
100,1,16,55413,17.56
1.00E+06,2,3,61824,83512
100,1,7,52115,19.205
10,1,14,27587,3.6289
1,4,5,6869.1,1.4805
1.00E+06,2,8,80544,30348
1000,2,6,53012,197.96
1.00E+05,5,17,57302,843.75
100,6,1,46071,21.241
10000,2,18,77751,1186.4
1.00E+05,6,11,48833,528.02
1,3,13,7017.7,1.5023
100,3,6,52614,19.297
100,5,12,52862,18.754
1,6,3,7680.7,1.3299
10,3,8,30063,3.3333
1.00E+05,1,6,64450,15049
10000,3,16,57894,753.81
10,1,11,27273,3.5566
1000,2,9,57605,168.94
10,3,11,30027,3.3538
1.00E+06,2,2,57085,85782
1.00E+05,1,10,65424,13340
100,4,18,50439,19.912
1.00E+06,6,7,39864,904.82
10000,2,5,56752,1746.6
1.00E+05,4,14,55063,918.63
100,1,11,55611,17.024
1.00E+05,1,8,62165,14336
1.00E+06,1,17,78498,55374
1,5,12,6573.8,1.5572
1,5,6,7000.6,1.446
1.00E+06,2,9,80590,23656
1.00E+05,4,15,55649,878.43
1.00E+06,5,17,56517,846.58
10,3,2,32680,3.058
1.00E+05,3,6,54630,831.75
1.00E+06,2,13,72768,390.52
1.00E+06,4,15,56222,821.53
10000,6,6,44504,552.38
1000,4,5,48125,216.95
100,3,18,54581,18.323
1.00E+05,3,12,56804,806.52
10000,5,4,36179,999.54
1000,3,8,58304,174.86
100,5,7,48844,20.129
1.00E+06,6,10,45823,549.69
1.00E+06,3,11,57489,707.08
100,2,2,46785,21.854
1.00E+05,4,7,55388,796.09
10,1,16,27584,3.6382
1,4,18,6241.1,1.6
10,6,7,31102,3.1728
10000,2,2,48986,2043.7
1.00E+06,4,3,37308,963.54
10,2,9,30945,3.2195
10000,1,5,63080,1516
1.00E+05,5,14,52484,891.42
1000,5,1,30328,339.94
1.00E+05,1,11,67729,12569
10,4,2,29418,3.5282
10,1,18,27734,3.6682
1.00E+05,2,17,83057,10676
1000,4,4,43890,231.82
1.00E+06,2,15,77306,17328
100,2,1,39997,25.032
1,3,12,6589.5,1.5266
1,2,4,5775.6,1.7408
1.00E+05,2,18,78561,11850
1,6,9,7381.6,1.3855
1000,2,4,48976,203.12
10000,4,16,58658,799.13
1000,4,10,55124,184.06
10,4,16,28586,3.4746
1,3,14,6560.3,1.5364
10000,1,6,63667,1499.3
1,2,10,5370.8,1.8457
10000,2,8,57685,1722
100,6,12,47366,20.042
1.00E+05,2,14,75299,10531
10000,5,12,56196,775.45
1,1,10,5481,1.9006
1,2,7,5594.7,1.8287
1.00E+06,1,13,81950,55477
1,5,16,6304.4,1.5942
1,6,2,7496.3,1.3678
10,3,12,29980,3.326
10000,2,3,61616,1588.4
10,4,5,30406,3.3592
1000,3,7,48022,213.83
1.00E+06,1,4,62740,83689
10,2,15,31084,3.2191
1000,6,9,47213,181.57
10000,6,2,53858,425.77
10000,6,9,45982,489.29
10,2,4,31513,3.1552
10000,6,14,47003,494.8
1000,3,12,60301,165.5
10000,4,9,53002,914.21
100,1,1,45494,22.179
