Spout_wait,Spliters,Counters,Throughput+,Latency-
8,6,14,19744,205.88
8,4,12,20574,178.1
2,2,9,15583,232.8
5,4,5,15775,205.4
3,6,11,19227,194.02
1,3,10,17784,189.72
100,1,12,13393,243.11
8,6,17,22887,172.74
10000,1,5,579.53,4820.2
2,5,16,18652,184.15
100,3,10,17815,170.33
1,2,3,12493,261.6
2,2,10,17373,194.83
100,2,12,17963,178.49
1,2,12,15830,208.02
3,2,6,15182,225.96
5,1,10,14443,230.79
5,4,11,18231,196.1
2,4,9,17995,217.53
3,4,17,20636,180.59
9,6,12,20852,174.72
1,5,11,17640,200.79
2,4,4,13608,233.05
5,5,1,9270.5,338.59
10,3,7,16924,207.96
5,4,4,15607,224.25
5,6,2,12995,249.77
4,5,16,18676,189.39
10,4,7,17472,212.51
10,6,12,21156,164.13
1,5,10,18338,207.11
8,5,8,17647,194.17
6,1,14,16840,189.32
2,3,18,19432,180.34
5,3,2,12760,243.76
7,6,9,18573,185.3
3,6,13,19814,191.11
10,6,15,21456,162.78
5,2,17,19847,170.76
3,2,15,17707,197.79
3,4,10,19287,194.14
3,3,12,19040,187.35
2,5,9,17453,193.94
3,4,5,15856,206.58
8,3,13,20017,184.2
3,2,4,15170,216.28
1000,3,3,3096.6,882.97
10,4,9,18797,172.09
6,4,11,18674,187.41
9,1,7,13780,233.4
2,5,17,20209,185.56
7,5,9,17917,177.54
8,2,10,18706,177.54
6,2,11,17694,187.47
100,2,8,17503,204.08
2,3,16,19199,184.12
100,6,5,16328,208.73
10,1,13,14791,214.05
8,4,14,19128,185.12
10000,2,11,567.94,5515.8
10000,2,13,561.06,6205.9
9,4,14,18716,181.76
1,3,1,7905.6,416.37
6,6,18,20909,165.71
1,4,18,18807,189.21
8,6,16,21178,152.89
3,3,13,19845,176.05
1,1,14,15891,198.18
1000,6,5,3243.1,789.55
7,2,6,15781,223.04
4,2,10,17799,184.34
100,5,14,19592,162.97
8,5,5,16135,206.76
5,5,5,16032,205.54
6,2,5,15739,220.35
2,3,11,17883,193.69
100,3,11,18535,188.22
7,3,8,17395,195.07
10,2,17,20561,169.34
