Max_spout,Spliters,Counters,Throughput+,Latency-
1000,5,8,55600,183.07
1.00E+06,4,17,55664,1011.6
10000,4,15,55474,803.04
10,2,3,34032,2.9425
1000,2,7,56569,168.79
1,1,18,5137.8,1.9503
1.00E+06,3,13,58196,753.06
1.00E+06,1,1,66418,91578
1.00E+05,3,17,54411,883.79
1.00E+05,4,16,57492,860.13
10000,1,10,64422,1472.5
1.00E+05,4,18,52242,883.67
10000,6,10,45921,468.44
1.00E+06,1,4,62740,83689
1.00E+05,3,10,55855,791.55
10,2,12,30864,3.2659
1000,2,1,41689,239.02
1.00E+06,2,17,91538,37087
100,6,4,43909,22.236
1000,5,15,59100,172.62
1000,3,8,58304,174.86
100,1,13,54443,17.328
1.00E+06,5,14,50915,811.7
1,2,8,5534.4,1.8247
1,4,18,6241.1,1.6
10000,2,8,57685,1722
10,5,12,28589,3.5364
10,3,13,29956,3.3254
10,1,4,28996,3.4218
1000,5,2,38185,266.02
1000,5,12,55750,182.82
1,2,5,5846.6,1.8195
10000,5,18,55113,791.62
100,1,11,55611,17.024
1,5,11,6673.1,1.5382
10000,4,17,56387,877.9
1000,6,7,40440,224.07
1,3,16,6634,1.5347
1.00E+05,6,5,42988,756.13
1.00E+06,5,1,28155,1546.7
10,1,2,30487,3.2351
1,2,3,5791.9,1.7557
100,4,18,50439,19.912
1000,6,17,44658,195.48
100,6,11,46910,19.079
100,1,17,53428,17.798
1,1,12,5258.8,1.9272
1000,3,9,57754,175.03
1.00E+06,1,13,81950,55477
1.00E+05,3,15,57327,756.68
1,3,14,6560.3,1.5364
1,2,7,5594.7,1.8287
10000,4,16,58658,799.13
10000,6,17,45751,524.66
1000,4,3,38038,276.55
1.00E+06,4,7,55725,803.82
100,4,17,53212,19.881
1.00E+06,3,2,64297,720.35
1,6,11,7037.9,1.4329
10,6,16,30727,3.2578
10000,2,10,67768,1463.6
1.00E+06,5,3,36871,973.83
10000,5,15,54627,810.04
1000,5,9,57228,182.22
1.00E+05,2,3,58901,15448
10,4,3,30954,3.258
100,1,16,55413,17.56
10,1,11,27273,3.5566
10000,3,5,52020,816.86
1.00E+06,2,2,57085,85782
1.00E+06,6,7,39864,904.82
10,6,9,31656,3.1751
1.00E+06,5,5,48852,821.36
1.00E+05,6,2,55380,440.37
100,4,8,49490,20.154
1.00E+05,5,18,55594,813.39
10000,2,2,48986,2043.7
100,2,10,54155,18.162
100,2,2,46785,21.854
100,6,10,45027,21.197
1.00E+05,4,12,54068,830.79
1,6,1,7226.1,1.404
10000,4,14,54537,828.62
1,5,18,6293.2,1.6017
10000,1,6,63667,1499.3
1.00E+06,4,11,54485,799.59
1.00E+05,1,6,64450,15049
1000,2,10,56649,177.42
100,2,7,51649,19.832
10000,1,13,64277,1595.8
1,2,2,5801.6,1.7259
1.00E+06,3,17,56236,853.96
10,4,14,30010,3.389
1.00E+06,3,6,55815,784.2
1,3,1,6927.3,1.4724
1,3,17,6265.2,1.6202
10000,5,9,54385,760.35
10,1,7,29503,3.4534
1,4,4,6916.1,1.4471
100,3,18,54581,18.323
1.00E+05,3,6,54630,831.75
1.00E+06,2,18,81840,11246
1.00E+06,6,11,45294,505.23
1000,2,5,50993,205.93
100,2,15,55625,16.808
1.00E+05,2,15,81320,10245
1,2,13,5602.6,1.852
1.00E+05,6,6,43286,570.68
1.00E+05,2,7,65050,11657
10,1,14,27587,3.6289
10000,6,12,44764,541.08
1.00E+06,1,10,73506,40071
1000,4,15,57265,182.23
100,6,9,45665,20.214
1000,3,18,60789,167.77
1.00E+06,6,10,45823,549.69
10000,2,13,71459,387.57
1.00E+05,2,10,64860,14685
10000,6,2,53858,425.77
100,2,9,52608,19.265
1000,2,8,49891,206.25
10000,1,17,61870,1643
1.00E+06,1,15,85140,40213
100,6,13,46496,18.653
1,5,12,6573.8,1.5572
1.00E+06,1,16,70303,60552
1.00E+05,5,15,55162,1249.1
10000,3,18,57586,792.96
10000,2,4,52942,1857.9
10,2,8,31045,3.2466
1,1,3,5529.9,1.8618
1.00E+06,3,1,72271,30521
1,5,10,6437.4,1.5584
1000,1,14,67553,140.5
1.00E+05,5,6,45710,848.9
1,2,11,5378.1,1.8613
1.00E+05,2,1,36915,25965
1,3,12,6589.5,1.5266
10,6,3,33660,2.9644
1.00E+06,6,16,47353,514.45
1000,1,5,54852,184.6
10,2,18,30311,3.3197
1000,6,5,44651,200.39
1000,3,5,50915,198.33
10000,5,11,56989,830.78
1000,1,2,53086,191.22
1000,2,3,51798,195.36
10000,3,13,58653,736.47
10,3,17,29452,3.4393
10,6,12,31526,3.1931
100,4,13,52643,19.134
100,2,4,45332,21.875
1.00E+06,4,3,37308,963.54
1.00E+05,5,13,53807,840.33
1.00E+06,5,12,54673,838.89
10,4,16,28586,3.4746
100,2,16,57972,16.279
1000,4,10,55124,184.06
100,4,9,49746,19.719
1.00E+06,1,11,93548,40881
1000,1,1,50502,197.06
100,1,4,46717,22.151
1.00E+05,4,11,55317,784.34
1000,2,14,63127,141.81
1000,2,4,48976,203.12
10000,5,13,55044,791.56
1000,4,7,59354,172.53
100,3,12,55048,18.84
100,1,9,55090,18.567
1,2,15,5381.5,1.8954
1.00E+05,4,2,33020,1152
1,3,9,6753.5,1.5161
10,3,12,29980,3.326
10,3,1,29324,3.3776
100,3,10,54352,18.575
1,1,6,5420.2,1.8391
1.00E+06,4,10,54489,824.36
100,2,18,55966,16.927
10000,3,16,57894,753.81
10,2,15,31084,3.2191
1.00E+06,2,6,68913,56665
10,4,15,29159,3.4936
1000,6,4,45218,192.37
10000,4,3,36455,1007.8
10000,6,11,46686,513.58
10000,2,14,75596,1100.8
1000,1,13,67571,146.65
10,4,11,29849,3.3491
100,4,5,46977,21.811
1.00E+05,4,1,47322,16401
1000,4,1,52846,187.36
100,5,4,39310,26.083
1.00E+06,6,2,53945,447.48
1.00E+05,5,14,52484,891.42
1000,1,12,66743,140.29
1,6,13,7197.3,1.415
10,2,9,30945,3.2195
1,3,8,6900.3,1.4368
1.00E+06,4,5,41780,911.8
100,6,15,46076,19.476
10,2,7,31642,3.2213
10,4,4,30830,3.2615
100,6,5,46010,21.097
100,1,5,47456,21.389
1000,6,2,54774,146.53
1.00E+05,4,14,55063,918.63
10,4,17,28135,3.5179
100,4,14,50767,19.888
1000,6,11,48956,174.12
100,3,13,55170,18.374
1.00E+06,4,6,46966,853.63
10000,6,9,45982,489.29
1,6,18,6857.8,1.4954
10000,5,3,36517,981.23
10000,6,3,42753,904.03
1.00E+05,1,4,60895,15073
10,3,15,30182,3.3306
100,1,12,53898,17.537
10,2,2,32999,3.0305
1.00E+05,5,3,36113,923.03
10000,1,8,62588,1376.4
100,3,2,51763,19.574
10000,6,15,48354,478.39
10,3,10,30507,3.2954
10000,3,2,63569,818.08
1000,2,11,61353,156.71
1.00E+05,6,8,47573,476.85
1,3,2,7468.3,1.3264
1,5,7,6855.4,1.4534
1.00E+06,1,6,67297,53340
10000,3,4,53813,1140.1
1,1,16,5283.2,1.9688
10000,5,16,52794,827.04
1.00E+06,2,5,63131,81802
1,1,1,5434.7,1.8632
1000,6,14,51732,161.42
1,4,2,7928.6,1.3264
1000,3,10,55308,184.64
100,4,7,54730,18.332
100,5,15,52117,19.199
1.00E+06,5,16,52914,835.93
1,3,6,7136.5,1.4391
1000,2,15,66965,136.33
1.00E+06,6,3,43784,874.17
1.00E+05,2,5,61746,14625
1.00E+06,6,4,45085,653.92
10000,4,10,52129,812.86
10000,2,16,72028,364.41
10,6,2,34466,2.9167
100,5,2,36286,27.571
1.00E+05,5,8,53160,868.4
1.00E+06,2,3,61824,83512
10000,3,17,55429,816.52
1000,6,16,45229,193.45
1.00E+06,2,14,87119,26320
10,6,4,32233,3.1626
1.00E+06,1,8,73308,37269
1.00E+06,5,10,54691,808.49
10,6,11,30909,3.222
1.00E+05,2,6,62921,14513
1,3,5,7130.9,1.4207
1.00E+05,2,2,47481,17940
10000,1,12,62552,1539.4
10000,3,10,54797,816.4
1.00E+06,2,15,77306,17328
10,4,2,29418,3.5282
100,4,1,46605,22.206
1,4,12,6686.6,1.5439
1,5,5,7114.6,1.4161
10,5,9,30321,3.4058
1.00E+05,4,8,51106,910.94
10000,2,9,66839,1407.6
1.00E+06,2,11,78731,24278
100,1,3,49918,20.812
1,6,4,7690.8,1.3
1,4,5,6869.1,1.4805
10000,1,4,64087,1529.5
100,2,11,57860,16.393
100,6,3,44198,22.409
1.00E+05,3,12,56804,806.52
100,2,3,48120,21.603
1000,4,18,56956,181.4
1.00E+05,5,2,34813,1027.4
1000,5,4,39442,261.79
100,5,8,52163,18.834
1.00E+05,3,14,59394,791.86
1.00E+06,4,13,54540,792.39
10,6,18,30611,3.2763
1.00E+05,2,9,70997,11549
1.00E+06,1,17,78498,55374
1.00E+05,6,1,51230,11450
1.00E+06,5,7,49609,887.94
1.00E+05,1,8,62165,14336
1000,4,12,54865,184.36
10000,2,18,77751,1186.4
1.00E+05,5,7,50286,848.09
1,6,9,7381.6,1.3855
1,5,16,6304.4,1.5942
10000,1,14,63240,1544.4
1.00E+06,3,8,58117,812.82
1.00E+05,3,1,49647,15033
1.00E+05,4,3,36917,1175.7
10,5,13,28871,3.541
1.00E+06,1,5,69014,48267
1,5,3,7040.8,1.446
10000,5,6,49070,855.65
1000,5,13,59666,171.3
100,3,6,52614,19.297
1.00E+05,3,13,57626,886.67
1.00E+06,5,4,34482,992.83
1.00E+05,1,9,67355,14309
10,5,4,30228,3.3734
100,3,4,45557,23.217
1,3,10,6839.8,1.5172
1000,4,16,60322,170.17
10,5,5,31592,3.2717
1.00E+05,6,3,43781,877.35
10000,2,7,66185,1301.6
1000,4,2,34221,299.39
10000,3,6,53857,766.41
1000,1,10,58738,157.47
1.00E+05,3,3,43551,806.48
100,3,17,53660,18.863
100,3,16,54903,18.29
1.00E+06,5,18,54890,829.28
1.00E+05,1,5,60465,14235
10000,4,8,46546,851.16
1.00E+06,1,14,95094,36603
1000,5,14,56967,179.53
10000,3,9,57998,731.92
10,1,5,28189,3.5178
1000,4,8,53299,191.88
10000,4,6,47779,775.03
1000,4,9,55281,186.28
1.00E+06,2,10,90483,40896
1.00E+06,6,8,46245,552.01
1.00E+05,3,9,57433,925.43
100,3,11,54634,18.193
100,4,6,49121,20.616
1.00E+06,5,15,54619,965.73
