Spout,Split,Count,Buffer_size,Heap,Throughput+,Latency-
2,3,12,1.05E+06,2048,13643,144.77
2,6,12,5.24E+06,2048,15095,131.58
3,3,3,5.24E+06,512,13722,218.52
3,1,12,1.05E+07,1024,12464,242.18
1,2,6,5.24E+06,2048,16684,59.877
3,1,6,2.62E+05,1024,11676,256.9
1,3,1,1.05E+07,512,8305.2,115.51
1,2,12,1.05E+08,1024,20432,48.214
3,1,1,2.62E+05,512,7730.2,405.5
1,6,1,5.24E+06,2048,8442,109.39
3,1,3,2.62E+05,1024,11891,259.29
1,6,2,1.05E+06,1024,11782,80.944
3,2,12,1.05E+07,2048,15698,193.97
1,1,1,2.62E+05,2048,9375.7,101.58
3,3,12,1.05E+06,2048,18663,166.98
3,3,2,1.05E+06,1024,11461,271.83
1,2,3,5.24E+06,1024,14197,69.457
2,1,2,1.05E+07,2048,11595,170.79
1,1,1,5.24E+06,512,9267.3,107.04
2,3,9,5.24E+06,2048,13800,142.73
2,3,2,1.05E+08,512,11445,180.03
2,6,9,1.05E+07,512,14507,142.06
3,2,3,5.24E+06,512,12372,251.47
2,1,12,1.05E+06,1024,14385,135.92
1,3,1,1.05E+08,512,8423.9,112.78
1,1,3,1.05E+08,2048,12221,79.187
3,3,2,1.05E+07,1024,11650,263.14
1,1,12,5.24E+06,1024,14805,68.305
1,1,2,1.05E+06,2048,10820,93.632
2,3,3,2.62E+05,2048,11877,167.73
1,2,3,2.62E+05,2048,14302,67.396
2,1,9,2.62E+05,2048,14258,138.47
3,2,9,2.62E+05,2048,15112,194.92
2,2,9,1.05E+06,2048,14016,142.83
3,2,2,5.24E+06,2048,11650,263.15
2,2,9,1.05E+08,1024,14095,141.07
1,2,6,1.05E+08,1024,17497,54.146
2,6,1,5.24E+06,512,9730.6,199.44
2,6,6,5.24E+06,2048,13143,145.23
2,3,3,1.05E+06,512,11813,166.26
2,1,12,1.05E+07,1024,13597,141.65
1,2,1,1.05E+06,512,7828.6,129.22
3,6,1,1.05E+08,1024,8444.7,361.36
3,1,12,5.24E+06,2048,12483,244.52
3,6,2,1.05E+08,512,11880,255.51
2,6,2,1.05E+06,512,11758,168.51
2,6,12,2.62E+05,1024,15413,131.71
3,6,3,5.24E+06,1024,14091,215.56
3,1,6,5.24E+06,1024,11652,261.55
2,1,12,1.05E+08,512,12999,152.14
1,6,2,1.05E+07,1024,11604,82.823
3,6,6,5.24E+06,512,15406,195.39
1,6,3,1.05E+06,2048,12106,79.89
3,6,12,1.05E+06,2048,18664,171.8
3,2,12,1.05E+07,1024,15980,192.67
2,6,2,2.62E+05,2048,11493,169.03
2,1,1,2.62E+05,512,7975.7,255.27
3,6,1,5.24E+06,512,8059.8,363.97
2,3,12,5.24E+06,2048,14557,133.22
3,2,3,2.62E+05,2048,12419,245.43
3,3,9,1.05E+07,512,16569,190.43
3,1,6,5.24E+06,2048,11978,244.07
2,1,6,1.05E+06,2048,12825,152.6
1,1,6,2.62E+05,1024,14178,68.567
2,2,2,1.05E+07,512,12446,161.59
2,1,12,1.05E+07,2048,14456,135.19
3,1,3,5.24E+06,512,11941,255.92
1,3,1,2.62E+05,512,8280,114.51
1,2,9,5.24E+06,1024,19733,49.527
1,3,12,1.05E+08,2048,13273,71.152
3,2,9,1.05E+07,512,15150,203.83
3,3,6,1.05E+07,1024,15353,196.48
3,6,1,1.05E+08,512,8395.2,352.61
3,2,6,5.24E+06,2048,14251,214.7
3,3,6,1.05E+06,512,15151,203.13
1,1,12,1.05E+07,512,14767,65.394
1,2,3,1.05E+07,2048,14101,70.731
2,6,1,2.62E+05,2048,9787.4,200.6
2,1,1,2.62E+05,2048,8007,257.3
3,6,12,2.62E+05,1024,18259,173.96
3,2,12,1.05E+08,512,15753,193.19
1,3,6,5.24E+06,2048,12873,73.094
3,6,9,1.05E+08,1024,16990,177.94
2,2,6,2.62E+05,512,12927,153.82
2,6,12,2.62E+05,512,14910,131.78
2,3,9,1.05E+06,2048,14171,144.12
2,2,3,2.62E+05,512,12301,166.15
2,1,3,5.24E+06,1024,11924,175.49
3,2,12,1.05E+08,1024,15825,185.04
2,2,3,1.05E+06,1024,12135,167.02
3,3,2,1.05E+08,1024,11528,266.13
3,2,2,1.05E+06,512,11965,257.83
3,3,9,5.24E+06,512,16854,181.01
3,6,9,2.62E+05,512,17194,186.42
1,3,3,1.05E+06,2048,12179,80.989
1,3,9,1.05E+07,1024,12693,71.982
2,2,6,1.05E+07,1024,13154,150.98
1,3,2,1.05E+08,1024,11901,81.936
1,1,9,5.24E+06,1024,14733,65.498
1,3,12,2.62E+05,2048,12665,74.205
2,1,6,2.62E+05,512,13701,146.25
3,3,6,5.24E+06,512,14876,200.34
1,2,1,1.05E+07,1024,8083.9,124.77
2,6,1,1.05E+07,2048,9656.2,197.94
1,2,1,1.05E+07,2048,7978.3,122.71
2,6,2,1.05E+08,1024,11777,172.76
2,6,12,2.62E+05,2048,15084,132.03
2,3,12,1.05E+06,512,14019,135.04
2,6,3,5.24E+06,2048,11681,163.56
1,3,2,2.62E+05,512,11483,85.765
1,2,6,1.05E+07,512,16393,61.68
2,6,9,1.05E+06,512,14163,146.22
2,2,9,2.62E+05,2048,13148,149.72
3,1,12,1.05E+07,512,12624,241.7
3,1,9,5.24E+06,2048,12717,233
2,3,9,2.62E+05,512,13921,143.79
2,3,9,1.05E+07,512,13594,144.91
1,3,1,1.05E+07,2048,8567.1,110.72
1,1,6,5.24E+06,512,14672,66.689
3,1,3,2.62E+05,2048,12026,258.27
2,1,1,1.05E+08,1024,8015.4,248.27
1,2,2,1.05E+07,2048,11154,87.62
1,6,9,1.05E+07,1024,13292,70.041
2,3,9,5.24E+06,1024,13891,141.63
2,2,12,1.05E+08,1024,14810,139.85
3,3,2,1.05E+07,2048,11638,256.52
2,1,1,2.62E+05,1024,8097,253.1
3,6,9,1.05E+06,1024,17526,177.35
1,1,9,2.62E+05,1024,14719,65.299
3,3,6,5.24E+06,2048,15642,198.63
1,3,1,1.05E+08,1024,8440.4,113.82
3,3,1,1.05E+07,1024,8393.1,360.55
3,1,1,1.05E+06,512,7896.7,383.13
3,3,12,1.05E+08,2048,18140,169.91
2,1,6,5.24E+06,512,13224,153.92
3,2,1,1.05E+08,1024,8153.9,380.27
2,6,2,1.05E+08,512,11655,169.22
2,2,3,5.24E+06,1024,12478,165.57
1,3,12,1.05E+08,1024,12754,72.6
3,1,1,2.62E+05,2048,7855.3,377.63
2,1,3,5.24E+06,2048,12293,161.1
2,2,2,1.05E+07,2048,12346,165.31
1,1,3,5.24E+06,1024,12561,79.292
2,1,9,1.05E+06,1024,13426,141.57
1,1,2,5.24E+06,2048,10917,89.624
2,1,2,2.62E+05,512,11400,174.2
3,6,2,2.62E+05,1024,12018,247
1,2,2,1.05E+06,2048,11100,88.202
2,6,1,1.05E+07,512,9789,197.19
1,6,2,1.05E+08,2048,11632,81.601
2,1,6,1.05E+08,2048,12735,155.2
2,3,6,5.24E+06,2048,12844,153.55
1,1,1,1.05E+06,512,8945.8,110.33
3,3,9,2.62E+05,512,16291,191.61
3,1,3,1.05E+06,2048,11828,263.26
2,3,3,1.05E+08,2048,11811,165.54
3,6,1,5.24E+06,2048,8417,356.03
2,1,3,1.05E+07,512,12207,166.29
1,6,1,1.05E+07,512,8543.7,109.33
3,2,6,2.62E+05,512,14249,207.63
3,3,1,2.62E+05,2048,8533,352.64
3,2,1,1.05E+06,1024,8198.2,378.6
1,3,1,1.05E+06,512,8556.9,111.33
3,1,6,1.05E+06,1024,12056,246.51
3,2,1,5.24E+06,512,8168.1,368.03
3,3,6,1.05E+06,2048,15403,205.09
1,3,9,1.05E+08,512,12390,78.109
3,3,9,1.05E+07,2048,16833,183.64
2,1,9,1.05E+07,2048,13773,147.37
1,3,12,1.05E+07,2048,12437,77.372
2,3,12,2.62E+05,512,14230,139
2,1,12,5.24E+06,512,13846,142.06
3,2,9,1.05E+07,1024,15773,201.11
1,1,3,1.05E+07,512,12597,80.093
3,2,2,1.05E+07,512,11682,259.61
2,3,12,1.05E+08,2048,14753,142.82
2,3,6,5.24E+06,512,12778,151.39
3,1,3,1.05E+08,1024,11841,259.01
3,3,9,1.05E+08,1024,16916,180.52
2,2,2,5.24E+06,2048,12241,163.21
1,2,2,1.05E+07,1024,11185,86.291
2,1,1,1.05E+07,512,7945.6,250.3
1,3,6,1.05E+07,2048,12302,77.046
3,3,12,2.62E+05,2048,17812,172.6
3,1,2,1.05E+08,512,11367,268.87
2,2,1,1.05E+06,2048,8206.2,242.81
3,2,3,1.05E+06,1024,12235,246
3,6,2,1.05E+08,1024,11411,263.65
1,3,12,5.24E+06,512,12144,74.759
3,3,2,5.24E+06,2048,11475,263.58
1,3,12,1.05E+06,2048,12771,72.043
1,6,12,1.05E+08,512,13463,68.497
3,3,2,1.05E+07,512,12004,260.77
2,2,9,5.24E+06,1024,13579,145.34
2,3,1,2.62E+05,512,9701.8,204.75
1,6,6,5.24E+06,2048,13385,72.833
2,6,1,1.05E+08,512,9884,193.31
1,2,2,1.05E+08,2048,11455,83.516
2,3,2,1.05E+07,512,11551,171.29
2,1,6,1.05E+06,1024,12797,147.79
3,3,6,1.05E+08,2048,15349,203.6
3,2,2,1.05E+08,2048,11508,261.59
3,1,9,1.05E+08,2048,12047,252.08
2,6,12,1.05E+08,512,15663,125.43
3,1,12,1.05E+08,2048,11934,246.94
1,3,3,1.05E+08,2048,12229,79.703
1,3,9,5.24E+06,1024,12704,74.668
3,6,1,1.05E+06,1024,8316.5,366.08
2,3,6,1.05E+07,1024,12828,152.93
1,2,2,1.05E+06,512,10718,89.321
2,2,1,1.05E+06,1024,8442.9,239.71
1,6,12,1.05E+06,1024,14160,67.695
3,2,9,5.24E+06,512,15026,202.62
1,3,2,1.05E+08,512,11722,83.214
3,6,12,1.05E+07,512,18777,178.6
3,6,1,5.24E+06,1024,8413.5,360.16
1,1,12,5.24E+06,2048,14589,65.733
3,1,1,5.24E+06,1024,7862.6,382.13
1,1,3,1.05E+06,2048,12633,78.619
1,2,3,1.05E+06,1024,14343,67.011
1,2,12,5.24E+06,1024,20353,48.677
2,1,6,1.05E+07,1024,13221,150.61
1,3,9,2.62E+05,512,12585,75.039
3,1,2,2.62E+05,2048,11070,276.85
1,2,1,2.62E+05,512,7914.2,130
3,3,2,2.62E+05,2048,11687,263.87
2,3,1,1.05E+06,512,9661.6,202.41
3,2,2,1.05E+07,2048,11672,267.59
2,1,3,1.05E+07,1024,12599,159.83
3,6,6,1.05E+08,512,15787,191.95
1,2,3,1.05E+08,2048,14328,67.434
1,3,2,2.62E+05,2048,11518,83.852
2,3,1,5.24E+06,512,9536.1,204.73
2,1,9,2.62E+05,512,12967,150.8
3,2,12,1.05E+06,512,15889,189.54
3,2,12,1.05E+06,2048,16364,189.15
3,1,12,5.24E+06,1024,12539,239.62
2,3,6,1.05E+07,2048,13122,156.1
3,2,2,2.62E+05,512,11421,273.97
1,2,9,1.05E+06,2048,19187,51.458
2,3,9,1.05E+08,2048,13943,141.27
2,3,2,2.62E+05,1024,11491,174.37
2,6,6,1.05E+08,512,13029,153.21
3,6,3,1.05E+07,512,13614,218.1
2,6,9,1.05E+06,2048,14215,138.06
3,2,6,1.05E+07,2048,13714,216.59
2,2,9,5.24E+06,2048,14160,143.35
2,3,6,5.24E+06,1024,13193,149.17
2,6,2,1.05E+08,2048,11403,172.53
3,2,2,1.05E+07,1024,11490,278.64
2,3,3,2.62E+05,512,11589,172.21
2,3,12,5.24E+06,1024,14707,132.91
2,6,2,2.62E+05,512,11742,166.74
1,1,9,1.05E+07,2048,14557,69.437
3,3,9,1.05E+08,2048,16995,184.63
1,6,3,1.05E+08,2048,12814,76.921
1,3,6,1.05E+07,1024,11980,78.924
1,3,12,1.05E+06,512,13068,73.478
1,3,3,1.05E+07,512,12192,78.38
2,2,2,2.62E+05,512,12253,166.92
1,2,12,2.62E+05,1024,20536,47.513
2,1,9,1.05E+07,1024,13875,143.54
2,3,2,1.05E+07,1024,11816,169.11
2,1,12,1.05E+08,2048,14539,135.8
1,1,2,1.05E+06,1024,11009,90.522
3,3,9,1.05E+07,1024,17089,178.04
2,3,2,5.24E+06,1024,11639,172.21
3,3,3,2.62E+05,1024,13419,221.61
3,2,6,1.05E+08,512,13938,213.61
1,3,6,2.62E+05,1024,12790,75.441
1,1,6,2.62E+05,512,13551,71.47
3,6,3,5.24E+06,2048,14130,222.3
1,2,2,2.62E+05,1024,11259,85.93
2,6,6,1.05E+06,1024,13013,153.89
2,1,6,2.62E+05,1024,12553,160.87
1,3,9,2.62E+05,2048,12957,73.267
1,3,3,1.05E+08,512,12307,79.414
1,3,6,1.05E+06,2048,11779,77.761
1,2,9,1.05E+07,1024,19614,48.667
3,6,1,1.05E+07,1024,8344.1,363.01
3,6,3,2.62E+05,1024,13496,214.85
2,6,9,2.62E+05,512,14216,138.64
3,2,1,5.24E+06,1024,8231.7,362.87
3,1,2,1.05E+07,2048,11561,263.6
3,2,1,1.05E+06,2048,8333.2,371.39
3,6,1,1.05E+07,2048,8455.1,365.67
2,3,12,1.05E+07,1024,14750,133.89
2,3,6,1.05E+06,2048,13339,154.39
2,1,3,1.05E+07,2048,12602,158.23
3,6,3,1.05E+06,2048,13699,223.01
3,3,12,1.05E+06,512,17892,172.78
1,2,2,2.62E+05,2048,11125,86.779
2,1,12,5.24E+06,1024,14161,136.24
1,2,9,1.05E+07,2048,19710,49.453
2,3,12,1.05E+08,1024,14757,132.54
2,6,3,2.62E+05,512,11573,167.27
1,2,3,2.62E+05,1024,14361,67.604
2,2,1,5.24E+06,512,8229.4,245.2
2,2,9,5.24E+06,512,14284,143.69
3,3,3,1.05E+08,2048,13499,220.31
3,1,12,5.24E+06,512,12585,239.16
3,3,2,1.05E+08,2048,11077,257.28
2,6,6,1.05E+07,512,12992,155.41
2,2,3,1.05E+08,512,12549,167.05
1,3,9,2.62E+05,1024,13058,73.809
3,2,1,2.62E+05,1024,8426.9,361.58
1,2,12,5.24E+06,2048,20050,51.366
2,1,3,1.05E+08,512,12561,159.21
1,3,9,1.05E+07,2048,12844,74.176
2,2,3,1.05E+07,1024,12088,165.58
3,1,2,1.05E+06,1024,11301,275.85
1,3,2,5.24E+06,2048,11898,80.556
1,3,2,5.24E+06,1024,11795,83.769
2,1,9,1.05E+08,2048,13820,144.9
3,6,6,2.62E+05,512,15483,203.68
1,2,1,1.05E+08,2048,7810.2,127.93
1,1,2,1.05E+08,1024,10817,92.744
1,3,12,1.05E+07,512,13475,68.503
3,3,6,5.24E+06,1024,15373,203.88
2,3,9,1.05E+06,512,13802,139.24
3,2,6,1.05E+06,2048,13970,223.61
2,6,6,1.05E+08,1024,13549,144.8
3,2,2,1.05E+08,1024,11453,270.58
2,6,9,2.62E+05,1024,14471,135.24
3,3,1,1.05E+07,2048,8511.6,360.37
1,1,12,1.05E+07,1024,14971,64.789
1,2,9,1.05E+07,512,19268,51.911
2,6,9,1.05E+08,2048,14121,137.87
1,2,2,5.24E+06,2048,11311,86.368
2,2,12,1.05E+06,512,14365,143.06
1,3,1,2.62E+05,1024,8479.3,111.58
3,2,3,1.05E+08,2048,12315,246.59
2,6,2,2.62E+05,1024,11921,170.53
1,6,9,1.05E+06,512,13405,71.339
1,6,9,2.62E+05,2048,13824,69.907
1,6,1,1.05E+08,2048,8656.6,110.3
1,6,9,1.05E+08,1024,13479,71.964
3,1,3,1.05E+07,2048,11873,263.46
3,1,1,1.05E+08,512,7939.4,379.33
3,6,2,5.24E+06,1024,11969,249.68
2,2,3,1.05E+07,512,12486,163.58
3,3,9,1.05E+08,512,16949,189.3
1,6,9,5.24E+06,512,13396,72.962
3,2,12,1.05E+06,1024,15245,199.96
2,2,3,2.62E+05,1024,12691,163.03
1,6,12,2.62E+05,2048,13432,69.739
3,2,9,1.05E+08,2048,15478,203.55
3,1,6,1.05E+07,1024,11847,250.2
2,3,12,1.05E+07,512,14458,136.56
2,2,1,1.05E+08,1024,8476.8,242.01
3,1,2,2.62E+05,1024,11360,266.53
2,2,12,2.62E+05,1024,13909,144.72
1,6,9,1.05E+07,512,12990,72.943
3,2,1,1.05E+08,2048,7975.1,372.51
2,6,12,1.05E+07,512,15587,129.74
2,6,3,1.05E+06,1024,11645,168.07
2,6,6,1.05E+07,2048,12904,149.38
3,6,3,2.62E+05,512,13634,219.15
2,1,1,1.05E+08,512,8077.3,251.79
1,3,3,1.05E+07,2048,11763,81.158
1,3,1,1.05E+06,2048,8282.6,113.69
3,6,6,1.05E+06,2048,15319,194.8
2,2,9,1.05E+06,512,14408,141.85
2,3,3,1.05E+06,1024,11724,169.37
1,6,6,1.05E+07,1024,12604,74.836
1,3,3,1.05E+06,1024,12217,79.256
2,2,12,5.24E+06,2048,14184,137.27
1,6,6,1.05E+06,2048,12812,73.119
3,6,3,1.05E+07,2048,14052,211.81
1,6,3,1.05E+08,1024,12748,76.717
3,2,6,5.24E+06,512,14041,217.99
1,3,12,1.05E+06,1024,12583,72.016
2,3,1,2.62E+05,1024,9742.7,203.4
1,3,9,5.24E+06,512,12303,76.528
3,1,6,2.62E+05,512,11920,250.24
2,3,1,1.05E+08,512,9503.6,203.99
3,3,9,1.05E+06,512,17286,181.25
3,6,6,1.05E+08,2048,15767,199.75
3,1,12,1.05E+06,512,12174,240.7
3,6,1,1.05E+06,512,8358.1,359.63
1,1,1,1.05E+07,512,9083.2,106.7
2,1,3,1.05E+06,1024,12806,154.68
1,3,1,2.62E+05,2048,8507.8,109.16
3,3,2,1.05E+08,512,11738,259.03
2,2,6,2.62E+05,1024,13270,151.92
2,3,1,1.05E+08,2048,9506,203.82
3,1,2,1.05E+06,512,11192,278.14
3,2,2,2.62E+05,1024,11521,273.84
2,1,1,1.05E+07,1024,7959.8,254.98
2,6,9,1.05E+07,1024,14392,140.46
1,3,1,1.05E+06,1024,8100,115.72
3,1,6,1.05E+08,2048,12072,251.81
3,1,2,5.24E+06,1024,11326,273.88
3,3,1,5.24E+06,2048,8500,373.12
2,2,12,2.62E+05,512,13646,145.26
2,6,2,5.24E+06,1024,11656,169.76
3,6,2,2.62E+05,2048,11792,264.09
2,1,9,5.24E+06,2048,13727,143.56
2,3,3,1.05E+08,512,11524,170.12
3,1,6,1.05E+08,512,11781,258.81
3,6,1,2.62E+05,1024,8361.9,361.94
2,6,1,1.05E+08,2048,9819.2,196.16
3,2,12,1.05E+08,2048,15681,203.01
3,2,3,1.05E+06,2048,12555,244.31
2,1,12,1.05E+07,512,13589,144.86
1,6,12,1.05E+06,512,14008,68.083
1,3,9,1.05E+07,512,12856,72.372
1,3,12,2.62E+05,512,13327,69.522
2,2,6,2.62E+05,2048,13395,150.91
1,2,9,1.05E+06,1024,19209,51.318
3,3,3,1.05E+08,1024,13713,222.1
3,6,9,1.05E+07,512,17433,177.14
2,2,3,1.05E+06,512,12469,162.72
2,6,9,5.24E+06,1024,14311,138.01
3,1,1,1.05E+06,2048,7768.4,390.46
1,3,9,5.24E+06,2048,13104,70.247
3,2,1,5.24E+06,2048,8473,365.42
2,1,6,1.05E+07,512,12824,156.51
3,1,2,1.05E+07,512,10925,274.27
3,3,3,1.05E+06,2048,13652,221.59
1,6,2,2.62E+05,2048,11739,82.245
3,2,6,1.05E+08,2048,13862,212.71
3,3,9,2.62E+05,2048,17079,180.64
3,1,2,1.05E+06,2048,11332,267.57
3,2,12,1.05E+07,512,16054,184.06
1,1,3,2.62E+05,1024,12721,77.152
1,6,6,2.62E+05,2048,13341,68.589
1,2,6,5.24E+06,1024,17406,54.938
3,3,3,1.05E+07,1024,13672,223.3
2,1,2,1.05E+08,512,11277,177.47
1,2,1,1.05E+08,1024,8084.2,123.81
3,6,2,1.05E+07,1024,11680,257.98
1,3,2,2.62E+05,1024,11558,81.884
3,1,3,1.05E+06,1024,11821,258.78
3,1,12,2.62E+05,1024,12515,248.54
3,3,12,2.62E+05,1024,18349,167.46
1,2,9,1.05E+06,512,18889,52.377
1,6,12,5.24E+06,1024,13906,70.048
1,1,1,2.62E+05,512,9260,104.57
3,6,6,1.05E+06,512,15770,193.73
3,1,2,5.24E+06,2048,11409,264.59
1,3,2,1.05E+06,2048,11549,84.664
3,2,3,2.62E+05,1024,12512,242.22
3,1,1,1.05E+07,2048,7999.9,384.8
3,2,3,5.24E+06,2048,12315,247.84
3,1,6,1.05E+07,512,11497,259.74
2,1,2,5.24E+06,2048,11496,174.97
1,2,2,1.05E+07,512,11302,83.442
1,2,6,2.62E+05,2048,16825,60.046
3,1,9,1.05E+06,512,12287,249.69
2,6,6,2.62E+05,2048,13308,151.65
1,3,12,2.62E+05,1024,12305,77.264
3,6,3,1.05E+06,512,13868,213.32
1,1,1,5.24E+06,1024,9334.2,102.94
3,2,12,2.62E+05,512,16022,191.65
1,6,9,1.05E+08,512,13279,70.733
1,2,1,5.24E+06,2048,8056,124.54
2,2,12,5.24E+06,1024,14745,138.28
3,1,9,1.05E+06,1024,12351,241.38
1,2,3,1.05E+07,1024,14584,66.234
2,1,2,2.62E+05,1024,11053,186.79
2,1,2,5.24E+06,1024,10934,180.51
3,3,3,2.62E+05,2048,13318,224.17
2,6,1,2.62E+05,1024,9697.1,201.07
3,2,2,5.24E+06,512,11749,264.86
3,1,12,1.05E+08,512,12489,240.55
1,3,3,1.05E+06,512,12336,76.613
2,3,12,2.62E+05,1024,14620,134.29
3,6,6,1.05E+06,1024,15528,196.24
3,2,6,2.62E+05,1024,13913,214.76
1,6,1,2.62E+05,1024,8506,113.18
3,2,6,1.05E+06,512,14145,208.05
3,3,3,1.05E+06,1024,13658,223.86
1,1,9,1.05E+08,2048,14722,66.798
1,3,2,1.05E+07,1024,11667,82.684
1,6,9,2.62E+05,512,13387,70.633
2,6,3,1.05E+08,1024,12007,165
2,6,2,1.05E+07,512,11428,172.9
1,2,12,5.24E+06,512,20591,47.387
2,3,1,1.05E+07,512,9422.9,211.82
2,2,1,5.24E+06,1024,8207.6,255.33
2,2,2,1.05E+08,512,12581,158.91
1,1,9,1.05E+06,2048,14318,68.578
2,1,6,1.05E+07,2048,12739,156.49
2,6,2,1.05E+07,1024,11537,176.59
2,1,2,1.05E+06,2048,11488,172.87
2,6,12,1.05E+08,2048,15578,127.42
1,3,6,1.05E+08,2048,12455,73.217
3,2,3,5.24E+06,1024,12451,245.09
1,3,9,1.05E+06,512,12724,72.712
1,6,2,1.05E+08,512,11668,82.671
2,2,12,1.05E+07,1024,14617,138.01
3,3,9,5.24E+06,2048,17079,184.46
1,1,9,1.05E+08,1024,14686,65.76
1,3,3,2.62E+05,512,12386,77.368
2,2,6,5.24E+06,2048,13908,146.26
3,3,1,1.05E+06,512,8207.4,373.63
2,2,12,1.05E+08,512,14718,135.21
3,1,9,1.05E+06,2048,12279,240.32
2,2,6,1.05E+07,2048,12322,153.88
1,6,6,1.05E+06,1024,13514,68.725
3,1,3,1.05E+08,512,11912,255.57
3,1,1,1.05E+08,1024,7860.1,375.15
1,6,1,5.24E+06,512,8495.6,112.01
3,1,1,1.05E+06,1024,7845.3,379.21
3,6,3,2.62E+05,2048,13830,219.69
2,6,2,1.05E+06,2048,11929,166.68
1,6,3,2.62E+05,512,12456,80.408
3,2,12,5.24E+06,512,15955,200.74
1,2,12,1.05E+07,2048,20134,51.406
1,2,12,1.05E+08,512,20167,49.514
3,2,3,1.05E+07,1024,12742,238.06
1,3,2,1.05E+07,512,11620,81.587
3,3,1,2.62E+05,512,8196,387.03
2,1,3,1.05E+08,2048,12716,157.12
3,6,9,1.05E+06,512,17254,177.23
3,1,6,5.24E+06,512,12152,246.02
1,2,6,1.05E+08,2048,16455,61.412
3,6,12,1.05E+07,1024,18343,159.53
2,2,2,2.62E+05,1024,12480,159.84
3,1,9,2.62E+05,2048,12150,243.51
1,6,6,1.05E+07,512,12903,71.984
3,6,12,1.05E+06,512,18379,168.9
1,2,12,1.05E+06,1024,19372,50.673
2,3,2,1.05E+08,2048,11384,177.38
2,1,12,1.05E+08,1024,13643,143.02
2,6,3,2.62E+05,2048,12128,161.23
2,1,9,1.05E+06,512,13293,143.77
3,6,9,1.05E+08,2048,17092,179.91
1,1,6,1.05E+07,2048,13955,69.705
2,3,3,1.05E+06,2048,11688,165.08
1,6,12,1.05E+07,512,13511,70.402
2,2,3,2.62E+05,2048,12499,162.46
1,2,9,2.62E+05,1024,19371,51.331
1,2,2,1.05E+08,1024,11067,87.06
1,1,1,1.05E+07,2048,9314.8,102.73
2,6,9,5.24E+06,2048,14304,135.43
2,2,9,1.05E+08,512,13767,147.79
3,1,12,1.05E+06,2048,12827,237.56
1,6,3,5.24E+06,1024,12730,76.43
2,3,2,5.24E+06,2048,11766,168.68
2,1,2,1.05E+07,512,11463,172.79
1,6,12,5.24E+06,2048,13893,68.601
3,2,12,2.62E+05,1024,15617,201.6
3,3,12,1.05E+07,512,17364,176.14
2,1,12,2.62E+05,2048,13618,145.04
1,1,1,1.05E+06,2048,9453.5,101.19
2,2,1,1.05E+07,2048,8674.8,231.9
2,3,9,2.62E+05,2048,13737,141.78
2,2,12,1.05E+07,2048,14421,142.43
3,2,1,1.05E+07,2048,8407,366.26
