A,B,C,D,E,F,G,H,I,J,K,A-,B-
1,0,0,0,1,1,1,1,0,1,0,236.23,16
1,1,0,0,0,1,1,1,1,0,0,229.3,18
1,0,0,1,0,1,1,0,1,0,1,233.15,29
1,0,0,0,0,0,1,1,0,1,1,245.21,16
1,1,1,1,1,0,1,0,0,0,1,218.07,28
1,0,1,1,1,0,0,1,0,1,1,250.04,15
1,1,1,1,1,1,0,0,1,0,0,224.95,29
1,0,1,1,1,1,0,0,0,0,1,217.65,28
1,0,1,1,1,0,0,1,0,0,0,215.85,14
1,1,0,0,1,0,0,0,1,1,1,251.74,28
