Max_spout,Spliters,Counters,Throughput+,Latency-
1.00E+05,5,12,58277,825.91
1000,6,13,48802,169.2
1.00E+05,4,13,55815,876.54
100,2,1,39997,25.032
1000,5,18,59279,171.49
1,4,4,6916.1,1.4471
10,5,8,30839,3.3064
10000,5,16,52794,827.04
10,3,7,30044,3.3138
1,4,3,7331.2,1.3902
1,6,12,7165.7,1.4295
1.00E+06,5,11,53942,888.87
1.00E+06,3,9,58277,775.45
1.00E+05,5,15,55162,1249.1
100,1,12,53898,17.537
10,4,3,30954,3.258
1,5,12,6573.8,1.5572
1000,2,10,56649,177.42
10,1,12,28007,3.5948
1.00E+06,1,5,69014,48267
1,5,6,7000.6,1.446
100,4,17,53212,19.881
1.00E+05,3,3,43551,806.48
10000,6,10,45921,468.44
1.00E+06,1,1,66418,91578
1000,6,3,43097,217.53
1.00E+06,4,4,41062,897.43
10,6,18,30611,3.2763
100,4,9,49746,19.719
1.00E+05,3,16,59252,868.23
1000,6,7,40440,224.07
10000,2,8,57685,1722
1.00E+05,1,8,62165,14336
1,1,16,5283.2,1.9688
10000,1,18,64152,1565.8
1.00E+06,6,4,45085,653.92
1000,2,16,63510,116.06
1000,2,2,47925,212.72
1000,6,12,48093,174.74
1,6,6,7767.2,1.3184
100,2,12,54774,17.333
100,6,13,46496,18.653
1,3,18,6296.5,1.6335
100,1,18,54025,17.415
1,1,11,5300.4,1.9305
100,1,16,55413,17.56
1.00E+06,5,18,54890,829.28
1.00E+05,6,6,43286,570.68
10,3,14,29954,3.3561
1.00E+06,1,9,82905,33086
1.00E+06,2,5,63131,81802
10000,4,2,32762,1123.6
1.00E+05,3,5,50951,825.53
1.00E+06,3,3,43923,834.66
1,3,7,7266.3,1.4241
1.00E+06,5,1,28155,1546.7
100,2,17,55616,17.036
1.00E+06,4,1,73975,27361
10000,5,18,55113,791.62
1.00E+05,6,17,44254,652.28
1000,5,13,59666,171.3
1.00E+06,2,10,90483,40896
1,5,7,6855.4,1.4534
10000,2,2,48986,2043.7
10,4,5,30406,3.3592
10,6,4,32233,3.1626
1.00E+05,3,6,54630,831.75
10000,5,11,56989,830.78
1,6,5,7532.7,1.3448
1000,6,6,44860,196.18
10,3,3,31820,3.173
10,3,15,30182,3.3306
100,4,7,54730,18.332
100,5,3,40247,25.347
1,1,9,5220.9,1.8724
10,3,2,32680,3.058
1,2,10,5370.8,1.8457
1.00E+05,5,2,34813,1027.4
10000,5,14,56405,820.87
1000,3,16,59858,172.84
1.00E+06,5,3,36871,973.83
10,1,11,27273,3.5566
1.00E+06,6,10,45823,549.69
100,2,5,47051,22.11
100,6,9,45665,20.214
1,4,2,7928.6,1.3264
1,6,8,7104.5,1.3724
10000,4,16,58658,799.13
10000,4,9,53002,914.21
1000,3,17,59539,175.9
1000,2,9,57605,168.94
1.00E+05,4,15,55649,878.43
10,3,18,29004,3.4422
1,3,5,7130.9,1.4207
1,6,17,6858.3,1.4572
1.00E+05,3,9,57433,925.43
1000,3,11,58614,169.62
100,4,1,46605,22.206
10000,3,6,53857,766.41
1.00E+06,5,6,42877,863.05
1.00E+05,3,4,53934,1229.4
1.00E+05,2,9,70997,11549
1,4,15,6276.2,1.6329
10000,6,17,45751,524.66
1.00E+05,6,10,44348,551.68
10000,3,8,58858,748.62
10000,3,1,51479,1811.1
10000,2,3,61616,1588.4
1,2,6,5546.3,1.8161
10,1,2,30487,3.2351
1.00E+06,2,1,36750,94553
1000,4,8,53299,191.88
1,3,8,6900.3,1.4368
10000,2,18,77751,1186.4
10,2,3,34032,2.9425
1,5,1,7990.6,1.2994
1000,5,9,57228,182.22
10,2,9,30945,3.2195
10,4,9,30121,3.3636
1,1,13,5201.2,1.9178
10,5,11,28365,3.4786
10,5,5,31592,3.2717
1000,4,17,61043,172.11
10,4,6,30674,3.274
10000,6,7,40972,835.76
1000,6,1,51216,176.28
1000,5,5,49159,205.99
1000,6,14,51732,161.42
100,5,12,52862,18.754
1,6,14,6914.1,1.4566
1.00E+05,3,12,56804,806.52
100,6,7,40728,24.383
1.00E+05,2,17,83057,10676
1000,1,8,53505,174.83
1.00E+05,4,7,55388,796.09
100,1,5,47456,21.389
10000,1,8,62588,1376.4
1,6,1,7226.1,1.404
1000,5,3,41825,252.3
100,6,4,43909,22.236
1,5,16,6304.4,1.5942
10000,3,11,58125,823.45
1.00E+06,2,13,72768,390.52
10000,2,4,52942,1857.9
10,1,5,28189,3.5178
1.00E+05,4,4,40355,897.75
10,5,17,28762,3.4509
1.00E+05,5,3,36113,923.03
10,2,5,32465,3.0701
1000,2,14,63127,141.81
1.00E+06,3,2,64297,720.35
1.00E+05,6,8,47573,476.85
10000,4,7,58163,722.58
10,3,1,29324,3.3776
1.00E+05,1,16,63390,14063
1.00E+05,3,8,57748,737.65
10000,1,10,64422,1472.5
10,5,13,28871,3.541
1,1,6,5420.2,1.8391
1000,3,18,60789,167.77
100,2,7,51649,19.832
100,3,4,45557,23.217
1000,2,12,62880,143.2
1.00E+06,1,14,95094,36603
1.00E+06,3,17,56236,853.96
1.00E+06,2,14,87119,26320
1.00E+05,1,1,45189,20990
1,6,11,7037.9,1.4329
10000,2,14,75596,1100.8
10,4,15,29159,3.4936
1.00E+05,4,6,48289,852.67
10,1,16,27584,3.6382
10,5,6,30234,3.341
1.00E+05,5,4,33910,1023.2
1,5,13,6373.1,1.5647
100,6,1,46071,21.241
1.00E+06,1,16,70303,60552
100,4,14,50767,19.888
