Max_spout,Spliters,Counters,Throughput+,Latency-
1.00E+05,5,12,58277,825.91
1000,6,13,48802,169.2
1.00E+05,4,13,55815,876.54
100,2,1,39997,25.032
1000,5,18,59279,171.49
1,4,4,6916.1,1.4471
10,5,8,30839,3.3064
10000,5,16,52794,827.04
10,3,7,30044,3.3138
1,4,3,7331.2,1.3902
1,6,12,7165.7,1.4295
1.00E+06,5,11,53942,888.87
1.00E+06,3,9,58277,775.45
1.00E+05,5,15,55162,1249.1
100,1,12,53898,17.537
10,4,3,30954,3.258
1,5,12,6573.8,1.5572
1000,2,10,56649,177.42
10,1,12,28007,3.5948
1.00E+06,1,5,69014,48267
1,5,6,7000.6,1.446
100,4,17,53212,19.881
1.00E+05,3,3,43551,806.48
10000,6,10,45921,468.44
1.00E+06,1,1,66418,91578
1000,6,3,43097,217.53
1.00E+06,4,4,41062,897.43
10,6,18,30611,3.2763
100,4,9,49746,19.719
1.00E+05,3,16,59252,868.23
1000,6,7,40440,224.07
10000,2,8,57685,1722
1.00E+05,1,8,62165,14336
1,1,16,5283.2,1.9688
10000,1,18,64152,1565.8
1.00E+06,6,4,45085,653.92
1000,2,16,63510,116.06
1000,2,2,47925,212.72
1000,6,12,48093,174.74
1,6,6,7767.2,1.3184
100,2,12,54774,17.333
100,6,13,46496,18.653
1,3,18,6296.5,1.6335
100,1,18,54025,17.415
1,1,11,5300.4,1.9305
100,1,16,55413,17.56
1.00E+06,5,18,54890,829.28
1.00E+05,6,6,43286,570.68
10,3,14,29954,3.3561
1.00E+06,1,9,82905,33086
1.00E+06,2,5,63131,81802
10000,4,2,32762,1123.6
1.00E+05,3,5,50951,825.53
1.00E+06,3,3,43923,834.66
1,3,7,7266.3,1.4241
1.00E+06,5,1,28155,1546.7
100,2,17,55616,17.036
1.00E+06,4,1,73975,27361
10000,5,18,55113,791.62
1.00E+05,6,17,44254,652.28
1000,5,13,59666,171.3
1.00E+06,2,10,90483,40896
1,5,7,6855.4,1.4534
10000,2,2,48986,2043.7
10,4,5,30406,3.3592
10,6,4,32233,3.1626
1.00E+05,3,6,54630,831.75
10000,5,11,56989,830.78
1,6,5,7532.7,1.3448
1000,6,6,44860,196.18
10,3,3,31820,3.173
10,3,15,30182,3.3306
100,4,7,54730,18.332
100,5,3,40247,25.347
1,1,9,5220.9,1.8724
10,3,2,32680,3.058
1,2,10,5370.8,1.8457
1.00E+05,5,2,34813,1027.4
10000,5,14,56405,820.87
1000,3,16,59858,172.84
1.00E+06,5,3,36871,973.83
10,1,11,27273,3.5566
1.00E+06,6,10,45823,549.69
100,2,5,47051,22.11
100,6,9,45665,20.214
1,4,2,7928.6,1.3264
1,6,8,7104.5,1.3724
10000,4,16,58658,799.13
10000,4,9,53002,914.21
1000,3,17,59539,175.9
1000,2,9,57605,168.94
1.00E+05,4,15,55649,878.43
10,3,18,29004,3.4422
1,3,5,7130.9,1.4207
1,6,17,6858.3,1.4572
1.00E+05,3,9,57433,925.43
1000,3,11,58614,169.62
100,4,1,46605,22.206
10000,3,6,53857,766.41
1.00E+06,5,6,42877,863.05
1.00E+05,3,4,53934,1229.4
1.00E+05,2,9,70997,11549
1,4,15,6276.2,1.6329
10000,6,17,45751,524.66
1.00E+05,6,10,44348,551.68
10000,3,8,58858,748.62
10000,3,1,51479,1811.1
10000,2,3,61616,1588.4
1,2,6,5546.3,1.8161
10,1,2,30487,3.2351
1.00E+06,2,1,36750,94553
1000,4,8,53299,191.88
1,3,8,6900.3,1.4368
10000,2,18,77751,1186.4
10,2,3,34032,2.9425
1,5,1,7990.6,1.2994
1000,5,9,57228,182.22
10,2,9,30945,3.2195
10,4,9,30121,3.3636
1,1,13,5201.2,1.9178
10,5,11,28365,3.4786
10,5,5,31592,3.2717
1000,4,17,61043,172.11
10,4,6,30674,3.274
10000,6,7,40972,835.76
1000,6,1,51216,176.28
1000,5,5,49159,205.99
1000,6,14,51732,161.42
100,5,12,52862,18.754
1,6,14,6914.1,1.4566
1.00E+05,3,12,56804,806.52
100,6,7,40728,24.383
1.00E+05,2,17,83057,10676
1000,1,8,53505,174.83
1.00E+05,4,7,55388,796.09
100,1,5,47456,21.389
10000,1,8,62588,1376.4
1,6,1,7226.1,1.404
1000,5,3,41825,252.3
100,6,4,43909,22.236
1,5,16,6304.4,1.5942
10000,3,11,58125,823.45
1.00E+06,2,13,72768,390.52
10000,2,4,52942,1857.9
10,1,5,28189,3.5178
1.00E+05,4,4,40355,897.75
10,5,17,28762,3.4509
1.00E+05,5,3,36113,923.03
10,2,5,32465,3.0701
1000,2,14,63127,141.81
1.00E+06,3,2,64297,720.35
1.00E+05,6,8,47573,476.85
10000,4,7,58163,722.58
10,3,1,29324,3.3776
1.00E+05,1,16,63390,14063
1.00E+05,3,8,57748,737.65
10000,1,10,64422,1472.5
10,5,13,28871,3.541
1,1,6,5420.2,1.8391
1000,3,18,60789,167.77
100,2,7,51649,19.832
100,3,4,45557,23.217
1000,2,12,62880,143.2
1.00E+06,1,14,95094,36603
1.00E+06,3,17,56236,853.96
1.00E+06,2,14,87119,26320
1.00E+05,1,1,45189,20990
1,6,11,7037.9,1.4329
10000,2,14,75596,1100.8
10,4,15,29159,3.4936
1.00E+05,4,6,48289,852.67
10,1,16,27584,3.6382
10,5,6,30234,3.341
1.00E+05,5,4,33910,1023.2
1,5,13,6373.1,1.5647
100,6,1,46071,21.241
1.00E+06,1,16,70303,60552
100,4,14,50767,19.888
1.00E+05,3,7,43754,820.29
100,2,4,45332,21.875
10,3,9,30268,3.358
10,2,7,31642,3.2213
1,2,15,5381.5,1.8954
1000,6,10,45031,177.52
1,1,1,5434.7,1.8632
100,1,7,52115,19.205
100,5,17,53022,18.921
1.00E+06,4,10,54489,824.36
1.00E+06,5,10,54691,808.49
1.00E+06,2,12,79508,17401
1.00E+06,6,11,45294,505.23
100,3,15,54598,18.623
1.00E+05,5,10,55095,853.41
1000,5,12,55750,182.82
1.00E+05,2,5,61746,14625
1.00E+06,6,9,45737,488.02
10000,6,2,53858,425.77
100,3,2,51763,19.574
100,1,6,51659,20.06
10000,3,14,57828,792.73
1.00E+05,6,7,38731,827.65
1,2,1,5698.4,1.8184
1.00E+06,2,15,77306,17328
1000,4,18,56956,181.4
10,2,13,30675,3.2491
1,3,15,6513.8,1.5659
10000,4,4,39796,891.95
10000,2,7,66185,1301.6
1000,5,11,56833,182.63
10,1,17,27657,3.6694
1.00E+06,2,17,91538,37087
100,4,18,50439,19.912
1.00E+06,4,6,46966,853.63
10,6,13,30842,3.226
1.00E+06,3,16,54812,796.91
10,4,2,29418,3.5282
1000,1,5,54852,184.6
10000,4,3,36455,1007.8
10000,2,16,72028,364.41
100,5,5,45951,22.136
1000,5,10,54189,184.45
10000,1,9,64300,1468.8
1.00E+06,1,13,81950,55477
1,5,4,6534.9,1.5195
1000,3,9,57754,175.03
1000,2,18,65133,143.95
100,5,14,50797,19.589
1.00E+05,2,16,70660,503.57
1,3,13,7017.7,1.5023
10000,2,15,79489,1165.2
1000,4,3,38038,276.55
10,4,13,29871,3.3572
1,6,16,7150.8,1.4092
10000,5,17,56302,789.22
1000,1,4,52119,194.73
1,3,14,6560.3,1.5364
10000,4,8,46546,851.16
10,3,10,30507,3.2954
10,6,1,30328,3.3034
10,6,14,30848,3.2613
1,5,9,6683.8,1.5397
10000,2,13,71459,387.57
1000,4,7,59354,172.53
1.00E+05,1,10,65424,13340
100,1,17,53428,17.798
1,5,17,6394.5,1.6168
1000,3,4,49313,200.43
1,2,4,5775.6,1.7408
100,6,10,45027,21.197
1.00E+05,2,10,64860,14685
1000,6,11,48956,174.12
1000,6,5,44651,200.39
10000,1,1,50789,2008.5
10000,2,10,67768,1463.6
100,2,14,55727,18.091
100,3,18,54581,18.323
100,1,2,46286,22.103
1.00E+05,3,17,54411,883.79
10,6,8,31859,3.204
10,4,12,30191,3.3699
1.00E+05,4,5,44360,820.19
1.00E+06,3,1,72271,30521
10,5,18,28791,3.511
100,2,16,57972,16.279
1,3,11,6678.2,1.5247
1000,4,11,57962,176.22
100,6,2,51600,19.351
100,4,10,50731,20.16
100,2,10,54155,18.162
10000,4,1,55902,1726.8
1000,1,9,63205,143.47
10,3,13,29956,3.3254
100,4,13,52643,19.134
100,5,4,39310,26.083
100,3,8,53673,18.819
1,5,14,6400.4,1.5555
100,5,2,36286,27.571
1.00E+06,4,14,55471,842.9
1000,4,12,54865,184.36
1.00E+05,3,10,55855,791.55
1.00E+06,5,4,34482,992.83
1.00E+06,4,15,56222,821.53
1000,3,13,59795,172.82
10000,5,8,53575,770.37
1.00E+05,4,2,33020,1152
1,4,5,6869.1,1.4805
1,6,10,7591,1.3139
1.00E+06,5,16,52914,835.93
10000,1,15,65670,1544.7
1,2,14,5464.8,1.9197
1,1,2,5552.9,1.8259
1.00E+06,6,3,43784,874.17
1.00E+06,6,13,47157,529.31
1.00E+06,6,12,45814,514.16
1.00E+05,2,12,79475,10377
10,4,17,28135,3.5179
1,6,7,7767.6,1.331
1000,5,7,54866,194.78
1,6,9,7381.6,1.3855
1.00E+05,2,4,51258,18328
10000,2,11,73286,1183.4
10000,3,17,55429,816.52
1.00E+05,5,7,50286,848.09
100,1,15,54676,16.838
100,2,6,47652,21.37
1.00E+05,4,12,54068,830.79
100,6,6,46332,21.147
10000,1,13,64277,1595.8
10000,3,5,52020,816.86
1,1,14,5042.6,1.9422
1,1,17,5190.9,1.9543
1,4,17,6151.7,1.6312
1.00E+06,2,7,71997,27969
100,1,9,55090,18.567
10000,1,2,58503,1682.6
1,1,18,5137.8,1.9503
100,6,14,48914,19.031
1.00E+05,2,18,78561,11850
10000,5,13,55044,791.56
10,2,12,30864,3.2659
100,5,15,52117,19.199
1.00E+06,3,8,58117,812.82
1000,2,7,56569,168.79
1.00E+05,4,1,47322,16401
1,5,3,7040.8,1.446
1.00E+06,6,2,53945,447.48
10,1,10,28244,3.4636
1.00E+05,2,15,81320,10245
100,2,18,55966,16.927
1.00E+05,1,12,65922,13977
1000,6,15,49308,170.22
10000,6,18,46995,591.56
1,1,3,5529.9,1.8618
1.00E+06,6,18,47878,531.32
10,2,1,28180,3.5385
1.00E+06,3,14,59461,810.27
10000,1,11,65911,1394.4
100,2,2,46785,21.854
1,4,11,6509,1.6195
1.00E+05,5,9,55332,800.45
10000,4,5,44606,876.83
10000,3,12,58415,783.82
10,6,16,30727,3.2578
10,2,16,30324,3.2671
1.00E+05,2,11,76492,11936
10000,4,17,56387,877.9
1000,6,8,49745,161.93
100,2,11,57860,16.393
1.00E+05,6,4,43977,662.96
10000,1,5,63080,1516
1.00E+05,3,11,58079,773.62
1000,2,5,50993,205.93
10000,1,12,62552,1539.4
10,6,17,29777,3.3335
10000,5,1,26744,1486.5
1000,1,13,67571,146.65
1.00E+06,6,15,50244,522.62
1.00E+05,2,3,58901,15448
100,3,5,48057,20.875
100,1,10,53349,18.9
10000,2,12,74141,1169.3
1.00E+06,5,9,55087,865.8
1.00E+06,4,7,55725,803.82
10000,6,8,48377,453.5
1.00E+06,6,6,43657,618.01
1000,3,2,60799,166.47
1.00E+06,3,10,56862,827.55
1.00E+05,5,18,55594,813.39
1.00E+06,2,6,68913,56665
10000,6,12,44764,541.08
1,4,1,6764.7,1.477
1000,1,11,64284,143.66
10000,2,9,66839,1407.6
1,3,2,7468.3,1.3264
10000,3,10,54797,816.4
1.00E+05,6,12,44941,539.73
1.00E+05,1,4,60895,15073
1.00E+05,5,6,45710,848.9
10,6,15,30885,3.2422
1000,4,4,43890,231.82
1,4,18,6241.1,1.6
1000,3,15,57738,170.5
1.00E+05,1,2,56635,16829
10,1,13,27695,3.5988
1.00E+05,6,18,47520,601.95
1,5,8,7004.2,1.4586
1000,2,6,53012,197.96
10,5,10,30269,3.3514
10,4,10,29304,3.4023
1000,2,15,66965,136.33
10,4,14,30010,3.389
1000,3,10,55308,184.64
1,5,18,6293.2,1.6017
10,2,6,32716,3.0902
1.00E+06,2,11,78731,24278
10,2,11,30705,3.2506
10,2,4,31513,3.1552
1.00E+05,6,14,45790,487.01
10,4,4,30830,3.2615
10000,4,14,54537,828.62
100,4,6,49121,20.616
10,2,8,31045,3.2466
1,5,15,6345.6,1.5636
10,6,9,31656,3.1751
10,6,2,34466,2.9167
10000,6,3,42753,904.03
1,2,16,5424,1.8711
1.00E+05,3,2,64186,709.56
10000,1,7,59942,1727.8
10,6,7,31102,3.1728
10000,4,18,53160,836.73
10,2,14,29973,3.3283
1.00E+05,6,15,47606,525.63
10000,3,3,40776,833.19
100,1,3,49918,20.812
1,1,15,5257.5,1.9272
100,3,6,52614,19.297
1,4,9,6256.8,1.6328
1.00E+06,4,8,49519,860.01
10000,6,1,56278,1267.7
10,1,3,28894,3.4678
1.00E+05,5,11,54720,827.53
1000,4,1,52846,187.36
1000,4,9,55281,186.28
1.00E+05,6,9,45395,528.03
1.00E+06,6,14,48325,518.26
10,3,4,32064,3.1989
1.00E+05,6,16,47476,535.45
