Max_spout,Spliters,Counters,Throughput+,Latency-
1.00E+05,2,17,83057,10676
100,3,1,46137,22.012
1.00E+05,1,1,45189,20990
10000,3,9,57998,731.92
1,1,18,5137.8,1.9503
1,1,4,5646.8,1.8299
10,3,10,30507,3.2954
1,4,3,7331.2,1.3902
1000,5,3,41825,252.3
10000,4,10,52129,812.86
1.00E+06,3,6,55815,784.2
10,5,9,30321,3.4058
10000,5,4,36179,999.54
1.00E+05,6,6,43286,570.68
1000,2,8,49891,206.25
10,1,2,30487,3.2351
1,3,13,7017.7,1.5023
1.00E+06,1,15,85140,40213
10000,6,4,43014,743.21
1.00E+05,3,3,43551,806.48
100,2,10,54155,18.162
1.00E+05,2,13,76190,789.55
1000,1,12,66743,140.29
100,4,16,52702,18.764
1000,2,4,48976,203.12
100,5,7,48844,20.129
1.00E+06,5,8,53027,895.41
100,1,12,53898,17.537
1.00E+05,4,14,55063,918.63
1000,4,18,56956,181.4
10,1,13,27695,3.5988
1.00E+05,4,8,51106,910.94
1,6,15,7042.3,1.4358
1.00E+06,6,4,45085,653.92
1,2,2,5801.6,1.7259
1.00E+06,2,1,36750,94553
1000,3,1,53563,187.28
1000,6,4,45218,192.37
100,5,2,36286,27.571
1.00E+06,4,2,31507,1210.1
10,2,5,32465,3.0701
1,1,5,5534.5,1.8374
1.00E+06,6,15,50244,522.62
1.00E+06,6,3,43784,874.17
1.00E+06,3,13,58196,753.06
100,3,16,54903,18.29
1000,5,13,59666,171.3
1.00E+06,2,17,91538,37087
10000,4,13,58281,784.23
1,5,10,6437.4,1.5584
1,6,16,7150.8,1.4092
1.00E+05,4,2,33020,1152
1.00E+06,5,12,54673,838.89
1,4,12,6686.6,1.5439
10,1,11,27273,3.5566
1.00E+05,3,14,59394,791.86
100,1,2,46286,22.103
1000,3,2,60799,166.47
1.00E+06,6,5,42758,696.02
1000,2,6,53012,197.96
10000,2,4,52942,1857.9
1.00E+05,2,14,75299,10531
1.00E+05,1,15,64561,15257
1000,4,11,57962,176.22
1.00E+06,3,4,52085,1052.8
10000,3,12,58415,783.82
1.00E+05,4,11,55317,784.34
10000,3,11,58125,823.45
1,2,16,5424,1.8711
10,5,4,30228,3.3734
1,6,3,7680.7,1.3299
10,3,8,30063,3.3333
1000,2,3,51798,195.36
1000,5,10,54189,184.45
10,4,8,29361,3.4324
1.00E+05,2,1,36915,25965
100,2,11,57860,16.393
1000,4,8,53299,191.88
10,6,17,29777,3.3335
1.00E+06,2,9,80590,23656
100,5,13,50365,19.829
10,6,14,30848,3.2613
10000,3,3,40776,833.19
1.00E+05,1,9,67355,14309
100,2,14,55727,18.091
1.00E+06,5,2,36078,1020.6
10,1,5,28189,3.5178
1.00E+06,2,8,80544,30348
10,2,2,32999,3.0305
1000,2,11,61353,156.71
10,2,12,30864,3.2659
1000,2,9,57605,168.94
1.00E+05,2,9,70997,11549
1,5,11,6673.1,1.5382
10,5,10,30269,3.3514
1.00E+05,6,9,45395,528.03
1,4,1,6764.7,1.477
100,5,12,52862,18.754
1.00E+05,4,3,36917,1175.7
10,5,6,30234,3.341
1,5,9,6683.8,1.5397
10000,2,2,48986,2043.7
10000,1,7,59942,1727.8
1,5,1,7990.6,1.2994
1,3,14,6560.3,1.5364
10,3,14,29954,3.3561
10000,2,15,79489,1165.2
100,4,15,52719,19.139
1,6,14,6914.1,1.4566
100,4,12,50747,19.686
100,5,8,52163,18.834
1,3,16,6634,1.5347
1,4,17,6151.7,1.6312
100,2,5,47051,22.11
10,5,5,31592,3.2717
10,4,4,30830,3.2615
1000,6,3,43097,217.53
1000,1,13,67571,146.65
1000,1,18,67460,145.24
1.00E+05,3,11,58079,773.62
1000,5,2,38185,266.02
1,1,1,5434.7,1.8632
1,3,8,6900.3,1.4368
1.00E+05,3,7,43754,820.29
100,1,16,55413,17.56
1.00E+06,4,13,54540,792.39
1.00E+06,2,2,57085,85782
1.00E+06,2,6,68913,56665
10000,1,13,64277,1595.8
1.00E+05,5,17,57302,843.75
1.00E+05,2,2,47481,17940
1.00E+05,1,2,56635,16829
1000,1,17,64267,155.39
1,1,2,5552.9,1.8259
1.00E+06,3,1,72271,30521
10,5,14,28961,3.4509
1,6,9,7381.6,1.3855
1000,3,15,57738,170.5
1000,3,6,56000,192.73
1.00E+06,5,16,52914,835.93
100,4,8,49490,20.154
1,2,17,5381,1.9208
1.00E+06,2,11,78731,24278
1.00E+06,1,9,82905,33086
10,2,13,30675,3.2491
10000,4,1,55902,1726.8
1.00E+05,6,16,47476,535.45
10,2,11,30705,3.2506
1.00E+05,4,9,52139,816.63
10,4,12,30191,3.3699
100,4,14,50767,19.888
1.00E+06,1,16,70303,60552
10000,4,7,58163,722.58
1,5,8,7004.2,1.4586
10,1,8,28536,3.5172
1.00E+05,1,13,65445,14273
1000,6,16,45229,193.45
10,1,18,27734,3.6682
10000,4,6,47779,775.03
10000,2,3,61616,1588.4
1.00E+06,5,18,54890,829.28
10,3,6,30616,3.3052
1,6,1,7226.1,1.404
1.00E+05,6,5,42988,756.13
1.00E+06,6,10,45823,549.69
1.00E+06,4,15,56222,821.53
1000,5,7,54866,194.78
1.00E+06,2,13,72768,390.52
1.00E+06,1,5,69014,48267
10,5,11,28365,3.4786
1.00E+05,3,9,57433,925.43
1,5,18,6293.2,1.6017
10000,4,18,53160,836.73
1000,5,17,59520,172.09
1.00E+06,3,15,59941,860.92
1.00E+06,4,17,55664,1011.6
1000,1,14,67553,140.5
1.00E+05,5,6,45710,848.9
100,4,9,49746,19.719
100,2,1,39997,25.032
1.00E+06,4,5,41780,911.8
1.00E+06,4,10,54489,824.36
100,2,7,51649,19.832
10000,4,2,32762,1123.6
100,1,13,54443,17.328
1.00E+06,3,3,43923,834.66
1,6,10,7591,1.3139
10,6,15,30885,3.2422
10,1,6,28862,3.5443
100,3,14,55033,18.287
1.00E+05,3,16,59252,868.23
100,5,16,49782,20.192
1000,4,17,61043,172.11
10,1,3,28894,3.4678
1.00E+05,4,18,52242,883.67
10000,4,8,46546,851.16
1.00E+05,6,8,47573,476.85
1.00E+05,1,8,62165,14336
100,1,10,53349,18.9
1000,3,11,58614,169.62
1000,5,16,53494,190.48
10,6,9,31656,3.1751
100,1,11,55611,17.024
10000,1,6,63667,1499.3
100,6,10,45027,21.197
10000,1,5,63080,1516
1.00E+06,1,12,85232,40805
1,1,8,5377.4,1.8902
10000,4,15,55474,803.04
1,6,4,7690.8,1.3
10,3,13,29956,3.3254
1,4,16,6251.3,1.6295
1.00E+06,1,10,73506,40071
1.00E+05,3,18,58816,812.4
10,2,1,28180,3.5385
1,5,2,7467.6,1.4
1000,5,9,57228,182.22
10,5,7,29903,3.374
1.00E+06,6,12,45814,514.16
1.00E+06,1,3,63021,82187
1.00E+05,3,15,57327,756.68
10000,4,14,54537,828.62
1,3,15,6513.8,1.5659
1.00E+06,1,11,93548,40881
1,2,14,5464.8,1.9197
1,2,18,5351.2,1.8451
100,6,13,46496,18.653
10,6,5,32256,3.1328
1000,6,8,49745,161.93
10,5,1,29790,3.3747
100,3,8,53673,18.819
100,2,12,54774,17.333
1000,2,1,41689,239.02
1,4,18,6241.1,1.6
100,4,10,50731,20.16
1,4,5,6869.1,1.4805
1.00E+05,5,4,33910,1023.2
10,1,16,27584,3.6382
10,4,15,29159,3.4936
1.00E+06,3,2,64297,720.35
100,5,6,44432,22.501
1000,1,5,54852,184.6
10000,4,4,39796,891.95
1,2,11,5378.1,1.8613
1000,3,4,49313,200.43
1000,6,13,48802,169.2
10,3,17,29452,3.4393
1.00E+06,6,7,39864,904.82
1000,4,13,58388,171.97
1,1,12,5258.8,1.9272
1000,6,15,49308,170.22
1,5,17,6394.5,1.6168
10,2,8,31045,3.2466
10,4,2,29418,3.5282
1000,4,3,38038,276.55
1.00E+05,4,6,48289,852.67
10000,1,17,61870,1643
1000,2,10,56649,177.42
10,4,17,28135,3.5179
1.00E+05,6,14,45790,487.01
1,2,5,5846.6,1.8195
10000,1,4,64087,1529.5
1000,6,9,47213,181.57
1,1,15,5257.5,1.9272
1.00E+06,5,13,54479,824.38
1.00E+06,3,8,58117,812.82
1.00E+05,2,16,70660,503.57
1.00E+05,1,7,61873,16088
1000,3,9,57754,175.03
100,6,1,46071,21.241
10000,3,15,58308,754.76
100,4,7,54730,18.332
1000,4,4,43890,231.82
1.00E+05,1,18,66943,14608
1.00E+05,5,16,54569,931.08
10000,2,12,74141,1169.3
1,2,12,5577.5,1.8543
1.00E+05,3,2,64186,709.56
1,2,7,5594.7,1.8287
10000,1,10,64422,1472.5
1.00E+06,5,1,28155,1546.7
10,4,5,30406,3.3592
100,4,2,33592,30.38
1,3,5,7130.9,1.4207
100,3,6,52614,19.297
100,1,5,47456,21.389
100,5,14,50797,19.589
100,6,9,45665,20.214
1000,6,18,47309,173.16
1,3,12,6589.5,1.5266
10000,6,10,45921,468.44
100,6,6,46332,21.147
10000,6,5,43547,681.48
1.00E+05,1,16,63390,14063
1.00E+05,5,10,55095,853.41
10000,3,6,53857,766.41
1.00E+06,2,14,87119,26320
10000,6,11,46686,513.58
1.00E+05,1,10,65424,13340
100,6,11,46910,19.079
1,6,17,6858.3,1.4572
10,6,6,31394,3.2462
1.00E+05,5,12,58277,825.91
1.00E+05,4,12,54068,830.79
1,6,2,7496.3,1.3678
1000,4,1,52846,187.36
1000,3,8,58304,174.86
10000,3,4,53813,1140.1
1,6,18,6857.8,1.4954
100,4,5,46977,21.811
10000,2,13,71459,387.57
1.00E+05,3,12,56804,806.52
1.00E+05,2,11,76492,11936
1.00E+06,4,3,37308,963.54
1000,2,5,50993,205.93
1.00E+05,4,7,55388,796.09
1.00E+06,5,17,56517,846.58
1.00E+06,3,12,58792,853.42
10000,5,13,55044,791.56
100,4,4,42733,24.039
100,5,18,51769,19.344
1.00E+06,4,14,55471,842.9
