Max_spout,Spliters,Counters,Throughput+,Latency-
1.00E+05,3,4,53934,1229.4
1.00E+06,6,18,47878,531.32
100,5,15,52117,19.199
10,3,9,30268,3.358
1.00E+06,4,2,31507,1210.1
1.00E+05,1,6,64450,15049
10000,1,15,65670,1544.7
10,5,9,30321,3.4058
1.00E+06,3,7,50375,808.05
1.00E+05,1,17,61329,15927
1.00E+05,4,4,40355,897.75
10000,6,14,47003,494.8
1000,1,17,64267,155.39
1,4,8,6386.8,1.531
1.00E+06,3,13,58196,753.06
1.00E+06,5,14,50915,811.7
1.00E+06,2,4,55321,63627
1,3,8,6900.3,1.4368
1000,5,18,59279,171.49
1.00E+06,3,15,59941,860.92
10000,5,12,56196,775.45
1.00E+05,1,3,59297,15169
10000,5,15,54627,810.04
1,5,7,6855.4,1.4534
1000,3,9,57754,175.03
100,1,15,54676,16.838
1000,6,4,45218,192.37
10000,1,11,65911,1394.4
1000,3,14,60581,167.99
1,2,14,5464.8,1.9197
10000,6,12,44764,541.08
1000,1,6,55423,176.69
10,3,15,30182,3.3306
1000,1,4,52119,194.73
1000,5,1,30328,339.94
10000,6,15,48354,478.39
10000,1,3,56933,1808.1
1.00E+05,5,7,50286,848.09
1,4,9,6256.8,1.6328
10000,2,18,77751,1186.4
1,2,13,5602.6,1.852
1.00E+05,1,16,63390,14063
1.00E+05,6,4,43977,662.96
10,5,11,28365,3.4786
1,4,12,6686.6,1.5439
100,2,16,57972,16.279
100,2,5,47051,22.11
1000,5,2,38185,266.02
10000,6,5,43547,681.48
10,2,12,30864,3.2659
100,3,8,53673,18.819
1000,6,11,48956,174.12
1000,6,7,40440,224.07
1,4,17,6151.7,1.6312
1.00E+05,3,14,59394,791.86
1.00E+06,2,18,81840,11246
100,1,9,55090,18.567
100,6,15,46076,19.476
1.00E+05,5,2,34813,1027.4
1,6,10,7591,1.3139
10000,3,6,53857,766.41
10000,4,16,58658,799.13
1.00E+05,1,12,65922,13977
10,1,9,28657,3.4184
1.00E+05,6,11,48833,528.02
10000,4,11,54605,791.7
1000,3,11,58614,169.62
100,6,10,45027,21.197
10,1,17,27657,3.6694
100,2,7,51649,19.832
10,6,17,29777,3.3335
100,1,7,52115,19.205
1,2,18,5351.2,1.8451
1.00E+05,2,16,70660,503.57
1.00E+05,5,16,54569,931.08
10,3,16,29242,3.4624
10,1,18,27734,3.6682
1.00E+05,4,16,57492,860.13
1.00E+06,4,8,49519,860.01
10000,4,12,53132,783.54
100,4,10,50731,20.16
10,4,4,30830,3.2615
1,4,1,6764.7,1.477
10,1,16,27584,3.6382
1.00E+06,3,10,56862,827.55
1,1,10,5481,1.9006
1,6,12,7165.7,1.4295
1,2,17,5381,1.9208
1000,1,5,54852,184.6
100,4,17,53212,19.881
1000,4,14,55946,181.57
1.00E+05,4,8,51106,910.94
1000,5,12,55750,182.82
100,4,14,50767,19.888
10,1,13,27695,3.5988
100,1,10,53349,18.9
100,1,12,53898,17.537
10,2,4,31513,3.1552
1,1,9,5220.9,1.8724
1.00E+05,3,9,57433,925.43
1.00E+05,6,8,47573,476.85
1,2,4,5775.6,1.7408
1,1,14,5042.6,1.9422
1000,3,18,60789,167.77
10000,6,1,56278,1267.7
1,4,11,6509,1.6195
1.00E+06,1,17,78498,55374
1,3,12,6589.5,1.5266
1.00E+06,1,15,85140,40213
1.00E+06,5,9,55087,865.8
100,2,1,39997,25.032
1.00E+06,5,10,54691,808.49
1.00E+06,4,15,56222,821.53
1.00E+06,3,9,58277,775.45
10,3,12,29980,3.326
1.00E+05,5,17,57302,843.75
1.00E+05,3,8,57748,737.65
1.00E+05,2,3,58901,15448
10,3,4,32064,3.1989
10,3,2,32680,3.058
10,2,5,32465,3.0701
1.00E+05,5,18,55594,813.39
1000,3,10,55308,184.64
1,2,3,5791.9,1.7557
1000,4,6,51426,203.82
100,1,13,54443,17.328
100,2,13,57293,15.94
100,3,13,55170,18.374
1.00E+05,5,15,55162,1249.1
1.00E+06,1,3,63021,82187
100,3,7,49943,20.323
100,5,5,45951,22.136
100,4,8,49490,20.154
1000,1,15,65559,146.59
1000,2,2,47925,212.72
10,3,18,29004,3.4422
10000,4,6,47779,775.03
10,4,1,28420,3.4374
1000,3,4,49313,200.43
1000,6,9,47213,181.57
1.00E+06,5,17,56517,846.58
1000,2,3,51798,195.36
1.00E+06,1,11,93548,40881
10000,6,6,44504,552.38
100,5,14,50797,19.589
1000,1,16,70644,142.51
1.00E+05,4,17,58359,895.5
1,4,14,6071.9,1.6306
1,2,15,5381.5,1.8954
10,2,17,29708,3.3809
1000,5,8,55600,183.07
1.00E+06,6,13,47157,529.31
1,5,1,7990.6,1.2994
10000,3,17,55429,816.52
10000,4,14,54537,828.62
1000,2,17,69097,127.68
10,1,8,28536,3.5172
100,3,11,54634,18.193
100,4,16,52702,18.764
1.00E+06,2,12,79508,17401
100,4,11,54203,20.194
10000,4,1,55902,1726.8
10000,2,7,66185,1301.6
1.00E+05,6,13,46049,552.56
1,2,5,5846.6,1.8195
1.00E+06,1,10,73506,40071
10,4,10,29304,3.4023
1.00E+05,4,6,48289,852.67
1.00E+06,2,11,78731,24278
1000,4,10,55124,184.06
10,6,10,31625,3.1312
1000,3,16,59858,172.84
1,1,18,5137.8,1.9503
100,6,3,44198,22.409
1.00E+06,4,7,55725,803.82
1.00E+06,2,7,71997,27969
100,5,8,52163,18.834
10,4,18,28001,3.4593
1.00E+05,3,6,54630,831.75
1.00E+06,2,10,90483,40896
1,6,14,6914.1,1.4566
1000,2,12,62880,143.2
10000,1,1,50789,2008.5
10000,4,18,53160,836.73
10000,6,11,46686,513.58
1.00E+05,6,12,44941,539.73
10000,5,7,51277,825.5
1000,2,18,65133,143.95
100,3,12,55048,18.84
1,2,8,5534.4,1.8247
1.00E+05,6,7,38731,827.65
10,6,6,31394,3.2462
10000,3,13,58653,736.47
1.00E+06,1,7,65052,71448
10,1,4,28996,3.4218
10000,5,4,36179,999.54
1000,5,14,56967,179.53
10,5,12,28589,3.5364
1,1,1,5434.7,1.8632
1000,4,13,58388,171.97
1000,4,3,38038,276.55
10000,6,9,45982,489.29
100,6,18,45666,19.374
1.00E+06,6,6,43657,618.01
1.00E+06,2,1,36750,94553
1,5,16,6304.4,1.5942
1.00E+05,3,7,43754,820.29
1000,6,6,44860,196.18
10,4,7,30177,3.3191
10000,1,13,64277,1595.8
10000,3,4,53813,1140.1
100,1,16,55413,17.56
1.00E+06,4,10,54489,824.36
1,3,7,7266.3,1.4241
1.00E+05,2,18,78561,11850
1.00E+06,2,6,68913,56665
10000,5,16,52794,827.04
1,3,15,6513.8,1.5659
1.00E+05,5,9,55332,800.45
1000,3,13,59795,172.82
1.00E+05,4,13,55815,876.54
100,6,4,43909,22.236
1.00E+06,3,14,59461,810.27
1.00E+06,6,11,45294,505.23
100,2,2,46785,21.854
100,3,17,53660,18.863
1000,4,7,59354,172.53
1.00E+06,3,12,58792,853.42
1.00E+05,3,3,43551,806.48
1000,3,2,60799,166.47
10,6,11,30909,3.222
100,1,2,46286,22.103
100,2,8,47480,21.423
100,1,5,47456,21.389
10,2,11,30705,3.2506
1.00E+05,6,15,47606,525.63
10000,1,10,64422,1472.5
100,4,6,49121,20.616
10,3,1,29324,3.3776
1,4,18,6241.1,1.6
1,6,5,7532.7,1.3448
1,6,7,7767.6,1.331
1000,1,3,53398,197.34
1,6,16,7150.8,1.4092
10,3,17,29452,3.4393
1.00E+06,2,3,61824,83512
1,2,1,5698.4,1.8184
10,4,6,30674,3.274
1000,3,1,53563,187.28
1.00E+05,4,5,44360,820.19
1.00E+05,6,14,45790,487.01
1.00E+05,4,3,36917,1175.7
1.00E+06,1,12,85232,40805
1.00E+06,1,4,62740,83689
10000,4,8,46546,851.16
1000,1,7,58797,173.93
10,4,5,30406,3.3592
10000,3,3,40776,833.19
1,4,4,6916.1,1.4471
100,5,1,30879,32.695
10000,3,2,63569,818.08
1000,3,5,50915,198.33
100,1,11,55611,17.024
1.00E+05,1,5,60465,14235
10000,2,6,64663,1539
100,5,12,52862,18.754
1.00E+05,5,1,28325,1347.7
1.00E+05,4,15,55649,878.43
1.00E+05,3,18,58816,812.4
1.00E+06,1,18,82514,44566
1.00E+06,6,1,55673,6031.5
