F,Smoother,ColorGS,RelaxParameter,V,Jacobi,Line,ZebraLine,Cycle,Alpha,Beta,PreSmoothing,PostSmoothing,NumberIterations-, TimeToSolution- 
0,1,0,1,1,0,1,0,1,35,85,7,1,7,131.801
1,1,1,0,0,0,0,0,1,55,55,3,5,5,89.442
0,1,0,1,1,0,1,0,1,75,90,1,1,8,55.858
0,1,0,0,1,0,1,0,1,40,50,4,1,7,90.784
1,1,1,1,0,0,0,0,1,70,30,7,3,5,111.791
0,1,1,1,1,0,0,0,1,60,40,3,0,9,64.445
0,1,1,1,1,0,0,0,1,90,45,1,0,19,84.745
0,1,0,0,1,0,0,1,1,45,70,0,5,9,119.672
1,1,0,0,0,0,1,0,1,80,60,3,4,6,150.235
1,1,0,1,0,0,1,0,1,60,45,2,7,5,138.798
