Spouts,Max_spout,Spout_wait,Spliters,Counters,Netty_min_wait,Throughput+,Latency-
3,10000,100,2,6,10,10922,28380
1,2,10,2,6,1000,1662.2,10.917
3,100,1,6,12,100,18483,175.62
1,10,10,2,3,1000,8248.2,12.2
1,100,10,6,1,10,9057.9,103.14
3,1000,2,1,3,1000,18347,2314.2
1,1000,10,3,1,100,10286,996.58
1,100,100,6,3,10,8533.4,118.61
1,1000,1,3,12,10,15225,655.6
1,2,100,1,6,100,188.31,100.65
3,1000,10,2,12,10,29523,1307.2
1,1000,1,2,3,1000,16704,618.57
3,1,100,1,3,10,289.81,100.44
3,1000,100,6,3,100,21966,1743.3
3,2,10,2,3,100,5128.5,11.108
3,10000,10,2,12,1000,15671,22782
3,10,1,1,3,10,13177,25.39
1,1,100,3,12,100,72.75,101.46
1,1,3,1,3,10,1620.4,6.0975
1,100,2,3,1,10,8640.6,114.99
3,100,3,6,1,10,9239.6,367.84
3,2,3,1,3,100,8643.5,7.2392
1,10,10,2,1,100,6743.1,16.725
3,1,100,6,12,1000,302.5,100.35
1,1000,3,1,12,100,16873,651.44
1,100,3,6,12,1000,15640,69.748
1,1,10,1,1,10,955.06,11.268
3,100,2,6,6,10,16179,212.59
1,1000,100,1,3,1000,15684,704.63
3,10,1,1,3,100,12556,25.986
1,2,2,2,6,100,3709.8,5.1917
3,10000,100,6,1,1000,6035.8,39811
3,1000,100,1,1,1000,10782,3254.5
1,10,1,6,6,100,13755,8.5256
3,1000,1,3,12,100,24155,1584.5
1,10,2,2,3,1000,12781,8.1943
1,100,1,2,6,1000,17394,58.673
3,2,100,6,12,100,552.06,100.41
1,10000,1,6,3,10,25052,4164.3
1,10,100,3,1,100,922,100.29
1,100,10,1,12,10,15608,66.569
3,2,1,3,12,1000,8884.8,6.651
1,100,1,2,12,1000,20302,53.029
1,1000,3,2,1,100,8807.8,1168.6
1,100,3,6,3,10,13350,78.361
1,10,100,1,12,100,927.94,100.83
3,1,2,6,3,100,6232.2,4.7823
1,2,2,3,6,1000,4011.7,4.7038
1,100,2,1,3,1000,12068,84.045
1,1,3,2,3,10,1681.6,6.0442
1,10000,100,2,3,100,15264,7672.7
1,100,3,3,1,1000,8619.3,117.75
3,10000,100,2,6,100,12411,27171
1,100,1,6,6,1000,13543,79.706
1,100,1,1,3,100,12015,87.489
3,2,3,6,12,10,8141.4,7.1667
3,10,1,3,6,10,17252,20.145
3,2,1,6,12,100,9400.8,6.5297
3,2,1,2,6,1000,8878,7.3745
3,1000,10,2,3,10,17863,2534.9
3,1000,3,1,12,10,20538,2715.2
1,2,1,6,12,10,4862.5,4.0115
1,1,2,3,1,10,2195.1,4.4675
1,100,10,6,1,1000,8649.6,108.4
1,100,3,2,3,10,14415,75.491
3,2,10,1,6,100,5418.5,11.285
1,1000,1,6,3,100,16474,668.17
3,100,3,3,6,100,16616,209.67
1,10,2,3,1,10,8581.1,11.739
3,2,3,3,3,1000,9253.8,6.3083
3,10000,3,3,3,10,7868.8,35063
3,100,100,2,12,1000,18329,172.13
3,10,2,2,6,1000,15990,21.209
3,10,10,2,12,1000,16174,21.096
1,10,2,1,1,1000,8622.8,14.008
1,10000,100,1,12,1000,24881,4629.7
3,1000,3,6,12,10,32896,1619.5
3,10,1,2,6,10,15069,22.873
3,10000,2,3,6,10,11113,33641
1,2,10,1,12,1000,1729.5,10.983
3,1,3,6,12,10,5219.7,5.498
3,2,10,2,3,1000,5230.4,11.161
3,10000,10,2,1,10,5367.4,38896
3,10000,1,1,6,100,6332.8,42547
1,2,2,3,12,1000,4168.1,4.881
3,1,10,3,1,1000,2719.2,10.869
1,1,2,2,12,1000,1853.2,5.4166
1,10,3,2,6,10,11974,9.8717
1,1,3,3,3,1000,2196.2,4.8299
3,10000,2,1,3,10,6045.4,41076
1,1000,2,1,1,10,9830.8,1011.2
3,100,3,1,12,100,14035,232.42
1,10,100,2,3,10,921.69,101.22
3,1000,100,6,1,1000,3161.9,10781
3,100,1,6,6,100,15611,217.54
3,2,1,2,1,10,9388.9,7.2082
1,1000,1,1,1,1000,9953.5,1105.4
1,100,3,6,3,1000,13198,79.352
1,100,1,1,1,10,9149.9,120.25
1,10,100,6,3,1000,942.06,110.2
3,1000,100,2,12,1000,30962,1087.6
1,2,3,1,3,10,3184.7,6.3564
1,10,10,3,6,1000,7784.9,13.092
3,10,3,3,12,10,18199,17.336
3,10000,100,6,6,10,10591,29566
3,10000,1,6,6,1000,8193.5,40227
1,1,3,1,12,1000,1623.1,6.1748
1,1,2,1,6,1000,1902.9,5.3351
3,10000,100,3,12,10,20461,28983
1,10,1,1,1,10,9086.7,11.309
3,10,10,3,12,1000,17148,19.262
1,10000,100,2,12,100,32480,2772.1
3,10,100,6,3,1000,2762.1,102.17
1,2,100,2,1,100,179,100.54
1,10000,1,1,1,100,4468.2,19553
3,1,1,1,12,100,5479.2,5.5404
3,1,3,2,3,1000,5271.5,5.7084
3,100,2,2,3,10,12976,258.91
3,1,10,2,1,100,2589.2,10.923
3,10000,2,2,6,1000,11723,27173
1,100,1,2,1,1000,8328.4,130.98
3,2,3,1,6,100,8341.2,7.5625
1,1,3,1,3,100,1632.9,6.207
3,10000,2,6,6,100,7977.6,39887
1,1000,10,3,12,100,17978,613.16
3,100,3,3,3,10,14329,219.78
3,10,100,3,3,10,2794.5,102.49
3,1,1,1,1,1000,6002.3,7.71
1,10,3,6,6,1000,11394,9.6819
3,1000,1,1,3,100,18036,2829.4
1,10,100,2,12,1000,945.56,100.64
3,10000,2,6,1,10,9077,50320
1,1,1,6,1,10,2499.4,3.6658
1,1,10,3,1,100,896.94,10.849
3,1,3,3,3,1000,5747.1,5.1899
3,100,10,1,3,1000,13233,251.04
3,10000,1,3,1,1000,7428.4,40679
3,1,100,1,12,100,284.18,100.4
3,1,100,6,6,1000,278.94,100.41
1,1,10,3,6,100,915.35,10.829
3,1,2,2,6,10,5632.8,5.3879
3,10,1,3,6,100,17216,20.42
3,100,2,6,1,10,9140.9,338.91
3,100,1,3,6,100,15000,233.21
1,2,100,6,1,1000,211.31,100.54
1,2,100,6,1,10,195,100.57
1,1,1,3,6,10,2863.9,3.4955
1,10000,100,6,1,100,5497.5,13031
1,100,1,6,12,1000,14318,75.42
3,1,2,1,12,1000,5241.5,5.834
1,2,2,1,12,100,3425.4,5.7195
3,100,1,3,3,100,12925,250.68
1,2,1,6,12,1000,5005.2,4.0256
1,10,3,6,3,100,11375,9.2258
3,100,100,3,3,10,14292,226.47
1,10,100,2,12,10,985.56,101.58
1,100,10,1,6,1000,14638,77.496
3,100,1,1,12,1000,12330,253.41
1,1,100,1,1,10,89.412,213.14
3,10,1,6,3,1000,15261,22.212
1,2,2,3,1,100,3909.1,5.1669
3,10,100,2,6,100,2835.9,101.6
1,1000,2,1,1,100,10398,1095.2
3,1,2,3,6,100,5751.9,4.7603
1,10000,3,2,1,10,4284.8,23264
1,10000,1,3,3,1000,15749,5655.3
3,100,1,6,1,10,8001.1,408.74
3,100,100,2,12,10,18186,190.52
3,2,3,2,6,1000,8357.8,7.1731
3,100,10,6,3,1000,16291,196.11
1,2,100,3,3,1000,191,100.52
3,1,2,3,3,100,5860.8,4.7523
3,2,1,1,3,100,8855.3,7.0491
3,100,3,1,1,1000,8441.9,374.92
1,10000,1,6,12,100,25437,3766.1
1,1,10,6,3,1000,919.69,10.765
3,2,1,2,12,1000,8641.8,7.2758
3,100,1,2,12,100,16080,238.66
3,1000,3,2,12,10,27020,1294.2
1,10000,1,3,12,10,16030,5433.5
1,2,100,1,1,1000,174.76,100.62
1,10,1,1,3,1000,12078,8.5082
1,10000,2,3,1,1000,4829.5,16291
3,10000,10,2,12,100,14445,19113
3,10,10,3,6,10,17831,18.063
1,100,2,1,3,100,13593,79.113
1,1000,10,1,3,100,15844,669.19
3,10,100,1,1,1000,2872,104.44
1,100,2,2,6,10,17878,60.602
1,100,2,6,1,10,8835.2,110.66
1,1000,10,2,12,100,21364,494.87
1,10,2,6,3,1000,12226,8.6542
3,10,1,1,6,10,14515,22.395
3,1,10,3,6,100,2739.9,10.869
1,1,3,2,3,100,1757.4,6.0619
3,10000,100,3,1,10,8344.3,37770
1,10,3,3,1,1000,8698.6,13.028
1,2,3,6,6,100,3444.8,5.8065
3,10000,10,1,1,10,5612.1,42927
1,10,3,2,3,100,11904,8.2459
3,2,100,2,6,1000,570,101.25
1,10,3,2,12,100,11036,9.3806
3,100,3,6,3,1000,14370,229.66
3,100,1,2,1,100,8113.7,392.92
1,2,100,2,6,10,177.18,101.09
3,1000,3,3,3,100,20717,2858.1
1,1,100,6,12,100,98.529,100.41
1,1,2,6,3,1000,2331.9,4.3381
3,1000,100,2,3,1000,21545,1740.6
3,10000,10,6,12,100,11693,21603
1,100,1,6,1,100,8425.4,115.62
1,1,100,6,6,10,88.353,100.38
1,2,3,6,1,1000,3323,5.9893
3,10,100,6,3,10,2664.8,104.3
1,10,100,6,12,1000,904.29,98.501
1,1000,3,6,3,100,17836,585.96
3,1,3,6,1,100,5890.5,5.1373
1,10,100,1,3,1000,912.88,112.1
3,1000,3,3,1,10,3557.9,13958
1,100,100,2,6,100,9028.8,109.88
1,10,10,1,3,1000,7538.6,13.502
3,100,2,3,1,1000,8913.9,383.82
1,100,3,1,12,10,15994,64.588
1,100,10,6,12,100,15917,65.319
3,1,10,3,1,10,2700.4,10.974
3,10000,100,2,12,1000,13819,22515
1,1,1,1,12,100,2208.4,4.6134
3,100,10,2,3,1000,14304,236.95
3,2,1,3,3,1000,10364,5.9359
3,1000,2,1,12,10,19062,2629.6
1,1,10,3,12,1000,944.31,10.723
3,1,10,6,6,10,2714.1,10.566
1,10000,10,6,1,1000,4635.1,14703
3,10,10,6,6,100,17655,18.473
3,1000,10,6,6,1000,27851,1230.8
3,10,2,6,6,1000,17953,18.623
3,2,10,1,12,10,5277.8,11.581
3,10000,10,1,3,100,7240.8,36884
3,2,2,6,12,10,9239.1,6.6878
3,100,1,3,12,10,18615,204.57
3,10,2,6,3,100,16122,19.908
1,2,1,1,3,10,4268,4.6327
1,10,3,3,12,10,10905,8.9316
1,1000,1,6,3,1000,17428,639.89
3,10000,2,3,3,1000,7450.4,49528
3,1,100,3,6,10,279.65,100.85
1,100,3,3,12,10,14358,70.889
1,10,100,1,1,10,956,101.14
1,1,2,2,1,1000,2043.1,4.9675
1,1000,10,1,6,1000,17608,617.39
3,10000,3,3,12,100,17980,35113
3,10000,2,3,3,100,7105.4,40581
3,1,1,2,12,1000,5948.4,4.9641
3,10,1,1,1,10,7892.8,41.488
1,1,3,1,12,10,1568.2,6.3122
3,1000,3,3,3,10,15658,2797.2
3,1000,10,1,3,10,18370,2145.7
3,2,2,1,12,1000,8168.4,9.2127
1,10,1,6,12,100,13569,8.7592
1,2,10,3,12,100,1808.8,10.85
3,10,1,1,12,1000,14403,23.974
3,1000,2,3,3,1000,18842,2444.5
3,10000,2,1,1,1000,6100.5,44219
1,100,2,2,6,100,17609,59.594
1,1000,10,3,1,10,10148,1024.5
3,1000,2,2,12,10,28472,1259.5
3,1,100,1,12,1000,287.19,134.78
3,1,2,6,6,100,6036.6,4.8592
3,100,100,3,1,100,9354.9,332.36
1,10000,10,2,1,100,4123.5,23569
1,1,1,2,3,1000,2195,4.558
1,1000,2,2,3,100,17036,671.88
1,2,2,6,1,100,3922.9,5.1955
1,1000,100,6,12,1000,17373,548.48
1,10,2,6,12,10,11603,8.6892
1,100,10,3,3,10,13661,78.554
1,10,1,3,1,10,9232.4,10.982
3,10000,10,2,12,10,14594,19881
3,1,2,3,12,1000,5679.2,4.9916
1,1,1,6,1,1000,2747.8,3.5026
1,1,10,3,1,1000,918.76,10.874
3,1000,3,2,6,10,24206,1521.4
3,10000,10,6,3,100,6814.4,33087
3,1000,10,3,6,1000,29962,1204.8
1,2,100,6,6,10,194.19,100.24
3,1,1,3,1,10,7487.1,4.2071
1,10,10,3,1,1000,6039.3,16.693
3,1000,100,6,3,1000,23443,2061.2
1,1000,3,3,3,10,16946,625.5
1,100,1,1,12,10,15199,71.096
3,10,1,6,12,1000,16052,21.604
1,2,100,1,12,100,196.24,100.5
3,10,3,2,3,100,16343,20.41
3,10000,1,6,1,100,5494.1,47411
3,2,100,3,12,10,541,100.4
1,1000,1,2,3,10,16152,725.45
3,100,2,2,12,1000,16400,230.42
1,100,100,3,12,1000,8590.9,117.66
3,100,2,6,1,1000,9067.5,379.01
1,1000,1,6,12,100,18505,550.61
1,1,10,3,12,100,867,10.754
1,10000,3,6,1,10,4687.3,14997
1,10000,10,1,6,10,23316,4834.8
1,100,1,3,3,10,12212,89.609
3,1000,3,1,6,10,19328,1791.5
1,1000,3,3,1,10,10335,989.83
1,10000,10,1,12,1000,24084,4686.1
3,10000,3,2,3,1000,7952.1,30888
1,10000,10,6,1,100,4990.5,13983
1,1000,10,6,6,10,18788,571.35
1,1000,10,2,1,10,9389.5,1109.1
3,2,1,2,12,10,8528.5,7.4949
3,2,10,6,12,1000,5127.2,10.89
3,10000,1,3,1,100,6339.1,49677
3,100,10,3,6,1000,16990,194.8
3,2,1,1,12,1000,8600.6,7.4323
3,10000,2,2,12,1000,12421,30292
3,100,100,1,12,100,13383,228.81
1,1,1,1,1,10,2221.3,4.4468
3,10,10,2,3,100,16561,19.485
3,1,1,2,1,100,6618.6,4.7191
1,2,1,1,1,1000,4067.4,4.975
1,2,100,1,3,100,198.5,100.47
1,10,2,6,1,10,9442.4,10.988
3,10,100,6,1,1000,2845.5,110.91
1,100,3,2,12,1000,21688,50.396
1,2,100,3,1,10,172.71,100.59
1,10000,10,1,1,100,4676.4,20498
3,2,1,6,3,100,10280,5.9478
3,1000,1,3,6,10,24275,1832.4
3,10,100,2,3,100,2734,105.72
1,100,3,2,12,10,21565,52.223
3,100,10,3,12,10,19910,170.42
3,10,10,1,3,10,14137,25.584
1,1,100,3,12,1000,104.25,100.47
3,1000,100,3,6,1000,27980,1263.4
3,2,3,6,12,1000,8286.7,7.1109
1,100,100,6,1,10,7353.7,125.48
1,1,100,2,1,100,88.471,101.6
3,100,100,1,1,1000,9185.5,361.7
3,1000,10,1,12,100,20123,1860.2
3,1,3,3,3,10,5864.2,5.2855
3,2,1,6,3,1000,10393,5.9745
1,1,1,6,3,100,3011.1,3.4513
1,2,10,6,3,100,1846.8,10.736
1,100,2,6,3,100,13236,84.443
3,10,1,3,12,100,16762,19.128
3,2,10,2,6,1000,5316.3,11.055
1,1000,3,3,6,10,16698,602.18
3,10000,3,1,1,10,6729.5,36668
1,1000,100,2,6,100,18427,562.36
3,1000,2,6,1,100,2877.5,14481
3,100,2,3,6,10,15855,211.65
1,100,100,1,6,1000,8624.5,112.34
3,1,2,2,12,1000,5432.5,5.493
1,100,3,1,1,10,9265.7,112.11
1,1000,2,2,1,100,9296.2,1192.6
1,10,10,6,6,1000,7602.9,14.348
1,1,3,2,12,1000,1623.2,6.1705
1,10,3,3,3,10,11488,8.8931
1,10,100,2,1,10,906.76,100.72
3,1,2,3,1,10,6552.4,4.6893
1,10000,100,2,12,1000,33816,3448.8
3,2,3,2,12,100,8363.9,7.4968
1,10,1,6,12,1000,12519,9.7051
3,2,100,2,1,10,523.24,101.03
3,2,100,3,3,1000,535.88,100.47
3,1,100,2,12,10,297.18,100.3
3,10,1,6,3,100,15514,20.473
3,2,10,1,3,100,5444.2,11.627
3,100,2,1,3,100,12450,268.52
1,10,10,2,1,1000,6790.6,16.664
3,100,1,2,6,100,14272,240.21
1,2,3,1,6,100,3032.8,6.3747
1,10000,100,1,1,1000,4551.6,21035
1,10000,100,1,12,10,24732,4091.9
1,10000,1,3,12,1000,18988,4942.6
3,1000,1,3,3,100,9823.9,4822.1
3,1000,2,2,3,10,18294,2241.7
3,100,3,6,1,100,9276.2,375.98
3,10000,3,3,6,10,16093,20988
3,1000,100,6,12,10,28957,1266.4
1,1,100,6,12,10,90.938,100.46
3,10000,2,1,3,100,6486.3,38526
3,2,3,1,12,10,7979.2,7.5935
1,1000,2,2,1,10,9335.1,1171.9
1,2,10,2,3,100,1786.2,10.792
3,10000,3,3,1,1000,5004.2,49673
1,100,2,3,12,1000,14043,75.714
1,10000,10,6,6,100,26511,3436.7
1,1000,100,1,1,10,10096,1039.4
1,10000,1,2,3,1000,12011,11463
3,1,1,2,6,100,6341.5,4.9414
1,1000,2,3,3,1000,16473,677.76
1,100,2,1,3,10,13008,85.4
3,2,2,2,12,100,8351.8,7.421
1,1,1,3,12,10,2639.6,3.5019
1,1000,10,6,1,100,10510,1038
1,10,2,3,12,10,12004,8.6121
3,100,100,3,6,10,16905,195.86
3,100,3,3,1,100,9123.4,345.37
3,100,100,2,3,1000,14497,228.3
3,2,1,1,3,10,9406.9,8.1706
3,1,3,2,6,100,5132.3,5.9182
1,1,100,3,1,10,89.529,100.32
1,1000,1,2,1,100,8632.8,1236.8
3,1,1,1,3,1000,6124.2,5.0414
3,1,3,3,6,100,5499.9,5.4104
1,10,2,6,3,10,11863,8.7688
1,2,2,1,6,100,3549.6,5.5331
3,2,10,1,3,10,5401.2,11.624
1,100,10,6,6,1000,15281,69.949
3,1,100,2,12,100,277.76,100.31
1,100,100,6,1,1000,7581.6,128.94
1,1000,1,3,12,100,16945,599.38
3,1000,2,2,1,100,3947.6,7872.2
1,10000,100,6,6,10,25915,3932.5
1,10,2,2,6,10,11900,8.5226
1,10,2,3,3,10,12416,8.1344
1,1000,10,2,12,10,20045,574.9
1,100,2,2,1,10,8599.6,126.27
1,2,1,3,3,10,5186.6,3.7197
1,10,3,6,12,10,11066,10.005
3,10000,10,2,6,10,10634,23429
3,10,10,3,12,10,16802,19.471
1,2,100,6,12,1000,201.25,100.68
3,10000,3,2,12,100,12589,26171
1,10,100,3,3,1000,891.71,100.54
1,10000,2,2,3,1000,10133,10884
3,2,3,6,6,1000,9288.6,9.407
3,100,10,2,6,10,15543,216.92
1,2,3,1,3,100,2882.2,6.2956
1,1000,1,1,1,10,10000,1043.7
1,10,10,6,3,10,7293.1,14.083
3,1000,10,6,1,100,3089.5,13339
3,10000,1,6,1,1000,4565.4,45644
1,100,1,3,3,100,12501,87.581
3,100,100,6,12,1000,19998,171.2
3,10000,2,3,1,100,6021,38824
3,100,1,1,6,1000,12075,282.9
3,2,3,1,6,10,8296.9,7.65
1,1000,1,3,1,100,10194,1017.5
