Spout,Split,Count,Buffer_size,Heap,Throughput+,Latency-
1,3,12,5.24E+06,512,12144,74.759
1,3,2,5.24E+06,1024,11795,83.769
2,6,9,1.05E+07,1024,14392,140.46
2,2,6,1.05E+07,2048,12322,153.88
1,3,9,1.05E+08,1024,12074,80.847
2,6,9,1.05E+08,2048,14121,137.87
2,3,9,1.05E+07,512,13594,144.91
1,3,9,1.05E+07,512,12856,72.372
3,2,2,5.24E+06,2048,11650,263.15
2,1,12,1.05E+07,512,13589,144.86
2,6,12,1.05E+06,2048,15256,129.03
2,2,9,2.62E+05,1024,13630,143.3
2,3,6,1.05E+07,512,12551,153.7
1,6,3,1.05E+07,512,12366,76.828
3,3,2,5.24E+06,1024,11357,275.88
3,6,3,1.05E+08,512,14036,210.6
3,1,12,1.05E+07,512,12624,241.7
3,2,2,2.62E+05,2048,11542,262.7
2,2,1,1.05E+08,1024,8476.8,242.01
3,2,6,5.24E+06,2048,14251,214.7
1,6,3,2.62E+05,2048,12356,77.938
2,3,3,1.05E+08,512,11524,170.12
2,3,3,2.62E+05,512,11589,172.21
2,2,6,1.05E+06,2048,12532,153.15
1,6,1,2.62E+05,2048,8528.8,106.99
1,6,1,5.24E+06,512,8495.6,112.01
2,6,1,1.05E+06,1024,9521.7,198.07
3,2,3,1.05E+06,1024,12235,246
3,2,12,1.05E+07,512,16054,184.06
2,2,2,2.62E+05,2048,12295,162.83
2,3,2,5.24E+06,512,11852,172.81
3,3,1,1.05E+06,2048,8363.8,373.86
1,6,2,1.05E+06,2048,11690,83.558
1,2,2,1.05E+08,1024,11067,87.06
3,1,1,1.05E+07,1024,7926.8,378.11
2,3,9,1.05E+08,512,13810,147.99
2,1,6,1.05E+08,2048,12735,155.2
2,2,6,1.05E+08,2048,13623,150.31
1,3,6,1.05E+07,1024,11980,78.924
3,3,12,1.05E+06,2048,18663,166.98
2,3,9,5.24E+06,1024,13891,141.63
2,6,1,1.05E+06,512,9912.1,195.05
2,2,12,5.24E+06,1024,14745,138.28
1,3,2,1.05E+08,1024,11901,81.936
1,6,9,2.62E+05,2048,13824,69.907
2,1,3,1.05E+06,512,12418,164.9
2,6,1,5.24E+06,2048,9897.6,196.87
2,3,1,1.05E+07,2048,9557.2,201.76
3,1,9,2.62E+05,2048,12150,243.51
3,1,2,2.62E+05,1024,11360,266.53
1,1,9,1.05E+08,512,14117,68.127
2,6,3,1.05E+07,1024,11535,165.34
1,1,2,1.05E+06,1024,11009,90.522
1,1,3,5.24E+06,512,12959,76.212
2,3,9,5.24E+06,2048,13800,142.73
1,1,12,1.05E+07,512,14767,65.394
3,2,9,1.05E+08,1024,15722,203.06
3,3,6,2.62E+05,2048,15392,196.93
2,6,9,2.62E+05,512,14216,138.64
2,3,6,5.24E+06,1024,13193,149.17
2,2,3,2.62E+05,2048,12499,162.46
2,1,1,1.05E+07,2048,8019.9,247.42
2,6,6,1.05E+07,512,12992,155.41
1,6,9,1.05E+08,512,13279,70.733
2,3,3,5.24E+06,512,11835,167.86
3,6,9,1.05E+07,2048,16955,183.04
1,6,12,1.05E+06,2048,13861,66.109
3,3,1,1.05E+07,2048,8511.6,360.37
1,2,12,5.24E+06,2048,20050,51.366
2,6,3,1.05E+06,512,11937,163.4
3,1,3,1.05E+06,2048,11828,263.26
2,3,6,1.05E+08,2048,12534,154.19
2,3,12,1.05E+06,2048,13643,144.77
2,3,9,2.62E+05,2048,13737,141.78
1,2,12,2.62E+05,2048,20534,49.505
1,6,9,1.05E+07,512,12990,72.943
3,6,12,5.24E+06,1024,18717,163.22
2,1,2,5.24E+06,2048,11496,174.97
3,6,2,5.24E+06,2048,11850,255.85
3,2,9,1.05E+07,1024,15773,201.11
1,6,9,1.05E+06,2048,13792,70.055
1,1,3,2.62E+05,512,13009,75.129
3,6,12,1.05E+06,512,18379,168.9
3,1,1,1.05E+07,512,7941.4,387.25
1,6,9,5.24E+06,1024,13238,71.228
2,2,3,1.05E+06,512,12469,162.72
3,3,3,1.05E+07,1024,13672,223.3
3,6,3,1.05E+06,512,13868,213.32
1,3,2,1.05E+07,1024,11667,82.684
3,1,2,1.05E+06,512,11192,278.14
3,1,2,1.05E+07,512,10925,274.27
1,3,9,1.05E+08,512,12390,78.109
2,2,3,1.05E+06,2048,12288,162.39
2,3,12,2.62E+05,512,14230,139
1,1,6,2.62E+05,2048,13516,71.818
1,3,12,1.05E+06,512,13068,73.478
3,3,9,1.05E+07,1024,17089,178.04
2,6,6,5.24E+06,2048,13143,145.23
3,2,2,1.05E+06,2048,11321,272.01
1,2,12,2.62E+05,512,20415,47.652
1,3,12,5.24E+06,1024,13625,71.588
1,3,6,2.62E+05,1024,12790,75.441
3,1,2,1.05E+07,1024,11201,274.71
3,6,1,1.05E+07,2048,8455.1,365.67
3,3,9,1.05E+07,512,16569,190.43
1,3,6,1.05E+08,2048,12455,73.217
3,6,2,1.05E+08,2048,12107,248.1
1,3,9,1.05E+06,2048,12170,76.017
3,1,12,5.24E+06,512,12585,239.16
3,1,2,1.05E+08,512,11367,268.87
3,6,3,1.05E+07,2048,14052,211.81
1,1,12,1.05E+08,512,14220,66.596
1,2,1,1.05E+08,512,8012.6,126.01
2,1,2,1.05E+08,2048,11417,172.71
3,6,1,2.62E+05,512,8184.2,371.71
3,3,2,1.05E+08,1024,11528,266.13
3,6,12,2.62E+05,2048,18315,176.25
2,3,9,1.05E+07,1024,13584,141.77
1,1,6,1.05E+06,2048,14074,69.475
1,1,6,1.05E+08,1024,14207,69.085
3,3,1,2.62E+05,512,8196,387.03
1,3,12,1.05E+06,1024,12583,72.016
1,2,12,1.05E+08,512,20167,49.514
3,1,2,1.05E+08,2048,11151,269.9
2,1,12,1.05E+06,2048,13268,147.81
3,1,6,1.05E+06,512,12174,252.57
3,2,12,1.05E+08,512,15753,193.19
3,2,1,1.05E+07,2048,8407,366.26
1,2,1,5.24E+06,1024,7954.7,126.38
1,6,6,1.05E+07,1024,12604,74.836
3,2,12,5.24E+06,1024,15855,191.91
