Spout_wait,Spliters,Counters,Throughput+,Latency-
4,4,3,15042,210.11
2,6,14,18865,199.41
1,2,14,17417,206.11
100,3,16,19475,186.05
10,6,2,13023,237.15
8,6,6,16913,208.07
1000,4,6,3077.6,805.8
1,1,1,8006.2,419.16
3,6,16,19563,186.97
6,5,8,17245,204.39
6,5,12,19148,171.1
8,1,17,19303,169.5
9,5,10,20071,171.34
1000,5,11,3286.9,750.82
10,4,10,19437,177.05
6,6,10,19108,179.76
5,5,18,21489,165.71
5,5,6,16195,195.66
7,4,6,17112,195.79
3,2,3,12472,259.6
9,6,1,9685.8,324.44
5,1,4,12359,260.07
3,6,15,19391,182.76
1,6,11,18004,219.26
7,3,9,18581,183.62
2,2,1,9093.2,355.89
3,3,17,20360,174.83
1,6,2,11370,282.9
6,5,16,19668,167.11
