Spout,Split,Count,Buffer_size,Heap,Throughput+,Latency-
2,2,6,1.05E+08,512,12835,153.19
2,2,9,1.05E+08,1024,14095,141.07
1,3,1,5.24E+06,1024,8538.4,110.74
3,2,1,1.05E+07,2048,8407,366.26
2,3,9,5.24E+06,2048,13800,142.73
1,6,12,5.24E+06,1024,13906,70.048
2,2,1,1.05E+07,1024,8324.9,243.35
2,6,9,1.05E+07,512,14507,142.06
3,2,1,1.05E+08,512,8379.6,357.55
2,2,9,2.62E+05,512,13979,144.14
2,1,6,1.05E+07,1024,13221,150.61
3,3,2,1.05E+07,512,12004,260.77
2,1,1,2.62E+05,512,7975.7,255.27
3,3,3,1.05E+08,2048,13499,220.31
3,6,6,5.24E+06,2048,15531,202.91
1,2,1,1.05E+08,1024,8084.2,123.81
2,2,1,1.05E+08,1024,8476.8,242.01
3,2,3,1.05E+07,512,12599,237.2
2,6,1,5.24E+06,2048,9897.6,196.87
1,2,12,1.05E+07,1024,20356,48.387
2,1,9,1.05E+08,2048,13820,144.9
3,6,1,1.05E+06,1024,8316.5,366.08
2,2,12,1.05E+08,512,14718,135.21
2,2,6,2.62E+05,512,12927,153.82
1,3,6,5.24E+06,1024,12952,73.688
3,1,12,1.05E+08,2048,11934,246.94
2,6,12,1.05E+08,2048,15578,127.42
2,3,1,1.05E+07,1024,9705.7,202.82
3,6,3,1.05E+06,512,13868,213.32
1,2,9,5.24E+06,2048,19063,53.326
2,2,12,1.05E+08,2048,13906,143.74
1,1,12,2.62E+05,1024,15166,63.527
3,2,3,2.62E+05,512,12655,239.77
1,2,1,1.05E+06,512,7828.6,129.22
2,1,12,1.05E+08,2048,14539,135.8
1,6,3,1.05E+08,2048,12814,76.921
3,2,2,1.05E+06,1024,11309,270.13
2,2,2,1.05E+07,512,12446,161.59
2,3,6,5.24E+06,512,12778,151.39
2,1,1,1.05E+06,512,7600.2,259.56
2,2,1,5.24E+06,1024,8207.6,255.33
3,6,2,5.24E+06,512,11808,254.04
3,2,2,1.05E+07,1024,11490,278.64
1,3,12,1.05E+07,1024,12962,72.683
2,3,9,1.05E+06,512,13802,139.24
3,1,12,1.05E+06,2048,12827,237.56
3,2,2,1.05E+06,512,11965,257.83
3,2,9,5.24E+06,512,15026,202.62
1,3,9,2.62E+05,2048,12957,73.267
3,1,3,1.05E+08,2048,11900,255.07
2,2,1,1.05E+06,1024,8442.9,239.71
1,3,12,2.62E+05,1024,12305,77.264
2,2,1,2.62E+05,2048,8146,250.08
3,3,9,5.24E+06,512,16854,181.01
1,3,2,1.05E+06,2048,11549,84.664
3,6,2,1.05E+08,512,11880,255.51
3,6,2,1.05E+07,2048,12198,253.06
1,1,1,1.05E+08,1024,9333.8,102.77
1,6,1,5.24E+06,2048,8442,109.39
1,1,2,1.05E+08,2048,10620,92.693
3,2,3,1.05E+06,2048,12555,244.31
1,3,6,5.24E+06,2048,12873,73.094
1,2,3,1.05E+06,2048,14099,68.713
3,3,12,1.05E+06,2048,18663,166.98
2,6,1,1.05E+08,2048,9819.2,196.16
2,1,12,1.05E+06,2048,13268,147.81
2,1,9,1.05E+08,1024,13963,139.24
3,1,6,1.05E+07,512,11497,259.74
2,6,1,1.05E+07,1024,10063,197.63
2,3,12,1.05E+08,2048,14753,142.82
1,3,9,1.05E+08,512,12390,78.109
3,2,2,1.05E+06,2048,11321,272.01
1,3,2,1.05E+06,512,11641,83.951
3,1,1,2.62E+05,512,7730.2,405.5
3,2,1,1.05E+06,1024,8198.2,378.6
1,1,6,2.62E+05,2048,13516,71.818
3,3,6,1.05E+07,1024,15353,196.48
3,1,12,2.62E+05,512,12289,236.69
1,2,9,5.24E+06,512,19541,50.401
3,1,6,2.62E+05,2048,12068,248.13
3,3,6,5.24E+06,512,14876,200.34
2,6,12,1.05E+08,512,15663,125.43
2,2,1,1.05E+06,512,8212.6,245.08
3,2,2,1.05E+07,512,11682,259.61
1,3,3,1.05E+07,512,12192,78.38
1,6,6,5.24E+06,512,13077,73.099
3,2,3,5.24E+06,2048,12315,247.84
3,1,2,5.24E+06,512,11617,259.13
2,3,3,1.05E+08,512,11524,170.12
3,1,6,1.05E+08,2048,12072,251.81
3,6,9,1.05E+06,1024,17526,177.35
1,3,3,1.05E+06,1024,12217,79.256
3,2,6,1.05E+08,2048,13862,212.71
3,2,2,1.05E+07,2048,11672,267.59
1,6,9,5.24E+06,2048,13906,67.546
2,6,6,2.62E+05,2048,13308,151.65
3,2,12,5.24E+06,1024,15855,191.91
2,2,12,2.62E+05,1024,13909,144.72
3,3,3,1.05E+08,1024,13713,222.1
1,3,6,2.62E+05,2048,12237,77.458
3,1,6,1.05E+07,2048,12119,253.7
1,6,6,1.05E+07,512,12903,71.984
2,2,3,5.24E+06,2048,12338,163.93
2,6,3,5.24E+06,512,11785,163.55
3,1,12,5.24E+06,512,12585,239.16
3,3,6,5.24E+06,1024,15373,203.88
3,1,1,1.05E+08,1024,7860.1,375.15
3,3,12,5.24E+06,1024,17809,173.96
1,1,9,1.05E+08,1024,14686,65.76
2,1,2,1.05E+07,1024,11572,173.7
1,3,2,1.05E+08,1024,11901,81.936
1,1,2,5.24E+06,2048,10917,89.624
3,6,6,1.05E+07,2048,15741,199.05
1,6,6,1.05E+06,512,12728,73.452
2,3,1,1.05E+06,512,9661.6,202.41
2,6,3,1.05E+08,2048,11818,164.83
3,6,12,1.05E+08,512,18409,170.51
3,3,9,1.05E+07,512,16569,190.43
1,6,12,1.05E+07,1024,13987,65.751
1,2,1,2.62E+05,2048,7965.2,124.28
1,2,12,5.24E+06,512,20591,47.387
2,3,3,1.05E+06,1024,11724,169.37
2,3,12,1.05E+08,512,14436,137.28
1,3,1,1.05E+07,1024,8529.4,112.96
3,1,2,1.05E+07,1024,11201,274.71
2,1,9,5.24E+06,2048,13727,143.56
2,1,1,2.62E+05,1024,8097,253.1
1,1,12,1.05E+07,1024,14971,64.789
1,2,2,1.05E+06,512,10718,89.321
2,2,6,2.62E+05,2048,13395,150.91
1,2,6,1.05E+07,2048,17418,55.344
2,1,1,1.05E+08,512,8077.3,251.79
1,1,6,1.05E+08,1024,14207,69.085
2,6,2,1.05E+08,1024,11777,172.76
3,3,9,1.05E+08,1024,16916,180.52
3,3,12,5.24E+06,512,18196,169.88
1,3,12,1.05E+08,2048,13273,71.152
1,2,2,2.62E+05,1024,11259,85.93
2,6,12,1.05E+08,1024,15247,126.32
1,2,12,1.05E+08,512,20167,49.514
3,1,3,1.05E+06,2048,11828,263.26
3,3,9,2.62E+05,1024,17633,182.47
2,3,6,1.05E+07,2048,13122,156.1
1,6,12,1.05E+06,2048,13861,66.109
1,3,9,1.05E+07,2048,12844,74.176
1,3,6,1.05E+06,2048,11779,77.761
3,6,1,1.05E+07,2048,8455.1,365.67
1,2,1,1.05E+08,2048,7810.2,127.93
3,2,1,1.05E+08,1024,8153.9,380.27
3,3,12,1.05E+08,512,18019,173.48
3,2,2,5.24E+06,1024,11615,265.34
1,2,9,2.62E+05,1024,19371,51.331
3,2,6,1.05E+08,1024,14083,221.51
1,3,3,5.24E+06,1024,12652,75.422
1,3,3,5.24E+06,512,12141,79.583
2,6,12,1.05E+06,512,15523,127.32
1,1,3,1.05E+08,512,12503,80.717
3,2,2,2.62E+05,2048,11542,262.7
3,1,1,1.05E+06,1024,7845.3,379.21
3,3,3,1.05E+06,1024,13658,223.86
1,1,9,2.62E+05,512,14975,65.207
3,6,12,1.05E+06,1024,18708,165.25
2,3,12,5.24E+06,512,14808,137.62
1,6,12,2.62E+05,1024,13628,68.597
1,1,3,1.05E+06,2048,12633,78.619
1,6,6,1.05E+08,512,13143,73.065
3,6,12,2.62E+05,512,18716,169.76
1,3,1,1.05E+06,2048,8282.6,113.69
1,1,3,1.05E+07,1024,12305,82.948
1,1,1,1.05E+07,1024,9395.3,104.4
1,6,9,1.05E+08,1024,13479,71.964
1,2,3,5.24E+06,1024,14197,69.457
3,2,9,2.62E+05,512,15582,198.2
2,3,2,1.05E+08,1024,11801,170.98
1,3,12,1.05E+07,2048,12437,77.372
2,6,2,1.05E+08,512,11655,169.22
2,1,9,1.05E+06,512,13293,143.77
3,1,9,1.05E+06,2048,12279,240.32
2,6,2,2.62E+05,2048,11493,169.03
2,6,6,1.05E+06,512,13087,151.11
2,1,2,1.05E+07,2048,11595,170.79
3,3,6,1.05E+08,512,15647,190.5
2,1,3,1.05E+07,2048,12602,158.23
2,6,2,5.24E+06,512,11574,176.28
2,1,9,1.05E+07,512,13663,142.71
3,6,12,2.62E+05,2048,18315,176.25
1,2,6,1.05E+06,1024,17299,55.711
3,3,3,2.62E+05,1024,13419,221.61
2,3,12,1.05E+07,1024,14750,133.89
1,6,1,1.05E+08,512,8592.3,108.42
2,6,9,1.05E+06,2048,14215,138.06
3,6,12,1.05E+08,2048,18575,178.9
3,2,2,1.05E+08,512,11349,272.31
2,6,9,1.05E+07,1024,14392,140.46
3,1,6,1.05E+06,2048,12361,253.76
1,3,3,2.62E+05,512,12386,77.368
3,1,1,1.05E+08,2048,7752.5,401.67
3,3,2,1.05E+07,1024,11650,263.14
3,1,1,5.24E+06,512,7879.3,376.89
3,6,3,1.05E+06,2048,13699,223.01
2,2,12,2.62E+05,2048,14550,137.82
1,6,9,2.62E+05,1024,12800,75.382
2,2,6,5.24E+06,1024,13095,151.03
3,2,6,2.62E+05,512,14249,207.63
2,3,9,1.05E+07,1024,13584,141.77
2,2,9,1.05E+08,2048,14045,145.76
1,2,3,1.05E+07,1024,14584,66.234
3,2,12,1.05E+06,2048,16364,189.15
1,6,6,2.62E+05,2048,13341,68.589
1,2,9,1.05E+08,2048,19671,50.391
1,3,6,5.24E+06,512,12835,72.203
3,6,2,1.05E+08,2048,12107,248.1
1,2,3,1.05E+06,1024,14343,67.011
2,1,12,1.05E+06,512,13750,145.65
2,6,1,1.05E+07,512,9789,197.19
3,1,12,1.05E+07,1024,12464,242.18
3,1,1,5.24E+06,1024,7862.6,382.13
3,1,12,5.24E+06,2048,12483,244.52
3,6,9,2.62E+05,1024,17206,186.35
1,3,9,1.05E+06,512,12724,72.712
2,3,9,1.05E+08,512,13810,147.99
1,6,6,1.05E+08,1024,12891,77.633
1,6,2,1.05E+08,2048,11632,81.601
1,3,1,5.24E+06,512,8571.8,110.88
2,3,1,1.05E+08,512,9503.6,203.99
3,1,3,1.05E+08,512,11912,255.57
1,2,1,1.05E+07,1024,8083.9,124.77
3,6,2,1.05E+06,512,11605,253.86
2,1,6,2.62E+05,2048,13046,153.25
2,3,6,2.62E+05,512,12877,150.37
2,2,12,1.05E+06,1024,13730,147.69
3,1,12,5.24E+06,1024,12539,239.62
1,6,9,1.05E+08,512,13279,70.733
1,2,3,2.62E+05,2048,14302,67.396
3,3,6,1.05E+06,1024,15572,195.33
3,2,1,2.62E+05,512,8360.5,364.65
2,1,3,2.62E+05,512,12317,162.45
1,3,12,1.05E+08,512,13122,72.286
2,2,9,1.05E+06,1024,13711,147.74
2,3,3,1.05E+07,512,11761,167.26
2,3,12,2.62E+05,512,14230,139
3,3,3,1.05E+06,512,13453,217.05
3,1,6,1.05E+07,1024,11847,250.2
2,1,1,1.05E+08,2048,8123.5,249.53
1,6,6,1.05E+08,2048,13254,73.818
1,6,3,2.62E+05,1024,12273,78.982
2,3,1,5.24E+06,2048,9575.8,199.41
2,2,3,1.05E+08,512,12549,167.05
3,3,1,2.62E+05,1024,8111.1,374.92
3,6,1,1.05E+08,1024,8444.7,361.36
3,1,3,5.24E+06,1024,11968,256.13
2,3,1,1.05E+06,2048,9682.5,200.58
2,6,12,1.05E+06,2048,15256,129.03
3,2,3,1.05E+07,2048,12465,243.2
1,1,12,1.05E+07,512,14767,65.394
3,2,9,5.24E+06,2048,15224,205.93
2,6,2,5.24E+06,1024,11656,169.76
1,6,2,2.62E+05,512,12108,79.968
3,6,3,2.62E+05,1024,13496,214.85
2,1,2,1.05E+06,512,11215,185.16
2,6,3,1.05E+06,512,11937,163.4
2,3,2,1.05E+08,512,11445,180.03
3,6,1,1.05E+07,1024,8344.1,363.01
3,1,12,1.05E+06,1024,12460,244.31
2,6,3,1.05E+07,2048,11864,167.52
3,3,2,2.62E+05,2048,11687,263.87
1,2,9,1.05E+07,2048,19710,49.453
3,1,1,1.05E+06,512,7896.7,383.13
2,1,6,1.05E+06,512,12742,159.03
1,1,12,2.62E+05,512,15337,64.027
3,6,1,5.24E+06,512,8059.8,363.97
3,3,6,5.24E+06,2048,15642,198.63
2,6,12,1.05E+07,2048,15139,131.67
3,2,12,1.05E+06,512,15889,189.54
3,1,3,2.62E+05,2048,12026,258.27
1,3,3,2.62E+05,1024,12095,79.646
2,3,1,5.24E+06,512,9536.1,204.73
1,6,1,1.05E+06,512,8584,113.32
3,6,3,1.05E+06,1024,13687,226.09
1,6,9,1.05E+07,512,12990,72.943
3,2,9,1.05E+07,1024,15773,201.11
1,2,1,1.05E+07,512,7890,126.63
3,2,6,1.05E+08,512,13938,213.61
2,2,1,2.62E+05,512,8214.7,249.49
3,6,9,2.62E+05,2048,17030,177.82
2,6,6,1.05E+07,2048,12904,149.38
3,6,9,5.24E+06,2048,17512,172.99
2,3,2,5.24E+06,1024,11639,172.21
1,2,9,1.05E+08,512,18965,51.98
2,2,3,1.05E+06,1024,12135,167.02
2,3,3,5.24E+06,2048,11731,173.04
2,6,1,1.05E+08,1024,9745.7,201.18
1,3,2,5.24E+06,1024,11795,83.769
2,1,1,1.05E+06,2048,7851.3,262.75
3,1,9,1.05E+08,1024,12282,240.34
1,2,9,2.62E+05,512,18928,52.784
3,6,12,1.05E+06,2048,18664,171.8
3,1,1,1.05E+07,2048,7999.9,384.8
2,1,1,5.24E+06,512,8080.2,251.14
1,2,1,2.62E+05,1024,7878.8,125.61
3,2,12,1.05E+08,1024,15825,185.04
2,6,12,2.62E+05,1024,15413,131.71
2,6,9,1.05E+06,1024,14549,139.9
1,3,9,1.05E+07,512,12856,72.372
3,2,1,1.05E+07,512,8170.9,370.08
3,1,2,1.05E+06,1024,11301,275.85
2,3,9,5.24E+06,512,13944,138.31
1,3,12,1.05E+06,2048,12771,72.043
3,1,12,1.05E+07,512,12624,241.7
2,6,12,2.62E+05,512,14910,131.78
1,3,9,1.05E+08,2048,13148,71.174
2,3,6,1.05E+06,2048,13339,154.39
1,2,2,1.05E+08,1024,11067,87.06
1,3,2,2.62E+05,2048,11518,83.852
1,1,2,2.62E+05,2048,10703,92.15
3,1,9,1.05E+08,2048,12047,252.08
3,3,3,1.05E+07,1024,13672,223.3
3,1,9,1.05E+08,512,11939,253.39
3,1,12,1.05E+08,1024,12418,246.82
1,3,12,1.05E+06,512,13068,73.478
1,1,2,5.24E+06,512,10991,90.148
1,3,6,2.62E+05,1024,12790,75.441
3,3,1,5.24E+06,2048,8500,373.12
2,1,3,1.05E+08,1024,12529,154.49
2,6,2,1.05E+06,2048,11929,166.68
2,1,3,1.05E+07,512,12207,166.29
3,3,6,2.62E+05,2048,15392,196.93
2,2,6,1.05E+07,1024,13154,150.98
2,3,6,1.05E+07,512,12551,153.7
3,3,1,1.05E+07,2048,8511.6,360.37
3,2,12,5.24E+06,2048,15491,194.22
3,6,6,1.05E+06,2048,15319,194.8
3,3,6,1.05E+06,512,15151,203.13
1,2,6,1.05E+07,1024,17130,60.02
1,1,9,2.62E+05,1024,14719,65.299
3,3,1,1.05E+08,512,8135.8,380.16
1,6,1,1.05E+07,2048,8567.2,110.88
3,1,1,1.05E+07,512,7941.4,387.25
2,1,1,1.05E+06,1024,8164,246.38
1,2,6,1.05E+08,2048,16455,61.412
3,3,12,5.24E+06,2048,17944,172.88
1,2,2,1.05E+06,1024,11303,85.569
1,2,9,1.05E+07,1024,19614,48.667
1,6,3,1.05E+06,1024,12397,79.414
2,3,9,1.05E+08,2048,13943,141.27
3,3,12,1.05E+06,1024,18529,167.39
1,2,6,2.62E+05,2048,16825,60.046
2,1,6,1.05E+08,2048,12735,155.2
1,2,1,2.62E+05,512,7914.2,130
2,1,2,2.62E+05,2048,11195,179.17
3,2,3,2.62E+05,1024,12512,242.22
2,1,1,5.24E+06,2048,8236,241.58
1,1,12,1.05E+08,1024,14557,66.947
3,6,12,1.05E+07,2048,18422,163.12
2,3,1,2.62E+05,1024,9742.7,203.4
1,3,9,5.24E+06,1024,12704,74.668
1,3,1,2.62E+05,2048,8507.8,109.16
1,2,12,1.05E+08,2048,20178,48.337
1,2,3,5.24E+06,512,14573,68.835
1,1,1,1.05E+08,2048,9023.6,110.07
3,2,3,1.05E+07,1024,12742,238.06
1,2,2,2.62E+05,512,11323,86.081
3,2,6,2.62E+05,2048,14224,217.41
3,2,9,5.24E+06,1024,15317,199.73
1,6,12,1.05E+08,2048,13927,66.105
3,1,12,1.05E+08,512,12489,240.55
1,2,6,1.05E+06,512,17898,54.633
1,3,1,1.05E+07,2048,8567.1,110.72
3,1,12,2.62E+05,1024,12515,248.54
2,2,3,5.24E+06,1024,12478,165.57
2,1,12,2.62E+05,1024,13791,146.97
3,6,6,5.24E+06,1024,15870,190.26
1,3,9,2.62E+05,1024,13058,73.809
2,6,9,5.24E+06,512,14230,139.76
3,2,3,1.05E+06,1024,12235,246
3,6,12,1.05E+08,1024,18972,167.87
1,6,3,1.05E+06,512,12610,79.831
2,2,6,1.05E+06,2048,12532,153.15
2,3,9,1.05E+06,1024,14713,135.85
2,1,12,2.62E+05,2048,13618,145.04
2,2,2,5.24E+06,512,12476,163.99
1,2,9,1.05E+06,1024,19209,51.318
2,3,12,5.24E+06,1024,14707,132.91
1,1,3,2.62E+05,1024,12721,77.152
3,6,1,1.05E+07,512,8560.2,354.29
1,6,3,1.05E+07,512,12366,76.828
2,1,6,1.05E+08,1024,12535,160.22
3,3,12,2.62E+05,2048,17812,172.6
3,3,3,1.05E+07,2048,13891,217.51
1,1,1,1.05E+07,512,9083.2,106.7
2,1,2,5.24E+06,512,11241,179.53
1,6,3,2.62E+05,2048,12356,77.938
1,1,3,2.62E+05,512,13009,75.129
2,2,6,5.24E+06,2048,13908,146.26
3,2,12,1.05E+07,2048,15698,193.97
2,3,1,1.05E+08,2048,9506,203.82
1,6,1,5.24E+06,512,8495.6,112.01
2,1,12,5.24E+06,512,13846,142.06
1,1,6,1.05E+07,1024,13915,69.791
3,2,3,1.05E+06,512,12313,244.86
3,2,1,1.05E+06,512,7982.3,378.11
3,1,9,2.62E+05,1024,12160,244.75
2,3,1,1.05E+06,1024,9649.2,201.81
3,3,3,5.24E+06,512,13722,218.52
3,3,12,1.05E+06,512,17892,172.78
3,3,1,1.05E+06,2048,8363.8,373.86
3,3,6,1.05E+06,2048,15403,205.09
1,1,9,1.05E+08,512,14117,68.127
2,2,9,5.24E+06,512,14284,143.69
2,1,12,1.05E+06,1024,14385,135.92
1,6,2,1.05E+07,2048,11751,82.42
1,2,12,2.62E+05,512,20415,47.652
2,1,3,2.62E+05,1024,12325,165.61
2,2,2,1.05E+08,1024,12422,160.17
2,1,12,2.62E+05,512,14316,137.2
3,6,12,1.05E+07,512,18777,178.6
3,1,6,5.24E+06,2048,11978,244.07
2,1,3,1.05E+06,512,12418,164.9
3,6,2,5.24E+06,2048,11850,255.85
1,3,1,1.05E+07,512,8305.2,115.51
2,1,6,1.05E+06,1024,12797,147.79
1,1,2,2.62E+05,512,10871,90.738
2,2,9,1.05E+07,2048,13660,141.27
3,3,2,2.62E+05,1024,11345,260.53
1,6,3,1.05E+06,2048,12106,79.89
3,6,1,1.05E+08,2048,8517.7,362.15
1,1,3,1.05E+07,2048,11983,80.941
3,2,6,1.05E+07,1024,14290,211.17
3,6,3,1.05E+08,2048,14194,216.76
2,2,12,2.62E+05,512,13646,145.26
2,6,3,1.05E+07,512,11813,167.22
1,3,1,1.05E+08,1024,8440.4,113.82
3,1,2,1.05E+06,512,11192,278.14
1,1,3,1.05E+06,1024,2122.2,167.26
3,1,9,1.05E+06,512,12287,249.69
3,2,6,2.62E+05,1024,13913,214.76
1,3,9,5.24E+06,512,12303,76.528
2,6,3,2.62E+05,512,11573,167.27
2,6,2,1.05E+07,2048,11603,172.51
2,1,2,2.62E+05,1024,11053,186.79
2,1,2,5.24E+06,2048,11496,174.97
1,6,12,1.05E+07,2048,14532,65.505
3,3,2,1.05E+08,512,11738,259.03
1,2,9,1.05E+08,1024,19610,49.111
1,3,6,1.05E+07,512,13052,72.387
2,2,3,2.62E+05,1024,12691,163.03
3,3,1,1.05E+06,1024,8491.4,367.32
2,3,1,2.62E+05,512,9701.8,204.75
3,3,2,5.24E+06,512,11674,270.36
3,6,3,1.05E+07,512,13614,218.1
2,1,3,1.05E+08,2048,12716,157.12
3,6,3,1.05E+08,512,14036,210.6
1,2,3,1.05E+07,2048,14101,70.731
3,1,6,5.24E+06,512,12152,246.02
2,1,9,5.24E+06,512,13962,144.94
2,3,6,5.24E+06,2048,12844,153.55
1,1,3,1.05E+06,512,12901,77.71
3,2,2,1.05E+08,2048,11508,261.59
2,2,3,1.05E+07,512,12486,163.58
1,6,9,1.05E+07,1024,13292,70.041
1,2,9,1.05E+06,512,18889,52.377
1,2,6,1.05E+06,2048,17542,55.96
2,1,1,1.05E+07,2048,8019.9,247.42
2,3,2,1.05E+07,512,11551,171.29
1,3,12,1.05E+06,1024,12583,72.016
1,3,12,5.24E+06,512,12144,74.759
1,2,12,1.05E+06,1024,19372,50.673
2,2,2,1.05E+06,512,12240,163.52
2,3,12,1.05E+06,512,14019,135.04
1,1,1,1.05E+08,512,9283.7,103.14
2,2,6,1.05E+07,2048,12322,153.88
1,1,1,1.05E+07,2048,9314.8,102.73
3,2,2,2.62E+05,512,11421,273.97
2,1,9,1.05E+07,2048,13773,147.37
3,2,6,5.24E+06,512,14041,217.99
2,1,9,2.62E+05,2048,14258,138.47
1,1,2,1.05E+06,1024,11009,90.522
2,1,12,1.05E+07,1024,13597,141.65
3,2,1,2.62E+05,2048,8198.4,372.85
3,2,1,1.05E+07,1024,8195.2,372.01
2,3,3,5.24E+06,1024,11637,171.71
3,6,9,5.24E+06,512,17069,175.96
1,1,2,1.05E+07,512,10803,91.932
2,6,6,5.24E+06,2048,13143,145.23
1,1,12,1.05E+08,512,14220,66.596
2,3,3,1.05E+07,2048,11394,178.65
2,1,9,1.05E+06,2048,13114,147.66
3,2,12,1.05E+08,512,15753,193.19
1,3,6,1.05E+06,512,12604,78.001
1,2,1,1.05E+06,2048,7811.1,127.36
3,3,6,2.62E+05,512,15503,193.07
2,1,3,1.05E+08,512,12561,159.21
3,1,9,5.24E+06,2048,12717,233
1,1,6,1.05E+06,1024,14223,67.023
1,6,2,1.05E+06,512,12010,79.661
2,3,9,1.05E+08,1024,14244,140.87
2,1,6,5.24E+06,512,13224,153.92
1,3,6,1.05E+08,512,12421,76.743
3,6,6,1.05E+08,1024,15370,196.87
2,6,1,2.62E+05,512,9876.2,196
1,1,1,5.24E+06,2048,9249.4,103.98
2,6,6,1.05E+08,1024,13549,144.8
2,2,3,2.62E+05,512,12301,166.15
2,2,12,1.05E+08,1024,14810,139.85
3,6,1,5.24E+06,1024,8413.5,360.16
3,3,1,1.05E+06,512,8207.4,373.63
3,2,9,1.05E+08,1024,15722,203.06
1,1,2,1.05E+08,1024,10817,92.744
2,3,1,2.62E+05,2048,9534.9,208.18
2,6,9,2.62E+05,1024,14471,135.24
3,6,3,2.62E+05,512,13634,219.15
1,2,2,1.05E+07,1024,11185,86.291
2,2,9,5.24E+06,2048,14160,143.35
2,1,12,1.05E+08,1024,13643,143.02
2,2,6,1.05E+06,1024,13093,154.87
3,3,1,5.24E+06,512,8524.5,372.9
3,1,2,5.24E+06,2048,11409,264.59
2,6,12,5.24E+06,512,15546,131.99
2,3,2,1.05E+06,512,11316,172.47
3,3,2,1.05E+07,2048,11638,256.52
1,6,6,5.24E+06,1024,12790,75.418
2,3,3,1.05E+06,2048,11688,165.08
3,6,3,1.05E+07,2048,14052,211.81
1,3,1,1.05E+08,2048,8483.2,115.66
3,3,12,2.62E+05,1024,18349,167.46
2,2,2,1.05E+07,1024,12247,158.94
1,1,2,2.62E+05,1024,10644,92.735
2,2,12,1.05E+07,512,15329,137.4
3,2,9,1.05E+06,1024,14871,198.13
2,6,3,1.05E+07,1024,11535,165.34
2,1,6,1.05E+07,512,12824,156.51
2,2,3,1.05E+07,2048,12657,157.84
3,2,12,5.24E+06,512,15955,200.74
2,6,6,1.05E+06,2048,13047,147.88
2,6,9,1.05E+08,1024,14084,142.6
2,6,1,5.24E+06,512,9730.6,199.44
2,6,2,5.24E+06,2048,11772,175.23
2,2,2,5.24E+06,2048,12241,163.21
1,6,6,1.05E+06,2048,12812,73.119
2,6,3,2.62E+05,1024,11950,167.23
1,2,12,5.24E+06,2048,20050,51.366
1,1,9,5.24E+06,512,14748,65.825
1,1,9,1.05E+08,2048,14722,66.798
3,3,6,1.05E+08,1024,15287,200.77
1,3,2,2.62E+05,512,11483,85.765
3,2,3,1.05E+08,512,12181,249.93
3,2,1,1.05E+06,2048,8333.2,371.39
3,1,6,1.05E+08,1024,12052,258.38
3,1,3,1.05E+07,512,11816,256.25
3,6,6,2.62E+05,1024,15574,203.43
3,6,2,1.05E+06,2048,11313,260.59
1,2,3,1.05E+08,512,13996,70.993
3,3,1,1.05E+07,1024,8393.1,360.55
3,6,6,1.05E+08,512,15787,191.95
2,2,1,2.62E+05,1024,8238.6,246.56
1,2,3,2.62E+05,1024,14361,67.604
1,6,6,2.62E+05,512,13294,73.086
2,3,1,1.05E+08,1024,9574.4,206.54
