Spout,Split,Count,Buffer_size,Heap,Throughput+,Latency-
1,3,12,5.24E+06,512,12144,74.759
1,3,2,5.24E+06,1024,11795,83.769
2,6,9,1.05E+07,1024,14392,140.46
2,2,6,1.05E+07,2048,12322,153.88
1,3,9,1.05E+08,1024,12074,80.847
2,6,9,1.05E+08,2048,14121,137.87
2,3,9,1.05E+07,512,13594,144.91
1,3,9,1.05E+07,512,12856,72.372
3,2,2,5.24E+06,2048,11650,263.15
2,1,12,1.05E+07,512,13589,144.86
2,6,12,1.05E+06,2048,15256,129.03
2,2,9,2.62E+05,1024,13630,143.3
2,3,6,1.05E+07,512,12551,153.7
1,6,3,1.05E+07,512,12366,76.828
3,3,2,5.24E+06,1024,11357,275.88
3,6,3,1.05E+08,512,14036,210.6
3,1,12,1.05E+07,512,12624,241.7
3,2,2,2.62E+05,2048,11542,262.7
2,2,1,1.05E+08,1024,8476.8,242.01
3,2,6,5.24E+06,2048,14251,214.7
1,6,3,2.62E+05,2048,12356,77.938
2,3,3,1.05E+08,512,11524,170.12
2,3,3,2.62E+05,512,11589,172.21
2,2,6,1.05E+06,2048,12532,153.15
1,6,1,2.62E+05,2048,8528.8,106.99
1,6,1,5.24E+06,512,8495.6,112.01
2,6,1,1.05E+06,1024,9521.7,198.07
3,2,3,1.05E+06,1024,12235,246
3,2,12,1.05E+07,512,16054,184.06
2,2,2,2.62E+05,2048,12295,162.83
2,3,2,5.24E+06,512,11852,172.81
3,3,1,1.05E+06,2048,8363.8,373.86
1,6,2,1.05E+06,2048,11690,83.558
1,2,2,1.05E+08,1024,11067,87.06
3,1,1,1.05E+07,1024,7926.8,378.11
2,3,9,1.05E+08,512,13810,147.99
2,1,6,1.05E+08,2048,12735,155.2
2,2,6,1.05E+08,2048,13623,150.31
1,3,6,1.05E+07,1024,11980,78.924
3,3,12,1.05E+06,2048,18663,166.98
2,3,9,5.24E+06,1024,13891,141.63
2,6,1,1.05E+06,512,9912.1,195.05
2,2,12,5.24E+06,1024,14745,138.28
1,3,2,1.05E+08,1024,11901,81.936
1,6,9,2.62E+05,2048,13824,69.907
2,1,3,1.05E+06,512,12418,164.9
2,6,1,5.24E+06,2048,9897.6,196.87
2,3,1,1.05E+07,2048,9557.2,201.76
3,1,9,2.62E+05,2048,12150,243.51
3,1,2,2.62E+05,1024,11360,266.53
1,1,9,1.05E+08,512,14117,68.127
2,6,3,1.05E+07,1024,11535,165.34
1,1,2,1.05E+06,1024,11009,90.522
1,1,3,5.24E+06,512,12959,76.212
2,3,9,5.24E+06,2048,13800,142.73
1,1,12,1.05E+07,512,14767,65.394
3,2,9,1.05E+08,1024,15722,203.06
3,3,6,2.62E+05,2048,15392,196.93
2,6,9,2.62E+05,512,14216,138.64
2,3,6,5.24E+06,1024,13193,149.17
2,2,3,2.62E+05,2048,12499,162.46
2,1,1,1.05E+07,2048,8019.9,247.42
2,6,6,1.05E+07,512,12992,155.41
1,6,9,1.05E+08,512,13279,70.733
2,3,3,5.24E+06,512,11835,167.86
3,6,9,1.05E+07,2048,16955,183.04
1,6,12,1.05E+06,2048,13861,66.109
3,3,1,1.05E+07,2048,8511.6,360.37
1,2,12,5.24E+06,2048,20050,51.366
2,6,3,1.05E+06,512,11937,163.4
3,1,3,1.05E+06,2048,11828,263.26
2,3,6,1.05E+08,2048,12534,154.19
2,3,12,1.05E+06,2048,13643,144.77
2,3,9,2.62E+05,2048,13737,141.78
1,2,12,2.62E+05,2048,20534,49.505
1,6,9,1.05E+07,512,12990,72.943
3,6,12,5.24E+06,1024,18717,163.22
2,1,2,5.24E+06,2048,11496,174.97
3,6,2,5.24E+06,2048,11850,255.85
3,2,9,1.05E+07,1024,15773,201.11
1,6,9,1.05E+06,2048,13792,70.055
1,1,3,2.62E+05,512,13009,75.129
3,6,12,1.05E+06,512,18379,168.9
3,1,1,1.05E+07,512,7941.4,387.25
1,6,9,5.24E+06,1024,13238,71.228
2,2,3,1.05E+06,512,12469,162.72
3,3,3,1.05E+07,1024,13672,223.3
3,6,3,1.05E+06,512,13868,213.32
1,3,2,1.05E+07,1024,11667,82.684
3,1,2,1.05E+06,512,11192,278.14
3,1,2,1.05E+07,512,10925,274.27
1,3,9,1.05E+08,512,12390,78.109
2,2,3,1.05E+06,2048,12288,162.39
2,3,12,2.62E+05,512,14230,139
1,1,6,2.62E+05,2048,13516,71.818
1,3,12,1.05E+06,512,13068,73.478
3,3,9,1.05E+07,1024,17089,178.04
2,6,6,5.24E+06,2048,13143,145.23
3,2,2,1.05E+06,2048,11321,272.01
1,2,12,2.62E+05,512,20415,47.652
1,3,12,5.24E+06,1024,13625,71.588
1,3,6,2.62E+05,1024,12790,75.441
3,1,2,1.05E+07,1024,11201,274.71
3,6,1,1.05E+07,2048,8455.1,365.67
3,3,9,1.05E+07,512,16569,190.43
1,3,6,1.05E+08,2048,12455,73.217
3,6,2,1.05E+08,2048,12107,248.1
1,3,9,1.05E+06,2048,12170,76.017
3,1,12,5.24E+06,512,12585,239.16
3,1,2,1.05E+08,512,11367,268.87
3,6,3,1.05E+07,2048,14052,211.81
1,1,12,1.05E+08,512,14220,66.596
1,2,1,1.05E+08,512,8012.6,126.01
2,1,2,1.05E+08,2048,11417,172.71
3,6,1,2.62E+05,512,8184.2,371.71
3,3,2,1.05E+08,1024,11528,266.13
3,6,12,2.62E+05,2048,18315,176.25
2,3,9,1.05E+07,1024,13584,141.77
1,1,6,1.05E+06,2048,14074,69.475
1,1,6,1.05E+08,1024,14207,69.085
3,3,1,2.62E+05,512,8196,387.03
1,3,12,1.05E+06,1024,12583,72.016
1,2,12,1.05E+08,512,20167,49.514
3,1,2,1.05E+08,2048,11151,269.9
2,1,12,1.05E+06,2048,13268,147.81
3,1,6,1.05E+06,512,12174,252.57
3,2,12,1.05E+08,512,15753,193.19
3,2,1,1.05E+07,2048,8407,366.26
1,2,1,5.24E+06,1024,7954.7,126.38
1,6,6,1.05E+07,1024,12604,74.836
3,2,12,5.24E+06,1024,15855,191.91
2,6,6,2.62E+05,2048,13308,151.65
2,2,3,5.24E+06,512,12699,161.35
3,2,6,1.05E+08,2048,13862,212.71
2,6,2,2.62E+05,1024,11921,170.53
3,2,1,1.05E+08,2048,7975.1,372.51
3,2,12,2.62E+05,1024,15617,201.6
3,2,6,2.62E+05,512,14249,207.63
1,1,1,1.05E+06,2048,9453.5,101.19
2,2,9,5.24E+06,512,14284,143.69
2,3,6,1.05E+08,1024,12798,149.21
3,2,12,1.05E+08,2048,15681,203.01
1,2,6,1.05E+07,2048,17418,55.344
3,1,6,2.62E+05,1024,11676,256.9
2,3,12,1.05E+06,1024,14811,132.72
3,6,12,1.05E+07,512,18777,178.6
1,3,9,1.05E+06,1024,11982,79.374
3,1,6,1.05E+06,2048,12361,253.76
2,6,9,1.05E+07,2048,14623,137.48
1,3,12,2.62E+05,2048,12665,74.205
3,2,9,5.24E+06,512,15026,202.62
3,3,3,1.05E+08,2048,13499,220.31
2,6,2,5.24E+06,1024,11656,169.76
2,2,12,1.05E+07,512,15329,137.4
1,6,1,1.05E+06,2048,8300.5,112.2
1,6,12,5.24E+06,2048,13893,68.601
1,6,6,1.05E+08,1024,12891,77.633
1,2,1,2.62E+05,2048,7965.2,124.28
2,1,6,1.05E+06,2048,12825,152.6
1,2,12,5.24E+06,512,20591,47.387
3,6,2,5.24E+06,512,11808,254.04
3,2,3,5.24E+06,512,12372,251.47
2,2,1,5.24E+06,512,8229.4,245.2
3,3,12,2.62E+05,1024,18349,167.46
3,1,12,1.05E+06,1024,12460,244.31
2,6,6,5.24E+06,512,12790,156.57
1,2,2,1.05E+06,1024,11303,85.569
1,1,6,2.62E+05,512,13551,71.47
1,2,6,1.05E+07,512,16393,61.68
2,2,1,5.24E+06,1024,8207.6,255.33
1,2,9,5.24E+06,1024,19733,49.527
2,6,6,1.05E+06,512,13087,151.11
3,2,3,5.24E+06,1024,12451,245.09
1,1,12,1.05E+06,512,15001,66.233
2,6,12,2.62E+05,512,14910,131.78
2,1,12,1.05E+06,1024,14385,135.92
3,2,9,1.05E+06,512,14853,212.77
2,1,1,1.05E+07,512,7945.6,250.3
1,6,3,1.05E+06,512,12610,79.831
1,1,3,5.24E+06,2048,12171,81.11
2,3,12,1.05E+07,2048,14968,127.25
2,1,1,1.05E+08,2048,8123.5,249.53
3,2,6,1.05E+08,512,13938,213.61
3,6,1,1.05E+08,1024,8444.7,361.36
1,1,9,5.24E+06,512,14748,65.825
2,6,6,1.05E+08,512,13029,153.21
2,2,2,2.62E+05,512,12253,166.92
2,3,9,1.05E+06,512,13802,139.24
3,2,12,5.24E+06,512,15955,200.74
1,1,12,1.05E+06,2048,14646,68.492
2,6,3,1.05E+07,2048,11864,167.52
1,3,3,1.05E+07,2048,11763,81.158
1,1,2,1.05E+08,512,10979,89.199
1,6,9,1.05E+06,1024,13433,70.547
2,2,12,2.62E+05,1024,13909,144.72
3,3,6,1.05E+08,2048,15349,203.6
3,6,3,1.05E+06,2048,13699,223.01
1,2,9,1.05E+07,2048,19710,49.453
2,3,6,1.05E+06,1024,13031,153.92
3,6,6,1.05E+07,1024,15822,191.57
3,3,1,2.62E+05,2048,8533,352.64
3,2,6,1.05E+06,1024,13980,215.67
1,2,9,2.62E+05,512,18928,52.784
1,6,9,2.62E+05,1024,12800,75.382
3,1,6,2.62E+05,512,11920,250.24
1,2,3,1.05E+07,1024,14584,66.234
3,2,1,5.24E+06,1024,8231.7,362.87
2,1,1,1.05E+07,1024,7959.8,254.98
3,2,3,1.05E+07,1024,12742,238.06
3,3,6,2.62E+05,1024,15488,203.43
3,2,12,2.62E+05,2048,15494,199.53
3,3,12,1.05E+07,2048,17853,173.45
1,3,3,2.62E+05,2048,12108,78.132
2,1,6,1.05E+06,1024,12797,147.79
2,1,9,1.05E+08,1024,13963,139.24
1,3,3,2.62E+05,1024,12095,79.646
2,2,12,1.05E+06,2048,14175,135.47
3,2,6,5.24E+06,512,14041,217.99
3,2,3,1.05E+07,2048,12465,243.2
2,1,12,2.62E+05,2048,13618,145.04
3,3,12,1.05E+08,2048,18140,169.91
2,1,2,1.05E+06,2048,11488,172.87
1,6,1,2.62E+05,512,8600.9,111.07
2,2,3,1.05E+08,2048,12240,160.41
3,1,3,1.05E+08,1024,11841,259.01
1,2,3,5.24E+06,2048,14608,65.23
1,2,2,1.05E+06,2048,11100,88.202
2,2,3,1.05E+07,512,12486,163.58
3,3,9,1.05E+08,512,16949,189.3
1,1,6,1.05E+07,1024,13915,69.791
2,3,2,2.62E+05,512,11442,173.82
3,2,6,1.05E+08,1024,14083,221.51
2,2,2,1.05E+06,512,12240,163.52
2,6,9,1.05E+06,1024,14549,139.9
3,6,12,1.05E+07,2048,18422,163.12
1,3,12,1.05E+07,512,13475,68.503
2,6,9,5.24E+06,512,14230,139.76
2,2,6,5.24E+06,512,12907,148.98
1,6,1,2.62E+05,1024,8506,113.18
1,2,9,1.05E+06,1024,19209,51.318
1,6,2,5.24E+06,2048,11957,81.386
1,3,1,1.05E+08,2048,8483.2,115.66
1,2,3,5.24E+06,512,14573,68.835
1,3,3,1.05E+06,2048,12179,80.989
3,3,12,2.62E+05,512,17736,176.97
3,1,1,2.62E+05,2048,7855.3,377.63
3,6,6,5.24E+06,512,15406,195.39
3,1,2,2.62E+05,512,11108,272.23
1,3,2,1.05E+06,512,11641,83.951
2,2,1,1.05E+07,2048,8674.8,231.9
3,3,2,1.05E+07,512,12004,260.77
1,3,6,5.24E+06,512,12835,72.203
2,6,3,5.24E+06,512,11785,163.55
1,6,3,1.05E+08,2048,12814,76.921
3,3,3,1.05E+06,512,13453,217.05
2,1,3,1.05E+08,2048,12716,157.12
3,1,9,5.24E+06,2048,12717,233
3,6,6,1.05E+06,2048,15319,194.8
1,2,1,1.05E+07,2048,7978.3,122.71
2,6,2,5.24E+06,2048,11772,175.23
1,2,3,1.05E+06,1024,14343,67.011
1,2,1,5.24E+06,2048,8056,124.54
2,2,3,2.62E+05,1024,12691,163.03
2,2,12,1.05E+06,512,14365,143.06
3,6,1,5.24E+06,1024,8413.5,360.16
1,2,9,2.62E+05,1024,19371,51.331
3,1,3,1.05E+07,512,11816,256.25
3,2,2,5.24E+06,1024,11615,265.34
1,2,12,1.05E+07,2048,20134,51.406
2,6,6,1.05E+08,2048,13050,145.75
1,2,2,2.62E+05,2048,11125,86.779
2,6,3,5.24E+06,1024,12142,163.91
3,3,6,5.24E+06,512,14876,200.34
2,6,6,1.05E+07,2048,12904,149.38
1,1,9,1.05E+08,1024,14686,65.76
2,3,3,1.05E+06,512,11813,166.26
3,3,2,1.05E+08,2048,11077,257.28
3,1,1,1.05E+08,2048,7752.5,401.67
3,6,3,1.05E+08,1024,13865,215.98
2,2,9,1.05E+08,2048,14045,145.76
1,1,12,1.05E+06,1024,14910,67.445
3,2,9,1.05E+07,2048,15101,202.33
3,6,2,1.05E+08,1024,11411,263.65
3,2,2,1.05E+08,1024,11453,270.58
2,3,12,1.05E+08,1024,14757,132.54
2,6,6,1.05E+06,2048,13047,147.88
2,1,3,2.62E+05,1024,12325,165.61
1,3,1,5.24E+06,1024,8538.4,110.74
3,3,2,5.24E+06,512,11674,270.36
3,2,1,5.24E+06,512,8168.1,368.03
3,2,12,1.05E+06,1024,15245,199.96
2,3,2,5.24E+06,1024,11639,172.21
1,6,12,1.05E+08,512,13463,68.497
1,6,1,5.24E+06,2048,8442,109.39
3,6,1,2.62E+05,2048,8443.9,350.41
3,6,1,1.05E+06,1024,8316.5,366.08
3,3,2,5.24E+06,2048,11475,263.58
2,2,9,1.05E+07,512,13742,144.26
3,3,1,1.05E+08,1024,8083.4,382.76
3,6,1,1.05E+06,512,8358.1,359.63
1,3,3,5.24E+06,1024,12652,75.422
2,3,9,5.24E+06,512,13944,138.31
3,1,3,1.05E+07,1024,11795,259.26
3,2,2,2.62E+05,1024,11521,273.84
1,2,9,5.24E+06,2048,19063,53.326
1,2,9,1.05E+06,512,18889,52.377
3,3,6,1.05E+08,1024,15287,200.77
3,2,9,1.05E+06,2048,15161,202.01
3,3,1,1.05E+08,2048,8137.3,377.23
2,2,9,5.24E+06,2048,14160,143.35
3,3,9,1.05E+06,1024,17049,176.54
3,2,9,2.62E+05,512,15582,198.2
1,1,12,5.24E+06,2048,14589,65.733
2,2,1,1.05E+06,512,8212.6,245.08
1,2,12,1.05E+06,1024,19372,50.673
3,1,2,5.24E+06,1024,11326,273.88
3,6,3,1.05E+06,1024,13687,226.09
1,3,12,1.05E+08,1024,12754,72.6
2,2,6,2.62E+05,512,12927,153.82
3,2,3,1.05E+08,2048,12315,246.59
1,3,6,1.05E+08,512,12421,76.743
2,6,1,2.62E+05,2048,9787.4,200.6
1,2,3,1.05E+07,2048,14101,70.731
1,2,3,1.05E+08,1024,14210,68.822
1,3,12,2.62E+05,512,13327,69.522
1,2,6,2.62E+05,512,16959,56.933
3,2,1,1.05E+07,512,8170.9,370.08
2,2,2,1.05E+07,1024,12247,158.94
1,3,2,5.24E+06,512,11317,84.692
2,6,3,1.05E+08,2048,11818,164.83
3,1,3,5.24E+06,512,11941,255.92
3,6,9,2.62E+05,512,17194,186.42
1,6,9,1.05E+07,2048,13554,69.196
3,6,1,5.24E+06,512,8059.8,363.97
1,3,12,1.05E+07,1024,12962,72.683
1,3,1,2.62E+05,1024,8479.3,111.58
3,1,3,1.05E+06,1024,11821,258.78
3,1,3,5.24E+06,2048,12097,252.04
1,2,1,1.05E+08,2048,7810.2,127.93
1,1,3,2.62E+05,1024,12721,77.152
1,1,3,1.05E+07,2048,11983,80.941
1,1,6,1.05E+06,1024,14223,67.023
3,2,12,1.05E+08,1024,15825,185.04
3,2,1,2.62E+05,2048,8198.4,372.85
3,2,1,5.24E+06,2048,8473,365.42
1,3,12,1.05E+08,2048,13273,71.152
1,2,6,1.05E+06,2048,17542,55.96
2,6,9,2.62E+05,1024,14471,135.24
2,6,2,1.05E+06,2048,11929,166.68
2,2,2,2.62E+05,1024,12480,159.84
2,2,6,5.24E+06,1024,13095,151.03
3,2,9,1.05E+07,512,15150,203.83
1,1,9,1.05E+07,512,15037,64.194
3,2,1,1.05E+06,1024,8198.2,378.6
3,3,2,1.05E+08,512,11738,259.03
3,6,3,2.62E+05,2048,13830,219.69
3,6,3,1.05E+07,1024,14127,212.09
3,1,3,1.05E+08,2048,11900,255.07
3,6,12,5.24E+06,2048,18778,162.55
3,1,12,1.05E+06,512,12174,240.7
2,6,1,1.05E+08,512,9884,193.31
1,1,1,1.05E+08,1024,9333.8,102.77
3,1,3,1.05E+07,2048,11873,263.46
3,3,6,1.05E+06,512,15151,203.13
2,1,6,1.05E+07,512,12824,156.51
3,1,9,2.62E+05,512,12422,242.85
3,2,6,2.62E+05,2048,14224,217.41
3,6,2,2.62E+05,512,11627,257.8
1,3,1,1.05E+07,512,8305.2,115.51
2,6,2,2.62E+05,512,11742,166.74
3,1,9,1.05E+07,1024,12296,246.51
1,2,12,5.24E+06,1024,20353,48.677
1,3,3,5.24E+06,2048,11683,81.16
1,3,6,5.24E+06,1024,12952,73.688
1,1,12,2.62E+05,2048,14905,64.588
3,6,9,2.62E+05,2048,17030,177.82
2,6,2,1.05E+06,1024,11437,177.01
3,6,6,1.05E+06,512,15770,193.73
2,2,3,1.05E+08,512,12549,167.05
3,3,12,1.05E+07,512,17364,176.14
1,2,2,1.05E+08,2048,11455,83.516
2,6,3,1.05E+07,512,11813,167.22
3,6,1,1.05E+07,1024,8344.1,363.01
3,1,9,5.24E+06,512,12033,249.7
3,6,12,1.05E+08,2048,18575,178.9
3,1,2,2.62E+05,2048,11070,276.85
1,6,2,1.05E+06,1024,11782,80.944
2,6,12,1.05E+07,2048,15139,131.67
