Spouts,Max_spout,Sorters,Emit_freq,Chunk_size,Message_size,Throughput+,Latency-
3,10,2,120,1.00E+05,10000,7547.4,80.88
1,10000,18,60,1.00E+05,1.00E+05,1.47E+05,423.05
1,10000,18,300,1.00E+07,10000,1.48E+05,547.74
3,10000,6,300,1.00E+07,10000,2.17E+05,1219.1
3,10000,9,300,2.00E+06,1000,2.06E+05,1068.4
3,10,15,300,1.00E+07,1000,10498,41.993
1,100,2,10,1.00E+06,1.00E+05,968.71,851.6
3,100,15,10,1.00E+07,1000,38214,90.511
1,10,9,120,1.00E+05,10000,37357,2
1,100,15,60,1.00E+07,1.00E+05,21327,34.834
1,10,1,120,2.00E+06,1000,25113,3.6288
1,100,9,10,1.00E+05,1.00E+05,39674,17.724
3,100,3,300,1.00E+07,1.00E+05,38845,65.453
1,10000,9,300,1.00E+05,1000,1.43E+05,361.86
1,10000,6,120,2.00E+06,1.00E+05,1.34E+05,347.12
3,100,18,300,2.00E+06,1.00E+05,37679,66.129
3,10,6,300,1.00E+07,1000,15598,18.203
3,100,1,300,1.00E+05,10000,775.12,3480.6
1,100,9,120,1.00E+05,1000,39995,18.064
3,10000,2,10,1.00E+06,1000,36352,9978.1
1,10,3,10,1.00E+07,1000,36304,2.1963
1,10000,1,120,1.00E+06,1000,2900.1,25425
1,10000,6,300,1.00E+06,10000,1.42E+05,382.33
1,10000,1,120,2.00E+06,1000,2846.7,25372
1,100,9,120,1.00E+07,1.00E+05,36370,26.964
1,10,18,10,1.00E+07,10000,32951,2.8242
1,10000,1,120,1.00E+07,1000,2839.4,27564
3,10000,9,60,2.00E+06,1000,2.06E+05,1063
3,10000,2,120,1.00E+07,10000,23183,9106
1,100,9,60,2.00E+06,10000,34710,19.238
1,100,2,10,2.00E+06,10000,6035.9,155.7
1,100,18,300,1.00E+05,1000,20403,38.013
1,100,6,1,1.00E+05,1000,39254,17.298
1,10000,1,300,1.00E+07,10000,4055,32738
1,10000,6,300,1.00E+05,1.00E+05,1.40E+05,324.06
3,10000,3,120,1.00E+05,1000,2.00E+05,1111.2
3,10,6,60,1.00E+06,1000,15621,17.267
3,100,9,1,1.00E+06,1.00E+05,42040,66.407
3,1000,12,10,1.00E+05,10000,1.32E+05,185.05
3,10,6,10,1.00E+07,10000,13378,19.558
1,1000,18,120,2.00E+06,1.00E+05,56880,132.64
1,10000,18,120,1.00E+07,10000,1.54E+05,479.75
1,10000,3,60,1.00E+07,1.00E+05,1.31E+05,391.55
1,1000,18,10,1.00E+06,10000,61754,125.63
1,100,9,300,2.00E+06,1.00E+05,37402,20.037
1,10000,9,1,1.00E+07,10000,1.01E+05,358.62
3,100,18,300,1.00E+05,1.00E+05,40156,62.776
1,10000,1,60,1.00E+05,1000,3011.2,25138
3,1000,9,120,1.00E+06,1000,1.29E+05,183.09
3,10000,3,60,1.00E+06,1000,2.10E+05,1178.4
3,10000,2,60,1.00E+05,1.00E+05,15655,11433
1,10000,2,300,1.00E+05,10000,2390.9,33284
3,10000,1,300,2.00E+06,10000,6645.8,17737
1,10000,12,10,1.00E+05,1000,1.62E+05,405.12
1,1000,2,60,2.00E+06,10000,1412.6,6075.3
3,1000,18,120,1.00E+06,10000,1.18E+05,221.63
1,1000,6,60,1.00E+05,10000,76259,92.835
1,10,3,1,1.00E+05,10000,36421,2
1,10,15,120,2.00E+06,1.00E+05,36238,2.3795
1,100,15,120,1.00E+07,1.00E+05,18730,60.945
3,10000,15,60,1.00E+06,1000,2.08E+05,1056.3
3,1000,9,120,1.00E+05,10000,1.29E+05,179.9
1,10,2,60,2.00E+06,1000,27358,3.5835
1,100,3,1,1.00E+06,1000,36842,20.025
1,1000,9,120,1.00E+05,10000,77823,90.405
3,10000,15,1,1.00E+05,1.00E+05,2.05E+05,1184.4
1,10,18,10,1.00E+05,1.00E+05,37873,2.3144
3,10,18,60,2.00E+06,1000,11400,22.636
1,1000,3,10,1.00E+07,1.00E+05,77896,108.22
3,100,12,1,1.00E+05,1.00E+05,37586,66.015
1,1000,1,60,2.00E+06,1000,3106.9,2952.9
1,100,15,120,2.00E+06,1000,21332,42.397
3,10000,2,1,1.00E+05,1.00E+05,10373,9394
3,10000,3,10,2.00E+06,10000,1.90E+05,1181.1
3,1000,3,60,1.00E+07,10000,1.26E+05,193.77
1,10,2,300,1.00E+07,1000,26698,3.5085
1,1000,3,60,2.00E+06,1000,69485,95.302
1,100,1,300,1.00E+06,1.00E+05,446.62,1811.9
1,10000,6,120,1.00E+06,1.00E+05,1.37E+05,306.25
1,1000,6,1,1.00E+07,10000,63151,121.31
1,100,3,10,2.00E+06,1000,38669,19.233
3,1000,12,300,1.00E+05,10000,1.27E+05,196.58
3,1000,2,10,1.00E+05,1.00E+05,1896.9,10109
1,10,3,300,1.00E+07,1000,35782,2.0894
1,1000,2,300,2.00E+06,10000,1409.9,6100.4
1,10000,6,10,1.00E+05,1000,1.40E+05,347.24
3,10,9,1,2.00E+06,1000,15982,17.026
3,1000,18,60,1.00E+07,1.00E+05,1.06E+05,271.8
3,10000,18,60,1.00E+06,1000,2.11E+05,1095.1
3,10,9,120,1.00E+05,1000,16950,16.395
3,100,3,10,2.00E+06,1.00E+05,38057,66.528
1,10000,2,120,1.00E+05,1000,5563.2,13373
1,10,15,60,1.00E+05,1000,33633,2.1
1,1000,15,1,1.00E+06,1000,59518,122.52
3,100,6,10,1.00E+07,10000,40411,71.507
1,1000,18,60,2.00E+06,1000,58430,122.24
1,1000,1,10,1.00E+05,1000,3191.3,2889
1,1000,3,120,2.00E+06,1.00E+05,71140,100.75
3,10,12,60,1.00E+07,10000,11479,22.264
3,1000,3,1,1.00E+07,1.00E+05,1.19E+05,213.06
1,10000,15,60,1.00E+06,1000,1.53E+05,410.77
1,1000,6,300,2.00E+06,10000,74647,101.54
1,10,15,300,2.00E+06,1000,36750,2.6599
3,1000,12,60,1.00E+07,1.00E+05,1.22E+05,211.89
3,10000,18,120,1.00E+07,10000,1.99E+05,1273
1,1000,9,10,1.00E+05,10000,74999,94.122
3,10,9,10,1.00E+07,1.00E+05,15005,19.651
1,1000,3,120,1.00E+05,1.00E+05,75490,93.597
3,10,1,60,1.00E+07,1000,6349.5,38.157
3,10000,1,300,1.00E+05,10000,7548.1,18874
1,100,3,120,1.00E+05,1000,37417,20.144
3,10000,6,300,1.00E+07,1000,1.84E+05,1182.5
3,10000,15,60,1.00E+05,10000,2.08E+05,1117.4
1,1000,6,10,1.00E+07,1000,72702,114.04
1,100,12,300,1.00E+07,1000,37936,21.447
3,1000,1,60,1.00E+06,10000,823.47,25825
3,10000,2,300,2.00E+06,1.00E+05,14510,9660.5
3,10000,9,120,1.00E+06,10000,2.14E+05,1106.9
3,100,1,120,1.00E+07,1000,6930.4,434.64
3,10000,18,60,1.00E+05,1000,2.20E+05,1129.2
1,1000,1,1,2.00E+06,1000,2941.2,3115.3
1,1000,3,300,1.00E+06,1000,76488,93.107
1,10,12,1,2.00E+06,10000,34041,2.3072
3,1000,3,300,1.00E+06,10000,1.25E+05,179.5
3,1000,9,300,1.00E+05,1.00E+05,1.30E+05,178.63
1,10,9,300,2.00E+06,1000,36262,2
1,100,1,1,1.00E+07,10000,1088,275.42
3,100,6,120,1.00E+07,10000,38409,78.432
1,10000,6,60,1.00E+07,10000,1.55E+05,374.61
3,10,9,300,1.00E+07,1.00E+05,14997,18.455
3,100,3,1,1.00E+05,1.00E+05,39959,65.614
3,10,18,1,1.00E+05,10000,11041,24.238
3,100,12,300,1.00E+05,1.00E+05,38623,65.245
3,100,12,10,1.00E+06,10000,40208,63.022
3,1000,18,60,1.00E+06,1000,1.09E+05,222.38
1,1000,6,10,1.00E+06,1000,75659,97.673
3,10,6,1,1.00E+06,1.00E+05,17210,17.162
3,10,6,60,1.00E+05,10000,15559,16.757
3,10,18,1,1.00E+06,1.00E+05,11787,20.603
1,10000,18,1,1.00E+06,1000,1.53E+05,450.28
3,10000,12,120,1.00E+06,1000,2.15E+05,1145.9
1,10000,3,300,2.00E+06,10000,1.29E+05,324.4
3,100,6,120,1.00E+05,10000,40995,68.771
1,1000,18,60,2.00E+06,1.00E+05,57140,136.64
3,100,12,1,2.00E+06,1.00E+05,40519,64.681
1,1000,9,300,1.00E+07,1000,76592,109.58
1,10000,2,1,1.00E+06,10000,3594.8,30517
1,1000,18,60,1.00E+07,1.00E+05,65989,138.34
1,10000,15,60,2.00E+06,10000,1.52E+05,446.88
3,10000,1,120,1.00E+06,10000,7253.6,17163
3,10000,12,300,1.00E+05,1.00E+05,2.04E+05,1131
1,10000,2,300,1.00E+07,1000,5818.5,13204
3,1000,3,1,1.00E+05,1.00E+05,1.27E+05,179.91
3,100,18,120,1.00E+07,10000,36785,88.401
3,100,12,1,1.00E+07,10000,35474,108.79
3,10000,1,10,1.00E+05,10000,10061,17305
3,100,9,120,2.00E+06,10000,38256,64.736
1,1000,15,300,1.00E+06,10000,63935,123.92
3,10,6,1,1.00E+06,1000,15525,17.048
3,10,3,1,1.00E+07,10000,14844,19.245
1,1000,9,300,1.00E+06,10000,79579,86.746
3,1000,2,60,1.00E+05,10000,53559,7818.3
1,10000,3,1,1.00E+05,10000,1.48E+05,375.01
1,1000,3,300,2.00E+06,1.00E+05,72199,111.53
1,10,12,60,2.00E+06,10000,37574,2.0976
3,10000,18,60,1.00E+05,1.00E+05,2.12E+05,1144.3
1,100,2,300,1.00E+07,10000,6599.6,171.83
1,1000,15,300,1.00E+05,1000,62816,123.2
3,100,2,120,1.00E+07,10000,14889,952.08
3,1000,6,1,1.00E+05,1.00E+05,1.30E+05,185.96
3,10,3,120,1.00E+07,10000,15993,19.746
1,100,12,300,1.00E+07,1.00E+05,35454,23.472
3,1000,9,120,1.00E+05,1.00E+05,1.26E+05,175.71
1,10000,1,1,1.00E+05,1.00E+05,2129.5,31011
1,100,18,300,2.00E+06,1.00E+05,21708,38.499
1,1000,15,1,1.00E+06,10000,63123,127.14
1,10,3,10,2.00E+06,10000,35933,1.9772
1,100,15,300,1.00E+06,10000,21980,38.404
3,10000,3,60,1.00E+05,1.00E+05,2.01E+05,1087.5
1,10,18,60,1.00E+06,1.00E+05,36330,2.2141
3,10000,12,300,1.00E+07,1000,2.01E+05,1132.1
3,1000,1,1,2.00E+06,1000,7031.9,3802.4
3,10,9,60,1.00E+07,1.00E+05,14771,18.646
1,10,6,1,1.00E+06,1.00E+05,35804,2.1
1,10000,15,1,1.00E+06,1.00E+05,1.56E+05,375.05
1,1000,9,120,1.00E+06,10000,77006,98.081
3,100,2,300,1.00E+06,1.00E+05,11378,9494.1
1,10000,2,60,2.00E+06,10000,3801.5,24543
3,10,6,1,1.00E+06,10000,16344,17.011
1,10000,1,1,1.00E+06,1000,2702.1,26360
1,10000,2,1,1.00E+07,10000,3341.2,32910
1,100,2,60,1.00E+07,1.00E+05,1004.2,930.72
1,10,18,60,2.00E+06,1.00E+05,34555,2.1584
3,10,18,10,1.00E+06,10000,11384,23.579
1,100,3,1,1.00E+06,1.00E+05,39827,18.814
3,100,6,120,1.00E+07,1.00E+05,37864,69.984
1,1000,2,1,1.00E+06,10000,1492.6,6000.2
1,100,2,60,1.00E+07,1000,17531,51.842
1,1000,2,120,2.00E+06,10000,1366.7,6229
3,10,15,1,1.00E+07,1.00E+05,10082,34.859
1,100,6,1,1.00E+06,1.00E+05,37122,19.664
1,100,18,10,1.00E+06,1000,21131,40.549
1,10,6,300,1.00E+05,1.00E+05,36151,1.9524
3,10000,3,300,2.00E+06,1000,1.96E+05,1095.5
3,10000,9,1,1.00E+06,1000,1.99E+05,1101.6
1,1000,15,300,1.00E+06,1.00E+05,59669,121.77
1,10,18,10,1.00E+07,1000,32089,3.3587
1,10000,15,1,1.00E+05,1000,1.61E+05,387.19
3,1000,9,120,2.00E+06,1.00E+05,1.27E+05,183.53
3,1000,6,300,1.00E+06,1000,1.30E+05,181.98
3,10,3,10,2.00E+06,1.00E+05,16055,17.595
3,10000,1,60,1.00E+07,10000,11539,17322
3,1000,2,1,1.00E+06,1.00E+05,2034.6,7187.1
1,10000,9,120,1.00E+05,1000,1.49E+05,351.5
3,10000,6,1,1.00E+05,1.00E+05,2.15E+05,1075
3,10,18,10,1.00E+05,1000,11028,23.26
3,100,6,1,1.00E+05,1.00E+05,40085,64.693
1,10,3,300,1.00E+05,1000,36512,2
3,10000,15,120,1.00E+07,1.00E+05,2.05E+05,1214.2
3,1000,6,1,2.00E+06,1.00E+05,1.18E+05,194.03
1,100,12,1,1.00E+07,1.00E+05,32279,29.928
1,100,2,1,1.00E+06,1.00E+05,455.29,1044.6
1,10,12,1,1.00E+06,1000,34993,2.4618
3,10,6,1,1.00E+05,1.00E+05,15869,17.382
3,10,3,300,1.00E+07,1000,14453,18.489
1,100,18,60,1.00E+06,1.00E+05,21416,40.198
3,1000,18,60,1.00E+05,1.00E+05,1.21E+05,207.25
3,10000,1,10,1.00E+06,1000,6817,24221
1,1000,9,60,1.00E+07,1.00E+05,72044,111.03
3,10000,2,300,1.00E+07,10000,13635,9316.2
3,100,6,10,2.00E+06,1.00E+05,39614,63.483
3,100,18,1,1.00E+05,1000,38907,66.05
1,10,6,60,1.00E+05,10000,37079,2.3329
3,10,2,1,1.00E+07,1.00E+05,4507.1,531.99
1,100,12,1,1.00E+07,1000,28276,32.793
3,1000,1,1,2.00E+06,10000,799.25,26133
1,1000,9,1,1.00E+05,1.00E+05,77564,91.409
3,10000,12,1,1.00E+07,1.00E+05,1.95E+05,1166.3
3,10,18,60,1.00E+07,1000,11057,44.666
3,100,3,300,2.00E+06,1.00E+05,41531,63.667
1,10,1,1,1.00E+07,1.00E+05,102.29,236.19
3,100,9,120,1.00E+05,1000,39849,64.33
3,100,1,10,1.00E+06,1.00E+05,72.188,26635
3,100,12,10,1.00E+07,1000,39372,74.198
3,10000,1,300,2.00E+06,1000,6510.5,25909
3,1000,18,300,1.00E+06,10000,1.10E+05,231.45
1,10000,12,1,1.00E+06,10000,1.47E+05,381.82
3,100,1,120,1.00E+06,10000,803.06,3418.6
3,100,18,1,2.00E+06,1000,41512,64.432
1,100,6,1,2.00E+06,1000,38699,19.152
1,10,15,120,1.00E+05,1.00E+05,36877,2
1,100,2,60,2.00E+06,10000,6742.9,153.39
1,10000,1,10,1.00E+07,1.00E+05,2899.8,30562
1,10000,12,300,1.00E+07,1.00E+05,1.44E+05,467.34
1,1000,18,60,1.00E+06,1.00E+05,62983,118.67
1,1000,15,120,2.00E+06,10000,60148,123.1
1,10000,3,60,1.00E+06,1000,1.33E+05,379.03
1,10,6,1,1.00E+05,10000,36283,2.156
3,100,1,1,1.00E+05,10000,761.47,3587.7
3,100,15,120,1.00E+07,10000,35035,79.947
3,100,6,1,1.00E+05,10000,36418,65.099
3,1000,2,10,1.00E+05,10000,49361,6957.6
3,10,18,300,1.00E+06,1000,11381,23.371
1,10,15,120,2.00E+06,10000,36783,2.1367
3,100,6,60,1.00E+07,1000,35866,79.013
1,10000,1,300,1.00E+06,1000,3160.4,24827
1,10,18,10,1.00E+06,10000,35673,2.0425
1,100,9,10,1.00E+06,1.00E+05,39345,20.058
1,100,9,60,1.00E+05,1.00E+05,37766,19.733
1,1000,1,60,1.00E+07,1.00E+05,392,30913
1,10,18,300,1.00E+07,1.00E+05,35131,2.2728
3,10000,18,10,2.00E+06,10000,2.12E+05,1204.6
1,10,3,120,1.00E+06,10000,36449,2.22
3,100,3,60,1.00E+07,10000,35880,72.407
1,10,12,120,1.00E+05,1.00E+05,36346,2
3,100,1,120,2.00E+06,1000,6708.6,413.11
3,1000,1,10,2.00E+06,1000,7446,3695.4
3,10,3,120,1.00E+05,1.00E+05,16176,16.585
1,10000,18,120,2.00E+06,1000,1.49E+05,442.67
1,1000,9,10,2.00E+06,1.00E+05,76188,96.686
1,10,9,120,1.00E+06,10000,37106,2.053
3,10,2,300,1.00E+06,1.00E+05,4428.8,629.59
1,10000,3,60,1.00E+05,10000,1.39E+05,376.55
3,100,12,120,1.00E+06,1.00E+05,40264,64.323
1,100,2,10,1.00E+07,10000,6154.3,162.88
1,100,9,120,1.00E+06,1000,39529,20.136
1,10000,12,1,2.00E+06,10000,1.47E+05,406.3
1,10000,2,1,1.00E+06,1000,6124.9,13633
3,10,6,10,1.00E+06,10000,14761,17.537
3,100,2,60,1.00E+07,1000,24173,150.67
1,10,3,10,1.00E+06,10000,37902,1.928
3,10000,6,300,2.00E+06,10000,2.08E+05,1061.9
3,10,18,1,1.00E+06,1000,11940,21.824
3,10000,3,10,2.00E+06,1000,1.99E+05,1124.5
1,100,1,120,2.00E+06,1000,36062,25.952
1,10000,9,60,1.00E+05,1.00E+05,1.49E+05,407.88
1,100,2,300,1.00E+07,1000,19466,54.904
1,10000,3,120,2.00E+06,1000,1.40E+05,369.83
1,10000,15,120,1.00E+07,1.00E+05,1.45E+05,538.87
1,10000,1,1,1.00E+05,10000,3867,30112
3,10,12,60,2.00E+06,1000,11806,21.843
1,10000,6,10,1.00E+07,10000,1.24E+05,419.27
3,1000,2,10,1.00E+07,1.00E+05,1729.7,10856
1,100,2,120,1.00E+06,1.00E+05,935.5,819.91
3,10,12,120,1.00E+06,1.00E+05,10235,23.176
3,10000,15,120,1.00E+07,10000,2.11E+05,1163.3
3,1000,2,120,1.00E+05,10000,52414,6836.3
3,100,3,60,1.00E+06,1.00E+05,39157,67.464
1,100,6,120,1.00E+07,10000,38612,24.356
3,10,1,10,1.00E+07,10000,880.94,309.59
3,1000,2,60,1.00E+07,1.00E+05,1376.6,10101
1,10000,2,120,1.00E+05,1.00E+05,2053.3,20133
3,10,2,120,1.00E+05,1.00E+05,4645.1,621.56
1,10000,6,1,1.00E+05,1000,1.34E+05,329.11
3,100,6,10,1.00E+06,1000,39166,66.402
3,1000,12,10,1.00E+06,1.00E+05,1.36E+05,182.84
3,10,6,60,1.00E+07,1000,15606,18.685
1,1000,1,300,1.00E+05,10000,441.41,20595
1,1000,6,120,2.00E+06,10000,67345,100.49
1,100,6,60,2.00E+06,1000,35596,18.895
1,10000,15,300,2.00E+06,1.00E+05,1.60E+05,403.89
3,10,6,300,1.00E+07,1.00E+05,14590,17.985
3,10,12,120,1.00E+05,10000,11485,23.7
3,10,1,60,1.00E+06,10000,958.06,317.96
3,10,18,1,1.00E+07,10000,9045.7,108.41
3,10,1,60,1.00E+05,1.00E+05,92.688,2911.6
1,1000,1,10,1.00E+06,10000,451.29,20490
3,100,1,120,1.00E+06,1000,6787.4,419.06
3,10000,9,10,1.00E+07,10000,2.12E+05,1008.6
