Spouts,Max_spout,Sorters,Emit_freq,Chunk_size,Message_size,Throughput+,Latency-
3,1000,3,10,1.00E+05,10000,1.26E+05,185.89
3,10000,18,120,1.00E+05,1000,2.15E+05,1146.9
1,10000,15,1,1.00E+06,1.00E+05,1.56E+05,375.05
3,10000,12,120,1.00E+06,10000,1.95E+05,1147.3
1,10,12,10,1.00E+06,1.00E+05,36694,2.122
3,1000,18,10,1.00E+06,10000,1.19E+05,223.1
1,1000,3,120,1.00E+06,1000,70127,95.892
3,10,15,1,1.00E+05,10000,11418,23.456
3,10000,18,10,1.00E+06,10000,2.15E+05,1109.4
1,10000,18,10,1.00E+05,1000,1.53E+05,456.87
3,10000,15,1,1.00E+06,1.00E+05,2.04E+05,1092.9
3,10,6,120,1.00E+05,1000,15657,17.249
3,100,3,120,1.00E+05,1.00E+05,38053,65.83
1,1000,18,10,2.00E+06,10000,54550,137
3,10000,2,300,1.00E+05,1000,48104,10053
1,10,9,1,1.00E+06,1.00E+05,36131,2.0695
1,100,9,1,1.00E+07,1.00E+05,33536,26.074
3,100,6,300,1.00E+06,1000,40381,65.434
1,1000,2,300,1.00E+06,1000,9165.6,927.5
3,100,12,120,2.00E+06,10000,37824,68.565
3,10000,18,1,2.00E+06,10000,1.91E+05,1154.2
1,10000,3,1,2.00E+06,10000,1.39E+05,365.24
1,100,15,10,2.00E+06,1.00E+05,38091,19.226
1,10,6,300,1.00E+07,1.00E+05,37225,2.0424
3,100,12,60,1.00E+05,10000,35634,66.908
1,1000,1,1,1.00E+07,1.00E+05,526,30284
1,1000,18,10,1.00E+07,10000,59712,120.39
1,10,1,300,1.00E+05,10000,11320,8.4771
3,10000,15,1,1.00E+05,10000,2.00E+05,1095
3,10000,18,300,1.00E+05,1.00E+05,2.08E+05,1111.4
1,100,3,300,1.00E+06,10000,38981,19.025
1,10000,15,300,2.00E+06,1000,1.57E+05,445.18
1,10,2,60,1.00E+06,10000,7434.8,8.4112
1,100,6,300,1.00E+07,1.00E+05,37473,23.617
1,10,9,120,1.00E+06,10000,37106,2.053
1,1000,9,1,2.00E+06,1.00E+05,72867,99.552
3,10000,1,10,1.00E+07,1.00E+05,5032.5,16880
1,100,9,60,2.00E+06,1000,39755,18.674
1,100,1,10,1.00E+05,1.00E+05,454.67,1867.1
1,100,15,1,1.00E+05,10000,38425,17.457
3,10000,12,300,1.00E+07,1000,2.01E+05,1132.1
3,10000,3,1,1.00E+07,10000,2.00E+05,1144.2
1,1000,3,10,1.00E+06,1000,73697,99.414
3,10000,9,300,1.00E+07,1.00E+05,1.96E+05,1344.7
3,1000,2,120,1.00E+06,1000,61850,1019
3,1000,15,60,1.00E+05,10000,1.13E+05,212.96
3,100,1,60,1.00E+07,10000,834.81,3515.7
1,10000,15,10,1.00E+05,1.00E+05,1.61E+05,407.48
1,1000,2,10,2.00E+06,1000,10412,914.93
1,1000,15,60,1.00E+07,1000,56008,180.81
1,1000,12,10,1.00E+07,1.00E+05,61131,155.51
1,1000,15,1,1.00E+07,1000,43967,258.69
1,10000,2,1,1.00E+05,1.00E+05,1866.9,32390
3,100,3,60,1.00E+05,10000,37556,66.91
1,1000,3,300,1.00E+05,1.00E+05,74536,94.14
1,10000,2,10,2.00E+06,10000,2170,33156
1,100,2,300,1.00E+05,10000,7328.7,151.91
3,1000,3,60,1.00E+06,1.00E+05,1.30E+05,194.8
1,1000,3,1,1.00E+07,10000,67626,123.5
3,10000,2,300,1.00E+07,1000,41300,9502
3,100,9,300,1.00E+06,10000,38710,65.283
3,10000,1,10,1.00E+05,1.00E+05,5684.2,19162
1,10000,6,60,1.00E+05,1.00E+05,1.40E+05,274.57
3,10,15,60,1.00E+07,10000,10793,33.017
1,1000,9,120,2.00E+06,10000,80392,97.126
1,10000,15,60,1.00E+05,1.00E+05,1.51E+05,455.83
1,1000,2,300,2.00E+06,1.00E+05,488.62,8891.5
3,1000,9,60,1.00E+06,1000,1.29E+05,187.1
3,10,3,10,2.00E+06,1.00E+05,16055,17.595
3,10000,6,120,1.00E+07,10000,2.07E+05,1082.7
3,1000,3,60,2.00E+06,1000,1.29E+05,186.96
1,100,18,10,1.00E+07,1000,22143,50.144
1,1000,9,300,1.00E+05,1000,77322,97.622
1,10000,9,120,2.00E+06,10000,1.54E+05,398.38
1,10,18,300,1.00E+05,1000,37299,2.0214
3,10000,1,1,2.00E+06,1.00E+05,6355.6,17808
3,10000,9,300,1.00E+05,1.00E+05,2.14E+05,1213.7
3,1000,2,300,1.00E+05,10000,51463,7295.9
3,100,9,1,1.00E+07,10000,34911,78.999
1,1000,18,10,1.00E+05,10000,64397,120.4
3,10000,6,300,2.00E+06,1000,2.03E+05,1060.9
1,1000,2,10,1.00E+05,1.00E+05,552.88,8125.6
3,100,2,10,2.00E+06,1000,23657,144.36
1,100,9,10,1.00E+05,1.00E+05,39674,17.724
1,1000,3,120,1.00E+05,1000,73157,95.792
3,10000,1,300,2.00E+06,1000,6510.5,25909
3,1000,2,120,1.00E+05,1.00E+05,1380.7,9505.9
1,10000,12,60,1.00E+06,1000,1.69E+05,371.02
1,10000,2,1,1.00E+06,1000,6124.9,13633
3,1000,9,10,1.00E+05,1000,1.31E+05,189.42
3,10,3,60,2.00E+06,1.00E+05,14398,16.966
3,100,2,1,1.00E+06,1.00E+05,11408,6913.8
3,1000,15,1,1.00E+07,10000,99353,319.92
3,10000,6,300,2.00E+06,10000,2.08E+05,1061.9
3,100,15,60,1.00E+05,1.00E+05,37692,66.941
3,100,2,300,2.00E+06,1.00E+05,10804,8394.4
1,100,2,1,1.00E+05,10000,4257.2,165.2
3,10000,2,120,2.00E+06,1000,31659,9955.4
3,10,18,300,1.00E+07,1.00E+05,11212,25.998
3,100,12,60,1.00E+07,1.00E+05,37196,68.733
3,1000,18,1,2.00E+06,1.00E+05,1.04E+05,225.34
3,10,9,120,1.00E+05,1000,16950,16.395
1,1000,6,120,1.00E+07,10000,72053,108.93
1,1000,18,60,1.00E+05,1.00E+05,61394,116.84
1,10000,18,10,1.00E+05,1.00E+05,1.63E+05,395.67
1,10,2,60,1.00E+06,1.00E+05,1222,65.76
1,10000,9,1,1.00E+06,1.00E+05,1.46E+05,408.18
1,10000,12,120,1.00E+06,1.00E+05,1.46E+05,394.67
3,10000,2,120,1.00E+07,1.00E+05,13847,8508.9
3,100,18,10,2.00E+06,1000,40747,68.209
1,1000,2,300,1.00E+05,1000,10269,948.74
3,1000,2,300,2.00E+06,1.00E+05,1668.9,9543.5
3,1000,15,120,1.00E+07,1000,1.08E+05,361.21
1,100,12,120,2.00E+06,1000,37403,20.58
3,100,1,300,1.00E+06,1000,6561.8,426.21
1,1000,3,10,1.00E+05,1.00E+05,72630,96.536
1,1000,15,300,1.00E+05,1.00E+05,63940,125.43
3,10,15,10,1.00E+05,1.00E+05,11735,24.778
3,10,3,300,1.00E+07,10000,14077,19.133
3,10,6,120,1.00E+07,1000,15426,21.061
3,10,15,1,1.00E+05,1000,9756.6,23.195
3,100,9,10,2.00E+06,1000,36601,66.679
1,10,1,300,1.00E+06,10000,10239,8.9053
3,1000,3,1,1.00E+05,1000,1.29E+05,193.45
1,10000,15,60,1.00E+06,10000,1.54E+05,420.36
1,100,2,10,1.00E+06,10000,6484.4,151.49
3,1000,9,10,2.00E+06,1.00E+05,1.28E+05,197.99
1,1000,6,60,2.00E+06,1000,75109,93.822
3,100,18,120,1.00E+07,1000,35072,135.05
3,100,1,1,1.00E+05,1.00E+05,84.625,26019
3,10000,1,1,1.00E+05,1.00E+05,6571.4,17332
1,10000,3,10,1.00E+05,1.00E+05,1.31E+05,370.78
3,1000,1,300,1.00E+05,1000,7067.9,3856.5
3,10000,18,10,1.00E+05,1.00E+05,2.07E+05,1120.2
1,100,18,60,1.00E+06,1000,21172,38.847
3,10000,1,1,1.00E+06,1000,8312.4,24980
1,10,6,1,1.00E+07,1000,28405,3.3012
1,10000,6,60,1.00E+06,1.00E+05,1.36E+05,343.57
1,1000,18,1,1.00E+05,10000,62423,117.79
1,10,6,60,1.00E+06,1.00E+05,37791,2
3,10,9,1,1.00E+06,1.00E+05,16082,16.993
1,1000,2,1,1.00E+06,1.00E+05,337.67,8312.2
3,10000,6,10,2.00E+06,1000,2.12E+05,1040.3
1,10000,6,1,2.00E+06,10000,1.11E+05,319.56
3,10,6,120,2.00E+06,1000,15480,17.122
3,1000,6,300,1.00E+06,10000,1.25E+05,191.71
1,1000,2,120,1.00E+07,1000,9209.5,1005.6
1,10000,6,60,1.00E+07,10000,1.55E+05,374.61
1,10000,2,10,1.00E+06,1.00E+05,1834.4,25866
3,1000,12,120,1.00E+06,1.00E+05,1.30E+05,189.56
1,100,2,1,1.00E+07,1.00E+05,462.61,1175.7
1,1000,6,1,1.00E+07,10000,63151,121.31
3,10,18,1,1.00E+07,1.00E+05,8806.9,65.667
1,100,15,60,1.00E+07,1000,37227,24.822
3,1000,6,300,2.00E+06,1.00E+05,1.38E+05,175.02
3,100,6,10,1.00E+05,10000,36612,65.065
1,10000,2,120,1.00E+06,10000,3931.6,29137
3,100,18,300,2.00E+06,1.00E+05,37679,66.129
3,100,1,120,2.00E+06,1000,6708.6,413.11
3,1000,12,60,1.00E+07,1.00E+05,1.22E+05,211.89
1,10,12,120,1.00E+05,1000,35846,2.0122
1,1000,6,1,1.00E+05,1000,75554,89.257
1,100,1,60,1.00E+06,10000,5199,162.74
3,10000,12,60,1.00E+07,1.00E+05,1.85E+05,1352.1
3,100,9,300,2.00E+06,10000,37926,66.948
3,10,6,60,1.00E+07,1000,15606,18.685
1,10000,3,10,1.00E+05,1000,1.36E+05,419.53
1,100,18,10,1.00E+06,1.00E+05,22469,39.241
1,10000,15,120,1.00E+05,10000,1.61E+05,430.38
1,10,12,300,1.00E+06,10000,37448,2.0536
1,100,3,300,1.00E+05,1000,37704,20.104
3,100,6,120,1.00E+05,1.00E+05,39490,64.307
1,10,18,60,2.00E+06,1000,36401,2.1698
3,10000,15,10,1.00E+06,1.00E+05,2.10E+05,1129.5
1,10,12,1,2.00E+06,1000,35155,2.3832
3,1000,1,1,2.00E+06,10000,799.25,26133
3,10,9,300,2.00E+06,1.00E+05,16592,17.255
1,1000,12,10,1.00E+07,10000,62171,157.04
3,10000,12,300,2.00E+06,1.00E+05,2.20E+05,1188.5
3,10000,6,300,1.00E+07,1.00E+05,2.18E+05,1118.3
3,1000,6,300,1.00E+05,1.00E+05,1.28E+05,193.53
1,10,18,120,1.00E+06,1000,35870,2.0211
1,100,1,60,1.00E+05,10000,6141.1,157.93
1,100,15,120,1.00E+07,1000,20944,47.104
1,10000,12,60,1.00E+07,10000,1.47E+05,462.54
1,1000,3,120,1.00E+07,10000,74482,115.64
3,10,12,120,1.00E+05,1000,11415,23.695
3,10000,12,1,1.00E+06,1.00E+05,1.85E+05,1222.4
1,1000,12,300,1.00E+05,1000,62933,117.85
3,10000,1,60,1.00E+06,1.00E+05,4974,18646
3,10000,15,120,1.00E+07,1.00E+05,2.05E+05,1214.2
1,10000,18,300,1.00E+06,1000,1.64E+05,420.44
3,10000,15,300,1.00E+05,10000,2.04E+05,1072.7
3,1000,12,120,2.00E+06,10000,1.32E+05,191.3
3,100,9,120,1.00E+05,10000,38952,66.701
3,100,6,60,1.00E+05,10000,40170,67.112
1,1000,15,1,2.00E+06,1000,64365,126.32
1,1000,3,10,1.00E+07,1000,72758,104.56
1,1000,9,1,1.00E+06,1000,72023,94.266
1,10000,12,60,2.00E+06,1.00E+05,1.54E+05,410.24
1,100,3,300,2.00E+06,1000,40462,18.782
3,1000,15,10,1.00E+07,10000,1.23E+05,232.4
1,100,9,1,1.00E+06,10000,38980,20.557
3,100,18,10,1.00E+05,1000,39250,65.944
3,1000,2,10,1.00E+07,1.00E+05,1729.7,10856
3,10,1,300,1.00E+07,1000,6301.6,39.417
1,1000,2,120,2.00E+06,1.00E+05,420.5,8105.3
1,1000,18,10,1.00E+07,1.00E+05,53575,152.92
1,10,6,120,1.00E+05,1000,37585,2.2406
1,10000,1,60,1.00E+05,1.00E+05,2868.8,29778
1,100,18,60,1.00E+05,10000,21735,38.698
3,10,15,60,2.00E+06,10000,10426,23.13
1,100,18,300,1.00E+07,1.00E+05,18711,61.31
3,10000,6,1,1.00E+07,10000,1.88E+05,1089.8
3,1000,15,60,1.00E+07,10000,1.13E+05,316.01
3,10000,1,120,1.00E+06,10000,7253.6,17163
1,1000,1,60,1.00E+07,1.00E+05,392,30913
1,10,6,300,2.00E+06,1000,37135,2.0982
3,10000,12,1,1.00E+07,1000,1.80E+05,1362.6
3,100,12,10,2.00E+06,1000,35758,69.643
1,10000,1,300,1.00E+05,10000,3780,28443
3,10000,15,10,1.00E+06,10000,2.09E+05,1261.8
1,10,12,300,1.00E+07,10000,36515,2.1826
1,10,6,120,1.00E+05,10000,35565,1.9512
1,10000,18,300,1.00E+07,1000,1.45E+05,605.63
1,100,2,60,1.00E+06,10000,6919.4,148.5
1,1000,1,10,1.00E+06,1.00E+05,423.6,31966
3,100,9,60,1.00E+06,1000,36740,66.487
3,1000,3,120,2.00E+06,10000,1.25E+05,186.6
3,10,9,1,1.00E+05,1000,15023,17.169
3,1000,12,120,1.00E+06,10000,1.25E+05,179.53
3,10,3,300,1.00E+06,10000,15332,16.857
3,10000,2,60,1.00E+07,1000,32888,10313
1,10000,15,120,2.00E+06,10000,1.50E+05,449.68
1,1000,12,1,1.00E+07,1000,54740,173.37
3,1000,2,1,1.00E+05,1.00E+05,1882.5,9214.3
3,100,9,1,1.00E+06,1000,38835,62.74
3,100,15,120,1.00E+07,10000,35035,79.947
1,1000,15,1,2.00E+06,10000,59728,115.93
3,1000,12,60,1.00E+07,10000,1.28E+05,218.75
1,100,2,300,2.00E+06,10000,6853.6,147.44
3,1000,3,300,1.00E+06,10000,1.25E+05,179.5
1,100,6,1,1.00E+05,1000,39254,17.298
1,1000,3,1,2.00E+06,10000,71542,106.96
3,10,9,120,1.00E+05,10000,16491,16.095
1,10,15,1,2.00E+06,10000,34860,2.455
1,100,3,120,1.00E+07,1.00E+05,40568,22.188
3,10,9,300,1.00E+06,10000,14894,17.603
3,1000,2,60,1.00E+06,1000,63023,973.14
1,100,9,120,1.00E+05,1.00E+05,38018,17.992
1,100,15,120,1.00E+06,10000,22634,37.698
3,100,2,10,1.00E+06,1.00E+05,11373,7819.9
1,100,18,120,2.00E+06,10000,20590,40.077
1,10000,9,300,1.00E+07,1000,1.31E+05,401.51
3,10000,3,10,2.00E+06,1.00E+05,2.03E+05,1124.2
1,10,12,120,2.00E+06,1000,36759,2.1412
3,10000,9,60,1.00E+07,1000,2.03E+05,1266.3
3,10000,18,120,1.00E+07,10000,1.99E+05,1273
3,10,18,10,1.00E+07,1000,11533,23.344
3,100,15,10,2.00E+06,1.00E+05,38478,66.386
3,10,2,60,2.00E+06,10000,7479.8,78.146
1,10,3,1,1.00E+07,1000,30535,2.6917
1,100,15,300,2.00E+06,1000,21800,40.741
1,1000,1,60,1.00E+06,10000,447.18,19749
1,10000,1,300,1.00E+05,1.00E+05,1848.1,30223
3,10000,2,300,1.00E+05,1.00E+05,22325,8208.7
3,100,1,1,1.00E+07,10000,764.06,3797.2
1,1000,12,60,1.00E+05,10000,62150,125.43
3,10000,1,1,1.00E+06,1.00E+05,8029.5,16260
3,100,2,120,1.00E+05,1000,24359,141.23
1,10,9,1,1.00E+07,10000,27083,3.5096
3,10,12,1,1.00E+05,1.00E+05,16031,16.91
1,100,6,120,1.00E+05,1.00E+05,36629,20.558
3,10000,3,120,1.00E+05,10000,2.07E+05,1107.2
3,10,15,1,1.00E+06,1000,11805,22.401
3,10,18,60,2.00E+06,1.00E+05,11898,24.603
3,100,6,60,1.00E+05,1.00E+05,38230,66.074
3,100,15,1,2.00E+06,1.00E+05,41897,63.707
1,1000,3,10,1.00E+05,10000,70699,95.114
1,10000,9,1,1.00E+07,1.00E+05,1.03E+05,428.33
3,1000,6,60,2.00E+06,1.00E+05,1.19E+05,193.39
3,1000,18,10,2.00E+06,10000,1.15E+05,219.37
3,10000,15,60,1.00E+06,1.00E+05,2.07E+05,1169.7
1,10000,6,120,1.00E+06,1000,1.28E+05,350.11
3,10000,6,10,1.00E+05,10000,2.10E+05,1114
3,10000,9,1,1.00E+07,1.00E+05,1.77E+05,1100.3
1,10,12,300,1.00E+05,1.00E+05,37558,2.5449
3,10,18,60,1.00E+07,1000,11057,44.666
1,10000,9,60,2.00E+06,1.00E+05,1.55E+05,409.56
3,10000,2,10,2.00E+06,10000,21571,10045
3,100,1,1,1.00E+06,1000,6804.4,390.98
3,10,1,120,1.00E+06,1.00E+05,103.76,2873.8
3,1000,12,60,1.00E+06,1.00E+05,1.24E+05,185.39
3,100,1,60,1.00E+05,1.00E+05,81.5,28030
1,100,9,120,1.00E+06,10000,40146,19.01
1,10,18,1,1.00E+06,1000,35812,2.2283
3,100,18,1,1.00E+05,1.00E+05,39594,64.703
1,1000,6,120,1.00E+07,1.00E+05,69993,109.34
1,10,2,1,1.00E+06,1000,12164,5.0291
3,10,12,120,2.00E+06,1000,12227,23.907
3,10,6,60,1.00E+06,1000,15621,17.267
1,10000,9,10,1.00E+07,10000,1.32E+05,537.26
3,100,2,60,1.00E+07,1.00E+05,10886,7761.2
1,10,1,1,1.00E+05,10000,3596.3,18.415
3,1000,9,120,1.00E+06,1000,1.29E+05,183.09
1,100,3,120,2.00E+06,1000,37353,20.782
1,1000,9,120,1.00E+06,1000,76598,80.993
1,1000,9,120,1.00E+07,10000,71090,102.69
1,10000,2,120,1.00E+07,1000,5779.2,13858
3,10000,15,300,1.00E+07,10000,2.14E+05,1298.7
1,10000,18,60,2.00E+06,1000,1.74E+05,389
3,100,3,10,1.00E+07,1000,37247,72.873
3,10,3,60,2.00E+06,1000,16252,18.851
1,1000,12,10,2.00E+06,10000,64192,131.71
1,1000,2,10,1.00E+07,10000,1498.3,6087
1,1000,1,300,1.00E+07,10000,418.41,21701
1,1000,18,60,1.00E+07,1.00E+05,65989,138.34
1,10,18,300,1.00E+06,10000,37092,2.1107
1,10000,18,300,1.00E+05,10000,1.65E+05,402.45
1,100,15,60,2.00E+06,10000,36868,20.181
1,100,3,120,1.00E+06,1.00E+05,39697,19.107
1,10000,3,10,1.00E+05,10000,1.31E+05,340.96
1,10,6,10,2.00E+06,1.00E+05,37674,2
3,10000,15,60,1.00E+05,1000,2.04E+05,1100
1,1000,18,1,1.00E+06,10000,60326,133.52
1,10,9,10,1.00E+05,1000,35913,2.1235
3,10000,3,1,1.00E+05,1000,2.05E+05,1071.2
3,100,18,1,1.00E+07,1000,33056,702.26
1,100,1,300,1.00E+07,1000,35496,26.875
3,10000,2,120,1.00E+07,1000,32490,10981
1,10,6,1,1.00E+06,1000,35920,2.3425
1,1000,9,300,2.00E+06,1000,72929,97.736
1,10000,6,1,1.00E+07,10000,1.08E+05,373.39
3,10000,9,1,1.00E+06,1.00E+05,2.01E+05,1080.9
3,100,9,10,1.00E+07,10000,37701,74.969
3,100,18,1,1.00E+07,10000,28069,309.25
3,10,3,300,1.00E+06,1.00E+05,16005,16.389
1,10,12,1,1.00E+05,1000,35711,2.1
1,1000,12,60,1.00E+07,1000,64404,123.51
3,10,18,300,1.00E+07,1000,9668.2,33.703
