Spout,Split,Count,Buffer_size,Heap,Throughput+,Latency-
3,2,3,1.05E+07,2048,12465,243.2
2,3,1,1.05E+07,512,9422.9,211.82
1,2,2,5.24E+06,1024,10979,90.24
2,2,9,1.05E+07,1024,13866,147.11
2,2,2,1.05E+08,512,12581,158.91
3,2,9,1.05E+07,2048,15101,202.33
1,6,12,1.05E+07,2048,14532,65.505
3,2,2,1.05E+07,1024,11490,278.64
3,1,2,5.24E+06,2048,11409,264.59
1,2,9,5.24E+06,2048,19063,53.326
1,6,3,2.62E+05,512,12456,80.408
1,6,12,5.24E+06,1024,13906,70.048
1,6,1,2.62E+05,1024,8506,113.18
3,2,3,5.24E+06,512,12372,251.47
3,2,2,1.05E+08,1024,11453,270.58
2,1,9,2.62E+05,512,12967,150.8
1,6,3,2.62E+05,1024,12273,78.982
2,3,3,1.05E+06,512,11813,166.26
2,3,2,5.24E+06,512,11852,172.81
1,1,6,2.62E+05,2048,13516,71.818
1,3,1,1.05E+06,1024,8100,115.72
3,3,12,1.05E+07,1024,17738,176.25
2,3,3,5.24E+06,2048,11731,173.04
3,1,6,1.05E+06,512,12174,252.57
2,2,6,1.05E+08,2048,13623,150.31
1,6,9,1.05E+07,512,12990,72.943
2,3,2,1.05E+08,1024,11801,170.98
1,2,2,1.05E+07,2048,11154,87.62
1,1,2,1.05E+06,1024,11009,90.522
2,1,1,1.05E+08,2048,8123.5,249.53
2,6,9,5.24E+06,2048,14304,135.43
1,2,2,5.24E+06,2048,11311,86.368
1,1,2,1.05E+06,512,10750,90.004
1,2,1,1.05E+07,2048,7978.3,122.71
3,6,12,1.05E+08,2048,18575,178.9
1,2,6,5.24E+06,2048,16684,59.877
2,2,2,1.05E+06,512,12240,163.52
1,6,3,1.05E+08,1024,12748,76.717
3,2,2,5.24E+06,2048,11650,263.15
1,1,1,2.62E+05,512,9260,104.57
1,1,3,1.05E+07,512,12597,80.093
2,6,12,2.62E+05,2048,15084,132.03
1,2,1,1.05E+08,512,8012.6,126.01
2,2,12,1.05E+06,1024,13730,147.69
2,6,1,2.62E+05,512,9876.2,196
3,1,6,5.24E+06,1024,11652,261.55
1,6,2,5.24E+06,1024,11972,78.883
1,2,12,2.62E+05,512,20415,47.652
1,2,1,2.62E+05,512,7914.2,130
2,2,2,5.24E+06,1024,12408,159.7
3,3,2,1.05E+07,1024,11650,263.14
1,3,3,1.05E+06,512,12336,76.613
3,6,2,1.05E+06,512,11605,253.86
3,1,12,1.05E+07,512,12624,241.7
1,3,9,1.05E+07,512,12856,72.372
3,1,9,1.05E+07,1024,12296,246.51
2,3,6,1.05E+08,1024,12798,149.21
2,6,2,1.05E+07,2048,11603,172.51
1,6,2,1.05E+08,512,11668,82.671
3,6,3,5.24E+06,1024,14091,215.56
2,1,6,1.05E+07,512,12824,156.51
3,2,2,1.05E+07,2048,11672,267.59
2,6,9,1.05E+07,512,14507,142.06
2,3,6,5.24E+06,2048,12844,153.55
2,2,1,2.62E+05,1024,8238.6,246.56
2,2,12,1.05E+08,2048,13906,143.74
1,3,2,1.05E+06,512,11641,83.951
3,2,1,1.05E+08,1024,8153.9,380.27
1,6,2,2.62E+05,1024,11693,81.686
1,1,2,2.62E+05,1024,10644,92.735
2,1,12,5.24E+06,2048,14311,134.94
1,6,9,2.62E+05,2048,13824,69.907
2,1,2,5.24E+06,2048,11496,174.97
2,3,1,1.05E+08,512,9503.6,203.99
2,6,9,1.05E+07,1024,14392,140.46
3,1,3,5.24E+06,512,11941,255.92
1,6,12,1.05E+08,512,13463,68.497
1,6,12,5.24E+06,512,13565,68.332
3,3,1,1.05E+06,512,8207.4,373.63
2,1,2,5.24E+06,512,11241,179.53
1,1,2,1.05E+07,1024,10793,92.613
1,1,1,2.62E+05,2048,9375.7,101.58
2,1,9,2.62E+05,2048,14258,138.47
1,3,2,1.05E+07,2048,11772,82.358
3,2,1,1.05E+08,2048,7975.1,372.51
1,2,9,1.05E+08,512,18965,51.98
1,2,3,5.24E+06,512,14573,68.835
3,1,1,5.24E+06,2048,7858.1,387.38
2,6,1,1.05E+07,1024,10063,197.63
1,2,2,5.24E+06,512,11235,85.496
1,1,6,2.62E+05,1024,14178,68.567
1,6,9,5.24E+06,512,13396,72.962
3,1,12,5.24E+06,2048,12483,244.52
3,2,12,1.05E+08,2048,15681,203.01
2,3,1,1.05E+08,1024,9574.4,206.54
2,3,2,1.05E+08,2048,11384,177.38
1,2,12,2.62E+05,2048,20534,49.505
1,1,9,2.62E+05,2048,14570,66.392
2,3,1,2.62E+05,2048,9534.9,208.18
3,2,1,2.62E+05,512,8360.5,364.65
2,3,6,5.24E+06,512,12778,151.39
3,6,3,1.05E+08,2048,14194,216.76
2,2,6,1.05E+06,2048,12532,153.15
2,1,9,1.05E+08,2048,13820,144.9
2,2,1,1.05E+08,1024,8476.8,242.01
3,3,12,5.24E+06,1024,17809,173.96
3,1,6,2.62E+05,1024,11676,256.9
1,3,1,1.05E+08,512,8423.9,112.78
1,6,6,1.05E+07,2048,12697,74.464
2,6,12,1.05E+08,1024,15247,126.32
2,1,3,5.24E+06,1024,11924,175.49
1,2,1,1.05E+06,512,7828.6,129.22
1,1,3,5.24E+06,1024,12561,79.292
1,3,6,1.05E+08,1024,12879,71.95
2,2,3,5.24E+06,2048,12338,163.93
1,1,9,1.05E+06,512,15293,63.421
1,3,9,1.05E+08,1024,12074,80.847
2,6,12,1.05E+06,1024,15471,125.77
3,6,3,1.05E+06,1024,13687,226.09
1,2,6,1.05E+08,512,17083,57.549
2,2,6,2.62E+05,1024,13270,151.92
2,2,2,1.05E+06,2048,12524,157.2
3,3,3,5.24E+06,1024,13463,228.15
3,2,6,1.05E+06,512,14145,208.05
2,6,1,2.62E+05,1024,9697.1,201.07
3,2,6,1.05E+06,1024,13980,215.67
1,6,2,1.05E+07,1024,11604,82.823
3,2,1,5.24E+06,2048,8473,365.42
1,2,3,1.05E+08,512,13996,70.993
2,6,1,1.05E+07,2048,9656.2,197.94
2,6,3,1.05E+08,512,11706,165.69
3,2,9,1.05E+08,2048,15478,203.55
1,3,1,2.62E+05,1024,8479.3,111.58
2,1,12,1.05E+08,2048,14539,135.8
2,2,9,5.24E+06,1024,13579,145.34
3,6,6,1.05E+08,1024,15370,196.87
1,1,6,1.05E+08,512,13599,73.403
2,1,1,2.62E+05,2048,8007,257.3
3,2,9,2.62E+05,512,15582,198.2
2,3,9,1.05E+08,1024,14244,140.87
1,6,1,5.24E+06,2048,8442,109.39
3,2,12,5.24E+06,512,15955,200.74
1,6,6,1.05E+08,2048,13254,73.818
2,2,1,1.05E+06,2048,8206.2,242.81
3,6,3,2.62E+05,1024,13496,214.85
2,2,2,1.05E+06,1024,12279,165.01
3,6,2,1.05E+06,2048,11313,260.59
2,2,6,5.24E+06,2048,13908,146.26
3,3,2,1.05E+08,1024,11528,266.13
1,6,9,5.24E+06,1024,13238,71.228
3,1,1,1.05E+08,1024,7860.1,375.15
3,3,6,2.62E+05,2048,15392,196.93
3,6,9,1.05E+07,512,17433,177.14
1,3,6,1.05E+06,1024,12530,74.61
3,3,2,2.62E+05,2048,11687,263.87
1,6,3,1.05E+06,512,12610,79.831
3,6,12,1.05E+08,512,18409,170.51
2,3,12,1.05E+06,512,14019,135.04
1,6,9,1.05E+06,2048,13792,70.055
3,6,9,2.62E+05,2048,17030,177.82
2,2,3,5.24E+06,512,12699,161.35
3,3,9,1.05E+08,2048,16995,184.63
2,2,6,1.05E+07,2048,12322,153.88
3,6,2,1.05E+07,512,11642,260.33
3,6,12,2.62E+05,512,18716,169.76
1,6,1,1.05E+07,2048,8567.2,110.88
3,3,2,2.62E+05,512,11672,267.8
3,6,1,5.24E+06,2048,8417,356.03
3,3,3,1.05E+07,2048,13891,217.51
3,1,3,2.62E+05,2048,12026,258.27
2,6,1,1.05E+06,1024,9521.7,198.07
3,3,9,2.62E+05,2048,17079,180.64
2,3,3,1.05E+06,1024,11724,169.37
2,3,9,2.62E+05,1024,14045,139.91
2,2,2,2.62E+05,2048,12295,162.83
1,6,2,5.24E+06,2048,11957,81.386
3,1,2,1.05E+08,2048,11151,269.9
2,1,2,2.62E+05,2048,11195,179.17
1,1,12,2.62E+05,1024,15166,63.527
1,3,12,1.05E+06,1024,12583,72.016
3,1,12,1.05E+07,1024,12464,242.18
2,6,6,1.05E+06,512,13087,151.11
3,6,2,5.24E+06,512,11808,254.04
1,2,9,5.24E+06,1024,19733,49.527
3,3,12,1.05E+06,512,17892,172.78
3,3,12,1.05E+06,1024,18529,167.39
3,6,2,2.62E+05,2048,11792,264.09
2,2,6,1.05E+07,512,12830,154.32
2,1,12,2.62E+05,2048,13618,145.04
3,6,6,1.05E+08,512,15787,191.95
1,6,9,1.05E+08,512,13279,70.733
2,6,9,1.05E+06,2048,14215,138.06
2,6,6,5.24E+06,512,12790,156.57
1,1,1,2.62E+05,1024,9282.3,103.32
2,6,9,5.24E+06,1024,14311,138.01
3,1,12,1.05E+06,2048,12827,237.56
1,1,6,1.05E+07,1024,13915,69.791
1,2,6,1.05E+06,512,17898,54.633
2,2,3,5.24E+06,1024,12478,165.57
2,2,9,1.05E+08,2048,14045,145.76
1,1,3,1.05E+08,512,12503,80.717
