Spouts,Max_spout,Spout_wait,Spliters,Counters,Netty_min_wait,Throughput+,Latency-
1,1000,10,6,3,10,17570,640.85
3,1,3,2,3,1000,5271.5,5.7084
3,10000,10,3,3,100,7624.1,41516
3,2,100,6,12,100,552.06,100.41
3,10,100,3,6,100,2885.6,101.04
3,2,2,3,12,1000,9138.8,7.1114
3,10000,3,1,6,100,6037.5,43301
3,1,1,3,6,10,6417.5,4.5288
1,100,1,2,3,100,14193,73.835
1,10000,1,1,12,1000,24060,6112.7
1,10000,10,2,1,100,4123.5,23569
3,10,1,6,3,10,14716,22.838
3,2,1,3,12,10,9112.6,6.4838
1,2,2,1,3,1000,3667.8,5.3866
3,1000,1,1,3,100,18036,2829.4
3,2,1,1,12,10,8390.6,7.5369
3,10,2,2,1,10,9106.2,35.342
1,100,10,3,12,1000,15737,66.309
3,1,2,6,12,100,5857.9,4.9244
1,1000,2,1,6,1000,15142,688.25
1,1000,3,6,6,1000,17725,522.26
3,1,2,2,6,10,5632.8,5.3879
1,10,10,6,1,100,5938.5,16.251
3,1,2,3,1,1000,6741.9,4.6619
1,10,3,2,12,1000,11439,9.102
1,2,100,1,1,1000,174.76,100.62
3,100,100,6,6,10,16331,194.03
3,10,1,2,12,100,14701,21.372
3,1,1,6,12,100,6748.4,4.4242
1,10,10,2,12,100,7922.1,13.308
1,10,3,1,1,100,8122.3,12.434
1,2,10,2,3,10,1754.5,10.721
1,10000,2,1,6,1000,23749,5784
3,100,3,2,6,1000,15318,237.49
1,100,3,1,6,1000,14643,73.933
3,100,2,6,3,1000,14295,228.39
3,100,100,2,1,1000,9977.7,344.37
3,10000,2,3,1,10,7310.6,39255
1,10,2,3,12,10,12004,8.6121
3,2,100,3,12,1000,567.5,100.72
3,1,1,6,1,1000,7163.1,5.6832
1,10000,3,3,1,100,4752.2,16551
1,1,1,1,3,10,2150.4,4.4822
1,2,3,1,12,100,2947.1,6.5052
1,1,1,6,12,100,2853.2,3.484
3,2,10,3,6,10,5341.9,10.943
1,1000,10,3,3,100,16175,665.13
3,1000,2,2,6,10,22851,1542.8
1,10,100,2,6,10,920.56,101.34
3,100,2,3,12,10,18633,195.62
3,10000,1,1,12,1000,6389.8,42442
3,100,3,3,3,1000,14868,228.29
3,1,3,1,6,1000,4762.8,6.3936
3,10000,3,3,6,1000,16066,31267
3,10000,1,6,12,10,6830.5,53402
3,100,2,1,12,10,13017,246.74
1,2,1,6,1,10,4746.7,4.0753
1,1,100,3,3,100,83.588,100.48
1,1000,10,1,3,1000,16117,703.65
3,1,3,3,12,1000,5374.5,7.4877
1,1000,3,6,3,10,17120,650.79
1,10000,3,2,6,10,30370,5047.4
1,10000,10,6,6,10,29777,3289.8
3,100,3,1,6,1000,12834,252.64
3,10000,2,6,3,10,10594,29633
3,10000,3,1,1,1000,7271.9,43616
1,100,100,2,3,10,9187.3,109.86
3,100,100,1,6,100,13959,235.33
3,1000,10,1,3,100,18063,1979.8
1,1000,1,6,3,1000,17428,639.89
1,100,10,6,1,1000,8649.6,108.4
1,2,10,6,12,10,1774.1,10.789
1,1000,100,6,6,10,17024,595.7
1,100,1,1,3,1000,12675,84.245
3,10000,100,1,12,10,6211.3,41615
1,1,2,3,6,1000,2249,4.5131
3,10,1,2,3,10,14063,23.759
3,1000,10,6,3,10,22012,2057.7
3,1,2,3,12,10,5953.2,5.0359
3,2,100,1,12,10,583.62,100.4
1,10,100,6,3,1000,942.06,110.2
1,10000,10,1,6,1000,23859,4919.3
1,1,2,6,1,100,2226.2,4.3057
1,1000,3,1,3,10,15091,693.63
3,2,10,6,3,10,5368.9,11.008
3,100,2,2,6,1000,14294,238.94
3,2,100,1,3,100,595.41,133.52
3,1000,3,6,1,10,3030.8,11652
1,10000,100,2,1,10,4632,21780
3,10,1,1,1,10,7892.8,41.488
1,1000,3,6,12,1000,19399,553.41
3,2,10,1,6,100,5418.5,11.285
1,2,10,6,12,100,1817,10.719
1,100,2,3,1,1000,8625.1,118.07
3,2,1,2,3,1000,9574.2,6.665
1,100,10,6,3,100,14262,79.749
3,10,100,1,12,10,2730.8,103.2
1,2,3,3,3,1000,3572.2,5.417
3,1000,1,3,1,1000,3622.7,13778
1,1000,3,6,6,100,18384,579.64
1,100,10,2,3,1000,15298,67.252
3,10000,10,1,1,1000,6411.9,45791
3,1000,100,1,1,100,11588,3740.2
1,10000,100,1,1,10,4889.5,19558
1,1000,1,1,1,10,10000,1043.7
3,2,3,3,1,1000,9590.8,6.5686
3,1,100,2,6,100,269.06,100.31
3,2,3,3,12,100,8837.2,7.086
3,100,2,2,1,100,8711.8,372.82
1,2,1,3,12,10,4973.1,3.9408
1,1000,100,3,3,100,14042,661.72
1,1,2,1,12,1000,1828.4,5.281
3,1000,10,6,12,10,22965,1481.3
1,100,1,3,3,10,12212,89.609
1,10000,2,1,1,1000,4485.5,20379
1,10,2,3,6,100,12461,8.9942
3,1,2,2,3,100,5779.8,5.5866
3,1,1,6,6,100,6734.8,4.6191
1,1000,2,1,1,1000,10301,1152.4
1,10,3,1,12,10,10662,9.534
1,1,2,6,3,10,2329.1,4.379
3,1,2,1,3,10,5554.5,5.5897
3,100,2,1,6,1000,13221,251.12
3,2,2,1,3,100,9193.4,7.1191
1,1000,2,2,3,100,17036,671.88
3,2,1,6,1,1000,10557,6.4019
3,10000,2,1,6,1000,6931.9,38349
3,2,1,6,3,100,10280,5.9478
1,2,1,1,12,100,3924,4.8058
1,2,1,6,6,1000,5198.4,3.8956
